,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X600271.SH,X002236.SZ,X600809.SH,X002008.SZ,X300124.SZ,X300003.SZ,X600776.SH,X600487.SH,X000625.SZ,X002456.SZ,X000596.SZ,X600498.SH,X000661.SZ,X002007.SZ,X000977.SZ,X000050.SZ,X300142.SZ,X000157.SZ,X002179.SZ,X600066.SH,X600522.SH,X600177.SH,X300146.SZ,X600867.SH,X600089.SH,X300136.SZ,X002241.SZ,X002371.SZ,X600372.SH,X002180.SZ,X600566.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0940872929256629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220096289609713,0,0,0,0,0,0.0824932771934846,0,0,0,0,0,0,0,0,0,0,0.0533615856913915,0.00691173388728239,0,0.0248205035647176,0,0,0,0,0,0.0954659324705556,0,-0.00630583269467417,0.0101865840397843,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,1.73472347597681e-18,0.00424932415804419,0,0,0,0,0,0,0.0686738298770576,0,0,0.13671536600885,0,0,0.391712155770671,0,0,0,0.0310631043331462,0,0,0,0.00363438398385344,0,0,0,0,0,0,0,0,0.0128708588620391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011601803107814,0.0258226862727406,0,0,0,0,0,0
X600104.SH,0,0,0,0.225456264809298,0,0,0,0,0,0.113774813365007,0,0,0.117107664416674,0,0.168044827331215,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206672302193109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220773415293114,0.0841353782094431,0,0,-0.0483126626698856,0,0,0,-0.02462819461675,0,0
X000858.SZ,0,0.0312069217883502,0,0,0,0.0347661770392774,0.0927880751317453,0,0,0,0,0,0,0.292142507320146,0,0,0,0,0,0.0893652540868054,0.0781918877606362,0,0,0,0.00656964028185736,0,0,0,0.028388599232073,0,0,0,0,0.0211790214933983,0,0,0,0,0,0,0,0,0,0,0,0.0178292617412743,0,0,0,0,0,-0.0144289385464688,0,0,0,0,0,0,0
X000651.SZ,0,0,0.239162523487997,0,0,0,0,0,0,0.129113370704634,0,0,0,0.0879942741218471,0.0467305366522933,0,0,0,0,0.0403612711993674,0,0,0,0,0.0163640572211248,0,0.0713338133619146,0,0,0,0,0,0,-0.00290937707731396,0,0,0.00212355475250243,0,0,0,0,0,0,0,0,0.0330200443561425,0,0,0,0,0,0.00607895725470474,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,-0.320162959172806,8.67361737988404e-19,0,0,0.113319391536556,0,0,0,0,0,0,0,0.540239341644094,0.0105830268234007,0,0,0,0.203640384932324,0,0,0,0,0,0,0,0,0,0.316949226539689,0,0.0917845916921923,0,0,0,0,0,0,0,0,-0.0447857748574462,0,0.0229670905744211,0.0640774794634094,0,0,0,0,0,0
X002304.SZ,0,0,0.0575263326221476,0.216662753682085,0,0,0,0,0,0,0,0,0,0.0222783318939392,0,0,0,0,0,0,0,0,0.226033983345844,0.0907503521623054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163189397492791,0,0,0,0,0,0,0,0,-0.0313330841551476,0,0.0149401209623931,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0809975836345859,0,0.250476245858267,0,0,0.0755301536454764,0,0,0,0.0809169498737744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490389747179487,0,0.253378833801098,0,0,0.122894069708747,0,0.000451166750705847,0,0,0,0,0,0,0,0.0207338602402426,0,0,0,-0.0955137092199005,-0.0218193366021072,0.00436620101124873,0,0,0,-0.0402724933623004,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0293589472902002,0,0,0,0,0,0,0,0.0527150303956716,0,0,0,0,0,0,0,0,0,0.245543206480873,0,0,0,0.29670220400431,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0954206938132701,0,0,0,0,0.0461360244933714,0,0,0,0,0,0,0,0,0,0,0,0,0.0971106595526679,0,0
X600690.SH,0,0,0.194241458286771,0,0.39475495285843,0,0,0,0,0,0,0,0.0669985239898238,0,0,0,0,0,0,0,0,0,0,0,-0.012152371642047,0,0,0,0,0,0,0,0.0347422353333786,-0.00553866536246396,0,0,0.127585791521949,0,0,0,0,0,0,0.0466228911023759,0,0,0,0,0,0,0,0.000174356181315684,-0.0212159443055292,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.120416324401596,0,0,0,0,0.26739487065314,0,0.0710031563866184,0,0.0619504106304271,0,0,0,0,0,0,0,-0.00819890254755634,0,0,0.0435383180408204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470715334591904,0,0,0,0,0.176814597275257,0.0352869659001966,0,-0.0109820434838355,0.025913744872887,0,0,0,-0.0296088482571479,0,0
X002475.SZ,0,0,0,0,0,0,-0.0416155591787894,-0.00906657463695933,0,0,0,0,0,0,0,0,0.264116802510086,3.46944695195361e-18,0,0,0,0,0,0,0.0360936536344937,0,0,0,0,0,0.0144194642968956,0.150389530424116,0,0,0,0,0,0,0,0,0.235915670488805,0,0,0.18026018529922,0,0,0,0,0,0,0,0.0182458648215432,-0.032078911911047,0,0,0,-0.0722374530948135,0,0
X000338.SZ,0,0,0.164055497207203,0.0716742917970062,0.265820207506082,0,0,0,0,0,0.0836660051900805,0,0,0,0.0556000727361264,0,0,0,0,0.161253576948156,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421714595940366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140906103758143,0.0295315517764222,0,0,0,-0.0615814200052166,0,0
X000568.SZ,0,0,0,0.234513628459504,0,0,0,0,0,0,0,0,0,0,0,0,0.0699733878245627,0,0,0,0.326967601871592,0,0,0,0.019284760361969,0,0,0,0.0264495717383436,0,0,0,0,0,0,0,0,0,0,0,0.143387051566631,0.0467553779351011,0,0,0,0,0,0,0,0,0,0,0.021647748773668,0,0,0,-0.0101801829004018,0,0
X600741.SH,0,0,0.497397921324039,0,0,0,0,0,0,0,0,0,0.189782718000259,0,0,0,0,0,0,0,0,0.267280033188963,0,0,-0.0378816622726351,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0446950892680136,0,0,0,0,0,0,-0.0137452028919187,0.107658802334533,0,0.0326829204769582,0,0,0,0,0,-0.0298747350494488,0,0,0.0608421597287996,0,0,0,-0.0180095426646892,0,0
X600703.SH,0,0,0,0,0,0,0,0.0430390840119619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151895772970239,0,0,0,0.805676560786053,0.064419210336576,0,0,0,0,0,-0.262230286821479,0,0,0,0,0,0,0,0,0,0,0.0136228460488618,0,0,0,0,0,0.0719616113080596,0.169770453401879,0,0,0,-0.056364879530127,0,0
X601877.SH,0,0.011155618104308,0,0,0,0,0,0,0.0368045667854165,0,0,0.00992630430438051,0,0.291851856426853,0.0997039629671472,0,0,0.0463164937595922,0,0,0,0,0,0,-0.0222892170885884,0,0.0139302309387774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766542240268577,0,0,0,0,0.0348404465113124,0,0,-0.00690208060080684,-0.0144180745822451,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.171910669971609,0,0,0,0,0,0,0,0,0,0.0124453532793832,0,0,0,0,0,0,0,0.278804605482727,0,0,0.262713773597424,0.077019846394224,0,0,0,0,0.191853145145911,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0.116066397126972,0,0,0,-0.0352615712232968,-0.276965542595488,-0.0281183068595126,-0.0234465506884393,0,0,0,-0.0738423220671325,0,0
X600271.SH,0,0.0604760889028356,0,0,0,0,0,0.154781382963551,0.095233234187872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719914196786409,0,0,0,0,0,0,0,0.169812160415593,0.0835829255851309,0,0,0,0,0,0,0,0.0443303503719099,0,0.0211603952627664,0,0,0,0,0,0.0608632115106833,0,-0.0396747239280017,0,0,0,0,0.185394991120289,0,0
X002236.SZ,0,0.211466489522854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512833583189301,0.0626964184998956,0,0,0,0,0.0939880776395918,0,0.0984223038295063,0,0,0,0.0582640421768217,0,0,0,0,0,0,0,0,0,0.27316764896253,0,0,0,0,0.0162413094842098,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.473953462773826,0,0,0,0,0,0,0,0,0,0,0,0.0336460627165017,0,0,0,0,0,0,0,0,-0.016374067556277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789016644932685,0,0.00465660544384327,0,0,0,0,0,0,0,0.0086877582656306,0.0298461870310929,0,0,0,-0.0440848903661531,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0227384241045692,0,0,0,0,0,0,0.114834701595584,0,0,0,0,0,0,0,0,0,-0.17787044981244,0,0,0.091104761641874,0,0,0,0,0.11042390446069,0,0,0,0.0664826788570487,0.153327288035727,0,0,0,0,0,0.170829583667511,0,0,0,0,0,0,0,0.0110711129178113,-8.67361737988404e-19,0,0,0,0.0621377858340098,0,0
X300124.SZ,0,0,0,0,0,0,0.256545545632476,0,0,0,0,0,0,0,0,0,0,0.0195032688802638,0.016265708646365,0,0,0,0,0,0.105994045786909,0.0710499990482778,0,0,0,0,0,0,0.118779030585763,0.0147874795164963,0,0,0.161078495131541,0,0,0,0,0,0,0,0,0,0,0.0215518156461969,0,0,0,0.0032259928619907,0.091178685313982,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01612257832354,0,0,0,0,0,0,0,0,0,0.328493342028677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515402572291997,0,0.617413596808969,0,0,-0.00866618391692378,-0.0806756138506745,0,0,0,0.238197679486383,0,0
X600776.SH,-0.226091027210929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414066681912583,0,0,0,0,0,0,0.65138619843194,0,0,0.1199322298692,0,3.46944695195361e-18,0,0,0,0,0,0.217889196068204,0,0,0,0,0,0,-0.00830768444001357,0,0,0,0,0.30610881990636,0,0,-0.440163578277894,0,0,0.0187862356328542,0.0532207264614149,0,0,0,0.286166023463362,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.397903697827335,0,0,0,0,0,0.0214688977002971,0,0,0,0,0,0,0.0472186711803488,0,0,0.0416569018442535,0,0,0.0204005622437988,0,0.0554573043311497,0,0,0,0,0,0,0,0,0,0,0,0.0788800442652091,0,0,0,0,0,0,0,-0.00511647403405142,0,0,-0.00685172042088618,0,0,0,0,0,0
