,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000725.SZ,X000568.SZ,X003816.SZ,X600690.SH,X600809.SH,X000338.SZ,X002241.SZ,X300142.SZ,X600703.SH,X002007.SZ,X000596.SZ,X002371.SZ,X300014.SZ,X002049.SZ,X000100.SZ,X300124.SZ,X300003.SZ,X600741.SH,X600584.SH,X002129.SZ,X002414.SZ,X601877.SH,X002236.SZ,X000157.SZ,X000800.SZ,X600183.SH,X000066.SZ,X300136.SZ,X000977.SZ,X002179.SZ,X002456.SZ,X000625.SZ,X600118.SH,X002185.SZ,X002008.SZ,X002180.SZ,X002463.SZ,X601799.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.256130897759652,0,0,0,0,0,0,0,0,0,0,0.0865635975765169,0,0,0,0,0,0.0653841010198465,0,0,0.0985169999857161,0,0,0.0486404602658173,0,0,0,0,0.0310572129440401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112019778911941,0,0,0,0,0,0,0.00815478758132471,-0.00844676978023619,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.103898494657827,0,0,0,0,0.241704940621916,0,0,0.351859267685891,0,0.0434201504920696,0.0420528287621188,0.0193141860786348,0,0,0,0,0,0,0,0,0,0,0.080994181435174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.227770719994922,0.211170874981063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578307892137537,0.00795831703291631,0,0,0,0,0.0818811513819943,0,0,0,0,0,0,0,0,0,0.0410611197334173,0,0,0,0,0,0,0,0,0,0,0,-0.0165458533107016,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308025167173691,0,0,0.074770820152691,0.0303866267974354,0,0,0.0192316092022151,0,0,0,0,0.0612668959925078,0.0363399860215952,0,0,0,0,0,0,0,0.050119599521078,0,0,0.0791772740931919,0,0,0.0423571711953601,0.0178029860046297,0,0,0,0,0,-0.000265430174748607,-0.0241275268273562,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.146245525131391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064030593950845,0,0,0,0,0,0,0,0,0.248750291686413,0,0,0,0.03814717096997,0,0.116963907853425,0,0,0,0,0,0.0126333312378211,0,0,0,0,0,0,-0.000811396097083966,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0176082063448352,0,0.0562703177294036,0,0.0241830657508593,0,0.165523923316142,0,0.0770396437696808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234423946908361,0,0,0,0,0,0.0260197401983821,0,0,0,0.0189751606882301,0,0,0,0,0,0.0174626965689849,-0.0171935815279456,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0298939709226544,0,0,0,0,0,0.02612581967707,0,0,0,0,0,0,0,0.080998871500678,-0.119679028765307,0,0,0,0,0,0,0,0,0.0751296403419583,0.0493488853817718,0,0.0765136696578416,0,0.0779584859405199,0,0,0,0.0588798840130401,0.0400524103233555,0,0,0,0,0,0,0,-0.0422420165537904,-0.0135576414783749,0.0106311800463878,0,0,0,0,0,0
X002304.SZ,0,0.143253102243574,0,0,0,0,0,0,0,0,0,0,0.515299668683167,0,0,0,0,0,0,0,0,0.149946536550348,0,0,0,0,0,0,0,0,0.00611744281146559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958758957891416,0,0,0,0,-0.0151574165449203,-0.00105858995649325,0,0,0,0,0,0
X000661.SZ,0,0,0,0.221165865722149,0,0,0,-0.107431247694176,0,0,0,0,0,0,0,0.0214731444925209,-0.015274181754033,0.0119374385796138,0,0,0.299492717787711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356117656262315,0,0,0,0,0,0,0,0,0,0,0,0.00983293026893076,-0.0303045728303811,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0797541960128978,0,0,0.172258940800285,0,0,0,0,0.00283858324781611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742873621611812,0,0,0,0.111617810820463,0,0,0,0,0,0,0,0.229581033447402,0.146584392127593,0,0,0,-0.0384061441727364,0.0145888485403088,-0.0194321289636143,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.00407003534614599,0,0.0569903173045786,-0.112829239966884,0,0,0,0,0,0,0,0.289843460352426,0,0.0350033520687634,0,0,0.097070760543535,0,0,0.139644723639112,0,0,0,0,-0.0943012863790096,0,0,0,0,0.102914488573599,0,0,0,0.138092693260276,0,0,0,0,0,0,0,-0.0327721217408843,0,0,0,0,-0.0111265062837363,-0.0224456901064299,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.041598262758644,0,0.039603463324642,0,0,0,0,0,0,0,0,0,0.0379976676661632,0,0,0,0.0786109333357378,0.0124422858072346,0.248147159981449,0,0,0.0982686864168106,0,0,0,0,0,0,0,0,0.000785569697576753,0,0,0,0.0160857679550826,0,0,0,0,0,0,0,0,0,0.0206073058792534,0.0186371934006696,0,0,0,0,0,0
