,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X000100.SZ,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X002236.SZ,X601877.SH,X000581.SZ,X000550.SZ,X600177.SH,X002475.SZ,X000800.SZ,X600582.SH,X000568.SZ,X300124.SZ,X002129.SZ,X002294.SZ,X000623.SZ,X600060.SH,X000559.SZ,X300003.SZ,X000050.SZ,X300146.SZ,X002292.SZ,X002456.SZ,X000400.SZ,X000869.SZ,X000977.SZ,X002465.SZ,X600839.SH,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.193188780712928,0,0,0,0,0.140640280470546,0.137769714840481,0.0578728904508706,0,0,0,0.220103845320199,0,0,0.119620682447631,0,0,0,0,0,0,0,0.0436479649295424,0,0,0,0,0,-0.0203856704433223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0.143340642792565,0,0,0,0.103700310503515,0.235497304112002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185270422748419,0,0,0.0788333437585741,0,0,0.038222079087364,-0.0425846038001797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131591250551084,0,0,0,0,-0.0689290601019865,0,0,-0.00128077798549741,0,-0.0619116874186647,0,0,0,0
X000651.SZ,0.0550205216609093,0,0,0.00713570954024648,0.258053348371037,0.11918845630692,0,0,0,0,0.0635135232822901,0,0,0,0,0,0,0,0,0,0,0.0444934272961656,0,0,0,0,0,0,0,0,0,0,0.0869702821855294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185654262929984,0,0,0,-0.0107628468196876,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.353666710230626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895239508926475,0,0,0.174139421220016,0,0,0.0308809938914885,-0.135111906464506,0,0.151475221940482,0,0,0.117771320105487,0,0,0,0.0148356995775864,0,0,0,0,0.182243800984727,0,0,0,0,0,0,0,0.15425997015929,0,0,-0.00400947019332149,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.128736764723113,0,0,0,0,0.202242149496383,0,0,0,0,0,0.00394219438705429,0.0937900315977977,0,0,0,0,0.115171677150036,0,0.0858531462719768,0,0.0538440290284058,0.0815133591363646,0,0,0.0366775522853644,0,0,0,0,0,0,0,0,0,0,0.117084853903138,0.145274507455982,0,0,0,0,0.0114348401825715,0,0,0,0,0,0
X000625.SZ,0.35381936958116,0,0.0819385035499683,0,0,0,0,0,0.0488942226724766,0,0,0,0,0,0,0,0.132829627376729,0,-0.235660888230454,0,0,0,0,0,0,0,0.277042960922123,0,0,0.0301427834470473,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00324430302823713,0.00971630399672774,-0.106745870900084,0,0,0,0,0,0,0,0,0,0,0,0.0157743670714724,0,0.206628096324731,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.519773383246182,0.0153117818848486,0,0,0,0,0,0,0,0,0,0,0,0.201571936555577,0,-0.0706582588741093,0,0,0,0.0300747398206646,0,0,0,0,0,0,0,0,0,0,0.0469587416515364,-0.0280284613806594,0,0,0,0,0,0.0751835659751007,0,0,0,0,0,0,0,-0.0143513236956282,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0834917903909762,0,0.122175866461365,0.00908575515618402,0,0.229779951930107,0,0.100392809690095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344356407067498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545487294677379,0,0,0,0,0,0,-0.0103806389569478,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0827164245862591,0,0.198474639659043,0,0,0,0,0.04213639651308,0,0,0,0,0,0,0,0,0.0661899029832337,0,0.00577750843481699,0,0,0,0,0,0.125202655141529,0.0456994490474274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646432534686772,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0776624793603586,0,0.0131101974109321,0,0,0,0,0,0,0,0.0560430006511814,0,0.232854103086797,0.00551909001009096,0,0.0937060595321849,0,0,0,0,0.0246494926527392,0,0.00103965772530488,0,0,0.0925675048155722,0,0,-0.0430955629258389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854274386624876,0,0,0,0,0.00275528305610745,0,0
X000100.SZ,0.0471738730684099,0.0779367995046152,0,0,0.216691590946148,0,0,0.0459593980450821,0,0,0,0,0.119556478832188,0,0,0,0,0,0,0,0,-0.0108447295184428,0,0,0.00642897295884493,0,0,0,0,0,0,0,0,0,0,0.0146530650832275,0.297555793797644,0,0,0,0,0,0,0,0,0,0,0.0111276869251021,0,0,0,0,-0.0177866624910283,0,0,0,0,0,0
X600031.SH,0.0946654752253837,0,0,-0.0168954330236128,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.851563039803634,0,0,0,0.0579311106524221,0,0,0,0,0,0,0,0.0449609035711046,0,0,0,0,0,0,0,0.0043339020132587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0073206078016714,0.000374017880469829,0,0,0,0,0,0
X600690.SH,0,0,0.154479979856336,0,0,0,0,0.0169578115419118,0,0,0.26881612551559,0,0,0.222072038317763,0,0,0,0,0.0225059813024456,0,0,0,0,0,0,0.0324605424247529,0,0.0940531524798428,0,0,0,0,0.00616631697340383,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308710742376462,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0802243490066165,0,0,0,0.193228424080316,0,0,0.573284306224611,0,0,0,0,0,0.0836932986743456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717035550504643,0,0,0,0,-0.0105886627276282,0,0,0,0,0,0.0139605330647188,0,0,0,0,2.16840434497101e-19,0.0180897929677096,0,0,0,0,0,0
X600372.SH,0,0,0.0871849112817272,0,0,0,-0.0145970083408711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253808816229713,0,0,0,0,0,0.0847372582589852,0.0457083101990108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700533651516673,0,0,0,0,-0.0411004285947083,0.0403118608974335,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00310302471873035,0,0,0,0,0,0,0.776535588438469,0,0.00458545761854927,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341798148218366,0,0,0,0,0.0496840548549863,0.0604250221571372,0,0,0,0.0101928278410842,0,0,0.208153719598682,0,0,0,0,0,0,0,0.0396427856518222,0,0,0,-0.0523159061763709,0.0118991379878455,0.104038675834044,0,0,0,0,0
X600741.SH,0.407724943047456,0,0.0909275514765569,0,0,0,0,0.0636791015426779,0,0,0,0,0,0,0,0,0,0,0,0.106156450330008,0,-0.0263806616182438,0,0,0,0,0.0181544302531919,0,0,0,0,0,0.0463220106992341,0,0,0,0.0415150050132709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181174833863036,0,0,0,0,0,0
X002241.SZ,0.264007683175677,0,0.028419513143835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518806088693158,0,0.189492408406203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466221593599798,0.0498757009443488,0,0,0,0,0.0433951726713632,0,0,0,0,-0.0333329112695208,-0.0181194284154257,0,-0.101110713375451,0,0,0,0
