,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600271.SH,X600741.SH,X600066.SH,X002241.SZ,X000100.SZ,X002292.SZ,X002236.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X002426.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X002456.SZ,X600867.SH,X000050.SZ,X000981.SZ,X600089.SH,X002294.SZ,X002180.SZ,X000869.SZ,X002465.SZ,X600699.SH,X601877.SH,X002508.SZ,X600498.SH,X002179.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.12089059704597,0.109974965872901,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.0324808316468558,0,0,-0.0574908889787719,0,0.0516194988146403,0,0,0.184222783917091,0,-0.026871711346436,0,0,0,0,0.0807767275549735,0,-0.0736977453377412,0,0,0,0,0,-0.00500335507786945,0,-0.105953725803667,0.11264914865903,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.100260888099904,0.137106111607288,0,0,0,0.179420715552013,0,0,0,0,0,0,0.0206036510784268,0,0,0,-6.93889390390723e-18,0,0.00920262186652255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160634285481668,0,0,0,0,0,0,0,-0.0547527218676849,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0104756852519205,0,0,0,0,0,0.0979354028827536,0,0.0829207271373448,0,0,0,0,0,0,0,0,0,0,0,0,0.0601790677983638,0.0573372363220626,0,0,6.93889390390723e-18,0.067658240136133,0,0.0415424256422186,0,0,0,0,0,0,0,0,0.033124792492544,0,0.013289379045993,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.181373807280604,0,0,0,0,0,0,0.0422230109022804,0,0,0.0260304404992814,0,0.0397809013887155,0,0,0,0,0,0,0.0459611009459269,0.0296134806884058,0,0,0,0,0,0,0,0,0,0,0,0.0738561822323108,0,0,0,0,0.0972356625252917,0,0,0.0175949927311447,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.107984381055986,0,0,0.62321819014306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129037720985565,0,-0.0368866998365693,0.0777382909738907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165289135157348,0,0,0,-0.136847826739014,0,0.0631032748428961,0,0,-0.00236054425130386,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0298489866503378,0,0,0,0,0.0121987889658297,0,0,0.0125349383723946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301196846734805,-0.0600830252754277,0,0,0,0,0,-0.0410738619078251,0,0,0,0,0,0.0377604503084344,0,0,0.154190810633179,0,0,0,-0.057525522826602,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406551293543412,0,0,0,0.0271521152137632,0,0,0,0,0.167409252812881,0.129049531203841,0,0,0.103690499012023,0,0,0,0,0,0,0.10553198387091,0,0.0605857284199805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052660137299793,0,0,0,0,0,0
X000625.SZ,0.0410912206274091,0,0,0.295456464136288,0,0,0,0,0,0.045647475778374,0,0,0.0446217851037105,0,0,0,-0.0528524923251688,0,0,0,0,0,0,0,0.0442090118088299,-0.0843428203907376,0,0,0,0,0,0,0,0,0,0,0.307801420227679,0,0,0,0,0,0,0,0,0,-0.0441526779997324,0,0,0,0.132776232764563,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335373808928345,0,0,0,0,0,0,0,0,0,0,0.0226224741716554,0,0,0.0656495665443646,0,0.322293908921777,0,0,0.177842345671752,0,0.0135233708533401,0,0,0,0.0970845734960082,0,0,-0.0158022022471199,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.152724852257294,0,0,0,0.193994898740278,0.07193133512106,0,0,0,0,0,0,0,0,0,0,0.215522707960019,0.157574140128094,0.0338069697330483,0,0,0,0,0,0,0,0,0,0,0,0.0648756216317363,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136202309341436,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0628081090038776,0,0,0,0,0,0,0,0,0,0,0,0.0318166782872237,0.0478460241377076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746220059839899,0.0113287482015367,0.0649076726914386,0,0.0646800658032497,0,0,0,0,0,0,0,0.0605983703704303,0,0,0.0232339764238204,0,0,-0.00817620935530258,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327804728338641,0,0.102200933111973,0,0.0841863966675073,0,0,0,0,0,0,0.0214079868594096,0,0,0.146102327552541,0,0,0,0,0,0.0833720593610627,0,0.0788355996258716,0.163204772655782,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615207898604079,0.21457535149725,0.0779203425134956,0,0,0,0,0
X600741.SH,0,0.1076387247702,0,0,0,0,0,0,0.00209568171044539,0,0,0,0,0,0,0,0,0,0.173437539019624,0.0615748353564198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13074521800991,0.0115851639187604,0,0.133871305207339,0.069672504573221,0,0,0,0,0,0.0113497019645454,0,0,0,0,0,0,0.00715520245722847,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0411581401536296,0,0,0,0,-0.0419150674125266,0,0,0.232013819303588,-1.38777878078145e-17,0,0,0.111098208216886,0,0,0,0,-0.160423910128449,0,0,-0.0534379239591461,0,0,0.082617030449839,0,0.0486313029637997,-0.185166116704796,0,0,0,0,0.0703986027731387,0.0275983755175398,0,-0.0617300290619236,0,0,0,0,0,-0.0152790022231454,0,0,0,0,0,0
X002241.SZ,-0.0283321044642648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220851257775297,0,0,0,0,0,0,0,0.123027086623062,0,0,0,0.147389113185024,0.0643579135135561,0.140660877363231,0,0.0686401187354366,0.170112213470207,0,0,0.05426407227908,0,0,0,0,0,0.111090947333496,0,0.132043199918034,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164556257600023,0,0,0,0,0.0479717223430508,0.118329612573604,0.0279841100219634,0,0,0,0,0,0,0.0524864380290432,0.0372490809500734,0.137119164095611,0,0,0,0,0,0,0,0,0,0.0413040834018274,0,0.081712192262525,0.0335292210065343,0,0,0.0177349086475899,-0.0368391026460787,0,0,0,0,0,0
X002292.SZ,0,0,-0.0346612378820977,0,0,0,0,0,0,0,0,0,0,0,0.262591938511106,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0990163743257682,0,0,0,0.0899941033749862,0,0.0119868662153693,0,0,0,0,0,0.156175321082271,0,0,0,0,0,0,0.083098627912527,0.0722851991038017,0,0,0,0.476505729247805,0,0.0631258696451572,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255053170654043,0,0,0,0,0,0,0,0,0.0636263248926071,0.0550157162753534,0,0,0,0.180103716112813,0,0,0,0,0,0.12211473462052,0,0,0,0,0,0,0.153625674633229,0.023383345437199,0,0,0,0,0,0.171315351223933,0,0,3.46944695195361e-18,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0182949376629866,0,0,0.12101972392991,0,0.096849342423415,0.0210239496685579,0,0,0,0,0,0,0.0332020880413302,0,0,0,0.0115850907926264,0,0.102047228913121,0.525286480550205,0.1355500301543,0,0,0,0,0,0,0,0,0,0.0493502927848942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,-0.00160947618684241,0,0,0,0,0,0.0902873133732046,0,-0.130110021968873,0,0.102533315842822,0,0,0,0,0,0,0.388169399492843,0,0,0,0,0,0,0,0,0,0.0156076377447846,0,0,0,0,0,0,0,0.266453034294196,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582997051203362,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521987255598573,0,0,0,0.130476144456726,0,0,0,0,0.130839735549019,0,0.0375813007766858,0,0,0,0,0,0,0,0.0114790996644687,0.0417910903614789,0,0,0,0,0,0,0,0.326839705566758,0,0,0,0,0.182376068837423,0,0,0.014567036309417,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0361740389943289,0,0,0,0,0.0520567462442137,0,0,0,0,0,0,0.00935001660285401,0,0,0,0.181700690180445,0,0,0.0313051967452473,0.12546113220244,0.0698029892108036,0,0,0,0,0,0,0,0.143805758639419,0,0,0,0.0714347575474263,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805883368266903,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0514114904163804,0,0,0,0,0,0,0,0,0,0.188661258903837,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0266736480748798,0,0,0,0,0,0,0,0.016763642128386,0,0.0903632398552349,0,0.015146258184307,0,0,0,0,0.088943551333008,0,-0.0915797929545473,0,-0.0166293867387284,0,0.147637537458728,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438979131395719,0,0,0.207958870925045,0,0,0,0.107282289701499,0,0,0.0792132432063595,0,0,0,0,0,0.0713696225161994,0,0.26531812879553,0,0.111609516912468,0,0,0,0,0.00947663352450596,0,0,0,0,0.0734797160231461,0,0,0,0,0,0,-0.0194556626325033,0,0,0,0,0,0
X002506.SZ,0,0,0,0.213690680323203,0,0,0,0.0749827773739842,0,0,0,0,0,0,0.00959993289072663,0,0.0309107428457614,0,0,0,0,0,0,0.0166355787446638,0,-0.0867778475577713,0,0,0,0,0.0898219677279378,0.054385298881689,0.369783738438317,0,-0.175521346877736,0,0,0,0,0,0,0.00427222230431942,0.247021624299391,0,0.315848622490462,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365400081354385,0,0.168980354920276,0,0.26999209943414,0.089625498452134,0,0,0,0,0,0,0,0,0,0,0.418878030463193,0,0,0,0,0,0,0,0,0,0,-0.192150071387484,0,0,0,0,0,0.0907185182515471,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127522995386217,0,0,-8.67361737988404e-19,0.161014081685057,0.0604217374544863,0,0.0600587015780833,0,0,0,0,0.0901149718471403,0.0309298196504183,0.0553537846540431,0,0.128266306581618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452870395927365,0,0,0,0.163777973717622,0,0,0,0,0.0154860157173014,0.174943663062312,0,0,0,0,0,0,0,0,0,0.193820116179763,0,0,0,0,0,0,0,0,0,0,0,0.0416730994252738,0.0981877160047201,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0.106473687860778,0,0,0,0,0,0,0,0,0.17315229409984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07754156167833,0,0.059947402396308,0,0,0,0,0.119663472525788,0.0614557613774529,-6.93889390390723e-18,0.110220355270372,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,-0.0850679171270398,0,0,0,0,0,0,0,0.00992558090318082,0,0,0,0,0,0.18594973793395,0.204708060927194,0.056143812513022,0,0,0,0,0,0,0.194361051028249,0.00928276827543652,0,0,0,0,0,0,0,0,0,-0.0737421048195229,0,0,0,0,0,0.0540105158558635,0,0.0637421714989038,0,0,0.272079778254117,0,0,0.126581095677356,0,0,-0.0326369020915978,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169310596026887,0,0,0,0,0,0,0,0,0,0,0,0.182403226222408,0,0,0,0.655877876549969,0.0979721356860842,-0.211046647916912,0,0.0515798809327122,0,0,0,0.0353002305287552,0.0591562343662826,0,-0.0457745878595525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.291061685315942,-0.0403355833639031,0,0.0988174274561555,0,0.0116455248045045,0,0,-0.172168435785892,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.402101964465928,0,0,0,-0.13747881707659,0,0.0628663536601484,0,0,0,0,0,0,-0.180933205166996,0,0,-0.07829213724594,0,0,0,-0.173508883134605,0,0,-0.272338528306611,0,0,0,0,0,-0.0959932106649747,0,0,0,0
