,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X000063.SZ,X300014.SZ,X000596.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X000977.SZ,X300142.SZ,X600741.SH,X000157.SZ,X600522.SH,X000733.SZ,X002074.SZ,X600584.SH,X000799.SZ,X600460.SH,X002236.SZ,X300003.SZ,X000066.SZ,X601799.SH,X600183.SH,X600884.SH,X002007.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.114257883731852,0,-4.33680868994202e-19,0.0564352973964277,0,0.252964580383611,0,0.0726250725624795,0,0,0,0,0,0.05591384579677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801009139728317,0,0,0,-0.0881269626409012,0,0,0,0,0,0.0532853856734187,0,0,0,0,0,0.0527828572491648,0,0,0,0,0.00127701454260066,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0409118152509267,0.112564964968538,0,0.5823962715133,0.0671604058467251,0,0.19300358998292,0,0,0.0958789639098448,0,0,0,0,0,0,0.0101136557271608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270576575625125,0,0,0,0,0,0,0
X000568.SZ,0,0.503096967474564,0,0.0402802132026831,0,0,0.326158029129255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351261916671405,0,0,-0.165874902429939,0,0,0.0373393156198352,0,0,0,0,0,-0.0165131760362907,0,0,0,-0.071507346552307,0,0,0,0,0,0,0,-0.0513258711616485,0,0.257894414602729,-0.0734357946773203,0,0,0,0,-0.0120031689249412,0,0,0,0,0,0
X002415.SZ,0,0.251955262914137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755583330271045,0,0,0,0,0.0108498791357462,0,0,0,0,0,0,0,0.020422501617237,0,-0.0718845915294869,0,0.129844226303245,0,0,-0.0790158303374716,0,0,0,0,0,0,0.0940040681702032,0,0,0,0,0,-0.0363844783922985,-0.00365960532026225,0,0,-0.0372518458813528,0,0,0,0,0,0
X600809.SH,0,0.0201714408880926,0.070276400802845,0.0980145660875615,0,0,0.203774838660898,0.0728820107634528,0.0293711010695489,0,0,0,0.0524343427628349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897885700002619,-0.0810541736387697,0,0,0.259629490129704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.0548535525215456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803945270868467,0,0,0,0,-0.106093653118343,0,0,0.188646070135412,0,-0.0698081126696919,0,0,0,0,0,0,0,0.173517348317951,0,0,0,0,0.0043792096672177,0,-0.06021397916466,0.0516411075648656,0,0,0,0,0,0
X002304.SZ,0,0.334481312348914,0.336352622119217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219167093786896,0,0,0,-0.0217640406624263,0,0,0,0.0278298999307445,0,0,0,0,-0.039086444902478,0,0,0,-0.0551022288544664,0,0,0,0,0,0,0,0,0,0,-0.0421524956107503,0,0,0,0,0,0,-0.00539324915893242,0.00379110107209517,0,0,0,0,0,0
X600690.SH,0,0,0.0284162445797773,0.0735201492018297,0.0439816870481881,0,0,0,0,0,0,0,0.207632374571996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665367641466951,0,-0.0172987208819537,0,0,0,0,0,0,0,0.129409423466981,0,0,0,-0.0269074907985948,0.0395532750924352,0,0,0.0623422864193951,0,0,0,0.0102305318172111,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.462033727605662,0,0,0,0,0.0854096036228683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169741553633358,0.0537827417676775,0,0,0,0,0,0,0,0,0,0,0.0204100141308258,0,0.618822715465689,-0.00633642880800242,-0.00359644695009886,0,0,0,0,0,0
X000651.SZ,0,0.149312563617726,0,0,0,0,0,0.228515788265161,0,0,0,0,0.0435391152345119,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0496008531927563,0,0,0,0,0,0,0,0,0.000820390985325565,0,0.023893692867329,0,0,0,0,0,0,0,0,0,0,0,-0.00230052812450382,0.0182922545494471,0,0,0.0605850252406269,0,0,-0.00849393236354699,0,0,0,0,0,0
X300124.SZ,0,-0.0323017983313087,0,0,0,0,0,0,0.135126783532198,0,0,0,0,0,0,0.0559448022233074,0,0,0,0,0,0,0,0,0,0,0,0,0.108663499421731,0.0760994993880954,0.0750667759789795,0,0,-0.0497533185188026,0,0,0.00215103628614415,0,0.0416646869064412,0,0,0,0,-0.0670421516917077,0,0,0,0,0.354295843096318,0,0,-0.0413439192032278,0.0120417262255651,0,0,0,0,0,0
