,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X002304.SZ,X600809.SH,X600031.SH,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000596.SZ,X003816.SZ,X600703.SH,X000338.SZ,X002241.SZ,X000625.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002179.SZ,X000157.SZ,X002049.SZ,X002129.SZ,X601877.SH,X002007.SZ,X002414.SZ,X002236.SZ,X600584.SH,X600183.SH,X000799.SZ,X601799.SH,X300142.SZ,X000066.SZ,X002074.SZ,X000800.SZ,X002008.SZ,X000547.SZ,X300003.SZ,X600779.SH,X002508.SZ,X600118.SH,X600372.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.414307783296044,0,-0.23433654185193,0,0,0,0,0.0382282710498629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456444167124137,0,0,0,0,0,0,0,0,0,0,0,-0.0158276631301207,0,0,0,0,0,0,0,-0.0082164063521676,-0.0254377285175142,0,0,0.0435762064253052,0,0,0,-0.00188501338288504,0,0
X000858.SZ,0.153048746697952,0,0,0,0,0,0.239913189936067,0.0878029158979239,0.0814342780645691,0,0,0,0,0,0,0.0285347533334998,0,0,0,0,0,0,0,0,0.0010007457476491,0,0,0,0.00853732553307953,0,0,0.0114035181686464,0,0,0,0.0534378312441992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467009402907207,0,0,0,0,-0.00089671487522705,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0443726169244422,0,0,-0.0459352520240977,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224600423540623,0.0357550757986289,0.0562197584392116,0.0144442251540791,0,0,0,-0.00831123047669211,0.0185931442508183,0,0,0,0,0.0479398480752071,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00465768900156886,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0656083020307672,0,0,-0.0254730212924251,0,0,0,0,0,0,-0.11482869613831,0,0,0,0.0954693061020913,0.00837370978099847,0,-0.0877773488434914,0,0.0872823541492518,0,0,0,0.216236544079065,0,0,0.112862438127555,0,0,0,0,0,0,0.0126416078117302,-0.17139641252201,0,-0.0465394439403226,0,0,0,0,0.0321957994472384,0,0,0,0,-0.00489482660635976,0,0
X002475.SZ,0,0,0,0,0,0,-0.0260797105033478,0,0,0.0502530304826266,0,0,0,0,0,0,0,0.0674118912399177,0,0.0393194930795647,0,0.480618823195463,0,0,-0.0792178328114094,0,-0.0493502414093792,0,-0.0842177149014678,0,0,0,0,0,0,0.119517150748114,0,0.135283443945287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179887373989055,0,0
X000651.SZ,0,0,0,0,0,0,0.00660233824090559,0,0,0,0.0292893492409591,0.038266882844146,0,0,0,0,0,0,0,0,0,-0.0891864618340597,0,0,0,0.0109094830567953,0,0.189510595839375,0,0,0,0,0,0,0.00505813254568195,0,0,0,0,0,0.135549080387092,0,0.0534618889353129,0,0,0,0,0,0,0,0,0.0203254655104141,0,0,0,0,-0.0210952021168169,0,0
X000568.SZ,0,0,0,0,0,0,0,0.178992807203998,0.453601437243504,0.0458119048605748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00924869324634682,0,0,0,0,0,0.0794353404780482,0,0,0,0,0,-5.42101086242752e-20,-0.0141520293475603,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.233212759472041,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413839466449251,0,0,0,0.240629615528907,0,0,0,0,0,0,0,0,0,0.146412214438605,0,0,0.0205488765226317,0,0,0,0,0.209925080057675,0.0808009285099183,0,0,0,0,0,0.00423259121098431,-0.0185123854146547,0,0,0,-0.00892736196621926,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.0455806373969279,0,0,0,0,0,0,0,0,0,0,0,-0.119530470702871,0,0,-0.0284670405158599,0,0,0,0,0,0,-0.00125161755737245,0,0,0,0,0.165134102748717,0,-0.0265725492447562,0,0,0,0,0,1.0842021724855e-19,0.168248876570438,0,0,0,0,0,0.0836988090458327,0,0,0,-0.00133847331880274,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.242078395478238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224761541620828,0,0,0,0,0.32448818736867,0,0,0,0,0,0,0,0,0.0221892117718403,0.351174501920439,-0.00771780392914024,-0.0407265538408399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886443803329476,0,0
X600690.SH,0,0,0,0.00872756368924549,0,0,0,-0.0820955145370942,0.368484887203974,0,0,0.0612390412363481,0,0,0,0,0,0.0446279135069885,0,0,0,0,0.032673486614603,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0202430170955548,0,0,0,0,0.0547544166411479,0,0,0,0,0,0.00399203877414568,0.0387130031079974,0,0,0,-0.0169638127808331,0,0
X600104.SH,0,0,0,0,0.156956609187637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050566609729712,0,0.20999528270361,0,0.324405360553431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703970741423743,0.141610631703838,0.0666227517286391,0,0,-0.0191011649280858,0,0,0,0,0,0,-0.0243913272500502,0,0,0,-0.0196218275138359,0,0
X000725.SZ,0,0,0,0,0.0453852820169576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040967441944278,0.306200279604613,0,0,0,0,0.0646263004178158,0,0,0,0,0,0.203041058447136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386394488327652,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0292849616037772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14798626585118,0,0,0,0.0984933245763739,-0.135689692868946,0.0837744518684525,0,0,0,0,0,0.184213497592606,0.230727146915637,0,0,0,0,0.291713128631806,0,0.199886925877682,0,0,0,0,0,-0.0337563274457537,0,0,0,0,0.0231111581307918,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650449477933602,0,0,0,0,0,0,0,0,0.00860800568806544,0,0,0,0.00690842717078043,0.0916231279580832,0,0,0.26503107720226,0,0,0.261554590025197,0,0.141119598104987,-0.263148611849956,0,0.0511649803083259,0,0,0.0213177832790774,0.030718621900552,0,0,0,-0.00289043683624871,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0454784924595824,0,0,0,0,0,0,0.22799945799754,0,0,0,0,0.0421712713620022,0,0,0.0358898979600099,0.193944423936589,0,0.00539003497942269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117726773787794,0,0,0,0,0,0,0,0,0,0,0,0.0685086042852702,0,0,0,-0.0161072219724337,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342948823001125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432714231553281,0,0,0,0.00582345735537348,0,0,0,0,0,0.0333403401681492,0.0456260315419969,0,0,0.0748897851850585,0,0,0,-0.0709833333649899,0,0,0,0,0,-0.0109139389572016,0,0,0,0.0123202096658007,0,0
X000596.SZ,0,0,0,0,0.254521068412363,0,0.189339783349848,0,0,0,0,0,0,0,0,0,0.0467363064763922,0,0,0,0,0,0,0,0,-0.0147954947425931,-0.142614159730853,0,0,0.0546463425845586,0,0,0,0,0,0,0.170088264208506,0,0,0,0,0,0,0,0,0.154297412132827,0,0,0,0,0,-0.0175743634779565,-0.0150953627248569,0,0,0,0.0139216484976889,0,0
X003816.SZ,0,0,0,0,0,0,-0.00479490333575671,0,0,0,0,0,0,0,0.0522921420190203,0,0.0792029353340635,0,0,0.0189182938556528,0,-0.008522192719389,0,0,0,0,0,0,0,0,0,-0.00458570944468047,0,0,0,0,0,0,0,0,0.0227630435081179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00303837154909867,0,0
X600703.SH,0,0,0.0666005833768416,0,0,0,0.0679226859714138,0.0739820687522623,0,0.149613244601201,-6.93889390390723e-18,0,0,0,0,0,0.162884938712681,0,0,0,0,-0.0183047128378325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888643187532737,0.131899602917929,0.0771138373248726,0,0.187176676239259,-0.0895217113163566,0,0.042909778389261,0,0.309626221581984,0,0,0,0.00681297325249074,0,0,0,0,-0.0029008249605859,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.106113605602205,0,0,0.186923169219134,0,0,0,0.132905898608782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254012606699553,0,0,0.0607414246640127,0,0,0.185945773196744,0,0,-0.0786151375150368,0,0,0,0,0,0,0,0,0,0,0,0.00409866489960565,0,0,0,0,-0.000627190904526981,0,0
X002241.SZ,0,0,0,0.22653767403843,0.635929581293729,0,0,0,0,0,0,0,0,0,-0.136377637547111,0,0,0,0,-0.0425213183707723,0,0,-0.00852996786066423,0,0.219278752340783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364129589795003,0,-0.066566191968835,0.252285272925795,0,0,0,0.060670433967344,0,0,0,-0.0583441283848565,0,-0.0145888058416989,0.00444283840937948,0,0,0,0.00633836205044046,0,0
X000625.SZ,0,0,0,-0.47374034266434,0,0,0,0,0,0,0,0.0887263336180951,0,0,0,0.0624662377216493,0,0,0,0,0,0,0,0.0789801744379782,0,0,0.0957124258238274,0.247583501672223,0,0,0,0,0,0,0.0326012494482385,0,0,0,0,0,0,0.291133309745116,0,0,0,0,0,0,0,0,0,0.0498724468605899,0.116561122431535,0,0,0,-0.0138748035699841,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.694347270059937,0,0.151299745489591,0,0,0,0,0,0,-0.078535921797897,0.0386712534352005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413627611452738,0,0,0,0,0.041781327364244,0,0,0,0,0,0,0.0425716887445363,0,0,0,-0.0112060834641875,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.116770403884781,0,0.0287375315475326,0.272218524869765,0,0,0,0,-0.0808481666260192,0.0603427064177699,0,0,0,0,0,0,0,0,0.00616460743320388,0,0,0,0,0,0,-0.00062755751074014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161225993929964,0,-0.00511536281016635,0.0546508350668209,0,0,0,-0.00915896543730162,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087840450434237,0,0,0,0,-0.0322393397708182,0.111317613997749,0.19190983910628,0,0.0997410059712384,0,0,0.440567538177379,0,0,-0.161067056781876,0,0,0,0,0,0.0786809430864286,0,0,0,0,0,0,0,-0.0102148221518051,0,0,0,0,0.00410485424606294,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.244281970340485,0,0,0,-0.0468472554603113,0,0,0,0,0.0209478364422722,0,0,0,0,0,0.0742028012520319,-0.0151504080557025,0,0,-0.063143712690029,0,0,0.0203218969537562,-0.141450424505123,0,0,0,0,0,0,0,0,0,0.161771951403534,0.117569436440337,0,0.0546821842228591,-0.0673042389121397,0,0,0,-0.00241493640251108,0,0
X000157.SZ,0,0,0,0,0,0.120286409153987,0,0,0,0.144389035728261,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522955099203861,0,0,0,0,0,0,0,0,0.0796341983230667,-0.0301487444912509,0,0,0.223539932192723,0,0.121538569979407,0,0,0,0,0,0,0,0,0.0367099545915099,0,0,0,0,0.0559058352755956,0.0198527579207965,0,0,0,-0.022223514064293,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0076934725575345,0,0,0,0,0,0,0,0,0,0.486742789896631,0,0,0,0,0,0,0,0.237813535490773,0.0980952310719541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237343875646265,0.0304900491447702,0,0,0,0.0863880462148471,0,0
X002129.SZ,0,0,0,0.0554599175772392,0,0,0,0,0,0,0,0,0,0,0,0.207485589152343,0,0.0271717335990683,0,0,0,0,0.0307879365518181,0,0,0,0,0,0.236728375931783,0,0,0,0.185535092041386,0,0,0,0,0,0,0,0.246591374494766,0,0,0,0,0,0,0,0,0,0,0,0.0282826988441035,0,0,0,0.000666474810680077,0,0
X601877.SH,0,0,0.114332132184313,0,0.0584471900544033,0,0,0,0,0,0,-0.0156424647694439,0,0,0,0,0,0.342654466587704,0,0,0,0.120996303008508,0,0,0,0,0,0,0,0.10852258835791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492053182758668,0,0,-0.019564197078583,-0.0416581556791685,0,0,0,0.0165384402182628,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28441326912292,0,-0.321339272474417,0,0,0,0,0,0,0.0611270542292759,0,0,0,0,0.0335001594352381,0,0.150187362499881,0,0,0,0,0.0118783890366022,0.175380026959707,0,0,0.0191672248205398,0,0,0,0,0.0126357093913178,0,0,0,0,0,0,0,0,-0.0249917475703574,0,0,0,0.0316872987346465,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503383297175583,0,0,0.064272404197669,0,0.129289768892369,0.0992660002859612,0.164146491473938,0,0.00060701322360667,0.00967620725058917,0,0.0491407229680044,0,0,0.0506724148692076,0,0,0.00759219477450769,-0.0181454853437048,0,0,0,0,0,0
