,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X002129.SZ,X600031.SH,X000596.SZ,X003816.SZ,X002371.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X300142.SZ,X601877.SH,X000157.SZ,X600741.SH,X000733.SZ,X002236.SZ,X600522.SH,X002074.SZ,X600584.SH,X000977.SZ,X000066.SZ,X600460.SH,X000799.SZ,X300003.SZ,X600183.SH,X002007.SZ,X000800.SZ,X600884.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0855406801428915,0,0,0.0551226815480665,0,0.23285053963278,0,0,0.092242208530387,0,0,0.047467204287234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871968055455759,-0.0011364859781197,0,0,0,0,0,0,0,0.130850861966611,0,0.050368587029087,0,0,0,0,0,0.00457512383362435,0,0,0,0,0,0,0
X000858.SZ,0,0,0.030162578026252,0,0.151340634546746,0,0.567218527396353,0,0.13326586970952,0,0,0,0,0,0,0,0,0,0,0,0.0514719107206573,0,0,0,0,0,0,0,0,0,0,0.102109476780931,0,0,0,0,0.0187559438577803,0,0,0,0,0,0,0,-0.0327503272042184,0,0,0,0,0,0,-0.0356131549129983,0.0112238200578574,0,0,0,0,0,0
X002415.SZ,0,0.253199703139957,0,0,0,0,0,0,0,0.0389575422686338,0,0,0,0,0,0,0,0,0.000775243362031039,0.0576950276282608,0,0,0,0,0.065828593849561,0.0192960633386397,0,0,0.142250081369658,0,-0.102786616906573,0,-0.0446021861972417,-0.0458424836181881,0,0.0709521800886677,0.112777512118994,-0.171516922985283,0,0,0.0576384728134782,0,0,0,0,0,-0.111716995498028,0,0,0,0,0,-0.0149152783621707,0,0,0,0,0,0
X000568.SZ,0,0.378680119137144,0.114641564740721,0,0,0,0.418023050943735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176941764450608,0,0,0,0,0,0,0,-0.0263669886885278,0,0,-0.0619287560406116,0,-0.0633565425768206,0,0,-0.0295193437885012,0,0,0,0,0.21574456391075,0,0.0589922293484358,-0.0871324366763034,0,0,0.0099873298188203,-0.020091275664418,0,0,0,0,0,0
X600809.SH,0,0.0342845429442743,0,0.0431806197422778,0,0,0.262432622088332,0.114357597431431,0,0,0,0,0,0,0,0,0,0,0,0.0283853956132008,0,0,0,-0.0145747027187886,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906402322805684,0,0,0,0,0,0.242112527061949,0,0,0,0,0,0,0,0.026023947748595,-0.0259243321739806,0,0,0,0,0,0
X600276.SH,0,0,0,0.176904125787562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247728830361308,0,0,0,0,0,-0.109736584728369,0,0.283924021565133,0,0,0,0,0.101446825714837,0,0.0661417314491234,0,0,0,0.00564343343582686,0,0,0,0,-0.0321139404694802,-0.0111099307347844,0.0108008613129726,0,0,0,0,0,0
X002304.SZ,0,0.313816105795464,0,0.397701201532724,0,0,0,0,0,0,0,0,-0.0285431554763592,0,0,0.0678451234772721,0.217598577987007,0,0,0,0,0,0,0,0,-0.0112749311495067,0,0,0,-0.0339511515465424,0,0,0,0,0,0,0,0,0,0,0,-0.0580069129649114,0,0,-0.0579831013190203,0,-0.0264134368229901,0,0,0,0,-0.00130056235006222,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0613686568568241,0.0468284541704249,0,0,0,0.140870607762918,0,0.0443554201644673,0,0,0,-0.078916546317784,0.11305478887838,0,0,0,0,0.0762391783980467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048389035931364,0,0,0.019728637144629,0.0441585529982737,0,0,0,0,0,0,0.0216458585196263,-0.0108184797209652,0,0,0,0,0,0
X000651.SZ,0,0.211277239550918,0,0,0,0,0.0110483427079198,0.338977970563163,0,0,0,0,0,0,0,0,0,0,0,0,0.0751226480446738,0.0797390398966708,0,0,0,0,0,0,0,0,0,0.0119942025094486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100789924081871,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.276450039925157,0,0,0,0.00279180409511277,0,0,0,0,0.169820197725139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294278675647614,0,0.164246593950923,0.290756864301372,0,-0.0239593774799269,0,0,0,0,0,0.0730726715522617,0,0,0,0.573623120288649,-0.000945361138934609,2.16840434497101e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.167926404127065,0,0,0,0,0,0,0,0,0,0.0352705974146505,-1.73472347597681e-18,0,0,0,0,0,0,-0.377408862077358,0.0329914045324687,0.0523336977881138,0.159273411231391,0,0,0,0,0,0,0,0,0,0.24791653290815,0,0.0838568227609096,0,-0.0472152342448075,0,0.180941824967958,0,0,0,0,-0.0459947905750767,0.0102108016080845,0,0,0,0,0,0
X600104.SH,0,0,0,0.0466678573150385,0,0,0,0,0.111813756950465,0,0,0,0,0.157438527594788,0,0,0,0,-0.0503744789483544,0,0.102686506335792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213592088257939,0,0,0,0,0,0.0405566364421834,0,0,0,0,0.0241799697275207,0,0.0967491143613665,0,0,-0.0329801537915649,0.0464694716765063,-0.0342209931355197,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.10743212079789,0,0,0,0,0,0.0272832740710886,0,0,0,0.038068551173778,-0.075410669115402,0.0561997582822012,0,0.183726454660199,0,0,0,0,0,0,0,0,0,0.00291459426544709,0,0,0,0,0,0,0,0.244571536440298,0,0,0.177582290481682,0.0778795779960674,0,0,0,0,0.151878170193466,0,0,0,0,0,0.00782919103439787,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0193307816220702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371727561455567,0,0,0,0,0.18626503115326,0,0.126605909747675,0.0554813975625204,0,0,0,0,0,0,0,0,0.161101839723564,0,0,0.0120642654674421,0.0592164312909147,0,6.93889390390723e-18,0,0.0889829297735344,0,0.0500094989975876,0,0,0,0,-0.00967376474908367,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0744158601254764,0,0,0,0,0,0.0955122164645327,0.131542263318153,0,0,0,0,0,0,0,0,0,0.0180875761300354,-0.0763557234491946,0,0.139908170769025,0,0,0,0,0.227848729235666,0,0.0115272854493136,0,0,0.106972942223782,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0470577465683564,-0.0112051590941057,0,0,0,0,0,0
