,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000063.SZ,X000725.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000157.SZ,X000661.SZ,X600584.SH,X600522.SH,X000977.SZ,X601877.SH,X601799.SH,X000800.SZ,X002074.SZ,X002007.SZ,X002463.SZ,X600183.SH,X000066.SZ,X300142.SZ,X600702.SH,X002028.SZ,X002180.SZ,X000733.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0490111915442487,0,0.291745371063094,-0.0300235085405707,0,0,0.0287075448666006,0,0.0144169796314388,0.100800669800623,0,0,0,0,0,0,0,0,0,0.0331284767565033,0.0154250655544745,0,0,0,0,-0.00491505132232956,0,0,0,0,0,0,0,0,0.0642995902371447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548852710788884,-0.00335796898812344,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,-0.0214095365422025,0,-0.0543094983813902,0,0,0,0,0,0,0,0,0.125936619131851,0.141170396504887,0,0,0,0,0,0,0,0,0,-0.0579735304120541,0,-0.123884881362592,0,0,0,0,0,0,0.0781869118374742,0,-0.136710865056542,0,0,0,0,0,0,0.0505403137196214,0.200978811016124,0,0,0,0.114191756654071,0,-0.00502444813412492,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.129356386647035,-0.141732661878298,0,0,0,0,0,0,0,0,0,0,0.101431199485302,0,0.0928683433595346,0,0,0.0595681909347285,0,0,0,0.0193010446139801,0,0.146581798032246,0,0,0,0,0,0,0,0,0.0620025242220281,0,0,0,0,0,0,0,0,0,0.102900941582001,0,0,0,0,0.0592910236070162,-0.00659846550342712,0,0,0,0,0,0,0
X000568.SZ,0.506925395021673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170823620845384,0.0105010796427024,0.0196525041552323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948403232000655,0,0,-0.0505726560016749,0,0,0,0,0,0.0370299214936536,0,0,0,0.123153301454875,0,0,0,0,0,0.0205132839299809,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150711302505868,0,0,0,0,0,0.113132831427575,0,0,0,0,-0.206456190511283,0,-0.217075666334669,0,0,0,0.34509089658015,0.147200112542323,0,0.0374510619529562,0,0,0,0,0,0,0,0,0.208165592604294,0,0,0,0,0,0,-0.0320596268736157,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.550953175507236,0,0,0,0,0,0,0,0,0,0,0,-0.00665172113036248,0.164341551800364,0,0,0,0,0,0,0,0,0,0.113538513030198,0,0.0222579154367474,0,0,0,0,0.0278461072451665,-0.128520566229931,0,0,0,0,-0.0245970900931149,0,0,-0.0459225858843934,0,0,0.0287148011950322,0,-0.0836353191890608,0.0296391489145902,0,0,0.00786347955571919,-0.0411996516511534,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.190721899904035,0,0,0,0,0,0,0,0.181829718597143,0,0,0,0,0,0,0,0,0,0,-0.132544973133698,0,0.0038821354805829,0,3.46944695195361e-18,0.0482219965917176,0,-0.0556454252814189,0,0,0,0,0,0,0,0,0,0.243584123168696,0,0.0392367338081548,0.12734432858208,0,0,0,0.140114587816525,0,0,-0.142890284918758,0.179080192500005,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0269382664565513,0,0,0,0,0,0,0,0,0,0.0363112557599012,0.158921632024352,0,0,0,0,0,0,0,0,0.0645252428641355,0,0,0,0,0,0,0,0,0,0,0,0.0204289884478165,0,0.0349172158681239,0,0,0.0481986463675513,0,0,0,0.107548202656534,0,-0.0046734887347306,0.0230631265773126,0,0,0,0,0,0
X000651.SZ,0,0,-0.0562244767583662,0,0,0,0.20376965914492,0,0,0,0,0.0215019204510238,0,0,0,0,0,0,0.230562862314441,0.0793920590046611,0,0.0453193138352108,0,0,0,0,-0.0445080135919001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660683787312172,0,0,0.193288206780235,0,0,0.0310571962730493,0.0328208842041573,0,0,0.0402777962221978,-0.0734217110144879,0,0,0,0,0,0
X002304.SZ,0.0719221055624551,0.160191272538737,0,0.0314428720888598,0,0,0,0,0,0,0,0,0,0.162121142402639,0,0.202852966818245,0,0,0,0,0,0,0,0,-0.0544829914066767,0,0,0,0,0,0,0,0,-0.0633859409203392,0,0,0,0,0,0,0,0,0,-0.0423789296876908,0,0.189996814870337,0,0,0,0,0,0.0583796654383352,-0.0708687312981644,-0.101573270655308,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0942210736184672,0,0,0,0,0,0.0819960725499924,0,0,0.0797448704752504,0.132266526257573,0,0,0,0,0,0,0,0,0.00790347567690232,0,0.0746496967541469,0,0,0,0,0,0,0,0,0.145875534758398,0,0,0,0,0.0329393730110203,0.0160689057284833,0,0,0,0,0,-0.0127329435111622,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0682245776606858,0.220293999338249,0,0,0,0,0,0,0,0,0,0.0356995705023629,0.0242899085668203,0.0811192099735735,0,0,0,0,0,0,0,0,0,0,0.134105824797259,0,0.117199782594861,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-8.67361737988404e-19,0.0550263585219722,0.0178102986232938,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.317062360511336,0,0,0.022129012878418,0,0,0,-0.0258398898978341,0,0,0,0,0,0,0,0,0,0.039006517637198,-0.0400238183446199,0,0,0,-0.185608950880136,-0.165596501990627,0,0.0756917179416391,0.251693587298346,0,0,0,0,0.0227241970716201,0,0,0,0,0,-0.202977723437807,0,0,0,0,-0.0064771080953145,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.857029443437052,0,0,0,0,0,0,0,0.235895351888135,0,0,0,0,0,0,0,0,-0.328395020437329,0,0,0,0,0.277075901319744,0,-0.00963086972837545,0,0,0,0,0,0,0.233167436606106,0,-0.530748566018254,0,0,0,0.0331242710093237,0,0,0,0.390570729352184,0,0,0,0,0,-0.0264863110614264,-0.0197195840683826,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604933149630014,0,0,0,0,0,0,0.268128360623435,0,0,0,0.0622714952769087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10775383529964,0,0,0,0,0,0,0,0,-0.0168075804399612,0.0116364959984442,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260520719613816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259694550475296,0,0,0,0,0.127108744661489,0.878523393236736,0,0.0788714128057029,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973580991817591,0.102096468668564,-0.173595711071379,0,0,0,0,0
X000596.SZ,0,0,0,0.402762575598149,-1.73472347597681e-18,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204373705369984,0,0,0,0,0,0,0,0,-0.0890401182317089,0,0,0,0,0,0.0922047509722722,2.16840434497101e-19,0,0.0149868161961424,0,0,0,-0.0208533104991514,0,0,0.0655335560053643,0,0,0,-0.0265473754745031,0.129378243629619,0,-0.00599324101011522,0,0,0,0,0,0,0
X002371.SZ,0,0,0.106604685694742,0.104612876433962,0,0,0,0,0,0,0,0,0,0,0,0.269476685502289,0,0,-0.154973105272647,0,0,0,0,0,0,0,0,0,0.436820723256187,0,0,0,0,0.100660766196727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116824084628832,0,-0.0710502743755594,0.0474267579218698,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.149075158945967,0,0,0,0.0591636500873728,0,0,0,0,0,0,0,0,0,0,0.148234255163313,0,0,0.00253066636324359,0,0.418942207346761,0,0,0,0,0,0.0469141100681522,0,0,0,0.0259099895959131,0,0,-0.015655211290809,0.0341540806346167,0,-0.10933128283889,0,0,0,0.0280087526788683,-0.0843966960708524,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.000996187590978834,0,0,0,0,0,0,0,0,0.00541049089363401,0.0375874296603252,0,0.0354791326449487,0,0,0,0,0,0,0,0.0936572050601242,0,0,0,0,0.20019380142606,0,-0.00810395011599255,0,-3.46944695195361e-18,0,0,0.309997732515857,0,0,0,0,0,0,0.115224299008835,0,0,-0.143802518306228,0,-0.0189470492652304,-0.0174482084112632,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.00940016181205611,0,0,0,0.0547061811192761,0,0,0,0,0,0.0205992732928207,0,0,0,0,0,0.264277271354955,0,0.0360010221222011,0,0,0,0,0.0597962952707031,0.141799953186845,0,0,0,0,0,0,0,0.0812215864809144,0,0.126899243185139,0,0,-0.00125557243998499,0,0,0.00607869417720707,0,0,0,0,0,0.0446015928699702,-0.0609875741949522,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0395422931672761,0,0,0,0.116237573349344,0,0,0,0,0,0,0,0,0,0,0,0.0286337784125125,0,0,0,0,0,0,0,0.0323818506205536,0.091909158101724,0,0,0,0,0.0715882897839305,0.0262058999875916,0,0,0,0.277931011697778,0,0,0,0,0,0.072621762039078,0,0,0,0.272248127726448,0,0.0150118345411888,-0.0326443208868532,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0290104510763517,0,0,0,0,0,0,0,0,0,0,-0.088709747001383,0,0,0,-0.0946043810660207,0,-0.0747617201850177,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125139100560078,0,-0.00526603250308189,0,0,0,-0.031867153225848,0,-0.0179530602396962,0,0,0,0,0.375162165800214,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.0299387894450649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203715457760155,0,0,0,0,0,0,0.0967698884379238,0,0,0,0.0332217018384733,0,0.124361692237906,0,0,0,0,0,0.0480093488895922,0,0.334508728177559,0,0.117369408858743,0,0,0,0,0,0,-0.0316198423778849,0,0,0,0,0,0
X000100.SZ,0,0,0,-0.119067319755952,0,0,0,0,0,0,0,0,0,0,0.283565749563041,-0.0241962004756865,0,-1.73472347597681e-18,0.0205205220631035,0,0,0.12119531439399,0,0,0,0,0.0197600353956343,0,0,0,0,0.0893753102062584,0,0,0,0.0559693822420314,0,-0.0402595095578525,0,0,0.0232102363263486,0.170359970559617,0,0,0.111752393583851,0.115431228573126,0,0,0,0,0.101574021275982,-0.0119735948463294,-0.0199905162689441,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.015119335925755,0,0.0514257244702106,0,0,0,0,-0.0983174833145354,0,0,0,0.192321008245334,0,0,0,0,0,0.218664581514376,0,0,0,0,0.0851519517538094,0,0,-0.0262843388086339,0,0,0,-0.0116183956857487,0,0.0348018270457378,0,0,0,0,0,-0.0654486208199424,0,0.0337316628137389,0,0,0,0.0974338817216361,-0.0125888876417224,0,0,-0.00736077113504982,-0.0218286277269069,0,0,0,0,0,0
X002236.SZ,0,-0.133425185111461,0.870097102598435,0,0,0,0.286558055460257,0,0,0,0,0,0,0.00134144154524596,0,0,0,-0.105886598171826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983878147210623,0,0,0,0.121722548315063,0,0,0,0,0,0,0,0,0,0.0343972416138022,0,-0.06601523339251,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.127796521782538,0,0,0,0.0568340538309099,0,0,0,0,0.0562082198755665,0,0.0252280264561562,0,0,0,0.0587181184550054,0,0.00596911982419932,0,0,0,0,0,0,0,0,0,0,0,0.0402418339639329,0.0364731177640219,0.108783534791318,0,0,0,0,0,0.0488970420268495,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159434576840531,0.103038766027671,0,0.0302551482652895,0.265096341854752,0,0,4.33680868994202e-19,0,0.120118080796654,0,0,0,0.117676807497956,0,0,0,0,0,0,0,0,0,0.122537719824401,0.240159683087498,0,-0.468834246626485,0,0,0,0,0,0,0,0.0720533301207444,-0.122565952504938,0,0,0,0,0,0
X002241.SZ,0,0,0.0609851044948583,0,0,0,0,0,0,0,0,0,0,0,0,0.0130061646652641,0,0,0.0288740254579816,0,0.287247093201143,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.138156068590007,0.104353629398816,0,0,0,0,0,0,0,0.159429743601813,0,-0.0238996913400872,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.00498789867670075,0.0868683393612543,0,0,0,0,0,0,0,0,0,0,0.275131843923777,0.0465192330159065,0.074414419168119,0.0341132502955909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113348026047224,0,0,0,0,0,0,0,0,0.0524571034934724,0,-0.0893531981062275,0,0,0,0,0,0,-0.0162364997811689,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0191882120904687,0.0704978941446695,0,0,0,0.146662960370749,0,0,0,-0.0132947097805553,-0.0113888566491934,0,0.42423845345751,0.0522748221715259,0,0,0,0,0,0,0,0,-0.00274812418713174,0,0,0,-0.00350710832245368,0,0,0,0,0,0,0,0,0,0,0,-0.0710659582305684,0,0,0,-0.0274560466012491,0,-0.0540703961059742,0,-0.0463091686935923,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.162443142411178,0,0,0,0,0,0,0,-0.168184676688309,0.00343022322662644,0,0,0,0,0,0,0,0,-0.350608499453964,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851544640340873,0,-0.0313304664828236,0,0,0,0,0,0,0.242645250860658,0.309409406111525,0,0,0,0,0,0.00204880624562428,0,0.039627821034415,0,0,0,0,0
X600584.SH,0,0,0,0,0.0896504995006647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154040655899137,0,0,0.147966228531736,0,0,0,0,0.0344332847288212,0,0,0,0,0,0,0.0825993243827917,0,0.23718290499784,0,0,0,0,0.0142221399607142,0,0,0.00642911552196769,0,0,0,0,0,0,0
