,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002304.SZ,X002475.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X003816.SZ,X002129.SZ,X300014.SZ,X002371.SZ,X000338.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X600703.SH,X000596.SZ,X300142.SZ,X002179.SZ,X000625.SZ,X601877.SH,X600089.SH,X000100.SZ,X000661.SZ,X000157.SZ,X600741.SH,X600460.SH,X000733.SZ,X002180.SZ,X600884.SH,X600522.SH,X002074.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600584.SH,X002414.SZ,X000977.SZ,X000800.SZ,X600779.SH,X600183.SH,X002008.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0.174723863830581,0,0,0,0,0.150406575864581,0.0845218539442948,0,0,-0.00669396097946191,0,0,0,0,0.00753624268908691,0,0,0,0,0,0,0,0.058416466928426,0,0,0.0508877731744196,0,0,0,0,0,0,-0.0588015046377103,0,0.00915289641080866,0,0.00387609289562824,0.0932045210492772,0.124037030968829,0,0,0,-0.0205230635377954,0,0,-0.0245260774969864,0,0,0,-0.000966541856028232,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0468076865142531,0.208438820520537,0,0,0,0,0,0,0,0.155645270808793,0,0,0.235415445179913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335052527727976,0,0.0968609766409222,0,0,0,0,0,0,0.00659173514024856,0,0,0,0.0198404029210898,0,0
X600031.SH,0,0,0,0,0,0.214664971279763,0,0,0,0,0.0219918461641007,0,0,0.1314498566375,0,0,0,0.135256150020804,0.433305703169279,0,0,0,0,0,0,-0.0784049912607462,0,0,0,0,0.0863052038361535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824682067012976,-0.016091622453304,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0946253143503694,0,0,0,0,0.221451424393013,0,0,0,0,0,0,0,-0.0539432573374455,0,0,0,0,-0.26224040890035,0,0,0,0,0,0,0,0,0,0.273116104385876,0,0.223655854080138,0.443882109203611,0.0457230866066547,0,0,0,0,0,0,0.00760215381538675,-0.0846057584685231,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467550132125941,0,0.146806061866269,0,0,0,0,0.168030676028019,0,0,0,0,0,0,0.0807258172464209,0,0,0,0,-0.0762208113670418,0,0,0,0,0.400628415431993,0,0,0,0.0199582218782379,0,-0.00343888941385347,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226916484501004,0,0,0.0340572946535614,0.0391169066782711,0,0,0.0426319602930563,0,0,0,0,0,0.123158565798234,0,0,0,0.0847689194930875,0,0,0,0,0,0,0.181189730114926,0,0,0,0,0,0.0739580236709459,0,0.00617343646982995,0,0,0,-0.0147059154707519,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400644848553908,0,0,0,0,0,0,0.0536235237165753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768646490219381,0,0.272397092175553,0,0,0,-0.0173412360689448,0,0,0,0,0,0.0549147037233405,0.087414614433327,-0.0913825174913799,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.269343040405255,0,0,0,0,0,0,0,0,0,-0.0356250318147164,0,0.0190819886167274,0,0.0678161219784533,0,0,0.00687173149962343,0,0.408651385722488,0,0,0,-0.0275817067929528,0,0.321797558527541,0,0,0,0,0,0,0.116688932304003,0,0,0,0,0,0,0,0,0,0,0,-0.0449374104351234,0,-0.454994965845755,0,-2.16840434497101e-19,0,0
X000338.SZ,0,0,0,0,0,0.0327942824708491,0,0,0,0,0,0,0.163243733245547,0,0.0157317019951625,0,0,0,0,0,0,0.0287417159555881,0,0.0426698968039685,0,0,0.155105782391717,0,0,0.0298276726661481,0,0,0,0,0,0,0,0.185944773035178,0,0,0,0,0,0.166794801318774,0,0,0,0,0,0,0.025401582107546,-0.0181723977433402,0,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.029655654783833,0,0,0,0,0.565050965664671,0,0,0,0,0,0,0,0,0.117460106990757,0,0,-0.0470258108912134,0.156411907666062,0,0,0,0,0,0.0993534862047166,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.135102234252408,0,0,-0.0243800114307139,0,0,0,0.0648526591102341,0,0,0,0,0,0,0.0246728489623775,0.0192340134140369,0,0,0,0.0189770262554206,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556216153452489,0,0,0,0,0.117345862189248,0,0,0,0,0,0,0,0.391276981374159,0,0,0,0,0,0,0,0,0.0431887262133723,0.0558217707466647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364867044370451,0,-0.0568118632671461,-3.46944695195361e-18,0,0,0,0.0322913572150545,0,0
X000063.SZ,0,0,0,0,0,0.16560675340401,0,0,0,0,0.149032519549784,0,0,0,0,0,0,0.0381195041574743,0,0,0,0,0.0594654814855567,0,0.167529409410118,0,0,0,0,0.0181426445881109,0.0441701763708934,0,0,0,0,0.298795889791317,0.101683478642196,0,0,0,0,0,0,0.0221426202934322,0.0475051983684431,0,0,0,0,0,0,0,0.0142009550428387,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141959596526358,0,0,0.0779708266339674,0,0,0,0,0,0,0,0.237006939850367,0,0,0.175306517036371,0,0,0,0,0,0,0,0,0,0,0.0622443156485983,0,0.0290285132824332,-0.00697865162142074,0,0,0,0,0,0
X000596.SZ,0,0.22450386365346,0,0,0.0763414484113354,0,0,0.35551591988731,0.0799809334723344,0,0,0,0,0,0,0.0421868734661955,0,0,0,0.0163601337385982,0,0,0,0,0,0,0,0.121385445810443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177455916620774,0,0,0,0,0,0.00290226801356631,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.155623440331078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299569350683982,0,0,0,0,0,0,0.199873002061883,0,0,0,0,0,0,0.00947978236603882,-0.191530346991949,0,0,0,0.0586027367595411,0,0,0,0,0,0.582010383073756,0,0,0,0,0.0289063888570894,0,0,0,0,0.107691952663218,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116938522137125,0,0,0,-0.0425254803085603,0,0,0.081607948264621,0,0,0,0,-0.405945849818472,0,0.0203049041552785,0,0,0.082510634860491,0,0.072135039489432,0,0,0,0.167392736256863,0,0,0,0,0,0.153082868879578,0,0,0.0147347893365236,0,0,0,-0.0360295230356702,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.432834991164163,0,0,0,0,0.00475460630257518,0,0.0731987438425967,0,0.111742011368898,0,0,0,0,0,0,0,0,0,0.000745712789574206,0,0.130997249729932,0,0.0973411161481045,0.175131543668351,0,0,0,0,0,0,0,0.0344219068476305,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278018387231344,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101370486873817,-0.0576618797259113,0.0751615974158356,-0.203027301845696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968485388562598,0,0.122326594640864,0,0,0,0,0,0,0,0,0,0.0918100662686844,0,0.0718584728161888,-0.0781937416620613,0,0,0,0.122296512690833,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179507681389514,0,0,0,0,0,0.0551597782573269,0,0,0,0,0,0,0,0,0,0.0117699441628325,0,0,0,0,0,0.0912686981106942,0.11371877161247,0.114629292330824,0,0,0,0,0,0,0.0185304836794829,0.10868962768859,0,0,0.0119622739660409,0,0.0101862795228333,-0.00750636819169059,0,0,0,-0.0121001814992106,0,0
X000100.SZ,0,3.46944695195361e-18,0,0,0,0,0,6.93889390390723e-18,0,0,0.0106938369978251,0.0919901003213343,0.174978270733261,0,0.176741015506291,0,0,0,0,0,0,0.0699194021979293,0,0,0,0,0.198240252932187,0,0,0,0,0.00426164546902582,0,0,0,0,0,0,0.0481776331550934,0,0,0,0,0,0,0.14381572605156,0,0,0,0.00609396283957946,0,-0.0135960386657949,0,0,0,0,0,0,0
X000661.SZ,-0.313555742682665,0,0.120175888949869,0,0,0,0,0,0,0,0,0,0.111160127244501,0,0,0,0.155308598987188,0,0.354998725698574,0,-0.0313196203014789,0,0,0,-0.0314487049826311,0,0,0,0,0,0,0,0,0,0,0.02123776142101,0,0,0,0,0,0,0,0.129795855411141,0,0,0,0,0,0,0,0.358073226316206,-0.267387986802405,0.215193001477593,0,0,-0.0143736743294573,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.284469025767774,0,0,0,0,0,0.242387561038514,0,0,0,0.0263671947269036,0,0,0.0164556779298875,0,0,0,0.121793413165374,0,0,0,-0.0388703469722963,0,0,0,0,0,0,0.0453263970468077,0,0,4.33680868994202e-19,0,0.0992875416989895,0,0,0,0,0,-1.0842021724855e-19,-0.0121077416635538,0,0,0,0,0,0
X600741.SH,0,0,0,0.0501929240090382,0,0,0,0.0588687345108981,0,0,0,0,0,0.0618610541849636,0,0.0533392312012265,0,0,0,0,0,0,0,0,-0.0547468396444176,0,0,0,0.0201369512322574,0,0.00591889946499256,0,0,0,0.146745433803764,0,0,0.141769059357887,0,0,0,0,0,0.240380927108881,0,0,0,0,0,8.67361737988404e-19,0,-0.0236150855651259,0,0,0,0,0,0,0
X600460.SH,0,-0.229080577655919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307917689602775,0,0.232984917464134,0,0,0,0,-0.0422105657483095,-0.0428154810332988,0,0,0,0,0,0,0.165084167814954,0,0,0,0,0.148248652680775,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036320072262074,0,0,0,0,0.0848675598037186,0,0
X000733.SZ,0,0,0,0.073509343684785,0,0.0808373283318225,0,0,0,0,0,0,0,0,0,0,0.0797318961597944,0,0,0,0.241825864718097,0,0,0,0,0.182389122824277,0,0,0,-0.0839038662132309,0,0,0,0,0,0,0,-0.12162040996557,0,0,0,0,0,0.22569743451743,-0.0868122079802294,0,0,0,0.00545323182642597,0.131209225381764,0.0496019012825765,0.0320075650753755,-0.0225510991392884,0,0,0,0,0,0
X002180.SZ,0.121495814917266,0.235146399329148,0.11201810547106,0,0,0,0,0,0,0,0,0,0,-0.175926510159444,0,0,0,0.0150072874629132,0,0,0,0.444436987441521,0.109062393319452,0,0,0,0,-0.127206030424211,0,0,-0.00254082003720629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270375888380991,0,-0.0613282887461477,0.0540611999346958,0,0,0,0.0506503239276352,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129146446395896,0,0,0.12439516290857,0.00375099442945079,0,0,0,0.010106777151624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153226484047883,0.406432271789349,0,0,0,0,0,0.0724747135432195,0,0,0,0,0,0,0,-0.00571647324109244,0,0,0,0,0,0
X600522.SH,0.127599971704963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181826284779819,0,0,0,0.138301561956118,0,0,0,-0.0331780874087298,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0331895458972962,0,0,0,0,0.1504491493052,0,0,0,0,0,0.206614339266767,0,0,0.151475898293569,-0.269486785165803,0,0.0212343432959677,0,0,0,-0.000769880440266444,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149677205356926,0,0,0.345772439051791,0,0,0,0,0,0,0.130559824853935,0,0,0,0,0,0,0,0,0,0.018646705770639,0,0,0,0,0,0,0,0,0,0.101278401982096,0,0.165647920307403,0.0756953787447274,0,-0.00898890912648808,0.0171018900654902,0,0,0,0,0,0
X600702.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0.132252884490771,0,0,0,0,0.00449220706735862,0,0,0,0,0,0,0.0529389409010447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704263471951029,0.0933624589410724,0,0,0,0,0.534287268366356,0,0,0,0,0,0.337002574408171,0,0,0,-0.116047882606819,0.0517125814869612,0,0,0,0,-0.0287600901096227,0,0
X000799.SZ,0,0,0,0.137135801584371,0,0,0,0,0,0,0,0,0,0,0,0.0158060330747431,0,0.0448277179498295,0,0,0,0,0.106640545658459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832389377989015,0,0.553849098393912,0,0,0,0,0.270728001151051,0,0,0,0,0,0.0365491676166986,0.000404305551008753,0,0,0,0,-0.0251651061958196,0,0
X002236.SZ,0,0.0737108764452315,0,0,0,0,0,0,0,0,0,0,0.0643552498269805,0,0,0,0,0,0.0649843350144063,0,0,0.107771142017358,0,0,0,0,0.0179655533969583,0,0,0.252237096173223,0,0,0,0,0,0,0,0,0,0.0376969914569815,0,0,0,0.0119129956018492,0,0,0,0,0,0,0,0,0.0124032837906695,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0682843745927472,0,0.251230366373969,0,0,0,0,0,0.029889826219003,0,0.101734085600746,0,0,0,0,0.0544817943164254,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.00891186981282778,0,0.164516682242683,0.0855102815955025,0,0,0,0.0530162306335242,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.068290604149902,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.193992984286645,0,0,0.116110021826975,0,0,0,0,0.223261868549366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363164713041664,0,0.064202024241086,-0.00334275251765422,-0.00917359863294648,0,0,0,-0.0056397870867435,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226520925134152,0,0,0,0,0,0,0.0639162324248104,0,0,0,0,0,0,0,0,0,0,0.143143812219602,0,0,-0.0505170134802649,0,0,0.260871911473276,0.19309648496226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175717511021302,-0.0299699692342917,0,0,0,-0.0407063450643144,0,0
X000800.SZ,0,0,0,0,0,0,0,0.0760266863081463,0,0,0.0589495410675375,0,0.0244051340248938,0,0,0,0,0,0.0651434794305213,0,0,0.00350489126673603,0,0.0197179015152349,0,0,0.185251735641724,0,0,0.212140411985045,0,0,0,0,0,0,0.0379268775130725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425154977319005,-0.0206416677566765,0,0,0,0,0,0,0
X600779.SH,4.33680868994202e-19,0,0,0,0.190150372044293,0,0,0.211453363458695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109144833792043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230710017828704,0.235399163628878,0,0,0,0,0,0,0,0,-0.00126724388279526,0,0,-0.0323951500637001,0,0,0,0,0,0
X600183.SH,0,0.0493296046498379,0,0,0,0,0,0,0,0,0,0,0,0.105560020661918,0,0,0,0,0,0,0,0.0673188149904627,0,0,0,0,0,0,0,0,0,0,0,0,0.197994408968822,0.0492876723845298,-1.73472347597681e-18,0,0,0,0,0,0.00981975743557628,0,0.220263505236763,0,0,0,0,0,0.144482382098493,0,-0.00853344352248112,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.108105730537216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753105743142671,0,0,0,0,-0.104688051155451,0,0,0.160817183089813,0,0,0,0,0,0,0,0.114919451194912,0,0.0554705632015677,0,0,0.0929712488589017,0,0,0.16624235563674,0,0,0,0,0,0.0302919217796292,0,0,0.0378677092648165,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132317697831915,0,0.310690734422167,0,0,0,0,-0.0811072183488731,0.120305452706791,0,0.052851142010832,0,0,0,0,0,0.0454012504521945,0,0.276934930853452,0,0.287265219092386,0,0,0,0,0,0,-0.205482274830291,0,0,0,0,0,0,0.0413724751926367,0,0,0,0,-0.0604084928056687,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313065274560059,0,0,0,0,0,0.152710544479047,-0.0359940629772405,0,0,0,0,0,0,0,0.0167560349052442,0,0.249937274304948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067477352309427,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169122745783037,-0.117681065983949,0,0,0,0,0,0,0.058724014166066,0,0,0,0,0,0.295484807821585,0,0,-0.0320125149469259,0,0,0,0,0,0,0.135328607243468,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0888817453137992,0,0.560682438220782,0,0,0,-0.853022724414267,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331894958297955,0,0,0,0,0,0,0,0,-0.294306670633241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954914974413557,0,0,0,0,0.785110975514702,0,0
RealEstate_excess,0,-0.0162132622237476,0,-0.0442955168459086,0,0,0,0,0,0,0,0,0,0,0,-0.0399144236725246,3.46944695195361e-18,0.0188903434042704,0,0,0,0,0,0,0,0,0,0,0,0,0.105922675202644,-0.0966178557303109,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503706665614029,0,0,0,0,0,-0.0154562157803987,0,0,0,0.0775490426015227,0,0.0237695754065285,0,0
MKreturn,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.109714355513256,-0.0283836112705088,0,0,0,0,0,0.124669332894783,0,0,0,0,0,0,-0.0169918530357893,0,0,-0.0775259382635693,0.0688140516244599,0.0398511357270169,0,-0.0867291491117188,0,0.0273508051958746,-0.150678558608212,0,0,0,0,0,0,0,0,0,0,-0.0318030540007949,0.0159379439989945,0.0861951041027319,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419979105781041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00165173499226154,-0.00227486197837598,0.00294975432195153,-0.0025899379686585,0,0,0,-0.0116859775306954,0,0
CarbonVol_Shenzhen,0,0,0,-0.012734665202095,0,0,0,-0.0124409889537559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117370276067764,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127151258908137,0.0960370019616058,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00551379700439896,0,0,0.00953857120983199,0.00515107300942768,0,0,0,0,0,-0.00723612522683975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437566660555453,-0.0104898041915359,0,0.0578598200195054,-0.052936457809899,0,0,0,-0.0527028633628828,0,0
CarbonVol_Hubei,0,-0.018835773379031,0,-0.000970037311214654,0,0,0.00377998284115913,0,0,0,0,0,-0.0120082117955164,0,0,0,0,0,0,0,0,0,0.00831190515408733,0,0,0,0,0,0,0,0,0,0,0.018903747955597,0,0,0,0,0,0,-0.00114072999038746,0,0,0,0,0,0,0,0,0.0139127136427279,0.0351266218672032,0,0.00334314765148497,0,0,0,0.0212377786292611,0,0
