,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X600031.SH,X000568.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X300124.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300014.SZ,X000625.SZ,X300142.SZ,X600741.SH,X002371.SZ,X000100.SZ,X002049.SZ,X002129.SZ,X601877.SH,X000157.SZ,X002236.SZ,X600584.SH,X002179.SZ,X300003.SZ,X002414.SZ,X600183.SH,X000800.SZ,X300136.SZ,X000977.SZ,X000066.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X600066.SH,X000547.SZ,X002008.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.204702769105643,0.285288270635814,0,0,0,0,0.0543292295412866,0,0.298411016164045,0,0,0,0,0,0,0,0,0,0,0,0.092746094803137,0,0,0.0344586364610974,0,0,0,-0.0260128817330721,0,-0.0212799556944417,0,0.0151113902807312,0,0,0,0,-0.0900984890812135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358571088497868,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104647306453491,0,0,0,0,0,0,0,8.67361737988404e-19,0.0225978833723542,-0.0199186234431635,0,0,0,0.393330828733986,0,0.180937763655033,0,0,0,0,0,0,0,0.0484716803215186,0,0,0,0,-0.0347736573771826,0,0,0,0.0168989205197183,0,0,0.349224614431548,0,0,0.00978191466545377,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.288706501364778,0,0,0,0,0,0,0,0,0,0.0277577414442605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387318731515822,0,0,-0.132754522555287,0,0,-0.132619434181708,0,0.0175486217940878,0.346141051654162,0,0.077951839859112,0,0,0,0,0.012890896305461,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0153895289462967,0,0,0,0,0,0,0,0,0,0,-0.0522048830019302,0,0,0,0,-0.351753272730473,0.181183178433705,0,-0.220003054894676,0,0.275610455596901,0,0.217650569379945,0.216571701690128,0,0,0,0,0.0962566124663642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468312462241314,0,0,0,0,0,0
X600690.SH,0,0,0,0.080718394346292,0,0,0,0,0,0,0,0,0,0,0,0,0.0982722800495553,0,0,0,0.202403383331785,0.0164815471900112,0,0,0,0,0,0,0.0476154312898561,0.0397689232200641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0120027386802387,0.0966255042516618,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0110521851490459,-0.0263507861855952,0,0,0,0,0.0300988562213896,0,0,0,0,-0.0205277576746079,0,0,0,1.0842021724855e-19,0,0,0.0414146863742108,0,0,0.127232762313617,0,0,0,0.0483982058108293,0,0,0.00341060074183723,-0.000823105549743722,0,0,0,0,0,0
X002241.SZ,0,0,0,0.409915532549515,0,0,0,0,0,0.0485165633075902,0,0,0,0,0,0,0,0,0,0.181508592616712,0.0680485244583361,0.120260732410922,0.0241711235764316,0,0,0,0,0,0.117045904395223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524749296687474,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.340665173578558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206538522609037,0,0,0,0,0,0,-0.124558036400239,0,0,0.29111289225316,0,0,1.73472347597681e-18,0,0,-0.0568188748333085,0,0.094035126312699,0,0.089270906845674,0,0,0,0.0211696772395816,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.00976625361820243,0,0,0,0,0,0,0.135000768507654,0,0,0.182837017227761,0,0,0,0.0326304450823939,0,0,0,0,0.0230318810673645,-0.0424040520571719,0.0314901285412352,0,0,0,0,0,0.132668198124679,0,0,0,0,0,0,0,0.277522395390874,0,0.0863154945251569,0,0.130426165792526,0,0,0,0,-0.0379472254369236,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.215457921506278,0,0,0.0879162168390785,0.238242601352896,0,0.0175158316893084,0,0,0.340586798382564,0,0,0,0,0,0,0,0,0,0,0.024162794464664,0,0,0,0,0,0,0,0,0,0,-0.00257374671810262,0,0,0,0,0,0
X000596.SZ,0,0.267197832151875,0,0,0,0,0,0,0,0.481596724616827,0,-0.0425644474861085,0,0,-3.46944695195361e-18,0,0,0,0.235057107366684,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0238216554971042,0,0,0,0,0,0,0,0.0592359267425958,0,0,-0.0532398126765396,0,0,0,0,0.0331832465736306,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.304687658322759,0,0,0,0,0,0,-0.0677425000826907,0,0.342739080901312,0,0,0,0,0,0.2358557615427,0,0.203592893145102,0,0,0,0.0660537088571392,0,-0.00218189031022292,-0.0557370798848797,0,0.112972483211955,0,0,0,0.169573285692912,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.114201102433905,0.00874550025007933,0,0.0641653618785161,0.162960319508271,0,0,0,0,0.0870410120669735,0,0.0192644117397366,-0.0564266879509655,0,0,0,0,0.105679776170464,0,0.0253524573173749,0,0,0.22748372670552,0,0.0853057138971875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00483121490136089,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0929692846210389,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0409934329064702,0,0,0,0.0661031181460025,0,0,0,0,0.270163663242855,0.0378218879889912,0,0,0.139017899707964,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0058822724475425,0,0,0,0.00776366916175767,0,0,0,0,-0.0560707148993796,0.00210752798392715,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.0940559220001502,0.111398193044533,0,0,0.100899491146675,0,0,0,0,0,0,0,0.651956510215521,0.100507899204962,0,0,-0.10870113408648,0,0,0,1.73472347597681e-18,0,0,0,0.304788725868846,0,0,0,0,0,0,0,0,0,0,-0.123525663281094,0,0,0.251874808815921,0,0,0,0,-0.107184473814807,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0333659228006678,-0.0268913799096679,0,0.0728930678035638,0,0,0,0,0,0,0,0.05973699973142,0,0,-0.0187883904871074,0.0913176327380599,0,0,0,0,0,0,0.0274506594485588,0,0.0634805077114204,0,0,0,0,0,0,0,0,0.113061301592302,0,0,0,0,0,0.0949170460696393,0,0,0,0,0.0141903369147383,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342691967578631,0.278606106014029,0.200217222127115,0.209514929513129,0,0,0,0.113641157815519,0,0,0.0916953392015834,0,0.241133046036909,0,0,0,0,0,0,0,0,0.168278959249959,0,0,0,0.0383859731524965,0.0788380784840676,-0.122840379849186,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0509545035828491,0,0,0,0,0,0,0,0.339443756461206,0,0.0376419273566192,0,0,0,0,-6.93889390390723e-18,0.0750284885687059,0.111372184343937,0,0,0,0,0,-1.73472347597681e-18,0,0.0993924185092451,0,0.0339493644915707,0.101706459301697,0,0,0,0,0,0.0697159325396802,0,0,0,0,0,0,0,0,0,0,0.241161226360627,0,0,0,-0.000165168771946755,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276089891453814,0,0,0,-8.67361737988404e-19,0,0.0729937595629006,0,0,0.0208486213314842,0,0,0,0.102311085330735,0,0,0.267755494742414,0.274687208568182,0,0,0,0,0,0,0,0,0,0.460971804411203,-0.102380766323277,0,0,0,-0.108993947789035,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.187344938881168,0,0,0,0,0,0,0.103025125543088,0,0,0.0677467204269604,0,0,0,0,0,0,0,0.280868861694388,0.252881007559652,0.0534037151163512,0,0,0,0,0,0,0,0,0.431435646127932,0,0,0,0,0,0,0,0,-0.232774703170028,0,0,0,0,0,0,0,0,-0.0624694849815203,0.114013892628837,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06220632759904,0,0,0,0,0,0,0.21879041790355,0,0,0.0279831911495419,0.0677089987293859,0,0.00878637267319416,0.133683139068427,0,0,0,0,0,0,0,0,0,0,0,0.0240814891571904,0,0,0.137897370523333,0,0,0,0,0.0955106597731823,0,0,0,-0.0215624886847889,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.132926500911087,0,0,0,0,0,0,0,0,0,0.125586599309821,0,0,0,0,0,0,0,0.0759037515776839,0,0,0.0261584119578057,0.00635625421865879,0,0,0,0,0.11740009940229,0,0,0,0.0734269688535079,0,0,0,0,0,0,0,0,0.0027832632367579,0.0447692043708324,0,0,-0.00605063432523797,0,0,0,0,0,0
X002236.SZ,0,0,0,0.298988052745826,0,0,0,0,0,0,0,0,0,0.310465718081481,0,0,0,0,0,0,0,0,0,-0.0248115405080107,0,-0.0995832218988399,0,0,0,0,0,0,0,0,0.260307492877417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404251210217228,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0817551176299328,0,0,0,0,0,0,0,-0.205073197140573,0,0,0,0,0,0,0,0.148543485509418,0,0.324856138988524,-0.135630847783205,0,0.16584735370182,0,0,-0.116776426286732,0,0,0,0.0273495947424314,0,0,0,0,0.115504495339549,0,0.377122812886041,0,0.137090921531718,0,0,0,0,0,-0.0495111400286156,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0740086774219822,0,0,0,0,0,0,0,0.0411230487581771,0,0.0148056467130129,0,0,0,0.11300657321935,0,0,0,0.0693274693544716,0,0,0,0,0,0,0,0.111170071695451,0,0,0,0,0,0,0,0.131801712845211,0,-1.73472347597681e-18,0.195022001224502,0,0,0,0,-0.0516594621791489,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.346736640700906,0,0,0,0,0.268536295093415,0,0,0.0808499017825396,0.0498133805175089,0,0,0,0,0,0,0.296617689808448,0,0,0,0,0,0,-0.0311196241062061,0,0,0,0.0722756880979625,0,0,0,0,0,0,-0.0239479980687064,0,0,0,0,0,0,0,0,0,0,0,0.137253526849341,-4.33680868994202e-19,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.0324810130958792,0,0,0,0,0,0,0,0,0,0.340304154988509,0,0,0,-0.186122356392494,0,0,0,0,0,0.0381231173411595,0.510158664564152,0,0,0,-0.0972112036828842,0,0,0,0,0,0,0.177442701369299,0,0,0,0,0.132090553097543,0,0,0,0,0,0,0.0417093560811094,-0.0319641519289706,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0910123535251953,0,0,0,0,0,0,0,0,0,0.132160747043653,0,-0.205114959918465,0,0,0.0169296569827046,0,0,0,-0.175385338795171,0,0,0,0,0.0528239301567737,0.0526721131552568,0,0,0,0.346047854873534,0,0,-0.00952345583468929,0,0,0,0.167806927378099,0,0,0,0,0,0,0,0,0,0,0,-0.039766263366342,0,0,0,0,0,0
X000800.SZ,0,-0.119921114106239,0,-0.216588542381423,0,-0.111565585613073,0,0,0,0,0,0,0,0,0,0,0.106830873292667,0,0.228681712151997,0,0,0.0128709505730365,0,0.402317927630757,-0.15454187324067,0,0,0.0278682255304348,0,0,0,0,0.17737178826723,0,0,0,0,0,0,0,0,0.294356686099831,0,0,0,0,0.145648998820812,0,0,0,0,0,0.0117075664431051,0,0,0,0,0,0
X300136.SZ,0,0,0,0.875790161924471,0,0,0,-0.0238556358260237,-0.199448012966449,0,-0.228460134218705,0,0,0,0,0,0.0327309554382983,0,0,0,0,0.153968646250679,0,0,0,0,-0.609821864509426,0.0350594321084623,0,0.162122701843947,0.224843445049262,0,0,0,0,0,0.0965671180192799,0,0,0,0,0,0,0.0269842544720404,0,0,0,0,0,0,0,-0.0285578327970214,0.103813788161189,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0997593227188182,0,0,0,0,0,0,0,0,0,0,0,0.0920326005563317,0,-0.0407316403686813,0,0,0,0.109126494490306,0,0,0,0,0,0,0.0732624356822451,0,0,0.304347388304926,0,0,0,0.0321223385284723,0,0,0,0.0600305588171074,0,0.0430246355446249,0,0,0,0.0125368771670708,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796871764184937,0,0.121809849650844,0,0,0.0327653269434105,0.154759537587175,0,0,0.0396820929047427,0.0328103116106691,0.0165856886514874,0,0,0.268090511240045,0.196393762121883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140488862776216,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205801149084319,-0.0447322945843032,0,0,0,0,0,0.0457336910409052,0,0,0,0,0,0.172080525936271,0,0,0,0.0433401615073998,0,0.123854584008674,0,0,0,0,0,0,0,0,-0.103391553184363,0,0,-0.0224659299988948,0,0,0,0,0,0,0,0.0235809774588234,0,0,0,0,0,0
X002456.SZ,0,0.0378473479920503,0,0,0,0,0,0.0199890111069374,0,0,0,0,0.147575160799387,0,0.148295004147481,0,0,0,0,0,0.0165825664454179,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.403160573458475,0,0,-0.115500352937141,0,0,0,0,0,-0.0273159658823922,0,0.0995913779560911,0.205377577982325,0,-0.17797490727111,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.120797703526331,0,0.184480424315446,0,-0.0570821010076177,-0.042965501976005,0,0,0,-0.0086782709883782,0,0,0,-0.152747727930962,0,0.0954325349085298,0,0,0,0,0,0,-0.188734028661158,0.231301399821491,0,0,0,0,0,0,0,0.0797467051806965,0,0,0,0,-0.136230109339346,0,0,0,0.0942434183576798,0,0,0,0.324662210850316,0.152430489053999,0.515073944280823,0,-0.0072857049696169,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0.128628909709376,0,0,0,0,0,0,0,0,0.187726256650935,0,0,0,0,0,0,0.0975689463253434,0,0.133499102544247,0,0,0,0,0,0,0.0374677249869566,0,0,0,0,0.153322443183183,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.108156231640835,0.0689649625722424,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14419324921962,0.0268389769031526,0,0,0,0,0,0.0147749646318521,0,0,0,0,0,0,0,0,0.0458555272417387,0,0,0.139797829435578,0,0,0,0,0,0,0,0.0947944035777682,0,0,0,0,-0.00633249677606072,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,-0.316919345336815,0,0,0,-0.00396962453553712,0,0,0,0,0,0,0,0.0504685564441747,0,0,0,0.0390295885509492,0,0,0.25246887460102,0.174746886869899,0,0,0.0194552995915935,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0231132331013651,0,0.531152563450911,0,0,0,0,0,0,0,-0.027153910153249,0,0,0,0,0,0
X002008.SZ,0,0,0,0.115552985757167,0,0,0,0,0,0,0,0,0,0.0247029218121628,0.0416650964411398,0,0.0619446984489618,0,0,0,0.0569778510094868,0,0,0,0,0,0,0.271952595826743,0,0,0,0,0.140932049460459,0,0,0.169858852539208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111733042661581,0.0278108042502228,0,0,0,0,0,0
X000050.SZ,0,0,0,0.0434300751747302,0,0,0,0,0,0,0,0.271812344028392,0,0,0,0,0,0.129797186759914,0.143237083323193,0,0,0.0333022460467177,0,0,0,0,0.0251361142167639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992885350160381,0,0,0,0.147579293101516,0,0,0.0218846389634271,-0.0632956362818548,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149817692227342,0,0,0,0,0.0677531815773968,0,-0.0878613309618196,-0.0721077647875833,0,0,0.136230556405639,0,0,0.0561920741273814,0,0,0,0,0,0,0,0.0209513384412343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018719629390713,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0939939877531853,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304826630439534,0,0,0,0,-0.202007707964567,0,0,0,0,0,0,0.0734904683390857,0,0,0,0,0,0,-0.255188149073719,-0.0693542468983157,0,0,0,0,0,0,0,0,0.72196820595116,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.512199079097299,0.328274563787061,0,0,0,0,0,-0.314321196206456,0,0,0,0.354309114081911,0,0,0,0,0,0,-0.0676972328033389,0,0.701883442617442,0,-0.204779139431997,0,0,-0.347242592867967,0,0,0,-0.803059273514581,0,0,0,0,0,0,0,0,0,0,0,0,0.578352888408171,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.112489089613825,0,0,0,-0.0210238615238259,0,0,0,0,0,-0.0791429205212925,0,0.0535812788189398,0,0.0480083191430152,0,0.125565617546805,0,-0.0676865223005051,-0.0421670859064459,0.0264470591367915,0,0,0,0.0328038899602579,0,0,0,0.0138725548427781,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017333776374334,0.0408763059186584,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183826321741957,0,0,-0.0404358944981532,0,0,0,0,0,0,0,-0.0231366756950841,0,0,0,0,0.180155701386359,0,0,0,0,0,0,0.0368720238304365,0,0,0,0,-0.308233132753594,0,0,0.0375911404218825,0,0,0,0,0,0,-0.0227956700510965,0.0329624702378444,0,0,0,0,0,0
MKvol,0,0.000414864130653108,0,0,0.00165365551610185,0,0,0,0,0,0,0,0,0,0,0,-0.000877776079801755,0,0,0,0.00619525605355746,0,-0.00373544185784327,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000494450811773566,0,0,0,0,0,0,0,0,0.00466977555324965,0,0,0,0,0,-0.00276824588365647,0.00384438380188989,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.00629298594703028,0,0,0,0,-0.0641797352424875,0,-0.0148145557756252,0,0,0,0,0,0,0,0,0,0,0,0,0.00682267009746115,0,0,0,0,-0.039859249097162,0,0.0395441838148171,0,0,0,0,0,-0.0257100765755604,0,0,-0.156645937051627,0,0,0,0,0.096210837727698,0,0,0,0,0,0,0,-0.0199543861864186,0.0291166862620602,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00490860218184814,0,0.00157176118326623,0,0,0,0.00381955332237881,0,0,0.000845216801769144,-0.00289570229564086,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00303096446303031,0,0,-0.00400535917446833,0,0,0,0,0,0,0,0,0,-0.00214709543751754,0,0,0,0,0.00908000201914109,0,0,0.0226851714381457,0,0.0147437133408698,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294844957471209,0,0,0,0,0,0
