,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002371.SZ,X003816.SZ,X002129.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X000063.SZ,X600703.SH,X000596.SZ,X002179.SZ,X000625.SZ,X300142.SZ,X601877.SH,X600089.SH,X000100.SZ,X000661.SZ,X600460.SH,X600741.SH,X002180.SZ,X600884.SH,X000733.SZ,X600522.SH,X000157.SZ,X002074.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600563.SH,X600584.SH,X600779.SH,X002008.SZ,X000800.SZ,X002414.SZ,X000977.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0805942395784958,0,0,0.250444085859614,0,0.252062152108143,3.46944695195361e-18,0.135880312720865,0,0,0,0,0,0,0,0.0594880916780818,0,0,0,0,0,0,0.0149021399043314,0,0,0,0,0,0,-0.0542415042456749,0,0,0,0,0,0.0693970375209815,0,0,0.00109610981447851,0,0,0,0,0,0,0,0,0,0,-0.0287713185125834,-0.00656917732356447,-0.0258193255428718,0,0,0,-0.0381371083617533,0,0
X000858.SZ,0,0,0,0.030094679138719,0.19239119564797,0,0.260173578690908,0,0.118200369854383,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0212156767085666,0,0.0107261423560883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043192006953666,0.0846137929572809,0,0,0,0,0,0,0,0,0.0276955318132013,0,0,-0.00839740953027255,0.00816625654283562,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0543959642621345,0,0,0,0.0317051893150249,0.113839868614835,0,0,0,0.0992330947593465,0.0145523805225598,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0452638486835731,0,0,0,0.00543351597037463,0,0,0.0421092964737734,0,0,0,0,0,0.0234935062887009,0,0,0,0,0,0,0,0,0.207298437685956,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600809.SH,0,0.188535974425291,0,0,0.182622906747946,0,0,0,0,0,0,0,0,0,0,0.0303873648628053,0,0,0,0,0,0,0,0.134654367808062,0,0,0,0,-0.185390647627451,0,0,0,0,0,0,0,0,0,0,0.283059125525808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267670052169491,0,0
X000568.SZ,0.210100435408302,0.230095458924851,0,0.0147381429435964,0,0,0,0,0,0,0,0,0,0,0,0.051669241250025,0,0,0,0,0,0.0264229759904587,0,0.171133673841,0,0,0,0,0,0,0,0,0,0.0517361032782668,0,0,0,0,0,0.0106521062488155,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0495063402252937,0,0,0,0.00751813387449857,0,0
X600276.SH,0,0,0,-0.0688475724283314,0.0452894474751511,0,0.205676196371752,0,0,0,0,0,0,0,0,0,0,0,0,0.101327349592687,0.0694981496774266,0.195998854996164,0,0,-0.0469311778906885,0,0.0446455612732686,0,0,0,0.143788138029376,0,0,0,0,0,0.00964101147181412,0,-0.0257525153037935,0,0,0,0,0,0,0,0,0,0,0,0,0.00984527051356768,-0.0316266383044379,0,0,0,-0.0177755418199433,0,0
X600690.SH,0,0.219359271455553,0,0,0,0.199118694092748,0,0,0,0,0,0,0,0,0.101127295120795,0,0,0,0,0.0038111151762891,0,-0.0555693198325764,0,0.178402387440552,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0911651686806728,0,0.0595209402462145,0.0293297084662856,0,0,0,0,0,0.0965252097808706,0,0,0,0,0,-0.00621543494021057,-0.0131036974485346,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0716856032690436,0.174970010283727,0,0,0,0,0,0,0,0.0470108628351249,0,0,0.244495980791894,0,0,0,0.390227189672826,0,0,0,0,0,0,0,0,-0.149949598639605,0,-0.0243206627173599,0,0,0,0,0,0.0652285238785867,-0.139542270954685,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404825431623047,0,0,0,0,0,0,0
X002304.SZ,0.221492127248414,0,0,0,0,0,0,0,0,0,0,0,0,0.180960861918692,0,-0.0971878757373855,0,0,0,0,0,0,0,0.263204432891774,0,0,0,0,0,0,0,0,0.247160079377206,0,0,0,0,0,0,0.184521012944286,0.0263882504742796,0,0,0,0,0,0,0,0,0,0,-0.00872253166090508,0,0,0,0,0.00194866852454063,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.108662386121658,0,0,0.0908721718716664,0,0,0,0,0.15573858198566,0,0,0,0.110733957876273,0,0,0,0,0.0638178486382991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133428552210093,0,0,0,0,0,0,0,0,0,0.00126066505731592,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0325453604281048,0,0,0,0.0639645138516403,0,0,0,0,0.0552248619268461,0.175670544143641,0,0.121763212184452,0,0,0,0,0.0138224892134894,0,0.0423080711548962,0,0,0,0,0,0.198405622459101,0,0,0.034989797262075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305459045635127,0,0,0,-0.034787352868739,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482167764530355,0.0216990159180437,0,0,0,0.199466385902662,0,0,0,0,0.197870553587134,0,0,0,0.298439650608184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00917954824214471,0,0,0,-0.0186024579064385,0.0174820658860772,0,0,0,0.0164446961587007,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0690376802763068,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0692643667905831,0,0,0.00493275560202006,1.38777878078145e-17,0,0,0.200266282840927,0,0,0,4.33680868994202e-19,0,0,0,0.68233127425717,0.0184952154312385,0.151150723182503,0,0,0,0,0,0,0,-0.161471687693956,0,0,0,-0.0364097722593051,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.024538741603591,0,0,0,0.420313994490353,0.0604978476705155,0,0,0,0,0,0,0.120759472268536,0,0,0,0,0,0,0,-0.196324684286739,0.18951949535393,0,0,0,0,0,0,0,0,0.224225487018689,0,0,0.0260673885013506,0,0,0,0.324185953621988,0,0,0,0,-0.0680250738444891,0,0,0,-0.0272157828162983,0,0
