,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X600031.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600741.SH,X000661.SZ,X000596.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X300003.SZ,X002007.SZ,X300142.SZ,X002236.SZ,X300124.SZ,X002008.SZ,X600177.SH,X600498.SH,X000625.SZ,X002179.SZ,X002506.SZ,X600183.SH,X000977.SZ,X600487.SH,X600776.SH,X002049.SZ,X600867.SH,X002371.SZ,X600522.SH,X300146.SZ,X002129.SZ,X600066.SH,X000066.SZ,X000050.SZ,X600118.SH,X600089.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.157874883315449,0,0,0,0,0,0,0.0733545248096977,0,0,0.0662872021110645,0,0,0,0,0,0,0,0,0,0,0,0,0.0769159148019937,0,0.0181972358846229,0,-1.38777878078145e-17,0,0,0,0.00705601537475883,0,0,0.0196310400866173,0.192631651668522,0.0332162762011801,0,0,-0.0217965932074822,0,0,0,0,0.0315785386540044,0,0
X000157.SZ,0,0,0.0111358433388629,0,0,0,0,0,0,0.23611125492415,0,0,0.132351428711718,0,0,0,0,0,0,0.0460090393819844,0,0,0,0,0,0,0,0,0,0,0,0.136222466918355,0,0,0,0.00240937883814335,0,0.0433661899618148,-0.00323405065473784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0818663809845258,0,0,0,0.151545823424899,0,0.0580626040639622,0,0,0,0,0,0.11882951228352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618547782026228,0,0,0.0452759224903479,0,0.0437346601425009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100751024962155,0,0
X002007.SZ,0,0,0,0,0.063513458940861,0,0,0,0,0,0,0,0,0.26113395054131,0,0,0,0.133813654467784,0.244832754561259,0.0222164632528278,0.0388855218992678,0,0,0,0,0,-0.00624814280512305,0,0,0,0,0,8.67361737988404e-19,0,-0.00927090072340004,0,0,0,0,0,0,0,0,0.195301761709278,0,0,0,0,0,0,0,0,-0.0112603864152443,0,0,0,0.0128840138254355,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113511564602654,0.0669513244884707,0.0585518242755128,0,0,0,0,0.0764969937973076,0,0,0,0,0,0,0,0.0379290685011651,0,0,0,0,0,0,0,0,0,0,0,0,0.224226646762485,0,0,0,0,0,0,0,0,0,0,0,-0.00370350750607938,0,0,0,0,-0.012775025526758,0,0
X002236.SZ,0,0.0532535739388506,0,0,0,0.507984979076111,0,0.0481264435770328,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073902697546553,0,0,0,0,0,0,0,0.00853171242115714,0,0.0469371249527713,0,0,0,0.0860319422942739,0,0,0,0.0151802487487692,0.0230462430986027,0,0.015069176484931,0,0,0,0,0,-0.0911344874604933,0,0,0,-0.0726717177625346,0,0
X300124.SZ,0,0.119015513381785,0,0,0,0,0,0,0,0.0348371981703129,0,0.0611060790350673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177827764141837,0,0,0,0.156099481203833,0,0.00595972104467775,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123923113042715,0,0,0,0,0,0,0
X002008.SZ,0,0.0642895774540332,0,0,0,0,0,0,0,0,0.012071098362707,0,0.114289494928586,0.254865214530814,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00652224717684599,0,0,0,0,0,0,0,0,0.0523262562456292,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0
X600177.SH,0,0,-0.0470243036631776,0,0,0,0,-0.0178745284497647,0,0,0.0127088143202742,0,0.0149465383661582,0.00296239042662087,0,0,0,0,0,0.169961148381987,0,0,0.128420767329302,0,0,0,0,0,0,0,0,0.0321606183303601,0,0,0,0,0,-0.00280822417789791,0,0.262761642371821,0,0,0,0,0,0,0,0,0,0,0,0.0689733607303103,0,0,0,0,0.0662186527147238,0,0
X600498.SH,0,0.0312497355445077,0,0,0,0,0,0.260801012033198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118291791485573,0,0.0601409648707723,0.0244523135590351,0,0,0,0,0,0.202324459134917,0,0.05311062755285,0.0220687413167391,0.0582671676328179,0,0,0,-0.0233163917447599,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.298877698423486,0.00669160695395975,0.107549939519434,0.272564503034863,0,0,0,0,0.310782239415975,0.0472019166677141,0,0.07653581415734,0,0,0,0,0,0,0.0693593502532023,0,0,0,0.0701873347289868,0,0,0,0,0,0,0,-0.0484600079637108,0,0,0,-0.140537428800941,0,0,0,0,0,-0.0531618496290712,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0592074965614385,0,0,0.0182224882873954,0,0,0,0,0.0973889709448539,0,0,0,0.063865381919027,0,0.0109020573146172,0,0.457389032101534,0,-0.0907825180452377,0,0,0,0,0,0,0,0.00666295704119075,0.0222531276637515,0.0277166221402945,0,0,0,0,0,0,0,0,0,0.0292593341968161,0,0.174528075036756,0,0.00523558707548473,0,0.0627106986962157,-0.0119308873701529,0,0,0,0.0209491604979688,0,0
X002506.SZ,0,0,0.318038990648514,0,0,-0.528506204124494,0,0.00839027085863913,0,0,0,0,0,0,0,0.337105810295444,0,0,-0.0270142703733874,0,0.0941810381607043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260369559183096,0,0,0,0.0482468889124153,0,0,0,0,0,-0.0861642474833406,0,0,0,0,0,-0.141672478311886,0.00930928589659047,0,0,0,-0.0880115776643841,0,0
X600183.SH,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176801995693865,0,0,0,0,0,0,0,0,0,0.383062188938424,-0.00616463949485759,0,0,0,0,0,0,0,0.0137945492861272,0.0466921668518445,0,0,0.0230841179710294,0,0.0634646908343244,0,0.0892859827615078,0,0,0,-0.0408733043675135,0,0,0,0,-0.00695006280122971,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.309726382303866,0,0,0,0,0,0,-0.202159984777887,0,0,0.104353964579827,0.0415247197690809,0,0.0376184496260973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358325941354888,0,0,0.211577354235146,0,0,0.0318488802836056,0,0,0,0,0,0,0,-0.0331716331904398,-0.0773899335201954,0,0,0,-0.0115262741888854,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.182659336415258,0.19901652254349,0,0,0,0.0360197244705457,0.0711345254025396,0,0,0,0,0,0,0,0,0,0,0,0.203075587285555,0,0.0434028412306492,0,0,0,0,0,0.228065001690828,0,0,0,0,0,0,0,0,0,0,0.109792904373484,0,0,0,0,0,0.00323937875545938,0.030863367438334,0,0,0,-0.0296436614672909,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184197103728225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328223358844009,0,0,0,0,0.0312769911762439,0,0,-0.222299499794078,0,0,0.274173106583508,0,0,0,0,0.0207881521652548,-0.103266769209718,0,0,0,0.0727918633964704,0,0
X002049.SZ,0,0,0,0,0,0,0,0.20856631550875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120185478665069,0,0,0,0,0,0,0,0.154969329772358,0.228244229473126,0,0,0,0,0.00887622301167802,0,0,0,0,0,-0.0486093278622326,-0.099736581078751,0,0,0,-0.0374730178193814,0,0
X600867.SH,0,0,0,0,0,0,0,0.00508151939326904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202283414228217,0,0.153973793167215,0,0,0.284164863251517,0,0,0,0,0,0,0.131636571225113,0,0,0,0,0,0.193781571674936,0,0,0,0.0403490995027457,0,0,0,0,0.0543398316349326,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361871386580646,0,0,0,0.167198784038854,0,0,0,0,0,0,0,0,0,0,0,0.370751601003717,0,0,0.135076176601083,0,0,0,0,0.0396427042080427,0,0.0644870311911805,0.15610576420836,0,0,0,0,-0.00485466697135268,0,0,0,0,-0.00741630883323273,0,0
X600522.SH,0,0.0483091979194123,0,0,0,0,0,0.128402216653906,0,0,0,0,0.00230901953848783,0.0963164370165599,0,0,0,0,0,0,0,0,0,0,0,0.031976634846971,0.12205716250485,0,0,0,0,0,0,0,0,0,0,0.0516723539057322,0,0.0344467978156293,0,0,0,0.0497972520478548,0.0150158735805622,0,0,0.0993314829201537,0,0,0,-0.034274220156158,0,0,0,0,0,0,0
X300146.SZ,0,0,0.0114356602119864,0,0,0,0,0.0331998863369712,0,0,0,0,0,0.0120656873471043,0,0.0207489337234317,0.0634955791507592,0,0,0,0,0,0,0,0.156922941075565,0,0,0,0,0,0,0,0,0,0,0,0.0391207819357645,0,0,0,0.0119989735401445,0,0,0.105289202163122,0,0,0,0,0,0,0,-0.0266684999351839,0.0862344821888881,0,0,0,0.0536070508211249,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112127114394819,0,0,0.166703147831249,0,0,0,0,0,0,0,0,0,0,0.135758908307529,0,-0.235804540577399,0.0814785996219048,0,0.226420614586772,0,0,0,0,0.227887358044088,0,0.114384767126526,0,0,0,-0.00807448259510232,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.126483741947531,0,0,-0.0582520992706296,0,0.229645277545158,0,0,0,0.0588218544092939,0,0,0,0,0,0,0,0,0,0.127778440881325,0,0,0,0,0,0,0,0,0,0,-0.00913637759804022,0,0,0,0.228267295320583,0,0,0,0,-0.0260079405197876,-0.0271210714692152,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.199961233163729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113252999660297,0,0,0,0,0,0.156003780439195,0,0.192808947745262,0.249889906142822,0,0,0,0,0,0.232198026935494,0,0,0,0,-0.0723670955863311,0,0,0,0,-0.0219423119137943,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.0502527339339497,0,0,0,0,0.101951734318537,0,0,0,0,0,0,-0.0168475176796452,0,0,0,0,0,0,-0.0521692519378411,0,0,0,0,0,0,0,0,0,0,0.298631991785536,0,0,0,0,-0.35333467246782,0.246570302097969,0.0467173570872238,0.0731278212553209,0,0.0400918374726905,0,0,0,0,-0.122909320398027,0,0.221245379445424,0,-0.0275478358590764,0,0
X600118.SH,0,0,-0.107916403343436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165517599326824,0,0,0,0,0,0,0,0,0,0,0.0971229087729055,0,0.155901080375594,0.0927003225954713,0,0,0.0827091996013312,0,0.128238593885089,0,0,0.221150099991536,0,0,0,0,0,0,0,0.044396864234716,-0.0570738923504797,0,0,0,-0.0385937600284519,0,0
X600089.SH,0,0.165776744695816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083382906254463,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0620720986622736,0,0.114140652928397,0,0,0,0,0,0,0,0.0201467229543913,0,0,0,-0.05201194822195,0,0,0,0,0.0138015872654295,0,0
X600566.SH,0,0,0.166214563688938,0,0,0,0,0,0,0,0.120453754590505,0,0.0367523914812782,0,0.0397371068451192,0.0244852907535967,0,0,0.0290993135085134,0,0,0,0,0,0,0,0.0194259875827287,0,0,0,0,0.0679778915180553,0,0,0,0,0,0,0,0.0659199396817905,0,0,0,0.145385530619677,0,0.0153145487485181,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.059192115725141,0,0,0.102678975752417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751417896974994,0,0,0,0,0,0,-0.160493720335084,0,0,-0.0675749390653171,0,-0.13690228399165,0,0,0,0,0.20473846237168,0,0,0,0,0,-0.00713954642355602,-0.125942930148409,0,0,0,-0.0252681397026697,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303870157554087,0.0850661873369405,0,0,-1.02035036217521,0,0,0,0,0,0,-0.542976940887631,0,0.23746270308025,0,0,0,0,0.0251314875298926,0,0,0.942900487093964,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.416943247443818,0,0,0,0,0,0
TED,0,0,0,0,0,-0.0261035384752417,0,-0.495033307371857,0,0,0.533406672447901,0,0,0,-0.114393197331766,0,0,0,0,0,0.159783533109504,0,0,0,0,0,0,0,0,0,0,0,0,0.363764225445773,0,0,0,0,0,0,0,-0.051055400172263,0.0177753454349048,0,0,0,0,0,0,0,-0.214864574372596,0.142674015813143,0,0,0,0,-0.190720042451179,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0495197185405778,0,0,-0.0821336499884551,-0.00644415568703271,0,-0.0814297423015437,0,0,0,0,0,0,0,0.120723966148095,0,0,0,0,0,0,0,-0.156657744406102,0,0,0,0,0,0,0,0,0,0.0522772778468465,0,0,0,-0.0453477719183721,0,0,0,-0.018339263604765,0,0,0,0,-0.0432225771209782,0.034860444100618,0,0.156089189373449,0,-0.00727680020976272,0,0
MKreturn,0,0,-0.00875566897409796,0,0,-0.0141748773835224,0,0,0,0,-0.0773307645380394,0,0,0,0,0,0,0,0,0,0,0,-0.0435008847797696,0,-0.220443632530984,0.182812959633464,0,0,0,0.160702820235854,0,0,0,0,0,0,0,0,0,0,0,0,-0.110806092441726,0,-0.0358239750654239,0,0,0,0,0,0,0.0138703032829287,-0.0318959715766735,0.520266964676895,0,0,-4.33680868994202e-19,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00634277448290862,0,0,0,0,0.00034419232786936,0,0,0,0,0,0,0,0,0,0,0,-0.00232777001072761,0,0,0.000482238825825025,0,0,0,0,0,-0.000428693377004622,0,0,-0.00573213585035427,0,0,0.000851711840140748,0,0,0,0,0,0,0.00211219403896876,0.000483354199156774,0,0,0,0,0.00886303336473402,0,0
CarbonVol_Shenzhen,0.20059671577814,0,0,0,0,0,0,0,0,0,-0.23634676335164,0,-0.266770461381736,0,0,-0.0824375522353097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133753141385033,0,0,0,0,-0.0395391481198407,0,0,0,-0.304092389393917,0,0,0,0.275335368352844,0,0,0,0,0,0,-0.621954994468784,-0.0710219005950238,-0.603828693602586,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00516430275181502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738168069897789,0,0,0,0,0,0,0,0,0,0,-0.00674045311998678,-0.00297244184113787,0,0.00543199116495822,0,0,0,0,0,0,0,0,0,0.00581454756723933,0,0.00672145468823199,0,-0.0314149339562031,0.0305816199543525,0,0,0,-0.040879812219443,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294333575703969,0,0,0,0,0,0,0,-0.000955688084138406,0,0,0,0,0,0,-0.000590270130632137,0,0,0,-0.00715865845831934,0,-0.00364579388377747,0,0,0,0,0.00570867720224278,0,0,0,0.0031540817882393,0,0,0.00344892906814502,0,0,0,0,0,-0.000449610299357968,0.0103872344167502,0,0,0,0.00333671575391971,0,0
