,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000063.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600118.SH,X600271.SH,X600372.SH,X002129.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600177.SH,X600741.SH,X002292.SZ,X600066.SH,X600582.SH,X600060.SH,X300124.SZ,X600435.SH,X601877.SH,X002456.SZ,X000977.SZ,X000800.SZ,X000559.SZ,X002475.SZ,X002007.SZ,X002294.SZ,X002465.SZ,X600839.SH,X000581.SZ,X600867.SH,X000623.SZ,X300003.SZ,X000568.SZ,X000869.SZ,X600498.SH,X000550.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0350320462420122,0,0,0,0,0,0,0,0,0,0.078270091233535,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652233285734419,0,0,0.0942296553930471,0,0,0,0,0,0,0,0,0,0.0341371721842966,0.0841007658670753,0,0.075523111476007,0,0,0,0,0,0.009417144902701,0.0392383302342396,0,0,0,0,0,0
X600104.SH,0,0,0.177259193287112,0.115089933208449,0.0176358088435451,0.030343720121119,0,0,0,0,0,0,0,0,0,0.0418074038722797,0,0,0,0.00141724728659096,0,0,0.0769599414033253,0,0,0.0470229393725581,0.00227139198182393,0,0,0,0,0,-0.000463500054013343,0,0,0,0,0,0,0,0,0,0,0,0,0.140402408610463,0,0,0,0,0,-0.00215959339778157,0,0,0,0,0,0,0
X000651.SZ,0,0.0582286262378198,0,0,0,0.0878333817256901,0.0331923089352348,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0137349291059895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892245663395071,0,0,0,0,0.0748825268417043,0,0,0.284072703621398,0,0,0,0.00211206531915693,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144110323560903,0,0.0570087304099197,0,0,0,0,0.0621229327772605,0,0,0,0,0.0329915563006625,0,0.0828606587360833,0,0,0,0,0,0,0,0,0.0551985390216775,0,0,0,0,0,0,0.12726124332346,0.168304080365073,0.101049095908188,0,0.194437959125069,0,0,0,-0.0329480766841627,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0593177547017045,0,0,0.0449287689858328,0.0107861819302591,0,0,0,0,0,0,0,0,0,0,0,0.169943264226435,0,0,0,0,0,0,0.0143660072431691,0,0,0,0,0,0,0.107129389935853,0,0,0,0,0,0,0,0,0,0,0.191886042014046,0,0,0,0,0,0,0,-0.00475123330646614,-0.0102487734268983,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.12630983575481,0,0.0270242939284775,0,0,0,0,0,0.082225874719414,0,0,0,0,0,0,0,0.000780048333679435,0,0,0,0,0,0,0,0.0119752806462126,0,0,0,0,0,0,0.0319357516647109,0,0,0,0,0.172067786582474,0,0.0392815987999931,0,0,0.0944972203961705,0,0.237739495047117,0,0,0,-0.00210013901955625,0.0270347132866559,0,0,0,0,0,0
X000625.SZ,0,0,0.224700518621253,0,0.245594003000264,0,0,0,0,0,0,0,0,-0.135503591245473,0,0,0,0,0,0,0.00829453928992956,0,0,-0.00540240825535348,0.0868707398824941,0,0,0,0,0,0,0,0.0444561036990604,0,0,0,0,-0.0466615682654956,0,0,0,-0.142047330879871,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0449658298900485,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.110188546294509,0,0,0.0928099723364584,0,0,0,0,0,0.0196297061442662,0,0,0.117716807438212,0,0,0,0,0,0.0466263858695513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444128651933508,0,0.144858607759289,0.0562676791976832,0,0,0.086113828397413,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.120820467914729,0,0.346257981088194,0,0,0,0,0.0897039337524928,0,0,0,0,0,0,0,0,0,0.0642122943233062,0.125444567054646,0,-0.0026340927094764,0,0.0345334743489519,0,0,0,0,0,0,0,0.0242775670794017,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.139502753240529,0,0,0,0,0.0107280955497396,-0.00258572691031937,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0220939117904134,0,0,0,0.0141338131059898,0,0,0,0,0.0392882775511169,0,0,0,0,0,0,0,0,-0.0281406042703621,0,0,0.0598451603031383,0,0,0,0,0.00961347083456401,0,0.0991528757310058,0,0,0,0,0,0,0.0184865282154146,0,0,0,0.001489769108206,0.00870885115124735,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0103824656763166,0,0,0,0,0,0,0,0.00630764524215411,0,0,0,0,0,0.0932458320197083,0,0,0,0,0,0,0,0,0,0.0935002721706333,0,0.0452498952774744,0,0,0.0640266287865449,0.0301845870995945,0,0,0,0,0,0,1.0842021724855e-19,0.00494429476973286,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0199128095695729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210753874101198,0.0026021657463932,0.203474176559823,0,0,0,0,0,0,0,0.108013729094403,0,0.114987203342609,0.0436850478194593,0,0,0,0.0333044102100853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465110738508431,0,-0.00647865061221422,0.0317182175925313,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.109549716341004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340634214895857,0,0,0,0,0,0,0.0106084969010263,0,0,0,0,0,0,0,0,0,0,0,0.00286174638661694,0.12588452813478,0,0,-0.00326257739775635,0.020772317786277,0,0,0,0,0,0
X600118.SH,0,0,0,0.127351972003709,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208714591428313,-0.195426858645476,0,0,0,0,0,0,0,0,0,0.26191698056469,0,0.0578256172731881,0.341652968694475,0,-0.109109599397639,0,0,0,0,0.0129273201287768,0,0,0,0,0,0,0.0304235465156095,0,-0.049200912488915,0,0,0,0,-0.0083720931515338,0.0490017266684031,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.328678724486881,0,0,0,0,0,-0.0465832347097765,0,0,0,0,0,0,0,0,0,0,0,0.194934671056794,0,0,0,0,0,-3.46944695195361e-18,0,0.0774225671535858,0,0,0.0782227420828064,-0.0685831537254252,0,0,0,0,0.152385157737103,0,0,0.156937556614772,0,0,0.00735580054117477,0,0,0,0,0,-0.00603191292187764,0,0,0,0,0,0,0
X600372.SH,0,0,0,0.157826044622151,0,0,0,0,0,0,0,0.109791655977811,0,0,0,0,0,0,0,0,0.058303085455226,0,0.0131499222307563,0,0,0,0,0,0,0,0.0165969974189038,0.0866721742162424,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.031045410334054,0,0,0,0.105600399712564,0,-0.0274053127604283,0,0,0,0,0,0,0
X002129.SZ,0,0,0.0303246624149419,0,0.0940948033361734,0,0,0,0,0,0,0,0.0542037099306949,0,-0.142577077735225,0,0,0,0,0,0,0,0,0,0,0,0,-0.095225047595105,0.043674118021416,0.228290436091365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608426994357823,-0.0148315700761237,0,0,0,0,0,0
X000338.SZ,0,0,0.0290124137415878,0,0,0,0,0,0,0,0,0,0.0330751472843283,-0.0666280886238076,0,0,0,0,0.362323264879397,0,0,0,0,0,0,0,0,0.0664443099799361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240990931812058,0.14432875804211,0,0,0,0,0,0,0,0,0.00485311911147746,0,0,0,0,0,0
