,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000625.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X002241.SZ,X600741.SH,X000157.SZ,X601877.SH,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X600702.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X601799.SH,X002463.SZ,X000800.SZ,X002007.SZ,X000066.SZ,X002028.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,-0.0997475528875038,0,0,0,0,0.0861554658175828,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.210271351454948,0,0,0,0,0,0,0,0.122790209317625,0.195731090526918,0,0,0,0,0.0335645620616069,0,0,0,0,0,0,0,0,0,0.0644770492497334,-0.242972775098744,0,0.30097623585922,0,0,0,0.0423868023211891,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0359653771799343,0,0,0,0.0548766263099929,0,0,0,0.253305147954439,0,0.192450200159849,0,0,0,0,0,0,0,0,-0.161897826847709,0,0.0231871187545412,0.0807589003276562,-0.0287295350360263,0,0,0,-0.160570864074246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227580862317014,-0.0470047107453207,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0122925417734661,0,0,0,0,0.113954200790811,0,0,0.121160219356429,0.0191955503393467,0,0,0,0,0,0,0.0932454818361421,0,0,0.0193149896561583,-0.0212073347855842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131472204831507,0,0,0,0,0,0,0.0102489075416539,0,-0.00478957079500845,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0526755027781845,0,0,0,0,0,0,0,0,0,0,-0.0227348124632268,0,0.112428606968454,0,-0.180156101431547,0,0,0,0,0.163338802634707,0,0,0.0651924942964052,0,0,0,0.107564178847203,0,0,0,0,0,0,0,0.0463024615748696,0,0,0.0605547149283122,0.0679765262234059,0,0,0,0,0,0.207909530730727,0.00387873110625738,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0266065198857055,0,0,0,0,0,0,0,0.0801102422008148,0,0,0,0,0,0,0,0,0,0,0.125872425619193,0,0,0,0,0,0,0.0309767232898339,0.130886319771471,0,0.074719548568856,0,0,0,0.00959037024704493,0,0,0,0,0,0,0,0,0.00972908657196008,0.271542310923751,0,0,0,0,0,-0.01161167318897,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.058001082934596,0,0,0,0,0,0,-0.042698180218002,0,0,0,0,0.103274548240243,0,0,0.0318841959101055,0,0,0,0.0271042863555455,0.0473931267391578,0,0,0,0.205171916134,0,0,0,-0.00910400594012419,0,0,0,0,0,-0.0105502202792052,0.00270096266508306,0,0,0.0231236868744216,0,0,0.160084742783402,0.0042760150692141,0,0.0398263763111034,0,0,0,0,0
X002371.SZ,0,0.188084390939254,0,0.171184600428872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174038035216641,0,-0.4238623855314,0,0,0,0,0.097526648083087,0,0,0.141572075080751,0,0,0,0,0,0,0,0,0.10545493199914,0,0,0,0.103664940224177,-0.476549365179594,0,0,0,0,0,0,0,0.0477596662050647,0.0586186824099287,0,0,0,0,0,0
X600031.SH,0,0,0,0.0925177033235674,0,0.0400877624424354,0,0,0.138640100089671,0,0,0.0286530351920343,0,0,0.156376713285284,0,0,0,0,0,0.0349201729933664,0.0867373821892543,0,0,0,0,0.0181302881729323,0,0.00960032297929452,0,0,0,0,0,0,0,0,-0.0912603005931672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.370534510330887,0.0970979981946234,0,0,0,0,0,0,0,0,0,0,0,-0.0412029654300999,0,-0.0666702577504431,0.0241834828140907,0,0,0,0,0,-0.0837696263882155,0,0,0,0,0,-0.0132587003397717,0,0,0,0,0,0,0,0,0.170773434704109,0,0,0,0,0,-0.0481681244327477,0,0,0,0,0,0,0.00595047967935601,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0397217134938287,0,0,0,0,0,0,0,0,0.0423690140507856,0,0,0,0,0,0,0,0,0,0,0,0.061831386879741,0,-0.015555835205165,-0.0218131772610049,0,0,0,0,0,0.0504800955069601,0,0,0,0.570582795213077,0.157886651451778,0,0,0,-0.0606572482590142,0,0,0,0.071523210670206,0,0,-0.0147974132509556,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.0142944414498017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.307086520912821,0,0,0.0537615553805239,0,-0.0845080810421178,0,0,0.0794672032245214,0,0,0,0,0.00603019504209495,0.105706202351526,0,0,0,0,0,0,0,0,0,0,0,0.0063482124491612,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0161034168288058,0,0,0,0,0,0,0.280578030444848,0,0,0.11281791468236,0,0,0,0,0,0,0,0.0190238643230424,0.00373769876873748,0,0,0,0,0,0,0.075415713084799,0,0.0494473023206323,0.0765739347230319,0,0,0,0.00855841746066883,0,0,0,0.0861147791615065,0,0,0,0.0168454785522845,0.0449518340796943,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0293583469305944,0,-0.031751181227281,0,0,0,0,0,-0.0722261423197404,3.46944695195361e-18,0,0.00806128209410566,0,0,0,0,0,0,-0.0717257165193826,0,0,-0.14163932185049,0,0,-0.010690532550053,0,0,0,0,0,0,0,0,0,0,0.402934206305298,0,0,-0.153239691803011,0,0,0,0,0,0,0,0,-0.00374468493058766,0.0897439397669473,0,0,0,0,0
X600703.SH,0,0,0,0,0.165704781484213,-0.118724491698447,0,0,0,0,0,0,0,0,0,0,0,0,-0.52379881191208,0.601669401551515,-0.209861847252759,0,0,0,0,0,0,0,0.0469084972056511,-0.082712192977987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651149413574338,0,0,0,0,0,0.151421273328723,-0.0191589219247942,-0.146404271776771,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0490000674301755,0.0105083711123443,0.0122972352025205,0,0,0,0.0394990859613933,0,0,0,0.0286278792679096,0.161128500573592,0,0,0.04058730972241,0.082629617139012,0,0.253532914784717,0,0,0,0,0.15562633525616,0.186342176672358,-0.000745893675017718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432239205832154,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,-0.0196356323374387,0,0,0,0,0,0,0.04246937042241,0,0,0,0.324814412828041,0,0,0,0,0,0,0,0,0,0.0625496587641213,0,0,0,0,0.052357504404723,-0.0578922383041335,0,0,0,0,0.0606772754225697,0,0,0.150720744659391,0,0,0.00598743826485405,0,0,0,0,0,0,0,0,0,0.144958315700606,0.000380566515583401,0,0,0,0,0,0,0
X002049.SZ,0,0.0194003605127723,0,0,0,0,0.0866234916862783,0,0,0,0.0136222644514145,0,0,0,0,0.0319327755408172,0,0,0.0238116510797496,0,0,0,0,0,0,0,0,0,0,0.0623188436039651,0,0,0,0,0,0,0,0,0.0958063418313984,0,0.379448984740216,0.0817928351972931,0.142018656949092,0,0,0,0,0,0,0,0,0.150324462033333,0,0,0,0,0,0,0
X600372.SH,0,0,-0.00224256180937397,0,0,0,0,0,0,0,-0.033120496616002,0.0557129898739784,0,0,0.0861129896927491,0,0,0,0,0,0,0,0,0,0.148676135210243,0.00751383358907306,0.0290146835185788,0,0,0,0.216349561086592,0,0,0,0,0,0,0,0,0,0,0,0.0187240477543655,0,0,0,0,0,0,0,0,0.0106817353663412,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.446528854192926,0,0,0.0609194164620252,0,0,0,0,0,0,0,0,0,0,0,0,-0.114026284283818,0,0,0,0,0,-0.119283744990859,0,0,0,0.478844492151644,0.092690432040149,0.109741587141994,0,0,0,0,0,0,0,0,-0.164868995534296,0,0,0.243352632603954,0.022180448494197,0,0,0,0,0,0,-0.043006603223542,0.0399940571882726,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.0398326162703953,0,-0.077032310269861,0.138763009879388,0,0,0,0,0,0,-0.188206810323168,0,0,0,0,0.0521489680759983,0,0,0,0,-0.123904390878535,0,0,0,0.348987123505743,0,0,0,0,0,0.319977601524706,0,0.572681620387943,0,0,0,0,0,0,0,0.338954713995731,0,0,0,-0.530932306226901,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.497632484515133,0,0,0,-0.0525495172393741,0,0,0,0,0,0,0,0,0,-0.0201069170890701,0,0,0.0854700767484737,0,0,0,0,0,-0.0298610777773711,0,0,0,0,0.152091694567554,0.0912216784158169,0,0,1.73472347597681e-18,0,0,0.0428530883196968,0.181903673429373,0,0.037831490775343,0,0.111142448318079,0,0,0,0,-0.042184217749664,0.123778459478117,0,0,0,0,0,0
X600741.SH,0,0,0.00215270534948581,0,0,0,-0.0510941321371381,0,0,0,0,0,0,0,0.187397881863306,0,0,0,0,0,0,0.0665861039075048,0,0,0,0,-0.0146789539782638,0,0.0340318950519187,0,0,0,0,0,0.0739528901605613,0,0,-0.0552501183825084,0.107087443433987,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294846969502544,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.121855636817299,0.0136804629060059,0,0,0,0,0,0.0140674595894256,0,0.0372450938781649,0,0.0933537646196645,0,0.160654602025546,0,0,-0.012207304645381,0.194461982380849,0,0,0,0.0767206105379824,0,0,0.0598434494017115,0,0,0,0,0,0,0,0,0,-0.0143015708641746,0,-0.049705367988358,0,0,0,0,0,0,0.0179134968159793,0,0,0.0572944773866631,0.0112712809707136,-3.46944695195361e-18,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0258686699238933,0,0,0,0,0,0,0,0,0,0.0754328784109047,0,0,0,0,0.215627904533216,0,0,0,0.153575185358358,0,0,0,0,0,0,0,0,0,0,0.113763488064622,0.0945937286074456,0,0,0,0,0.0133419126318918,0,0,-0.0416280691873117,0,0,0,0,0.0226594367354425,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0303926153068543,0,0,0,0,0,0,-0.100097883688853,0,0.205603247209559,0,0,0,0,0.0667600065260572,0,0,0,0.0372819645336422,0,0.164280411942412,0,0,0,0,0,-0.0229163946014108,0,0,0,0,0,0,0,0.185613501496912,0,0,0,0,0.207442281246644,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.00997230183326418,0.0544116642270267,0.129597587905736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114081593332123,0,0,0,-0.0288021797985602,0,0,0,0,0,0,0,0,0,0,-0.252801958227181,0,0,0,0.108182516663175,0,0,0,0,0,0,0,0,-0.0496390970393811,0,0,0,-0.0590269478055568,0,0,0,0,0,0,0
X600522.SH,0,-0.205125096093643,0,0,0,0.0579895655074072,-0.0210109813716313,0,0,0,-0.0559787827538482,0,0,0,0.136929318588739,0,0,0,0,0,0,0,0,0.0296917819720254,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.281640104291545,0,0,0,0.0764372196892475,0,0,0,0,0,0.0372719257961608,0,0,0,0.00570120765076341,0,0,0,0,0,0.0636322202708321,0,0,0,0,0
X002180.SZ,0,0,0,0.085434735159848,0,0,0,0,0,0,0,0,0,0,0,0,0.0257101447708079,0,0,0,0,0,0,0.0585025987407237,0,0,0,0,-2.16840434497101e-19,0.0582875198988807,0,0,0,0,0,0,0.0744892440797407,0,0,0,0.435979688318828,0,0.151254527257565,-0.0888275482853391,0.0281421325952867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0.512956859902039,0,0,0,0,0,0,0.458251245547761,0,0,0,0,0,0,-0.282309915755723,0,0.358342812431418,0.130444560106158,0,0,0,0,0,0,0.047272530690563,0,-0.0729655049595783,0,0,0,0,0,0,0,0,0.277232000176766,0,0,0,0,0,0,0,0,0,-0.110025353277147,0,0,0,-0.010039783425151,-0.0426172608013317,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,-0.0425066256247545,0,0,0,0.0450932468406945,0,0,0,0,0.32945716287264,0.0471656878140816,0.0699121703979454,0,0,0,0,0.128399627339169,0,0.0163007659934007,0,0,0,0,0.0285854196190106,0,0,0.0578351969938964,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0214371290381921,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.025317858037066,0,0,0,0,0,0,0,0,0,-0.0634165072947678,0,0,0,0,0,0.562730214955206,0,0,0,0.025851927642811,0,-0.000997915198445047,-0.0259838181184408,0,0,0,0,0,-0.0866146026659998,0.135136768049994,0.0191797422431744,0.0804839102409576,0,0,0,0.0673462694891429,0,0,0,0,-0.0475087720664087,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.022393868851234,0,0.152878703481813,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.23842794696007,0,0,0,0.0492261928451078,0,0,0,0,0,0,0.0484396526179487,0,0,0,0,0.0284778949881066,0.0640964590344176,0,0.0660864390825711,0,0,0,0,0.0384016213486709,0,0,0,0,0,0,0,0.0234067161886969,0,0,0,0,0,0,0
X600460.SH,0,0.094746060408942,0,0,0,0,0.107269930739977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568458054126779,0,0,0,0,0,0.280269924342436,0,0,-0.0274542723333828,0,0,0,0,0,0,0.0806321742654895,0.0413109131631576,0.102176742376694,0,0.184681253771884,0,0,0,0,0,0,0,0,0,0,0,-0.0117697505900709,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0937650764097563,0.0848237754853186,0,0,0.0033000287575522,0,0,0,0.0782407279599227,0,-0.102159930944769,0,0,0,-0.045001260339193,0,0,0,0.0518259065120112,-0.0288784779692471,0,0,0,0,0,0,0.151062718492391,0,0,0,0,0,0,0,-0.120650102798886,0,0,0,0,0,0,0.0949805991340042,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.447511922494492,-0.054726596554233,0,0,0,0.0946736192588094,0,0,0,0,-0.0482778903024602,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.533703902448734,0.130439028422881,0,0,0,-0.0915575231904689,0.107685342512531,0,-0.0167081779196224,0,0,0,0,0,0,0,0,0,0,0.105298211438795,0,0,0,-0.0338095585860419,0.154757367914909,0,0,0,0,0,0
X000800.SZ,0,0,-0.0880140316225781,0,0,0,0.00314731415493078,0,0,0,0,0,0,0,0.161024936934858,0,0,0,0,-0.00495964433573924,0,0.375046702436018,0,0,0,0,0,0,0.0255990067352769,0.0348136196203279,0,0.055746150004747,0,0,0,0,0,0.00450202777043418,-0.0255832437674787,0,0,0,0.147043865214416,0,0,0,0,0,0,0,0,0.0273910550328903,0.0253534145288346,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0256121414688333,-0.0325260082970711,0,0,0.124426498647266,0,0,0,0,0,0,0,0,0.00852038248304062,0,0,0,0,0,0,0.0654763181676709,0,0,0,0,0.0315325511137905,0,0.0740369105374817,0,0,0,0.016872700234796,0,0.01275637450004,0,0,0,0,0.147426677171291,0,0.0303702542162831,0,0,0,-0.066560161480536,0,0.265469285993245,0,0.0366613272611981,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,-0.103147984190805,0,0,0,0,0.283873004849845,0,0,0,0,0,0.0612995785019117,0,-0.00704835059296595,0,0,0,0,0,0,0,0,0,-0.384577528375823,0.298674196376832,0.192097055512435,0,0,0,0,0,0,0.168207501505989,0,0,0,0,0,0,0.116482508941611,0,0,0,-0.25022962257507,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.0647932390015039,0.00284820646617884,0,0,0,0,0,0,0,0,0,0,0,-0.137086049010488,0.0545988144047708,0.0158624311549367,0,0,0,0,0,0,0,1.73472347597681e-18,-0.00500958375056629,0,0,-0.139838026314025,0,0,0.121067866575089,0,0,-0.0714822375014628,0,0.110813119835347,0.00871944744512253,0,0,0,0,0,0,0,0,0,0.00315498971912161,0.0515334968585409,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0487858274824448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538461551639925,0.164013254867238,0,0,0,0,-0.0386762691421572,0,-0.177648936842681,0,0,0.254335520722471,0.0665332553329475,0,0,0,0.16989680519937,0,0.168210610982059,0,0,0,0,0,0.085945295178899,-0.0579915269464154,0,0,0,-0.0350186597807681,0,0,0,0,0,0,0
Change_TY3M,0,0.166792510241141,0,0,0.0117619149600449,0,0,0,0,0.0576770755404687,0.0157276012260242,0,0,0.335592960176036,0,0.07876960489951,0,0,0,0,-0.340392456799759,0,0.259160930921769,0,0,0,0,0,0,0.0303219765203549,0,0,0,0,0,0,0,-0.0543017137728466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459476030746958,-0.0674889089489749,0,0,0,0,0,0
Slope,0,0,0,0.276096402924488,0,0,0,0.268826656698552,0,0.15423013229555,0,0,0,0,0,0,0.63131858173728,0,0,0,0,0,-0.369419948585867,0,0,0,0.272450449122361,0,0,0.0507948717881698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163317333666751,0,1.87831624245863,0,0,0,0,0,0
TED,0,0,0,-0.291326933191433,0.207555198135152,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.105321754017055,0,0,0,0.029321566276626,0,0,0,0,0,0,0,-0.128760263797221,0.200156746937303,0,0,0,0,0,0,0,0,0,-0.184152759736792,0,0,0,0.104488432193445,0,0,0.372117793474303,0,0,-0.446792951581562,0.397309181862558,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0864871521116252,0,0,0,0,0,0.0481888251611837,0,0,0,-0.0694068861796857,0,0,0,0,0,0,0,0.0869560221621726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126502779653991,0,0,0,0.0610657111470962,0,0,0.0504166696831795,-0.0632017295461034,0,0,0.0353262657109408,0,0,0,0.0373120548460728,0.0486805043366911,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0281597749603614,0,0,0,-0.09045865764971,0.00581042255280362,0,0,0,0,0,0,0,0,0,0,0,-0.0839471917238843,0,0.056836149735292,0,0,0.107204536090871,-0.013923798992472,0,0,0,0,-0.00488788567612801,0,-0.0349437742740506,0.10765913951262,-0.00348250889813066,0,0,-0.00611051413160765,0,-0.00986119141483575,0,0,0,0,0,0,0,0.0137810992610086,-4.33680868994202e-19,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.000840764235538051,0,0,0,0,0,0,0,0,0,0.00136355862408983,0,0,0,-0.00155897010228214,-0.00143789418688369,0,0,0,0,0,0,0.000394934111224275,0,0,0,0,0,0,0,0,0,0.000132379998770255,0,0,0,0,0.000255379261858431,0,0,0,0,0,0,0,-0.000316493846519311,0.00395906346920693,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00779566507555765,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0035787182113891,0,0,0,0,0,0,0,0,-0.0124491331596655,-0.00145197577185787,0,0,0,0,0,0,0,-0.0104780689461553,0,0,0,0,0,0,0.00975902053542419,0,0,0,0,0,0.00964391489550642,-0.0109462392649379,0.00654974606540911,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00185050861114338,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021115047735954,0,0,0,0,0,0,0,0.00353091948221519,0,0,0,0,0,0,0,-0.000715239435354669,0,0,0,0,0,0,0.0194777828830231,-0.0202528881630573,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186876242221513,0,0,0.000664425270948961,-0.000684924219785452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247105170834274,0,0,0,0.00255289292348127,0,0,0,0,0,0,0
