,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X000100.SZ,X600066.SH,X002241.SZ,X002475.SZ,X000338.SZ,X002236.SZ,X002456.SZ,X600271.SH,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300003.SZ,X300124.SZ,X000559.SZ,X600867.SH,X002292.SZ,X002294.SZ,X600089.SH,X002180.SZ,X002426.SZ,X601877.SH,X600522.SH,X002506.SZ,X002074.SZ,X000623.SZ,X002508.SZ,X000981.SZ,X000536.SZ,X600498.SH,X000869.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0849957834570332,0,0.291323982404935,0,0,0.0588809146391892,0,0,0.105508502501409,0.0562600554377309,0,0,0.00707763850896743,0,0,0.0328608507965553,0,0,0,0.0716318742249586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654320047025867,0,0,0,0,0.00508746716682367,0,0,0,0,0,0.0519069943726309,0,0,0.00743523322168878,0,0,0,0.0196361728421046,0,0
X600104.SH,0,0,0,0,0,0,0.0568100512398573,0,0.0603259709969512,0,0,0,0.817967488854666,0,0.0032202904561761,0,0,0,0,0,0,0.173663763602232,0,0,0,-0.04851590171983,0,0,-0.108985672786219,0,-0.153992824837214,0,0,0,0.000903303155848975,0,0.101997725705234,0,0,-0.0686994984362452,0,0,0,0,0,0,0.0577926555031336,0,-0.0307381903407526,0,0,-0.00452120565239,0.267933847012697,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.641530135182789,0.222532908653389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266379727727996,0,0,0,0,0,0.270472495073308,0.180498894494767,0,0,0,0,-0.186840156770705,-0.0958328462372226,0.0417854864526741,0.052885309377872,0,0,0,0,0,0
X002415.SZ,0,0,0.106511405968635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191254695102656,0,0.0306430023657644,0,0.0631936978392004,0,0.00178056747612388,0,0,0,0,0,0,0,0,-0.0745201337340505,0,0,0.0980427887247951,0,0,0,0,0.0707048719738813,0.246678847435727,0,0,0,0,0.000395452279454729,0,-2.16840434497101e-19,-1.0842021724855e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0.00898905667612523,0,0,0,0,0.181439626803878,0,0.091522076893153,0.101005160496447,0,0,0.380881334416148,0,0.00661401362936889,0,0,0,0,0.0619169748387906,0,0,0,0,0,0,0.100857484585255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791490451490591,0,0.01962500583477,0,0,0.0674709168653701,0,0.0209588575391072,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0157212188091288,0,0,-0.0675073494136296,0.0490651964257367,0,0,-0.0781401531401802,0,0,0,0,0,0.145422345410095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158246290408697,-0.0338495692919943,0,0,0.121429328934467,0,0.0340764539621866,-0.0170943214121156,0.118308020322117,0,0,0,0,0
X002304.SZ,0,0.202858382032464,0,0,0,0,0,0,0,0,0,0,0.179641149743482,0,0.0471730127987632,0,0,0.0439885840051389,0,0.0595936478615329,0,0,0,0,0,0.0234586850076555,0,0,0,0,0.0505541290973399,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914935239181395,-0.011418467183255,0,0,0,0,0,0,0
X000725.SZ,0,0,0.132114480798165,0,0,0,0,0,0,0.0082614656752915,0,0,0,0.0686176149599191,0,0,0,0.0790040565657343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035608380314045,0,0.0528099238286243,0.0317709088852162,0,0.31078714181519,0,0,0,0.0439219923306748,0.0490336899095835,-0.0250773658054734,0,0.107375746983724,0,0,0,0,0
X000625.SZ,0,0.25639115510116,0.101872397140786,0,0.217913622990299,0,0,0,0,0,0,0,0.038067562020045,0,0,0,0,0,0,0,0,-0.0370033722762729,0,0,0,0.0727986045293465,0,0,0,0,0,0,0,0,0,0,0,0,0.0930393385593889,0,-0.0643537386771836,0,0.0117447299519209,0.0863837146063685,0,0,0,0,0,0,0.0495714870184738,-0.0444022293658805,0,0,0,0,0,0
X000063.SZ,0,0.0314572288122569,0.136897870420211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190466936803159,0,0,0,0,0,0.0395249769806025,0.150223307933607,0,0,0,-0.00265634850964285,0,0,0,0,0,0.00752269580050099,0,0,0.0123203690593858,0,0,0.110975172322021,0,0,0,0,0,-0.0927980152393896,0,0,-0.0194472798856972,0,0,0,0,0,0
X600690.SH,0.0354862062447533,0,0.0415942507326099,0,0.0958080126257928,0,0,0,0,0.205367924877764,0,0,0,0.172088858595704,0,0,0,0.115503568288369,0,0,0,0,0,0.173448243086413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128403092967022,0,0,0.0166126539630351,0,0,0,0.0293065305440674,-0.227618230160703,-0.112336487774922,0,0.00922490824521508,-0.00909037999009163,0,0,0,0,0,0
X600703.SH,0,0,0,0.0877005446323131,0.0225432502447998,-0.0190444443881693,0,0,0.227288983043037,0,0,0,0,0.0731426908739413,0,0,0,-0.0983857986861774,0,0,0,0,0,0.206465615211914,0,0,0,0,0,-0.0842207778857184,0,0,0,0,0,0.271755726112956,-0.0555982644353558,0,0.0255370503921978,0,0,0,-0.000498657949946683,0,0,0,0,0,0,0,0,-0.0114211189212085,0,0,0,0,0,0
X600741.SH,0,0.518027348344839,0,0,0,0,0.0961490289585115,-0.0502375211751271,0,0,0,0,0,0,0,0,0.0263474717172169,0,0.00569180155667589,0,0,0,0,0,0,-0.0113247162103604,0,0,0,0,0.0593351910655007,0,0,0,0,0,0,-0.078367626525121,0,0,0,0,0.0234865833061805,0,0,0,0,0.151925035290993,0.0696983586785439,0,0,0.00200999526997538,0,0,0,0,0,0
X600031.SH,0,0,0.0116798024492606,0,0.0426991915698055,0,0,0,0,0,0.0968941523261627,0,0,0,0,0,0,0,0,0,0,-0.00376212449368836,0,0,0,0.178544132528839,0.446745788526085,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.048184083931465,0,0,0,0,0,-0.0204889741654378,0,-0.123570799176372,0.298194158035617,0,0,0,0,0,0.00979553670317394,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.418450426963083,0,0.0492082417204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10074589867792,0,0,0,0.0545544858734862,0,0,0,0.055245727940168,0,0,0,0,0,0,0.0280637537168161,0,0,0,0,0,0.00441171537146725,0,0,0,0,0,0,0,-0.0143067697941006,-0.00663506739659415,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.0765281589835819,0,0,0,0,0.252833341954604,-0.109548847698734,0,0,0,0.0849434034803561,0,0.119697469427427,0,0.0221211451054535,0,0,0,0.00780239048735737,0,0,0,0,0,0,0,0,0,0,0,0.168010196291694,0,0.320838124159789,0,0,0.091481565414547,0,0,0.141943080602341,0,0,0,0,-0.0325906676786534,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174383887492618,0,0,0.11680290679926,0,0.202851851514546,0,0,0,0,0,0,0,0,0.0747235235403779,0,0.15034740405568,0,0,0,0.246403254073061,0,-0.113159192886733,0,0,0,-0.0232151271433161,0,0,0,0.074507647843387,0,0.247428003567105,0,0.00999817903201102,0,0,0,0,0,0,0
X002475.SZ,0,0.035015519002465,-0.0399777659827806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23644739683884,0,-0.0349848018602374,0,0.0216116761836935,0,0,0,0.0968060767136405,0,0,0,0,0,0,0,0,0,0,0.118952290334366,0,0,0,0,0,0,0,0,0,0.238341062344231,0,0,0,3.46944695195361e-18,-0.00314279649549701,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.304536199324018,0,0,0.0791042852543506,0,0,0,0,0,0,0,0,0.332885047935668,0,0,0,0,0,0,0,0,0,0.446062167467564,0,0,0.105829636697938,-0.0692632238503512,0.56558040778815,0,0,0,0.0630102978588089,0,0,-0.0463736112015692,0,0,0.0430636197958708,0,0,-0.0330834612837857,0,0,0,0,0,-0.100277413885073,0.0779761543766637,0,0,0,0,0,0
X002236.SZ,0,0,0.0752215313103588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13650325208918,0.0449326131258681,0,0,0.134122939857229,0,0,0,0,0,0,0.157230195611858,-0.121074738994316,0,-0.0599346804388645,0,0,0,0,0.0999152727110555,0,0,-0.0295240654573417,0,0,0,0,0,0
X002456.SZ,0,0.0528037018591139,0,0,0,0,0,0,0,0.0326206405452627,0,0,0,0,0.279066564481214,0,0,0,0.299915238498834,0,0,0,0,0,0,0,0,0,0,0,0,0.0687590590101392,0,0,0,0,0,0,0,0.206285025554728,0,0,0,0,0,0,0,0,0.0201438509661545,0,0,-0.0113172749066283,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104649574225748,0,0,0,0,0,0,0.0616570104742969,0,0,0,0,0.013778145998926,0,0.00682768282057354,0.0527133158329596,0,0,0,0,0,0,0,0.0460069670165922,0,0.0125048093283899,0.039369998736945,0.199056947849985,0,0,0,0,0
X600118.SH,0,0,0,0.170021208831882,0,0,0,0,0,0,0,0.107957468325962,0,0.0336783533852752,0,0,0,0,0,0.113776479257514,0.00538952506204701,0,0,0,0,0,0,0.100509580229998,0,0,0.00910623047893932,0,0.089244997871577,0,0,0.128566998808893,0,0,0,0,0,0.17360663794033,0,0,0,0.0594295205145178,0.0549437627228587,0,0,0,0,-0.00147657008876796,0,0,0,0,0,0
X600177.SH,0,0.0791363548944784,0,0,0.071240218325068,0,0.0593837946644006,0.0175564933769211,0,0.102847851080943,0.152602167553907,0,0,0.0593570209146336,0,0,0,0.0135689444687863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462266408286841,0.104051147965149,0,0,0,0,0,0,0.0448296413345125,0,0,0,0,0
X002085.SZ,0,0,-0.132297841208232,0,0,0,0,0,0,0,0,0,0,0.0712024689389721,0,0,0,0,0,0,0.0308085983138317,0.0494743864765492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244023791207064,0,0,0,0,0.17018771624536,0,0,0.0308409878528968,0,0.0638284591705188,0,0,0.00418753473828659,0,0,0,0,0,0
X000157.SZ,0,-0.0644726771878158,0.137131740469329,0,0,-0.0133966769653458,0,0,0,0,0,0.0417499968628386,0,0.50148243632521,0,0,0,0,0,0.0330185206565945,0,0,0,0,0,0,0,0,0,0.0261329132026127,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.000470844871760188,0,-0.00871414030199488,0,0.162617478564628,0,0
X600372.SH,0,0.0417507162838317,0,0,0,0,0,-0.00324009452855307,0,0,0,0,0,0,0,0,0.0603956658538705,0.018191568960229,0,0,0,0.0368708932349961,0,0.217422289141018,0,0,0,0,0,0,0,0,0,0,0,0.026167457865419,0,0,0,0.162984687034357,0,0,0,0,0,0,0.110825749096594,0,0,0,0.00307064902803917,0.0177227540469705,0,0,0,0,0,0
X002007.SZ,0,0,0.109931117273966,0,0,0,0,-0.0515775572591778,0,0,0,0,0,0,0,0,0,0,-0.0117758219843405,0,0,0,0,0,0,0.0266261090132862,0,-0.183857708895303,0,0.0635325121065843,0,0,0,0,0,0,0,0.118259436985893,0,0,0,0,0,0,0,0.274330640361266,0,0,0.149316834143596,0,0,-0.0262161145556135,0,0,0,0,0,0
