,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X000100.SZ,X600276.SH,X600118.SH,X600372.SH,X600271.SH,X000157.SZ,X002129.SZ,X000338.SZ,X600703.SH,X000559.SZ,X600839.SH,X600089.SH,X002241.SZ,X600741.SH,X600177.SH,X600066.SH,X600582.SH,X002456.SZ,X600198.SH,X002292.SZ,X002236.SZ,X002475.SZ,X000800.SZ,X300124.SZ,X002465.SZ,X600060.SH,X300003.SZ,X600435.SH,X000568.SZ,X002008.SZ,X000977.SZ,X601877.SH,X000727.SZ,X000581.SZ,X002223.SZ,X600166.SH,X000869.SZ,X000050.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.013336701926619,0,0,0.0382049585664938,0,0,0.0424490528277642,0,0.0570742756860748,0.108278054055527,0,0,0,0.0111515929278401,0,0,0,0,0,0,0,0,0,0.0451954998505657,0,0.023354736997578,0,0,0,0.043561074442759,0,0,0.0793788213787619,0,0,0,0,0,0,0,-0.00677028282917307,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0301259780151322,0,0,0,0.106661087760862,0,0.0941667674131249,0,0,0,0,0.0235253518968926,0,0,0,0,0,0,0.281208071284714,0,0,0,0.103240206665746,0,0,0,-0.0125268106882341,0,-0.0237045955003698,0,0.0318976437359649,0,0,0.0463462606264455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738308209918178,0.0120352217856027,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.191977777122138,0,0,0,0,0,0,0,0,0.0141649059388235,0.00877783823351155,0,0,0,0,0,0,0.0682415132296048,0,0,0,0.00281394097612854,0,0,0,0,0,0,0,0,0,0,0.144639144203482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00957307306201963,0.00945562834621333,0,0,0,0,0,0
X600118.SH,0,0,0.16187808268717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579220463691283,0,0.140247908081506,0,0,0,0,0,0.0782972996111017,-0.0180634838903954,0,0,0,0,0,0.0436368031559206,0,0,0.168954700451552,0.307497978234405,0,0,0,0,0,0,0,0.175902375002902,0,0.0384964293817543,0,0,0.00283349133762847,0,0,0,0,0,0,0
X600372.SH,0,0.293134201015322,0,0,0,0,0,0,0,0,0,0,0,0.00620264933996895,0,0,0,0,0,0,0,0.0545484118766449,0,0,0,0,0,0,0,0,0,0.122979929750048,0,0,0,0.092390342302547,0,0,0.108964885852087,0,0,0,0,0,0,0,0,0,0,0.13798395746136,0,-0.00980334095758393,-0.00101878121989417,0,0,0,0,0,0
X600271.SH,0,0,-0.0265434930881169,0.156477528251795,0.0488140231034266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211212055652939,0,0,0,0,0,0,0,0,0,0,0.206721705136335,0,-0.11647452543618,0,0.0490962906466163,0,0,0.0227517995196049,0,0,0.0241798321482652,0,0,0,0,0,0,0,0,0,-0.0274790386501218,-0.0170758396234865,0,0,0,0,0,0
X000157.SZ,0,0,0.0294981681647512,0,0,0,0,0,0,0.404534265906983,0,0,0,0,0,0,0,0,0,0,0,0.0480316724140052,0.134720547067613,0,0,0,0,0,0.0928266832267031,0,0,0,0,0,0,0,0.061612720924514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417083480864845,0.0279958967363693,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.0566409984387445,0,0,0,0,0,0,0,0,0,0,0.205496845857423,0,0,0.066940579454102,0,0.22966337065118,0,0,0,0.0312899239209455,-0.167485847966995,0.0461884753323761,0,0,0.0209407045905915,0,0,0,0,0,0.216864060533752,0.117887042160251,0,0,0,0,0,0,0,0,0,-0.00735724958950547,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.025923541144782,0.0596201417700115,0,0,0,0,0,0,0,0,0,0,0,0.155282460787303,0,0,0,0.0760545293330599,0,0.0766860488799916,0,0,0.0439381839611127,0,0.0489684157071499,0,0.0172435370677539,0,0,0,0,0,0,0.0388447332303256,0,0,0,0,0.0135245240415433,0,0,0,0,0,0,0,0,0,0.0037027072582118,0,0,0,0,0,0,0
X600703.SH,0,0,0,-0.0782695186347093,0,0,0,0,0,0,0,0,0,0.0306358927861993,0,0,0,0,0,0,0,0.0894875794157065,0,0,0,0,0,0.206079970018771,0,0.0874124232974041,0,-0.0394564570970356,0,0,0,0,0,0,0.0119997578960224,0,0,0,0,0,0,0,0,0,0.13300124212422,0,0,0.0106351833430264,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.0810579797039517,0,0,0,0,0,0,0,0,0,0,0,0,0.0112622778321161,0,0,0,0,0,0,0,0,0,0,0.117622648223664,0.091426645200519,0,0.0547883284673225,0,0,0,0.205049828511192,0.0314603785075838,0,0.090223768306576,0.0458987858957324,0,0.104563000396748,0,0,0,0,0,0,0,0,0,0,-0.0105511542999034,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551010608771158,0,0,0,0,0,0,0.180015335799807,0,0.209060602642591,0,0,0,0,0.121829870692375,0,0,0,0,0,0,0,0,0.146243069479703,0,0,0,0,0.0138317250277011,0,0,0,0,0,0,0,0,0,-0.0102091660582907,0,0,0,0,0,0,0
X600089.SH,-0.0519791202824455,0,0,0,0,0,-0.0505898052123463,0.237559906929139,0,0.114161543545544,0,0,0,0,0.1476917710304,0,0,0,0.0363411447066664,0,0,0,0,0,0,0.047081552458021,0,0.138167198184303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138742925059489,0,0,0,0.102339883085058,0,0,0,0,0.0367699459366049,-0.0126650668064367,-0.011025559928111,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342076484475112,0,0,0.110781619776945,0,0.0295635136221867,0,0.0942866085537779,0,0,0,0,0,0,0.145645104018966,0,0,0,0,0.0826645245163096,0,0.108651827772308,0,0,0.0131272803555643,0,0,0,0,0,0,0,0,0,-0.0152856224203314,1.73472347597681e-18,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0968871777069122,0,0,0,-0.170137417959118,0,0,0,0,0,0,0,0,0,0.193505143551796,0,0.0504797650046119,0,0.0110799930827587,0,0,0,0,0,0.302878071661525,0,0,0,0,-0.0370092199245858,0,0,0.159674004520499,0,0,0,0,0,0,0,0,0,-0.0109589798304721,0,0,0.0857473672420495,0,0,0,0
X600177.SH,0.0659602871414558,0,0,0,0.161968618557883,0,0.0158317796484287,0.188861656349608,0,0,0.11355984761483,0,0.234342960589297,0,0.0407974351060952,0,0,0,0,0,0.0233728656964754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017312964495283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313999087222033,0,0,0,0,0,0,0
X600066.SH,0,0,0,-0.0376341479851818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390831965951615,0,0,0,0,0,0.100218326752409,0,0,0,0,0,0,0,0,0.0588328511624874,-0.0260416362447274,0.0174963723497288,0,0,0,0.0373578692974467,0,0,0,0,0.123170809101431,0,0,0,0.0139151171093205,0.026493452751669,0,0,0,0,0,0
X600582.SH,0,0,8.67361737988404e-19,0,0,0,0,0,0.0464398051710663,0,0,0,0,0.0697591768266064,0,0,0,0.102410204995115,0,0.164747113057414,0,0,0,0,0.00667623623461312,0,0.0658696721015146,0,0,0,0,0,0.260225408239295,0,0.148382507467236,0,0,-3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,0.22639488381607,0,0,0,0.227307130229957,0,0,0,0.0253118243372404,0.0537291461231442,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167456188914814,-0.0243837253463378,0,0,0,0,0,0,0.208516239290964,0.194924565146995,0,0,0,0,0,0.0347933775935941,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.174319197207519,0,0,0,0,0,0,0,-0.0415647404657207,-0.0416744394008325,0,0,0,0,0,0
X600198.SH,0,0,0.0727714084490771,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121356539506129,0.217378752857717,0,0.0305402167027152,0,0,0,0,0,0,0,0,0,0,0.0234270684616534,0,0,0,0,0,0.22383375887908,0.326813033695637,0,0,0,0,0,0,0,0.0206993509001292,0,0,0,0,0,-0.0216564173343536,0.00202365100043657,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015506257947854,0,0,0.148788639770505,0.0907715049255438,0,0.0488689700736747,0,0,0,0,0,0.0426236048799172,0,0,0.0497765043206755,0,0,0,0,0.0114291682110781,0,0,0,0,0,0.00367011619563647,-0.0196947602882351,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.122581535901845,0,0,0,0,0,0,0,0,0,0,0.280292399907657,0,0,0,0,0.13429600915744,0,0,0,0,0,0,0,0,0,0.110344568068054,0,0,-0.00647984730805966,0,0,0,0,0,0,0,0.164380743237563,0,0,0,0,0,0,0,0,0,0.00327610029148974,0.0131401329248627,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0666211418302161,0,0,0,0,0,0,0,0,0,0.0469793557632657,0,0.0525790349771204,0,0,0,0.117715085773629,0,0,0,0,0,0,0,0.130607778637877,0,0,0.0370276759638183,0,0,0,0.0315257235210337,0.147127876882058,0,0,0,0,0,0.00961370552674938,0,0,0,0,0,0,0.0192177719524082,0,0,-0.00408791308507769,0,0,0,0,0,0,0
X000800.SZ,0,0,0,-0.131392614099674,0,0,0,0,0,0,0,0,0,0,0.167649927835567,-0.0553362217832422,0,0,0,0,0,0,0.170300404184481,0.0515926970012129,0.31910488027305,0,0.00341677390616295,0,0,0,0,0,0,0,-0.162988907442045,0,0.116343866540932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136819959804241,0.0420025214899974,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103026438919993,0,0,0,0,0,0,0,0,0,0.0400976698285387,0,-0.0747603372403682,0,0,0,0,0,0,0,-0.120017521222724,0,0.00725506247284476,0,0.254682671067119,0.207759891557392,0,0,0,0,0,0,0,0,0,0.0680710788446126,0,0,-0.0293663563124822,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.0535121010228693,0,0,0,0,0,0,0,0,0.114106218060635,0.0161499235054358,0.103128713608868,0,0.0657619346523106,0.0422552909857404,0,0,0,0.0752103101543525,0.0690788131900102,0,0,0,0,0,0,0,0,0.175002982722663,0,0,0,0,0,0.217172482758157,0,0,0,0,0,0,0.0262369195000918,0,0,0,0,0,-0.00812791034242829,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.185781891847901,0,0,0,0.0717032823268832,0,0,0,0,0,0.0460964254089212,0,0,0.0310076792937196,0.0707961196125202,0,0,0,0,0,0,0,0.0405844327825101,0.199173930077276,0.0319000564445435,0,0,0,0,0,0,0.102555786854446,0,0,0.173849228610321,0,0,0,0,0,0,0,0,0,0,0.0113156812185529,0,0,0,0,0,0
X300003.SZ,0,0,0.00802382652599556,0,0,0,0,0,0,0,0,0,0,0.0423064601288871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190157806604319,0,0,0.163461154339367,0,0.257088610256626,0,0.207288676405687,0,0,0,0,0,0,0,0,0.304918879676472,0,0,0,0,0,0.0227377612833046,0.0198061734324044,0,0,0,0,0,0
X600435.SH,0,0,0,-0.0522585545925121,0,0,0,0,0,0,0,0,0,0,0.0620055203092813,0,0,0,0,0.0838346122452981,0,-6.93889390390723e-18,0,0,0,0,0,0.0563628165833823,0,0,0,0,0,0,0,0.256007431310107,0.0941704668373349,0.0549589834878951,0,0,0,0,0,0,0,0,0,0,0.0756739184216386,0.0850027414897033,0,-0.0196749239128018,-3.46944695195361e-18,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.0357987445683462,0,0,0,0,0,0,-8.67361737988404e-19,0.0626823334540566,0.0711287765495872,0,0,0,0.0612085847828106,0,0,0,0,0.0243214138190056,0,0,0,0,0,0.0448697612124267,0,0,0,0,0.0605647736886308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00086680142619183,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0438205889631462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219513986140716,0,0,0.119245952371848,0,0,0,0,0,0,0,0,0,0,0.153571403086396,0,0,0.209191669238767,0,0.162658715943706,0,0,-0.00278384101548419,0.00683502417278591,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.119923290121771,0,0,0,0,0,0,0,0,0,0,0.143328323042032,0,0,0,0,0.0457623010285115,0.0170967548623215,0,0.053239406470997,0,0,0,0,0,0.104007608372438,0,0,0,0,0.0280062641346768,0.00474218771254571,0.196107417558889,0.0821657628398571,0,0,0,0,0,0,0,0.168336800162118,0,0,0.0582814970659534,0.0203430124134237,0,-0.00471832935357167,0,0,0,0,0,0,0
X601877.SH,0,0,0.0201805624375458,0,0,0,0,0,0,0.0738792472593868,0,0,0,0,0.0948448596019618,-0.0684600892739937,0.015092583040062,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.131550412110625,0,0,0,0,0,0.0920261210742204,0,0.0114152772780872,0,0,0,0,0,0,0,0,0,0,0,0,0.0179799268442172,-0.0107456603965674,0,0,0,0,0,0
X000727.SZ,0,0,0.0165373545493964,0,0,0,0.0431251085735885,0,0,0,0,0,0,0,0,0,0.0550643026132648,0,0,0,0.13389907292877,0,0,0,0,0,0,0.129267894371361,0,0,0,0,0.111528185644832,0,0,0,0,0,0,0,0,0,0.0556404003738191,0,0,0.0294316574745133,0.111975653583152,0,0,0,0,-0.00783448057195542,-0.0151331863735723,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,-0.0470810180394155,0,0,0,0,0,0,0,0,0,0,0.163440249902371,0,0,0,0,0,0,0.200887457435903,0,0,0,0.0713499407008142,-0.0442965907167381,0,0,0,0,0.0767124139305845,0,0.0290878997612115,0.0955060653949477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934565421726981,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262105081686204,0,0,0,0,0,0,0,0,0,0,0,0,0.105105336110318,0,0.0787046815738366,0,0.271388500972054,0,0,0,0,0.0483097076606127,0,0,0,0.0546971319630258,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0130347563622712,0,0,0,0,0,0,0
X600166.SH,0,0,0,0,0,0,0,0,0,0.0780926075522107,0,0,0,0,0,0,0.0443430576817007,0,0,0,0,0.0104503754148408,0,0,0,0,0,0.123910939270193,0,0.0540447790766126,0,0,0,0,0,0.0315430797689519,0,0,0,0,0,0.00300510325564972,0,0,0,0,0,0,0,0,0,0.0175772522475323,0.0327089686737091,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.0409337425507217,0.0329394477044652,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0796093795881092,0,0,0,0,0,0.0346969557297662,0,0,0.192956310705311,0,0,0.0414107289139658,0,0,0.021386478221085,0,0,0,0,0,0,0,0,0,0,0,0.00783099650286532,0,0,0,0.0206766681396491,0,-0.0483856371432979,-0.071372271506848,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112660392888011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295932313527176,-0.106875339762679,0.104263815242837,0,0,0.153076471300256,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00671981424009352,0.00946982941362579,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.355200120393308,0,0,0,0,0.0148397546296238,0,0,0,0,0,0.100217397321842,0,0,0,0,0,0,0,0,0,0.35894291834086,0,0,0.109994824644898,0,0,0.00438543876369151,0,0,-0.0999718697546671,0,0,0,-0.0710546581497405,0.0521634590653978,0,0,0.0209045668123042,0,0,0.0282725791979895,0.035276049623575,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0484324172162275,0,0.110484878037684,0.212624311984581,0,0,-0.0763314924381762,-1.0842021724855e-19,0,0,0,0,0,0.0454121951291764,0,0,0.0250248812310085,0,0.0475884684553602,0,0,0,0,0,-0.0319233152678084,0,0,0,0,0,-0.020196520607349,0,0,0,0,1.73472347597681e-18,0,0,0,0.120399905064171,0,0,0,-0.0782467094269887,0,-0.0509832107855174,-0.0473664655277508,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.396971627139325,0,0,-0.127842427590835,0,0,0,0,-1.94958196079259,0,0,0,0,0,0,0,0,0,1.02789859622896,-0.132841612687504,0,0,0,-0.598867556552673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.19679085847973,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174176332836066,-0.14270812054019,0,0,0,-1.2132883034432,0.321118214653602,0,0,0,0,0,0,0,0,0,0,0,0,-0.453166023515588,0,0,0,0,-0.448603140790783,0,0.108323435424133,0,0,0.0146801705223045,0,0,1.195107669544,0,0,0.493936014847186,-0.610888308132459,-0.689408239527385,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0905778650996865,0,0,0,-0.288788322234266,0,0,0,0,0,0,0,0,0.232402225915277,0.0383814529066557,0,0,0,4.33680868994202e-19,0,0,0,0,-0.138387575559119,0,0,0.12474535106185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102372444794566,0,0,-0.0355887123807458,-0.0464764755162409,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299386840223595,0,0,0,0,0.113970964213332,0,0,-0.173710100574486,0,0,0,0,-0.00841766578670153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161679665763605,0,0,0,0,0,0,0,0.00818140865618484,0.0303173268350226,0,0,0,0,0,0
MKvol,0,0,0,-0.00291458995697994,0,0,0,0,0,0.00777827698439049,0,0,0,-0.00687167181785689,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00390026714754029,-0.00321757323236073,0,0,0,-0.0045528366333721,0,0,0,0,0,0.0125931438903461,0,2.9816462446552e-05,0,0,0,0,0,0,0,0.00229668490149894,0,0.00608605954300472,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00545679858814046,0,0,0,-0.00205422618888884,0,0,0,0,0,0,-0.0184055487110876,0,0,0,0,0,0,0,0,0,0,-0.000382141611369233,0,0,-0.00051686502774435,0,0,0,0,0,0,-0.00519734234215039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774885874700063,-0.00420853235644068,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00375331372827316,0,0,0,0,0,0,0,0,0,0,0.00673350592920964,0,0,0,0,-0.00190040032724536,0,0,0,0,0,0,0,0,0,0,-0.011187551494859,0.0117983772988408,0,0,0.003844592648014,-0.00465292736668772,0,0,0,0.00556579699919104,0,0,0,0,0,0,0,-0.00336413994285422,0,-0.00664172201406045,0,0,0.0155803647358434,-0.000774364621193257,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105778881804822,0,-0.00170927276586514,-0.000897367649042748,0,0,0,0,0,0
