,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002371.SZ,X000625.SZ,X000661.SZ,X000338.SZ,X600703.SH,X002241.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X600460.SH,X000799.SZ,X600741.SH,X000157.SZ,X600702.SH,X601877.SH,X002007.SZ,X600584.SH,X002074.SZ,X600779.SH,X002414.SZ,X601799.SH,X002236.SZ,X600183.SH,X300003.SZ,X600089.SH,X600884.SH,X000800.SZ,X300146.SZ,X000066.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.150115685465951,0.158326081845929,0,0.0124026336724228,0.0389763986351939,0,0,0,0,0,0,0.0388461006959693,0,0.00592535623948137,0,0,0,0,0.0587557336938661,0,0,0,0,0,-0.0234742445133924,0.0425664925517511,0,0,0.0740006534549624,0,0,0,0,0,0,0.0808041357374936,0,0,0,0,0,0,0,0,-0.149208121506496,0,0,0.0674204959125552,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.380798758340171,0.410482612297672,0,0,0,0,0,0,0,0.0954056822941751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230084990453147,-0.0228420113889737,0.12575389132774,0,0,0,0,0,0,0.0253101592035584,0,0,0.0274034185521665,0,0,0,0,-0.106028165305803,0,0.100278085173911,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.139941323297121,0,0,0,0,0.153390873490453,0,0.0486763121242153,0,0.00474044595776565,0,0,0,0.0738914984355954,0,0,0,0,0,0,0.000925703135952172,0,0,0,0,0,0.0932114585148542,0,0,0,0,0,0,0,0,0,0.0769906432910072,0.0418682917258193,0,0,0,0,0,0,0.106263428162156,0,0,-0.00865891845598137,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.00561409373085312,0,-0.197342342258153,0.161373996688772,0,0,-0.01343248611856,0,0,0.13591196650999,0,0,0,0,0,0,0,0,-0.139057969929954,-4.33680868994202e-19,0,0.0137118478517139,0,0,-0.0433359154959043,0.488357893825398,0,0,0,0,0,0,0,0.0605274795282766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076619837808222,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132054197328099,0.198287472832895,0,0,0,0,0,0,0,0,0,0,0.107505145115979,0,-0.161708847372392,-0.00642820126787529,0,0,0,0.00589604980399868,0,0,0,0,-0.293073348818737,0,0,0,0,0,0,0.0499192154537078,0,0,0,0,0,0.0484942026534124,0,0,0,0,-0.00548842283325996,0,0
X000568.SZ,0,0.775193697246641,0,0.0566940725337582,0,0,0,0,0.0276417840610619,0,-0.229685274018339,0,0,0,0,0,0,-0.0220555533384033,0,0,0,0,0,0,0.15614752192951,0,0,0,0,0,0,0,0,0,0,0,0.024347637148737,0,0,0.0341211699591029,0.0189739314834107,0,0,0,0,0.064677474739377,0,0,0,0,0,0,0.0257243316216117,0,0,0,0,0,0
X002475.SZ,0.0598994731667029,0,0,0,0,0,0,0,0.0119958975685963,0,0,0.148904589684977,0,0,0,0,0.00934114951415698,0,0,0,0.0819050821517495,0.0621190878698117,0,0,-0.0962546270466678,0,0,0.0457010183271503,0,0,0,0,0,0,0,0,0,0,0,0.147361500562365,0,0,0,0,-0.174939976232211,0,0,0,0,0,0,0.0334653540752621,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.0199519194898934,0,0,0.218216425586601,0,0.0731483212468792,0,0,0,0.0810232075271448,0,0.0123120848097437,0,0,0,0,0,0,-0.054533438332891,0,0,0,-0.0460958473462071,0,0,0.0300643568304362,0,0.0756986122362301,0,-0.0537736869343007,0,0,0,0,0,0,0,0,0.00969386525337471,0,0,0,-0.0140472286432833,0,0,0,0.0702366192995114,0,0,0,-0.0670911881342925,0,0
X002304.SZ,0,0,0,0.197774635289669,0,0.139498760043859,0,0,0,0,0,-0.0345275623386357,0,0,0,0,0,0,0,0,0.333552286600966,0,0,0,0,0,0.050380412273943,0,0.0198393792308299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141969382951322,0,0,-0.131578316721187,0.0236844921414968,0,0,0,0,0,0
X600690.SH,0,0,0.304316369742188,0,0.187108386973903,0,0,0,0,0,0,0,0.269991973848157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443813577954757,0,0,0.0167445676971376,0,0,0,0,0,0,0,0.0161821556818238,0.0119841045866023,0,0,0,0,0,0,0,0,0,0,0,-0.0435181617804545,-0.0298590669438993,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0246820711812109,0,0,0,0,0.020577476661681,0,0.104140311971715,0.0229345278618746,0,0,0.0652849355978962,0,0,0,0,0,0,-0.0437191142488662,0.0799361634109838,0.122573907068851,0,0,0,-0.0599939424134013,0,0,0.0757072179917289,0,0,0,0,0,0,0,0,0,0,0,0,0.00726378535019045,0,0,0,0,0.0848265633748755,0.0120602191022182,0,0,0,0,0,0
X300014.SZ,0,0,0.184124390657529,0,0,0,0.00387579054402732,0,-0.216962184365363,0,0,0,0,0,0.245357328449,0,0.052890873760452,0.159675289892063,0.0188485595502966,0,0,0.34392215212563,0,0,0,0,-0.0580569570623289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321486624025068,0.105911550722152,0,0,0,0,0,-0.065364462052191,0.111443877725862,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.00409661457373906,0,0,0.155675363519097,0,0,0,0,0,0,0,0,0.117043800408109,0,0.0446866204912551,0,0,0,0,0.0797515336497014,0.0954985675568391,0,0,0.123181285141077,0,0,0,0,0,0,0,0,0,0.159501266755706,0.0190341605990166,0,0,0,0,0,0,0,0,0,0,0,-0.0455635150151358,0,0,0,0,0,0
X600031.SH,0,0.0790726379447078,0,0,0,0,0,0,0,0,0,0,0,0,0.0885509406200988,0,0,0.0100208815169124,0,0,0.127423672097888,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.10391058666097,0.362318143839239,0.054795516216312,0,0,0,0,0,0.0580243247510819,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.113860545014685,0,0,0,0,0,0,0
X300124.SZ,0,0,0.0452284477689099,-0.0853938537839226,0.158935040198645,0,0.0753608906842875,0,0,0,0,0.209015343210292,0,0,0,0,0.103950448471597,0,0.0168194260226785,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.135163013217553,0.043061260425215,0,0,0,0.105570722924802,0,0,0,0,-0.088233417570716,0,0,0,0,0,0,0.0440146194662659,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0703195059429759,0,0,0,0,0.0286644433153245,0,0,0.0595603872188954,0,0,0.0541125161341379,0,0,0.0785438813882436,0,0,0,0,0,0,0,0,0,0,0,0.0724196109588903,0,0,0,0.00729705360238721,0,0,0,-0.0100946443340881,0,0,0.0340677302190648,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0244075815346637,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202907792244222,0.0375562146028632,0,0.370034995031795,0,0,-0.0796500526591739,0,0,0,0,0.0446799136003722,0,0.0357755767663926,0.313843575017566,0,0,-0.0534342534150822,0,0.143491624398904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303178239709582,-6.93889390390723e-18,0,0,0,0,-0.216916979096649,0,0
X000625.SZ,0,0,0,0,-0.238241767602923,-0.0552332314989925,0,0,0,0,1.15887521127767,0.0508756635286042,0,0,0,0,0,0,0.00220087056492154,0,0,0,0,0.304982425693999,-0.156930622857089,0,0,0,0,0,0,0,0,-0.163672229610884,0,0,0,0.136078410891881,0,0,0,0,0,0,0,0.131286277157666,0,0,0,0,0,-0.126746374744723,-0.0594850243826878,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.192843560462725,0,0,0,0,0,0,0,0.142731668620333,-0.00412502198747272,0,0,0,0,0,0,0,0,0.327661534045857,0,0,0,0.108069631248552,0,0,0.106089295761487,0,0,0,0,-0.115514865310112,0,0,0,0,0.215674236666597,0.0744286186029346,0,0,0,0,0,0,-0.00666985219638375,-0.206938051042745,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112309050201897,1.0842021724855e-19,0,0,0,-0.0637554275038591,0,0.0745032192357415,0,0,0,0,0,-0.0220979625879086,-0.0352652573595913,0,0.0123119357465873,0,0,0.0405428468699671,0,0,0,0.101076115792935,0.0364811817068322,0,0,0,0.0169271197822973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034472289141927,0,0
X600703.SH,0,0,0,0,0,0,0.0656723048985809,0,0.287674850826491,0,0,0,0,0,-0.0645225603544793,0,0.181016115449199,0,0,0,0,0,0,0.00484925961413957,0,0,0,0.0851686205516732,0,0.157727704525885,0,0,0,0,0,0,0,0,-0.0347773973317294,0.0340168944640199,0,0,0,0,0,0,0,0,0,0,0,0,0.0753497439809966,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0725302528055686,0,0,0.247502805866178,0,0,0,0,0.199239326113184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590025225958848,-0.064786617123849,0,0,0.133614484351622,0,0,-0.0870559108822495,0,0,0,0,0,0,0.0280457912196582,0,0,0,0,0,-0.0997312659227869,0,0,0.156801846959133,0,0,0.0577641445532141,-0.163906895974919,0,0,0,0.0467012771474027,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0250366986409628,0,0,0,0,0,0.01434167494957,-0.011663216017908,0,0,-0.0746928908191066,0,0,0,0,-0.0139190508190297,0,0,0,0.0184991180523619,0.0150502713730789,0,0,0,0,0,-0.0351668366866812,-0.0288038470275136,-0.0186425020265126,-0.0452913853769741,0.0170142829135038,0,0,0,0,0,0,0,0,0,0.0231368566831221,0,0,0,0,-0.0199040643675694,0,0
X002129.SZ,0,0,0,0,0,0,0.0369430968164797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126704895852421,0,0,0,0,0.0545733777194948,0,0,0,0.330217149410965,0.0287728409141584,0,0,0,0.0846472240139117,0,0,0.0778887583634024,0,0,0,0,0,0.0784803405581538,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.449382419690301,0,0,0.132772107167578,0,0,-0.0345951689987372,0,0,0,0,0,0.0675678775138062,0,0,0,0,0,0,0,0,0,0,0.345770021045481,0,0.371435457790203,0,0,0.0866876139947891,0,0.332072393451259,0,0,0.111275534422932,0,0,0,0,0,-0.0895174095090673,0,0,-0.339464081424409,0,0,0,0,-0.144959860345648,0,0,0,-0.107357609777542,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.402088103303176,0.0752436916208352,0,0,0.0241938015139143,0,0,0,0,0.0471629016352942,0,0,0,0,0.0157668333453533,0.0625940465412349,0,0,0,0,0,0,0,0,0,0,-0.0218503478664136,0.0117394396890013,0,0,0,0,0.0561360025094232,0.00641513771511214,0,0,0,0,0,-0.0626075355912664,-1.73472347597681e-18,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.285507446997431,0,0,0.0229602838898653,0,0,0,0,0,0,0,0,0,0,0,0,0.0130613500328741,0,0,0.248597384642993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241887421522461,0,0,0.26212259877622,0,0,0,0,0.212152226014263,0,0,-0.0266421282964393,-0.143300114953326,0,0,0,0,0,0
