,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X000568.SZ,X002304.SZ,X000651.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X300124.SZ,X300014.SZ,X000338.SZ,X002241.SZ,X002371.SZ,X002129.SZ,X000063.SZ,X000625.SZ,X600703.SH,X003816.SZ,X002049.SZ,X601877.SH,X000596.SZ,X300142.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000157.SZ,X600741.SH,X600460.SH,X002074.SZ,X000799.SZ,X002236.SZ,X600702.SH,X002414.SZ,X600779.SH,X600584.SH,X002007.SZ,X601799.SH,X000800.SZ,X000733.SZ,X600183.SH,X600884.SH,X300003.SZ,X002008.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0.0509565340338254,0,0,0,0,0,0,0,0,0,0,0.119661257149206,0.00810512976826509,0,0,0.0286386843949592,0,0.115185221490344,0,0.0330544939918407,0,0,0.0136046069737895,0.0558830242968161,0,0,0.0283851175878823,0,0,0,0,0,0,0,0,-0.137412614204797,0,0,0,0,0,0,0,-0.039333326137751,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226104244834486,0,0,0,0,0,0,0,0,0,0,0,-0.0251608441536841,0,0,0,0.0992437613256777,0.0327298708285151,0,0,0,0,0.0158904555902326,0,-0.0103493596816434,-0.0382129800275631,0,0,0,0,0,0
X300124.SZ,0.231536631759638,0,0,0,0.246007301762071,0,0,0,0,0,0,0,0,0,0.127063977376687,0.0178159690777802,-0.270285275512858,0,0.496402366588592,0,-0.0309582780396007,0,0,0.216481562377544,0.00365002225771373,0,0,0,0,-0.0887603182544415,0,0,0,0,0,0,0,0,0,0,0,0,0.172983096822797,0,0,0,-0.348702615257076,0,0,0.0605195744047993,0,0,-0.0206274145196551,0,0,0,0,0,0
X300014.SZ,0,0,0.307243127401291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255900655524289,0,0.252611073682706,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0552748738866541,0,0,0,0.21007961377691,0,0,0,0,0,0,0,0,0,0.0920432339616406,-0.088911628992054,-3.46944695195361e-18,0,0,0.0473657261039645,0,0.00414550674885802,0,0,0,0,0,0,0
X000338.SZ,0,0.0537214934627845,0,0,0,0,0,0,0,0.124728217351374,0,0,0,0.102209828101534,0,0,-0.0195795489563639,0,0,0,-0.0446992970299198,0,0,0,0.13460277625518,0,0.0180708906753301,0.111258393409213,0,0,0,0,0,0.0677372202491184,0.0168353906430411,0,0,0.0312069328020827,0,0,0,0,0,0,0,0,-0.00807146840960446,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.00135000944340146,0,-0.110096997350145,0,0,0,0,0.572832800506777,0,0,0,0,0,0,0,0,0,0,-0.073966825778007,0,0,0,-0.226868363304564,0,0,0,-0.0068452112424603,0,0,0,0,0,0.221349863968506,0,0,0,0,0,0,0,0,0.0872785622450847,0,-0.0958032279868635,0,0,0,0,0,-0.108907406441653,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0130631731305469,0,0,0,0,0,0,0,0,0,0,0.107822511954518,0,0,0.0403523340170127,0,0.293928224529406,0,0,0,0,0,0,0,0,0,0.143544628603742,0,-0.00492886336347083,0,0,0,1.73472347597681e-18,0,0,-0.370576942855781,0,-0.0974347532851284,0,0.273758588644336,0,0,0,0,0.120251648215488,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.104895035358114,0,-0.0549826498523143,0.274071311389155,0,0,0.0506405254944761,0,0,0,0.15444152119399,0,0,0.190016692300874,0,0,0,0,0,0,0,0,0,0.180321385585926,0,0,0,0,0.0645778244567752,0,0,0,0,0,0,0.0288893186138417,0,-0.0558140081976636,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.156002020924234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090254360880261,0,0,0,0,0,0.123299369208621,0.0419387047329316,0,0.140004485557857,0,0,0,0,0,0,0,-0.128716126179553,0,0,0.114074461118789,0,-0.268811180884242,0,0.079531039986366,0,0,0,0,-0.0205925787916176,0,0,0,0,0.0216035996034053,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313062963878725,0,0.0859935273948157,0,0,0,0,0,0,0,0,0,0.104077287942129,0.186723042815595,0,0.0427842423287211,0,0,0,0,0.107933241508945,-0.154025480242465,0,0,0.212307239185997,0,0,0,0,0,0,0,0,0,0,0.136379146885723,0,-0.0014080864713029,-0.0509429340670078,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.01529765526439,0,0,0,0,0,0.0964357894287927,0,0,0,0.245513452764183,0.229955922230679,0,0,0,0,0,0,0.0451527089660163,-0.0256507740683244,0,0,0,0,0,0,0,0.0348780761461499,0,0,0,0,0,0.137809629897039,0,0,0,0.139118783013547,0,0,0,0,0,0,-0.0242796372463565,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175070585103142,0,0,0,0,0.0354270647975404,0,0,0,0.000310538573235646,0,0,0,0,0,0.0587884076218706,0,0,-0.0470730132264173,0,0,0,-0.0481271985437478,0,0,0,0,0.0659101090799528,0,0,-0.0196126603401656,0,0,0,0,-0.00163453221684795,-0.00618970879646626,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0359078139652142,0,-0.133320545966211,0,0,0,0,0,0,0,0.0725492505226171,0,0,0,0.168371390649573,0,0,0.200679918526616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612738784552874,0,0.11347127731525,0,0,0,0,0,0.0085785195584264,0,0,0.0556997564350169,0,-1.73472347597681e-18,0.0288597466094668,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107322576614453,0,0,0.0689320522962143,0,0,0,0,0,0,0.0558666611289559,0,0,0,0.0705788746387189,-0.0738354586655554,0.137185510556119,0,0,0,0.108197578466013,-0.0690122033081891,0,0,0,0,0.180646816933169,0,0.0227978588835546,0,0.0935192897351395,0,0,0.0370970596905789,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,-0.0890560245513047,0,0,0,0,0,0,0,0,0,0,0.0416481472763385,0,0,0,0,0,0,0,0,0,0.128012096244178,0,0,0,0,0.32763582968412,0.280410398639334,0.0322931308145229,0,0.151574469398345,0,0,0,0,0,0,0,0,0,0,0,-0.000702046107071381,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161516347731163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194852245658666,0.0526033601411442,0,0,0,0,0,0,0,0,0,0,0,-0.24059512002757,0,0,0,0,0.0815692153349748,0.0121637779915502,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0368524176424335,0,0.540812085132493,0.00728353207234377,0,0,0,0,0,0,0.0109141597511545,0,0,0,0,0,0.00482090103202655,0,0,0,0,0,0,0,0,0,0,0,0,0.00472527847549636,0.00127623206357907,0,0,0,0,0,0.121035371275065,0,0,0,0,0,-0.0377511755568132,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0864974174824921,0,0.0126745615774376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516948349879157,0,0,0,0,0,0,0,0,0,0,-0.0338029861158468,0.244463344292937,-3.46944695195361e-18,0,0,0,0,0.144939732248818,0,0.14052527806372,0,0.200043605962859,0.0484052621617866,0,0,-0.0062012195721176,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0699192009995358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168345699193778,0,0,0,0,0,0,0.129592287643122,0,0,0.151834532542837,0,0,-0.032233968126863,0,0,0,0,0,0,0,0,0.204323095896707,0,0,0,0,-0.00690129351743513,0,0,0,0,0,0,0
X000661.SZ,0,0.352524973621228,0,0,0,0.211573829327912,0,0,0,0,0,0,0,0.13098897276471,0.160922378037977,0,0,0.0212883981545372,0,0,0,0.00848977678549517,0,-0.243743183699093,0,0.172169183467158,0,0,0,0,0,0,0,0,-0.148649425568361,0,0.389689918541251,0,0,0,0,0,0,0,0,0,0,0,0,-0.128489257231385,0,0.0888338823271809,-0.0912020445951169,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.473624120468028,0,0,0,0,0,0,0,-0.0670478183506252,0,-0.0138256094621824,-0.0216723833580036,0,0,1.73472347597681e-18,0,0.0211791422556888,8.67361737988404e-19,0,0,0.0060844494893613,0,0,0,0,0,0,0,0,-0.113645065986916,0.0499931031079477,0,0,-0.0591598893848959,0,-0.0986875861499333,0,0.0683074603654295,0,0,0,0,0.0147709449600625,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.15247245046813,0,0.0435450249686869,0,0.169805914276996,0,0.309945703351686,0,0,0,0,0,0,-0.127352356317034,0,0,-3.46944695195361e-18,0,0,0.184879350957689,0,0,0,0,-0.0359026416317497,0,0,0,0,-0.0177666757457055,0,0,0,0.0183879403239072,0,0,0,0,0.194870853901826,0.0526470341516783,0,0,0,0,0,0,-0.0255019628156555,-0.0118274971126974,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,-0.197441428740306,0,0,0,0,0,0,0,0,0,0,0,0.15483929558096,0,0,0,0,0,0.170846531980687,0.264831943750523,0,0.079896016432993,0,0,0,-0.233416451996791,0,0,0,0,0,0,0.153593819661833,0,0,0.194770487711537,0,0,0,0,-0.223974283677874,0.0730688285917369,0,0.376350626929995,0,0,0.0373753243990534,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.022670585553596,0,0,0,0.011987957086854,0.310169414403275,0,0,0.167664436654732,0,0,0,0,0,0,0,0,0,0,0,0.0650343279314498,0,0,0,0,0,0.0863552090857822,0,0,0,0,0,0,0,0,0,0,0.0576658360527663,0,0,0,0,0.0468926448801808,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.390291754793448,0.0400810247366851,0,0.0125301769036586,0,0,0,0,0,0,0,0.0934780662968099,0,0.0290383315143176,0,0,0,0,0,0,0,0.0463592098993359,0.104888263095015,0,0,0,-0.103231208859008,0,0,0,0,0,0,0,0.152908417140917,0.0879993613402018,0.224230175733966,0,0,0,-0.00190198554145652,0,0,0,0.217489257434878,0,0,0,0,-0.00768803428501246,0,0,0,0,0,0
X002236.SZ,0,0,0.00512283097321109,0,0,0,0,0,0,0,-0.0740860837612761,0,0,0,0,0,0,0,0.131666129000797,-0.000770787220175029,0,0,0,0.0311052192396493,-0.12458422560379,0.115014470948509,0,0,0,0,0.12577111021166,0,0,0,-0.016200273005098,0.0196029739310692,0,0,0,0.00671457561488453,0,0,0,0,0,0,0.0949745135246153,0,0,0.0830752147910882,0,-0.0663323547624522,0.109746357179922,0,0,0,0,0,0
X600702.SH,0,0,-0.37921808968326,0,0,0.117459466463228,0,0,0,0,0,0,0,0,-0.222685911212347,0,0,0,0,0,0,0.0194081021244896,0,0,0,0.665118960411397,0,0,0,0,0,0,0,0.242394962827483,0.0577384422010458,0,0,0,0,0.3955043677832,0,0,0,0,0.0742389742105446,0,0,0,0,0,-0.527010323016503,-0.0929179846976886,0.0976871593499576,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183763179564048,-0.0262109205162671,0,0,-0.087987139118888,0.137585355176895,0,0.0424239344578035,0,0,0,0.0550567859478821,0,-0.0798745319692087,0,0.399233905979804,0,0,0,0,0.0139639217359853,0,0,0,0,0,0,0,0,0,0,0.108587554904317,0.233997937110585,0,0,0,0.0230065796533251,0,0.00243430401390137,0,0,0,0,0,0,0
X600779.SH,0,0.152142113803867,0,0,0,0,0,0,0,0.0390178569191122,0,0,0,0,0,0,0,0,0.0879296751035427,-0.0326378916210847,0,0,0,0.0489657356417175,0,2.16840434497101e-19,0,0,0,0,0.269706348710431,0,0,0,0,0.149794005222314,0,0.281035851416883,0,0,0,0,0,0,0.0545637124669387,0,0,0,0,0,0,0,-0.128417227687016,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.0121805286619053,0,0,0.227013187533639,0,0,0,0,0,0.0642985621651097,0.0904463139613133,0,0,0.141956311574471,0,0,0.176123052443935,0.00914456144852584,0,0,0,0,0,0,0,0,0.155517701360054,0,0,0,0,0,0,0,0,-0.14866430000345,0,0.00126629926498854,0,0,0,0,0,0,-0.00632611970922821,-0.0284823361163499,0,0,0,0,0,0
X002007.SZ,0,0.283780688957035,0,0,0,0,0,0.019707720017543,0,0.120340954177355,0,0,0,0,-0.137637713706847,0,-0.0966990694078223,0,3.46944695195361e-18,0,0.0647301791190996,0,0,0,0,0.0196258433557237,0,0,0,-0.0768692837416319,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0175702753349653,0,0,0,0,0,0,0.0546942399460489,0.152267388958184,0,0,0,0,0,0
X601799.SH,0,0,0,0.00625997631459352,0,0.0407226924340063,0,0,0,0,0.371572908765096,0,0,0.0952750107836824,0,0,0.0358083909579712,0,0,0,1.73472347597681e-18,0,0,0,0.0570058343672903,0,0.0485814690103497,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482359087640046,0,0,0,0,0,0,0,0,0,0,0,-0.00953056131239879,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00861773817000458,0,0.0325666193436679,0,0,0,0.0752978200692201,0,0,0,0,0,0,0,0.504855007891075,0.0166601338724908,0.0146986705220717,0,0,-0.0602034639068284,0,-0.0209234916639024,0,0,0,0,0,0,0,0,0,0,0,0.0162513831018919,1.73472347597681e-18,0,0,0,0,0,0
X000733.SZ,0,0,-0.021658201339582,0,0,-0.092663269167706,0,0,0,-0.0834564228718228,0,0,0,0,0,0,0,0,0.0450009897419715,0,0,0.290427505348383,0,0,0.100137656092889,0,0,0,0.337911434591858,0,0,0,0,0,0,0,0,0,0,0,0.0655490697507078,0,0,0,0,0,0.0919471345209066,0,0,0,0,0.0029626280869426,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0851154050850021,0,0,0,0,0,0,0.113375536106424,0,0.0996994252711765,0,0,0,0,0,-0.0151007542201182,0,0,0.0965587155998064,0.189085732147099,0,0,0,0,0,0,0.00390971762814036,0,-0.0511688553941735,0,0,0,-0.0672824285718288,0,0,0,0,0,-0.103446450602902,0,0,0.108984158923269,0,0,0,0,0,0
X600884.SH,0,0,0,-0.272734790440512,0,0,-0.0642210910745205,0,0,0,0,0,0,0,0.200194649259837,0,0,0,0.0317759728379945,-0.310234751890409,0,0,0,0,0,0,0,0,0,0.192615784004049,-0.171315962592434,0.038243630516933,0,0.200861821456812,0.129411028325284,0,0,0.19185563973269,0,0,0,0,0,0,0.0233506462716174,0,0,0,0.160291562063641,0,0,0.0297427939395392,0,0,0,0,0,0,0
X300003.SZ,0,0.0836263439106689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089041945255769,0,0,-0.0295654039431871,0,0,0.0234707853382595,0,0,0.0535876860492037,0,0,0,-0.13438077260327,0,0.236111502698336,0,0,0,0,0,0,0,0,-0.0290700777892108,0,-0.0126220448372963,0,0,0.0238808169903753,0,-0.013318002535968,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,-0.0479524179228953,0,0,0,0,0.0471614425284457,0,0,0,0,0,0,0,0,0,0.134671790947493,0.0958441826938794,0,-0.222210125501502,0,0,0,0.0159221065985788,0,0,0.0170598119415648,0,0,0.194703524119593,-0.0217945989015857,0,0,0.0192596860260825,0,0,0,0,0,0,0,0.0450035148027605,0.16991740160469,0,0,-0.0917596277795397,0,-0.00366045039212648,0,0,0,0,0,0,0
X002176.SZ,-0.227528001540144,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122924457837423,0,0,0,0,0,0,0,0,0,0,0.0296037587655287,0.156617407889727,0.187004780403633,0,-0.3171760770314,0,0,0,0.408103559378685,0,0,0,0,0,0.199971838306586,0,0,0.00486540552495079,0,0,0,0,0,0,0,0,-0.0213998689153351,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0187172813892752,0,0.082688872715703,0,0.0374477891884097,0,0,0,0,0,0.0109124578319402,0.0571212909156891,0,0,0,0,-0.0256239156214911,0,0,0,0.0303481817853201,0,0.0104594579324509,0.0700990220653423,-0.0580614158016904,0.123001895199739,0,-0.116499780357104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445367392620956,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.240629162635905,0,0,0,0,0,0,0,0.165523177948121,0,0,0,0,0,0,-0.0472349335087317,0,0.264211882501123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792792077765241,0,0,0.821318088853017,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.156535473477776,0,0,0,0,-0.164569093394962,0,0,0,0,0,0,0.0498398034500182,0,0,0.0681142407810381,0,0,0,0,0,0,0,0,0,0,0.0099018718099203,0,0,0,0,-0.202506544726945,0,0,0,0,0,0,0,0,0.57575129735769,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128698900942967,0,0.0309319782613044,0,0,0,-0.0180262521325004,0,0,0,0.0342255502108484,0,-0.0416219261553401,0,0,0,0,0.091373259623713,0,-0.0314048159351745,0,0.000735699093911055,0,-0.00957466811520403,0,-0.021614283268517,0,0,0,0,-0.011516692438211,0,-0.0966856822446602,0,0,0,0,0.0201720099021357,-0.0214140262553815,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783472591522514,-0.0676879018327477,0,-0.0476550303206576,0.0192087982527688,0,0,-0.0239534510159863,0,-0.0189221493063564,0,0,0,0,0.0178587661106087,0,0,0,0.0225775508432365,0,0,0,0.184388033816405,-0.0080681144604471,0,0,0,0,-0.0358208667623,-0.0171933668634756,0.0274149625528201,0,0,0.0138297497746825,0,0,-0.0321388662463026,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000996428659123319,0,0,0,0.000530931823653565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000446530047080046,0,0.00269503462266833,0,0,-0.000729140076781856,0,-0.00464095848130932,-0.000381031476868864,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00552227515017482,0,0,0,0,0,-4.33680868994202e-19,0.0629645644355207,0,0,0.0219282879370247,-0.0178634831192743,0.0244074933833468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453593765615754,0,0,0,-0.0079994259847187,0,0,-0.0208451930340286,0,-0.108295867591911,0.0494940421439598,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001941174342315,0,0,0,0,0,0,0.00323571336232389,0.00275578121362001,0.00391133792944884,0,0,0,0,0.00123465102320295,0,0,0,-0.00109373046050614,0,0,0,0,-0.000628670347798673,0,0,-0.000784683632178134,0,0,0,0,0,0.00302561202092571,-0.000218158564099605,-0.0217400565701264,0.0132101552780006,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391981356763945,0,0,0,0,0,0.00834267727820995,-0.00772972550681048,0,0,0,0,0.0012846830119846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00074296164293426,0,0,-0.0033034098338777,0,0,0,0,0,0,0.0127719852022599,0,0,0,0,0,0,0
