,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X002241.SZ,X600703.SH,X300003.SZ,X000596.SZ,X002236.SZ,X600183.SH,X601877.SH,X002007.SZ,X300142.SZ,X000100.SZ,X000157.SZ,X000066.SZ,X002179.SZ,X300124.SZ,X300136.SZ,X600271.SH,X002008.SZ,X000625.SZ,X300014.SZ,X002463.SZ,X000977.SZ,X600177.SH,X002506.SZ,X002129.SZ,X002456.SZ,X600066.SH,X002371.SZ,X600867.SH,X600498.SH,X002180.SZ,X002508.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0294903874741228,0,0,0,0,0,0.0759201256557176,0,0,0,0.559182365316267,0,0,0,0,0,0,0.025711046324956,0,0,0.0231982403525615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163972805419019,-0.0016742617567336,0,0,0,0.0406364867570511,8.67361737988404e-19,0,0,0,0,0,-0.0225439896346168,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000858.SZ,0.131415130526522,0,0,0,0,0,0,0.00720271829312943,0,0.0360870522623231,0,0.586321937079212,0,0,0,0,0,0.109749481982302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377920119418033,0,0.034606316709882,0,0,0,0,0,0,0.00592269205356675,0,0,0,0,-0.0252578280942252,0,0
X600276.SH,0,0,0,0,0,0,0,0.0376116737723062,0,0,0,0.217391968538418,0,0,0,0.11485247870478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093409599044795,0.0592217313675436,0.0199706630804975,-0.0652605364186482,0,0.0141363696097974,0,0,0.00426544865620005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319753726623901,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295694083004023,0,0,0.245022460191702,0,0,0,0,0.0949343312684179,0,0,0,0,0,0,0,0,0.0927176455303361,-0.00705124602946001,0,-0.124212604023121,0,-0.0938929385154016,-0.0425509607374332,0.0213617629688254,0,0,0,0,0,0,0,0,0,0.0433992494192414,0,0,0,0,0,0,0,0.0307328847669336,0,0
X002415.SZ,0,0.0247738500534193,0,0,0,0,0,0,0,0,0,0.0293605342499802,0,0,0,0,0,0,0,0,0,0,0.527407449516287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266973857360905,0,0,0,0.00130432811320128,-0.0181466781108298,0,0,0,0.0567618596141159,0,0.0530838421584039,0,0,0,-0.00578094963317703,0,0,0,-0.0465532084344339,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.091393913826594,0,0,0,0,0,0.206329488276007,0.00773274979783958,0,0.0149547871541835,0,0,0,-0.0212722992779113,0.068912194442981,0,0,0.0468210554199819,0,0,0,0,0,0,0,0,0,0.0361668986584456,0,0,0,0,0,0,0,0,0,-0.0527731929572296,0.0251445194937344,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0.263606154863536,0,0,0,0,0,0,0,0,0,0,0,0.0249786622844458,0,0,0,0,0.28624972518259,0,0,0,0,0,0,0,0,-0.227184770816051,-0.189148848254193,0,0,0,0,0,0.0655734350580269,0,0,0.0542646997512357,0,0,0,0,0,0,0,0,0,0,0,0,0.0484823608594583,0.104229194442708,0,0,0,0.140339735311297,0,0
X002475.SZ,0,0.137628586334166,0,0,0,0,0,0,0,0,0,0,0.01445652875411,0,0.393662061046957,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.17701029194049,0,0,0.280104588308522,0,0.164575862773492,0,-0.0383340543773139,0,-0.0185168778775345,0,0,0,0.0586168892106039,0,0,0,0,-0.0194948581859954,0,0,0,0,0.0178615538911682,0,0,0,0,0,0
X002304.SZ,0.308834942336265,0,0.0360759659768162,0,0,0,0.112053877817807,0.00267951680981643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665660083714095,0,0.0545019434125702,0,0,0,0,0,0,0,0,0,0,0,0.0127866013239309,-0.0406386268345559,0.00359219797094903,0.0545356038405544,0,0,0,0,0,-0.0329464589006043,0.0296880468166545,0,0,0,0,0,0,0.0265188550716898,0,0,0,0.00561023533094671,0,0
X000063.SZ,0,0,0,0,0.034040998019066,0,0,0.148161094477641,0,0,0,0.0623932404067677,0,0,0,0,0.0129241103177248,0.0746142804988137,0,0.194227492395171,0,0,0,0,0,0,0,0,0,0.00619049707031202,0,0,0,0,0,0,0.0120662811917105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218502083851257,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0562325760793449,0,0.0856543701915779,0,0,0,0,0,0,0,0,0.0630313860512496,0,0,0,0,0,0,0,0,0.0514010041685179,0,0,0,0,0.0456993393401165,0.0332917146918581,0,0,0,0,0,0,0,0.0378040619978114,0.0447498737541362,0,0,0,0,0,0,0.146789953493461,0,0,0.0166406269165306,0,0,0,0,0,0
X000568.SZ,0.292564429634303,0.511162448590559,0,0,0,0,0,0,0,0.0475162241855468,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586540400308327,-0.00222506203477615,0,0,0,0,0,0,0,0,0,0,-0.122424905792917,0.0236125383765491,0.0174244283245923,0,0,0,0,0,0,0.0339739127503199,0,0,0,0.0351892776474764,0,0,0,0.0134406883177791,0,0,0,0,0.0258297758775193,0,0
X600031.SH,0,0,0,0,0,0,0,0.0821811336020094,0,0,0,0,0,0,0.316359520996433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549796716776746,0.111544168298277,0,0,0,0,0,0,-0.0237650886617004,0,0,0,0,0,0,0,0,0,0,-0.0107174505215261,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146349559795249,0,0,0,-0.0875230221654704,0,0,0.00377922923796961,0,0.12093599199734,0,0,0,0.0194349696339584,0,-0.0461726547821553,0,0,0,0.207380134323705,0,0.0132340887866648,-0.0627067491223819,0,0,0,0,0,0,0,0,0,0,0,0.0120101402453265,0.094325931303922,0,0,0,0,0,0,-0.00861247708504086,0,0
X000338.SZ,0,0,0,0,-0.0480538198989878,0,0,0,0,0,0,0,0.30260498695754,0,0,0,0,0,-0.0632052672501748,0,0,0,0,-0.0161490310410558,0,0,0,0,0,0.1545519651898,0,0,0,0.0779518823925869,0,0,-0.00147534339895067,0,0,0,0,-0.0412555980311321,0,0,0,0,0,0,0,0,0,-0.0530922346667671,0.0340204742156396,0,0,0,0,0,0
X000661.SZ,0,0,0.182529233741682,0,0,0,0,0,0,0,0,0.109675711915345,0,0,0,0,0,0,0.0914637321426356,0,0.0810818250382524,0,0,0.0962951833336457,0,0.077791015046439,0,0,0,-0.0235365698536226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315787267603243,0,0,0.140192333935561,0,-0.0794634012810329,-0.0270167622787756,0,0,0,0,-0.0941465618285101,0,0
X600741.SH,0,0,0,0,0,0.264821701719328,0,0,0,0,0,0,0,0,0,0,0,-0.0643283816660456,0,0,0,0,0,0,0,0,0,0.0957524068023822,0,0,0,0.0990078371347732,0.0696231444217627,0,0,0.0108550074711645,0.0488369203998315,0.0992973413763211,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0214666112719699,0,0,0,0,0,0,0,0,0.00419919210984331,0,0
X600809.SH,0,0.447305980306387,0,0,0,0,0,0.00926850607374006,0,0.0135518296056913,0,0.0522021645947224,0,0,0,0,0,0,0.011843099841409,0.0153350343372677,0,0.10690128412418,0,0,-0.132422076155244,0,0,0,0,0.0129225821906453,0.0750061108718121,0,0,0,0,0,0,-0.0160185007944921,0,0,0,0,0.0266589662169333,0,0,0,0,8.67361737988404e-19,0,0,0,0.0351131436925803,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.20213113975715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06272604083189,0,0.100440335817434,0.239925053185304,0,0,0,0,0,-0.0759460270075313,0,0,0.125274364346952,0,0,0,0,0,0.0796706104725084,0,0,0,0.128588734020041,0,0,0.0435296403529972,0,0.130061667098956,0.337142376213515,0,0,-0.00923203616716923,0,0,0,0,0.0476433832055892,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.054460031227737,0,0,0,-0.0545402581691622,0,0,0,0,0,0,0,0,0,0,0,0,0.135689207837723,0,0,0,0,0,0,0,0.0310248252184476,0,0,0,0,0.294570387926062,0,0,0,0,0,0,0.638351821951844,0,0.0158699553133939,0,0,0,0,0.0210563693558485,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.148472003324027,0,0,0,0,0,0,0,0.0485572763677691,0,0,0,0.1128166404555,0,0,0,0,0,0,0,0,0.0898232148042547,0,0,0,0,0,0.00455038145025282,0,0.190855647708678,0,0,0,0,0,0.11291917214214,0,0,0,0,0.00835731489774534,0,0,-0.0092804404516925,0,0,0,0,0,0
X000596.SZ,0.0151719099535468,0.1586271550185,0,0,0,0,0,0,0,0,0,0.0652693852542264,0,0,0,0,-6.93889390390723e-18,0.272161159472631,0,0,0,0,0,0.106677905848459,0,0,0,0,0,0,0,0,-0.138110564828023,0,0,0,0,0,0,0,0,0,0,0,0.0326245401576614,0,0,0,0,0,0,-0.050753135952828,0,0,0,0,-0.0570281148430865,0,0
