,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X000977.SZ,X600741.SH,X601877.SH,X000661.SZ,X600584.SH,X000157.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X600702.SH,X600460.SH,X002463.SZ,X300142.SZ,X000988.SZ,X000800.SZ,X000066.SZ,X300003.SZ,X002007.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.344631005282653,0.149010935029356,0,0.0509245952545675,0,0,0.124255624331546,0,0,-0.0973934402278617,0,0,0,0,0.0110625546835131,0,0.0118728819256764,0,0,0.0536980859399333,0,0,0,0,0,0,-0.00967107257358652,0,-0.0459705275971419,-0.0359698462937996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331869939498956,0,0,0,0,1.73472347597681e-18,0,0.00390848744467129,0,0,0,0,0,0,0
X000858.SZ,0.129117438183207,0,0.380284337047149,0,0,0.0206184061873457,0,0,0.0731688503837608,0.0569919767921673,0,0,0,0,0,0,0.0189420847168107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028113734782392,0,0,0,0,0,0,0,0,0,0.163902445716783,0,0,0,-0.00369547192629677,0,0,0,0,0,0.0675743904213576,0,0.0150204371737929,0,0,0,0,0,0
X000568.SZ,0,0.563894079746049,0,0,0,0,0,0,0,0.0423227646715674,-0.0140822788171253,-0.00960976874577806,0,0,0,0.0527532288491351,0,0,0.0135414252401167,0.0854788024238344,0,0,0,0,-0.151228792387926,0,0,0,0,0,-0.0123597124876746,0,0,0,0,0,0,0,0,0,0.207993288862201,0,0,0,0,0,0,0,0,0,0,0,-0.0338299536056807,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153262236962437,0.193841644034359,-0.143058555161639,0,0,0.288327850881632,0,0,0,0.252930286751406,0,0,0.310507840263459,0,0,0,0,0,0,0,0,-0.105429457317549,0.223802714107198,0,0,0,0,-0.0738044638266805,0,-0.0463911181006061,0.00294611109776261,0,0,0,0,0,0.00942699970663493,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0378400810325382,0,0,0,0,0,0,0,0,0,0.0938723333182042,0,0,0,0,0,0,-0.189618328263273,0.0631360893646352,0,0.00854547319332302,0,0,0.0614976817950972,0,0,0,0,0,0.175056280830842,0,0,0,0,0,-0.25657076507223,0,0.085610908740876,0,0,0,0,0.094620936551368,0,0.0103773065690304,0,0,0,0,0,0,0
X600809.SH,0,0.0467694807716697,0,0,0,0,0,0,0.00374024985521245,0.19703752751731,0,0,0,0,0,0.0417687189116986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554301115356598,0,0,0,0,0.0813966254629415,0,0.00573318665429772,0,0,0,-0.319187324894539,0,0.336085722077918,0,0.0546957229297346,0,0,0,0,0,0
X002475.SZ,0,0,0,0.149576642364639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748232113839204,0.00975119590067809,0,0,0,0.0359660033840462,0,0,0.0239701106113552,0,0.427573403698058,0,0,0,0,0.360977926577135,0,0,0,0,0,0.0330937976332617,0,0,0,0.166753828226347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.149237337319932,0,-0.0711494296244897,0,0.27955027797976,0,0,0,0,0,0,0,0.0358066761278341,0,0,0.00245903812455117,0,0,0,0,0,0,0,0.0560984714505883,0,0,0.0475547234613079,0,0,0,0,0.120508505055271,0,-0.0668854421503213,0.0824178895245052,0.146438522363193,0,0,-0.0778426914807319,0.116953824403497,0,0,0,0,0,0.0794046209730448,0,0.0269937019364681,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.105125283238959,0,0,0.136487157022663,0.268284132794724,0,0,0,0,0,0,0,0.0209211120595735,0,-0.489674728279309,0,0,0,0.127508228402747,0,-0.0554835042009133,0,0,-8.67361737988404e-19,0,0,0,-0.0415874789953485,0,0,0,0,0,0.265273226704862,0,0,0,0.0598982545815135,0,0.0556208306682126,0,0,0.0833760939186484,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.0788737145951784,0.150147183952139,0,0,0.0636738878943234,0,0,0.0440572882886987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453566906132721,0,0,0,0,0,0,0,0,0,0.247033232835878,0,-0.00505261251985284,0,-0.0209185370499701,0,0,0,0,0,0.0367757503397251,0.00407188999163395,0,0,0,0,0,0,0
