,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X000100.SZ,X002241.SZ,X600703.SH,X000625.SZ,X000596.SZ,X000157.SZ,X300142.SZ,X002129.SZ,X600741.SH,X002371.SZ,X002179.SZ,X002049.SZ,X002007.SZ,X002236.SZ,X000799.SZ,X601877.SH,X600584.SH,X300003.SZ,X600183.SH,X002414.SZ,X300146.SZ,X000800.SZ,X600779.SH,X600702.SH,X601799.SH,X600089.SH,X600460.SH,X002074.SZ,X000977.SZ,X600707.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0531879953234817,0,0,0,0,0.0347468191732874,0,0.0109000965913462,0,0,0,0,0.272714502348976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201961597492929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375791482684967,0,0,0,-0.000463975659909095,0,0
X000858.SZ,0,0,0,0,0,0.100733790194287,0.236751979454696,0,0.0962043546462401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142101835035542,0,0,0,0.194499814229525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671067277764062,0,0,-0.00205267331250516,-0.0428492313175162,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0978751552918275,0,0.0130633780437364,0,0,0,0.0994452523151687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023217510914373,0,0.270668950863509,0.281218450499642,0.100050172496794,0,0,0,0,0.0563331006163281,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.010891037870093,0.0414820406229628,0,0,0,-0.0195776980185951,0,0
X600276.SH,0,0,0,0,0,1.73472347597681e-18,0.227429736512846,0,0.0909608665894091,0,0,0,-0.121222990410803,0,0,0,0,0,0,0,0,0,0,0,0.00539474886010858,0,0,0,0.0174591664331182,0.0991575993751425,0,0,0.00869210420531274,0,0,0,0,0,0,-0.143684142637127,0,0,0,0,0,-0.00896954566957141,0,0,0,0,0,0.0169332079577777,0,0,0,0,0.0420460112005534,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0861438784751568,0,-3.46944695195361e-18,0,0,0,0,0.0353210628660287,0,0,0,0.092505402499076,0,0.0172140508765686,0,0,0.0200016386856853,0,0.00924129424048155,0.154093438065166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349563887017517,0,0,0,0,0,0,0,0,-0.016666724679291,0,0,0,0,-0.00289553214922956,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.180281129590141,0,0,0,0,0.111737320914097,0.000672010486156083,0,0,0,0,0,0,0,0,0,0,0,0,0.177937616568018,0,0.0628718195983372,0,0,0.390489804946114,0.0626610003660839,0,0,0,0,0,0,0.047610710395947,0,0,0,0,0.0731068725287173,0,0,0,0,0,-0.0596160559323514,0,0,0,-0.0248763485002893,0,0
X000568.SZ,0,0.770722391495655,0,0,0,0.0235023032897593,0,0,0,0,0,0,0,0,0,0.0373042164689458,0,0,0,0,0,0,-0.0395509984207922,0,0,0,0,0,0,0,0,0.296127422295422,0,0,0,0,0,0,0,0,0,0.03141294761451,0,0,0,0,0,0,0,0,0.0585796720846174,0,-0.0124147224823709,0,0,0,0,0,0
X600690.SH,0,0,0.123174771870801,0,0,0,0,0,0,0,0,0,0,0.0415236673209847,0.0609412483871816,0,0,0,0,0,0,0,0,0,0,0,0,0.483986931551096,0,0,0,0,0,0.0504536162831546,0,0,0,0,0,0,0,0.109394396747876,0.0897812366416715,0.042754793089348,-0.0669365926971306,0.060830871247071,0,0,-0.015658013540672,0,0,0,-0.0232847581837837,0,0,0,0.0171830550191691,0,0
X002304.SZ,0,0,0.0404520747808707,0,0,0.202223399166843,0.174362399407487,0.13148776143173,0,0,0,0,0,0.144619014548437,0,0,0,0,0,0,0,0.0134617077584474,0,0,0,0.0200937227769219,0,0,0,0,0,0,0,0,0,0,0.119618694989272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00356126159022291,0,0,0,0,-0.000812183527381583,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214107550150842,0,0.0761719975571099,0,0,0.0262559546275327,0.039952176956264,0,0,0,0,0,0,0,0.17762894512538,0.145694909861728,0,0,0,0,0,0,0,0,0.0510497243501703,0,0,0,0.202592703905377,0,0,0,0,0.077000769289375,0,0,-0.0227511160802764,0,0,0,0,0.0014724614845316,0,0
X002475.SZ,0,0,0,0,0.238220324242803,0,0,0,0.074278484632657,0,0,0,0,0.112770548609749,0,0.0799337692515539,0,0,0,0.0670874125731129,0.347247358472219,0,0,-0.104475399239063,0,0,0,0,0,0,0,0,0,0,0,0,0.0911138687560381,0,0,0,0,0,0,0,0,0.0262634011758106,0,0,0,0,0,0,0.0551466716819885,0,0,0,-8.67361737988404e-19,0,0
X600104.SH,0,0,0,0,0.0252975024595257,0,0,0,0,0,0,0,0,0,0,0.0347126263767798,0,0.131553182774089,0,0.0184897225903948,0,0,0,-0.0249847615719595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00439528155227481,0,0,0,0,0.114838943483308,-0.112015679903396,0,0.0155181316707313,0,0.0653374142543663,0,0,0,0.0284013972227369,0,0,0,0,0.00754944111737633,0,0
X000725.SZ,0,0,0.0804008289176943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251881768688803,0.00174974094994719,0,0,0,0,0.102194057505629,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0864544766380365,0,0,0,0,0.0830274588242124,0,0,0,0.0666975117700916,0,0,0.144988118655339,0,0,0.019549438639357,0,0,0,0,0.00744527283353648,0,0
X000661.SZ,0,0,0,0.542849303034151,0,0,0,0,0,0,0.209459551086717,0,0.00158479824142536,0,0,0.0580564691138963,0,0,-1.38777878078145e-17,0,0,0,0,0,0.032218274216832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154687885199363,0,8.67361737988404e-19,0.0185522542965814,0,0,0.195748792667639,0,0,0,0,0,0,0,0,-0.0257151831243415,0,0
