,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000568.SZ,X600031.SH,X000651.SZ,X600809.SH,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000596.SZ,X000100.SZ,X000157.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002179.SZ,X002129.SZ,X601877.SH,X300142.SZ,X002049.SZ,X002236.SZ,X600584.SH,X002414.SZ,X601799.SH,X000799.SZ,X300003.SZ,X600183.SH,X000800.SZ,X002074.SZ,X600089.SH,X002008.SZ,X000066.SZ,X600779.SH,X000977.SZ,X002294.SZ,X002508.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0960037604375359,0,0,0,0,0,0.27573882769765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180301895765111,0,0,0,0,0,0,0.0937877455763404,0,0,0,0.00951174601649595,0,0,0,0,-0.0290749127205425,0,0,0,0,0.0723898105191599,0,0,0,0,0.00409196306581868,0,0,0,-0.00610073816081707,0,0
X000858.SZ,0,0,0,0,0.412646209068029,0,0,0.0919014734784176,0,0.0384875811335114,0,0,0,0.0356735186306131,0,0,0,0,0,0,0,0,0,0,0.00744538299086315,0,0,0.0615283976090978,0,0,0,0,0,0,0,0.000792778382589199,0,0.104268623631971,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0081703401524382,-0.0281228451796827,0,0,0,0.0037200977769028,0,0
X600276.SH,0,0,0,0.22219642984765,0,0,0,-0.0128273536365546,0,0,0,-0.0154821077636445,0,0.0629344242359421,0,0,0.0061631207836464,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0282056417153844,0,0,0,0.0938877419417388,0,0,0,0,-0.0467954615551446,0,0,0,0,0,0,0,0,0,0.0936872355333181,0,0,0,-0.0132403602975823,0,0,0,0,-0.0278306080263265,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0661120071400371,0,0,0,0,0,0.0204614927607067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681364992002501,0.49016244586405,0,0.0282219687209539,0,0,0,0,-0.0450828434065769,0.0410829088256042,0,0,0,0,0,0,0,0,0,0.000496765166412581,0,0,0,0,-0.0200238364056317,0,0
X000568.SZ,0,0,0,0,0,0,0,0.33414889429253,0,0.213435239692074,0,0,0,0,0.00187105439144799,0,0,0,0,0,0,-0.147401399119161,0,-0.0423608837336953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820877701904112,0,0,0,0,0,0,0,0.11517944718073,0,0,0,0,0,0,-0.0145020428258699,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.11218023201943,0.181676849648077,0,0,0,0,0,0,0,0,0,0,0.0294202279058209,0.200414817261354,0,0,0,0,0,0,0.00024484035213088,0,0,0,0,0,0,0,0,0,0,0,0.088915594281443,0,0,0,0,0,0,0,0,0,-0.0210011100786726,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0320246426118719,0,0,0,0,0,0.276737255212854,0,0,0,0,-0.0923277161903381,0,0,0,0,0.0186625559450889,0,0.0896813974416741,-0.104741221890869,-0.0485421119320027,0,0,0,0,0.199324645527702,0,0.0237687572525957,-0.0181745765296593,0,0,0,0,0,0,0.0501730572655086,0,0,-0.0296239429105223,0,-0.0526386501586493,0,0,0,0,0,0,0.00413142279256393,0,0,0,0,-0.0334509266780458,0,0
X600809.SH,0,0.210449413941505,0,0,0.188651058436009,0,0,0,0.128069283588931,0,0.309292818134844,0,0,0,0,0,0,0,0,0.0547144177950875,0,0,0,0,0,-0.12592472117461,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.154614928768901,0,0,0,0.00416226958695209,0,0,0,0,0,0,0,0,0.0435416479134053,0.128277766922081,0,0,0,-0.0107283246239602,0,0,0,0,0,0
X002475.SZ,-0.0837228439003203,0,0.0899758989887187,0,0,0.0820567453196805,0,0,0,0,0,0.04485774897266,0,0,0,0,0,0,0,0.0750269559508259,0,0,0.0212268194110152,0.437392825120953,-0.0347507055532297,0,0,0,0,0,0,0,0,0,-0.0219266776024701,0,0,0,0,0.233770282110746,0.0613172690099334,0,-0.145338641291177,0,0,0,0,0,0,0,0,-0.0215052050776965,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.286094941646665,0,0,0.219032230823592,0,0,0,0,0,0,-0.0541782249973617,0,0,0,0,0,0,0,0,0,-0.0707852378007996,0,0,0,0,0,0,0,0,0,0,0,0.257332521026622,0.0632911192674346,0.191320822908745,0,-0.0395347810200807,0,0,0,0,0,0,0,0,0,0,-0.0626664711983045,0.0307358251499243,0,0,0,0.0231992723004043,0,0
X600690.SH,0,0,0,0.101627734874006,0,0.111892358302007,0,0.337203648814472,0,-0.0577506895764263,0,0.0384148767196844,0,0,0,0,0,0,0,0,0,0,0,0,0.067077072054668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097773540433898,0,0,0,0,0,0,0.0316125778200403,0,0,0,0,0,0
X600104.SH,0,0,0.0644331510854476,0,0,0,0,0,0,0,0,0,0,0,0.117615888830354,0,0.0472417872158379,0,0,0,0,0,0,0,0.177111079038948,0,0.140841726539618,0,-0.0934825817887201,0.0877869646959219,0,0,0,0,0,0,0,-0.147337611854883,0,0.0122727505521831,0.0688539477645236,0.143600419640286,0,0,0,0,0,0,0,0,0,-0.0102644592537499,3.46944695195361e-18,0,0,0,0,0,0
X000725.SZ,0,0,0,0.00776532778864396,0,0,0,0,0.0262737015674468,0,0,0,0,0,0,0,0,0,0,0,0,0.260514444232759,0,0.141140385033962,0.103814590127752,0.114379536880777,0,0,0,0,0,0,0,0.144717829032152,0.0698251699527562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019781904672826,0,0,0,0,-0.00373018399353404,0,0
X000661.SZ,0,0,0,0,0,0.048908998107141,0,0.052762414968345,0,0,0.043921369128238,0,0,0,0,0,0,0,0,0,0,0.0524867675367482,0.0266678582969741,0,0.00397736594648212,0,0,0,0,0,0,0,0,0.099405376643259,0,0,0,0,0,0,0,0.0807619299276942,0,0,0,0.106296253141343,0,0,0,0,0,-0.0212263744011613,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397259378879981,0,0,0,0,0,0,0.323297478260705,0,-0.031590117510645,0,0,0,0,0,-0.0804225552470286,0,0,-0.0395665472101776,0,0,0,0,0,0,0.00178414207721602,0,0,0,0,0,0,0,0.105693146966797,0,0,0,0,0,-0.0140184082083708,0.0683484094288217,0,0,0,-0.0251880203730803,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185224274265348,0,0,0,0,0.00178930312002081,0.252001131848005,0.00535879298247082,0,0,0,1.0842021724855e-19,-0.216446830421059,0.0694974440656487,0,0,0,0,0.043004631419422,0.238201031398456,0.322341260544276,0,0,0,0,0,0,0,0,0.0130505012257619,-0.0153074091582825,0,0,0,2.16840434497101e-19,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0952550739222197,0.0820360303767141,0,0,0,0.147607289316653,0,0,0,0,0,0,0,0,0.0834478812066363,0,0,0,0,0,0,0,0,0,0.308727114538489,0,0.189989168902958,0,0,0,0,0.22338144534877,0,0,0.269370162401602,0,0,0,0.075806623317288,0,0,-0.0182221945023981,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.00876277849181946,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781514465805687,-0.0016175994302963,0,0,0,0,0,0,0.0329515762266919,0,0,0.118633811150225,0,0,0,0,0,0,-0.027502162856626,0,0,0.243936566079773,0.109506434367843,0,0,0.00547304816082188,0,0,0,0.0148069780832993,0,0,0,-0.0200150753452623,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0330992697190949,0,0,0.0225482645638377,0,0,0,0,0.0840478452036999,0,0,0,0,0,0,-0.0414311270582432,0,0,0,0,0,0,0,0.00369503658489416,0,0,0,0,0,0,0,0,0,0.00675340834345393,0,0,0,0,0,0,0,0,0.0114344758571039,0.00124209616795933,0,0,0,0,-0.00167474664202871,0,0
X600703.SH,0,0,0,0,0,0.113831476502064,0,0.0784257421561684,0.297681332964498,0,0.0284977521598327,0.0148968059808101,0,-0.22873333222087,0.121543146363768,0,0,0,0,0,0,0.0560729421391347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102563294751265,-0.0184128086490544,0,0,0,0,0,0.467688636697565,0,0,0,0,0,0,0,0.00649394878352293,0,0,0,0,-0.0562276722328755,0,0
X000596.SZ,0,0,0,0,0,0,0,0.125308039831214,0,0.158304756156937,0,0,0,0,-0.230353143728774,0.0123317687946742,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0760868271939573,0.0847616669487353,0,0,0,0,0,0,0,0,0,0,0,0.0748620544290708,0,0,0,0.0434182041716853,-0.00463668616128762,0,0,0,0,-0.0353284854750549,0,0,0,0,0.0590135364535389,0,0
X000100.SZ,0,0,0,0,0,0,0,0,-0.0388099793177688,0,0,0,0.777028969066445,0,0,0.049219255203568,-0.215071215671704,0,0,0.0934201265820493,0,0,0,-0.081346434325575,0.0392217699117647,0,0,0,0,0,0,0,0,0,0,0.134961815584322,0,0,0,0,0,0,0.273366419372051,0,0,0,0.23688240786742,0,0,0.0238034837534509,-0.0323331015254104,-0.0264643640028481,0,0,0,0,8.67361737988404e-19,0,0
X000157.SZ,0,0,0,0,0,0.643036561144148,0.188837113606334,0,0,0,0,0,0,0.021637356283708,0.0749493889456027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224862925862457,0.00627882318320442,0,0,0,-0.141220721027915,0,0.369021631653278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279062962739377,-0.0705781638246701,0,0,0,-0.00109987748258364,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.535195748798826,0,0,0,0.0174530380684629,-0.0239319013337558,0,0,0,0.0506903233593496,0,0,0,0,0,0,0,0.150613914038773,0,0,-0.0679320687874231,0,0,0,0.175675470880235,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896576565918553,-0.0599138318679449,0.128070958214642,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.286587013556793,0,0,0,0,0,0,0,0,0,0,0,0.0594297555848716,0,0,0,0,0,0.0573431500165309,0.325909059366558,0,0,0,0.269661584162232,-0.102636678429874,0,0,0,0,0,0,0,0,0,0,0,-0.129342895775356,0,0,0.146713962629831,0.130747399174687,0,0,0,0,0,0,0,0,-0.0290499748105433,0,0,0,0.0824565792231956,0,0
X002371.SZ,0,0,0,0.105357049781754,0,0,0,0,0,0,0,0,0,0,0,0,0.0442948061671204,0,0,0,0,0,0,0,0,0,0,0,0,0.197916597292124,0,0,0,0,0.336351980136586,0,0,0,0,0,0,0,0,0,0.0116662994539685,0,0.0818576972999277,0,0,0,0,-0.00366443421276164,0,0,0,0,0.0328932938596946,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.341108408144416,0,0,0,0,0,0,0,0,0,0.109822843416618,0,0,0,0,0,0,0.0559694056104751,0,0,0,0,-0.0092668797604812,0,0,-0.110090513276281,0.208518452843226,0,0,0,0,0.0441385185760888,0,0,-8.67361737988404e-19,-0.178827610569625,0,0,0,0,0.0110806710214106,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161371629876197,-0.0307077110740086,0.106962422611704,0.0706593760636024,0,0.0320227592117402,0.0465820509676558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468957894461073,0,0.043179010297155,0,0,0,0,0.26680361957239,0,0,0,0,-0.000756568425413266,0,0,0,0,-0.00308983762136169,0,0
X002179.SZ,0,0,0,0,0,0.217551245753909,0,0.0396819637493946,0,0,0,0,0.337023706571798,0.0537661968812858,0,0,0,0,0,0,0,0,0,0,0.0173021432317566,0,0,0,0,0,0,-0.0983772638796119,0,0,0,0,0,0,0,0,0,0,0,0.0498520153892006,0.227314634342043,0,0,0,0,0,0,-0.0280049004989576,-0.0417037352078186,0,0,0,0,0,0
X002129.SZ,0,0,0.0139893891191084,0,0,0,0,0,0,0,0,0,0,0,0,0.0130155266125472,0,0,0,0,0,0.0300166076726821,0,0,0,0,0,0,0,0,0.0485102677062459,0,0.116838509125494,0,0,0.30130912678334,0,0,0,0,0,0.224997667065265,0.0841970170730501,0,0,0,0,0,0,0,0,0,0.0126278226596413,0,0,0,-0.0226495753267358,0,0
X601877.SH,0,0,0,0.0185668832327043,0,0.229101663093373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608374472844247,0,0,0,0.0477716937052808,0,0,0.0245266309225007,0,0,0,0,0,0,0,0,0,0.289334927984425,0.0770054338021898,0,-4.33680868994202e-19,0,0.067301945295879,0,0,0,-0.0290433717791303,0,0,0,0,0.00874534634135271,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.141857377284304,0,0,0,1.38777878078145e-17,0,0.0464273676890478,0,0,0,0,0,0,-0.201159423439317,0,0.0260449482313175,-0.242340190065609,0,0,0,0,0,0,0,0,0,0.228879452029042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470678984515036,0,0.0866559652134508,-0.0478942566101518,0,0,0,1.73472347597681e-18,0,0
X002049.SZ,0,0,0,0.139225278646359,0,0,0,0,0,0.00975297867050828,0,-0.128095399651722,0,0,0,0,0,0,0,-0.0145926332885763,-2.16840434497101e-19,0,0.151084735046413,0.0470145291728009,0,0,0,0,0.154575259790165,0.257788193659039,0,0,0,0,0,0,0,0.0504357715246916,0,0,0,0,0,0,0,0.240812475823838,0,0,0,0,0,-0.0441559862933984,0,0,0,0,0.0690324548622935,0,0
X002236.SZ,0,0,0,0.208094309835626,0,0,0,0,0,0.0515728035961606,0,0,0,0,0,0.204829052702122,0,0,0,0,0,0.24363338548273,0.0316492378209908,0,0,0,0,0.0832051848334604,0,0,0,0,0,0,0,0,0,0,0.0835836674627485,0,-0.423669196103567,0,0,0,0,0.148659315081655,0,0,0,0,0,-0.00036267890191061,8.67361737988404e-19,0,0,0,-0.0316844811718365,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076471053705299,0.249050448912876,0.156877107994091,0,0,0,0.0531934451316384,0,0,0.0330866406777659,0.540784406034944,0,0,0,0,0,0.00447029329512628,0,0,0,0,0,0.12404950486496,0,0,0,0,-0.054420352994207,0,0,-0.161090625795565,0.091560986872437,-0.0397932210969225,0,0,0,0.00406112907409852,0.00967239623595349,0,0,0,-0.0447508002354208,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129810026159549,0,0,0,0,0,0.0254087938095662,0.0539132481618928,0,0,0,0,0,0,0.000763957322180653,0,0,0,0.161410299571295,0,0,0,0,0,0,0,0.142398312982219,0,0,0,0.125048906045273,0,0,0,0,0,-0.0353954091933399,0,0,0,0,0.0542184752783619,0,0
X601799.SH,0,0,0,0,0,0.284049162321191,0,0,0,0.0260364927767756,0,0,0,0.11066910039173,0,0.0394506872106164,0.205877947521467,0,0,0,0,-0.0923245202430059,0,0,0,-0.0575332820186962,0,0,0,0,0,0,0,0,0,-0.0585813666511139,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0382834537592202,0,0,0,-0.017705409056194,1.73472347597681e-18,0,0,0,0.0084518013936093,0,0
X000799.SZ,0,0,0,0,0.393174113641737,0,0,0.0841224226955305,0,0,0,0,0,0,-0.0172843923322508,0,-0.03062616767453,0,0,0,0,0,0,0,-0.0437597279066787,0,0.420432163768551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807988102959788,0,0,0,0,0.00982399558707313,0,0
X300003.SZ,0,0.0283145873148327,0,0,0,0,0,0,0,0.00935951819324177,0,0,0.00336484884455795,0,0,0,0,0.266110038429446,0,0,0,0,0,0,-0.0380985807258837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084537113732666,6.93889390390723e-18,0.0203616326103001,0,0.0531571122382673,0,0,0,0.0133446435884752,-3.46944695195361e-18,0,0,0,0,0,0
X600183.SH,0,0,0.0827880162419692,0,0.119003540235267,0,0,0,0,0,0,0,0.284571002580495,0,0,0.0152340849043887,0,0,0,0,0,0,-0.0672054311109809,0,-0.0289625253400604,0,0,0,0,0,0,-0.32748698827086,0,0,0,0,0.202534373386217,0,-0.145684627451406,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151682483623779,0.0304323337360442,0,0,0,-0.0110813905949117,0,0
X000800.SZ,-0.0711321381566797,0,0,0,0,0,0,0,0,0,0,0.20138787950718,0,0,0,0.116961091010166,0.133951785235735,0,0,0,0,0,0.0439696218311703,0,0.125376120377888,0,0,0,0,0,0,0,0,-0.0759330978984555,0,0,0,0,-0.0443948155774753,0,0,0,0,0,0,0,0,0,0,0,0,0.00579663150765642,0.00826043195586997,0,0,0,-0.00904484337968781,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.241956308442306,0,0.15553706297056,0,0,-0.0533029002528355,0.286876942365605,0.0934229806036611,-0.207276086032769,0,0.186832865876081,0,0,0,0,0.00619653823598413,0,0,0.00346252820719252,0,0.189786393494416,0,0,0,0,0,0,0,0,0,0,0,0,0.0236993384218123,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018186261684903,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11428338374986,0,0,0,0.0108589008959885,0,0,0.0254028607774667,0,0.113156711858093,-0.151652360184777,0,0.402084843504568,0,0,0.01355947013774,0,0,0,0,0,0,0,0,0,0,0,0,0.163324512291974,0,0,0,0,0,0,0.016675485539765,0,0,0,-0.0594810737644313,0,0
X002008.SZ,0,0,0,0,0,0.100821042720884,0,0,0,0,0.00846027588803312,0,0,0,0,0,0,0,0,0.259906096016982,0,0.0794506409061831,0,0,0,0,0,0,0.0514361904962647,0.0752456857247931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415065276590362,0,0,0,0,0,0.0195405974364328,0.00627183204634362,0,0,0,0,0,0
X000066.SZ,0,0,0,0.00740951807956963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145583164496556,0,0,-3.46944695195361e-18,0,0,0,0,0,0.171855111449818,0,0,0,0,0,0,0.386823098046713,-0.114656739632058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00943203175933669,-0.0656291919955526,0,0,0,0.01499043095346,0,0
