,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X300124.SZ,X002129.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X600031.SH,X002371.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600522.SH,X600703.SH,X000661.SZ,X002180.SZ,X300142.SZ,X601877.SH,X002074.SZ,X000733.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600884.SH,X601799.SH,X600487.SH,X600702.SH,X600460.SH,X300003.SZ,X000799.SZ,X002414.SZ,X600584.SH,X600563.SH,X002236.SZ,X600372.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0508160309054967,0,0,0,0,0,-0.0987023591087149,0,0,0,-0.153789767577971,0,0,0.173102335417021,0,0.0433660114407611,0.187739126803263,0,0,0,0,0.131176459833697,0,0,0,0,0,0.0481589068578092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576201988046671,0.00724734228732144,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0824684135582087,0.190231766963947,0.0531070987593248,0.0722595044762794,0,0,0,0,0,0,0,0.0688295961171766,0,0,0,0,0.040043126989792,0,0,0,0,0,0.0364202373033199,0,0,0,0.115904825534329,0,0,0.22406681723054,0,0,0.0313505402413883,0,0,-2.16840434497101e-19,0.00200314290350692,0.114480598133539,0,-3.46944695195361e-18,0,0,0,0,-0.00516997222173864,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958878981134867,0,0,-0.229111298859976,0.182372379334532,0,0,0.186264431377324,0,0,0,0.134567117009053,0,0,0,0,0,0,0.00266115408580276,0,0.0297450710765447,0,0,0,0,0.0621720047939503,0.571563204631778,0,0,0,0,0,0,0,0,0,0,0,0.0888312118947113,-0.000859492661840975,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.17271213463566,0,0,0,0,0,0,0,0,0,0.131890550933147,0.273415893768684,0,0.303888273973682,0,0,0,0,0,0,0,0.0274758027683061,0,0.272377255565409,0,0,0,0,0,0,-0.0152075400394875,0,0.149460595139908,-0.305227046539839,0,0,-0.196186797201168,0,0,0,0,-0.0311093223461281,0.0982255397442688,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0352644313009432,0,0.100360773915436,-0.312876886132636,0,0.192894387978086,0,0.189976440617597,0.113598960726672,0,0,0,0.160362490973954,0,0,0,0,0,0,0,0,0,-0.475088935207062,0,0.0617936757492048,0,0,-0.101068936615551,0,0,0,0,0,0,-0.0851086509932865,0.203317620211675,0,0.640974330155485,0,-0.0773996535661089,0,-0.112202013063911,0,0,0,0,-0.11219237228787,0.0604434909250816,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.171015190676594,0,0,0,0.196739190497398,0,0,0,0,0,0,0,0,0,0,0,0.07518719135871,0,0.157140503132659,0,0,0,0,0,0,0,0,-0.290336207623766,0,0.104165666224915,0,0.00776815444849582,0,0,0,0.159988147131019,0.0827987906668533,0,0.167688161667512,0,0,-0.307470939844474,0.24482965153738,0,0,0,0,0,0.0666744836159362,0.0398247043625903,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.181700188581755,0.343600350146457,0,0,0.0693899752970045,0,0,0,0,-0.0372464094573057,0,0,0,-0.0878695244928437,0,0,0,0,0.152968525087252,0.129672986192895,0,0,-0.0717240314888845,0,0,0,0,0,0,0.0436035092115448,0,0,0,0,0,-0.0475673391225851,0,0,0,0,0.0764993270097958,0,0,0,0,0.0737228900344349,0,0,0.00282816533765194,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.122502213725395,0,0,0,0,-0.0816594282015032,-6.93889390390723e-18,0,0,0,0,0,-0.0951397962369899,0,0,0,0,0,0,0,0.217407280631749,0,0.098776282310717,0,0,0,0,0,0.0826231110944542,0,0,0.0329404027491518,0,0,0.077601355406769,0,0,0,0,0,0.111030861112326,0,0.174248298494054,0,0,0,0,0.0532904784485945,4.33680868994202e-19,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0961583128880508,0,0,0.0513829798137854,0,0,0.370048166516251,0,0,0,0.2369657254606,0,0,0,0,0,0,0,0,0,0.0480271293467492,0,0.313091262332903,0,0.114329359264361,0,0,0,0,0,0.145364100048551,0,0,0,0,0,0,-0.0211159717702679,0,0.0513581075188768,0,0,0,0,0.0896507541618374,0,0,0,0,0,0,0
X000733.SZ,0,0,0,-0.0927633644562095,0,0,-0.146529947953869,0,0,0,0,0,0,0,0,0,0,0,0.11436157255984,0,0.00926327629082353,0,0.100380752706218,0,0,0,0,0,0,0,0.0446536362407557,0,0.0185419045529296,0,0,0,0,0.0665875305414959,-0.00195834736800516,0,0,0,0,0,0.0869109959541912,0,0,0.0996876725095363,0,0,0,0.0266093965565823,-0.022565251604186,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0048839293133213,0,0.0598671050571617,0.07198510312212,0,0,0,0,0,0.436405749195825,0,0,0,0,0,0,0,0,0,0,0,0,0.126283915193669,0,0,0,0,0.133314671109985,-0.207394634933413,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0167316342165007,-0.0122811812359948,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0917007140731644,0,0.0178616453583591,0,0,0,0,0,0,0.046940194850652,0,0,0,0,0,0,0,0,0,0,-0.0113032520517599,0,0,0.0680167462048846,0.0532032022977995,0,0,0,0,0,0,0,0,0,0,0,0.0904917102809711,0,0,0.00613524211676729,0,0,0,0,-0.0479117968009879,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.0133371192660385,0,0,0,0,0,0.0325620092973241,0,0,0,0.0447495785895093,0,0,0.0853445452772664,0,0.311650824648602,0,0,0,0.00467017537267664,0.00620247761873391,0.209581542837426,0,0,0,0,0.00117574272110564,0,0,0.0246235793063581,0,0,0,0,0,0,-0.105909517259308,0,0,0,0,0,0,0,0,0,0,0,-0.00566465908985555,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890789326872542,0,0,0,0,0.0336149047529379,0,0.0968707039390066,0.0442166387243348,0.216706607659905,0,0,0,0,0,0,0,0.0858432560513494,0,0,0,0,0,-0.0831977234514928,0,0,0,0,0.0352309737331632,0,0,0,0.0484990123986904,0,0.0660373091040052,0.00101096178301098,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.140971313180732,0,0,0,0,0,0,0.147450803418481,-0.134240270484961,0,0,0.114470254978972,0,0,0,0,0.141818923522995,0,0,0,0,0,0,0.16286458288436,0,0,0,0,0,0.0559242431356775,0,0,0,0,0,0,0,0,0.021801890542992,0,0,-0.0157440126209161,0,0,0,-0.095727234263252,-0.036176702209373,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.06527599080541,0,0,0,0,0.0262240105652134,0,0,0,0,0,0,0,0,0,-0.110739277406067,0.147425158129466,0,0.413754516570179,0,0,0,0,0,0.292226424899916,0,-0.114710895424089,0,0,0,0.136379313814106,0,0,0,0,0,0,0,0,-0.238868324119093,0,0,0,0.127329605038895,-0.0293370950927894,0,0,0,0,0,0
X600702.SH,0,0,0,0.29898267124347,0,0,0,0.182982189643856,0,0,0.0411887561475344,0,0,0,0.351748212154612,0,0,0,0,0,0,0,0,-0.0314434623191453,0,0,0,0,0.0364068895682912,0,0,0,0,-0.0379388580737027,0,0,0,0,-0.0990215714448281,0,0,0,0,0.622407591569834,0.0994476952414364,0,0,0,-0.202579233949607,0,0,0,0.019072985495009,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117494159924431,0,0,0,0.229267587340744,0,0,0.187982258886497,0,0,0,0.0191687115243815,0,0.0108365875554912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575616904304163,0.151548150140705,0,0,0,0,0,0,-0.0023331275250041,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0173276038722126,0,0,0,0,0,0.0022063490284036,0,0,0,0,0,0,0,0,0,0,0.0652172992723341,0,0,0,0,0,0,0,0,0,0,0,0,0.162156928697897,0.0506652221728801,0,0,0.0654138163438694,0,0,0,0,0.212809325249541,0,0,-0.0410509538101939,0,0,0,0,0,0
X000799.SZ,0,0.0529080778268028,0,0,0.0678215969534567,0,0,0,0,0,0,0,0,0,0,0,0,0.0250155796885568,0,0,0,0,0,0.0591628919724873,0,0,0,0,0,-0.091399998733119,0.0183229564748736,0.0973521383911394,0,0,0,0,0,0.02241930608424,0,0,0.487968834371595,0,0,0,0.0753637229064276,0,0,0,0,0,0,0.00694216319537972,0.0319307817302542,0,0,0,0,0,0
X002414.SZ,0,0,-0.053508285754995,0,0,0,0,0,0,0,0.0564886660254998,0,0.193448621125778,0.251167033108389,0,0,0,0,0.00356977776310356,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0147057280277041,0,0.466139812517376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174562398486119,0.0449959632270384,0.106134257727174,0,0,0,0,0
X600584.SH,0,0,0,0,0.180215651310544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143795220887774,-0.0602154647781976,0.0250650173055081,0,0,0,0,0.0798682415982288,0,0,0,0,0,0,0.109402484443605,0,0,0,0.0039692795932616,0,0,0,0.559293843461883,0.0362395450130548,0,3.46944695195361e-18,0,0,0.160086201641126,0,0,0,0,0.0215887828848587,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263912598819673,0.146713441964156,0,0,0,0,0,0,0,0,0,0,0,0,0.0720452919198339,0.144476821675371,0,0,0,0,0,0.0385206033775355,0.179812050040427,0,0,0,0,0,0,0,0,0,0,0,0,0.00085517116242227,0,0,0,0,0,0
X002236.SZ,0,0,0,0.395882614989976,0,0,0,0,0.101888508031025,0,0,0,0,0,0,0,0,0,0.00307214331609456,0.0995448310969546,0.135115144558074,0.220647388013523,0,0,0,0.327799111483309,0,0,0,0,0,0,0,0.130013836551516,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0548198078215381,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0498485397037408,0,0,0,0.0531451162146934,0,0,0,-0.00327908975528382,0,0,0,0,0,0.170477912066801,0,0,0,0,0,0,0,0.156082195861899,0,0,0,0,0,0,0.0218159340167258,-0.0329421839557668,-0.00794828878303286,0,0,0,0,0,0,0.0474816115231465,0,0,0,0,0.040069011878066,-0.0310249751584246,0.114851078598623,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897138799374532,0,-0.0573005852617505,0,0,0,0,0,0,0,0,0,0,0.193310172911523,0,0,0,0,0,0,0,0,0.218598543898398,-0.00650055970066925,0.0781720476954336,0,0.165371966691386,0.00812909117601096,0.407882113143141,0,0.0362644576212672,0,0,0,0,0,0.0357337050609142,-1.73472347597681e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0653459095850358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149257800516463,0,-0.0558994806307938,0,0,0,0,-0.162087793025981,0.0470086518004581,0,0,0,0,0,0,0,0.0258329875603689,0,0,0,0,-0.0415593880841761,-0.0568832617618215,0,0,0,0,0,0
Slope,0,0,0,0,0.118760658696429,0,0,0,0.0575849686899151,0,-0.15322515771292,0,0.0387359719021931,0.0681636731708897,0,0,0,0,0,0,0,0,0,0.0301441675834356,0,0,0.171926981577224,-0.0321861046730333,0,0,0,0,0,0,0.167243166175208,0,0,0,0,0,0,0,0,0.0924381720648282,-0.123708355641009,0,0,0,0,0,-0.0878732156123961,0,0.248612598634199,0,0,0,-0.437587495781207,0,0
TED,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.119095777880357,0,0,0,0,0.318132851448449,0,0,0,0.0317791094471588,0,0,0,0,0,0,0.0321837988289708,0,0,0,0,0,0,0,0,0,0.240250222527122,0,0,-0.0459731273159997,0,0,0,0,-8.67361737988404e-19,0,0,-0.108691587571446,0.260631662072873,0,0.0616514936992918,0,0,2.70743139150291,0,0
RealEstate_excess,0,0,0,0,0,-0.00770546758649722,0,0,0.0920560043356719,0,0,0,0,0,0,0,0,0,0,-0.107777084663685,-0.0810588324630801,0,-0.127959414704056,0,-0.0730677902186641,0,0,0,0,-0.0154801759999763,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0996408595152054,0,0.0424816111965512,0,0,0,0,0.0424618000575211,0.00577843981999868,0,0.213211290490939,0,0,0,0
MKreturn,0,0,-0.045399076333403,0,0,0,0,0,0.0410601790344332,0,0,0,0,0,0,0,0,0,0,0.0896695477040205,0,0,-0.068671260567763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511687371683047,-0.0579831077621801,0,0.0369107903569755,0,0,0,0.00954347215844394,0,0,0.00338648846482753,0,0,0,0.257696852779726,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152586182306381,0,0,-7.64409295567824e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424870411322399,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0209185283929451,-0.0401074880304509,0,0,0,0,0,0,0,0,0,0.0188893074777327,0,-0.0264294258518405,0.0118658092371655,0,0,0,0,-0.0920057077483307,6.57283714925131e-05,0,0,0,0,0,0,0,0,0,0,0,0.0194479937875106,0,0,0,0,0,0,0,0,0,-0.153227357896043,0.163699227688884,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00262349572850964,0,0,0,0.00853822549882773,0,0,0,0,0,0.00185827168558742,0,-0.00159446281845015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655591810225032,0,0.00481931504201467,0,0,0,0,0.00692592765278283,0,0,0,0,0,-0.0173658794447385,-0.0192805650269737,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178301110482687,0,0,0.00131265591952877,0,1.10608385444763e-05,0,0,0,0,0,0,0,0,-0.00188798331196013,0,0,-0.0004542819317187,0,0,0,0,0,0,0,0,0.00247067978835214,0,0,0,0,0,0,0,0,0,0,0,-0.00319295828862868,-0.00659583792509297,0,0,0,0,0,0
