,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002506.SZ,X000100.SZ,X600031.SH,X002292.SZ,X600066.SH,X002241.SZ,X002236.SZ,X600118.SH,X000157.SZ,X600741.SH,X002049.SZ,X000559.SZ,X002465.SZ,X002475.SZ,X600372.SH,X000338.SZ,X600089.SH,X000568.SZ,X600498.SH,X300124.SZ,X600177.SH,X002294.SZ,X600867.SH,X000869.SZ,X300003.SZ,X601877.SH,X002456.SZ,X000977.SZ,X600582.SH,X002129.SZ,X002074.SZ,X002426.SZ,X000550.SZ,X600584.SH,X002085.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00505233837279838,0,0,0.0349249047541029,0,0.116388941510505,0,0,0,0,0,0.187394242169259,0,0,0,0,0,0,0.0901903365555361,0,0,0,0,0,0,0,0.111975290725798,0,0,0.0987094045906561,0,0.0213673462924859,0,0,0,0.0392035935623847,0,0,-0.0145469087540696,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24002979124425,0,0,0,0,0,0,0.00530494229960502,0,0,0,-0.135767968360072,0,0,0.1686586027915,0.0740751169545669,0,0,0,0,0,0,0,0.300446977749339,0,0,0.142948231572049,0,-0.074715964516407,-0.146525595458406,0.0688686878625277,0,0,0,-0.0170189397231565,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0682048537384134,0,0,0,0,0.0254087683474569,0,0,0,0.0140618162873201,0,0,0.0517849828432956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134359394081486,0,0,0,0,0,0.190513881901679,0,0,0.035712809805327,0,0,0.0852713168907742,0,0,0,0,0.0136814516418785,-0.0469114933526245,0,0,0,0,0,0
X600031.SH,0,0,0.0827503750488719,0.010674163556754,0,0,0,0,0.0332997275050944,0.0345881139081493,0,0,0,0,0,0,0,0,0,0,0.0492409285127472,0,0,0,0,0,0,0,0.0959928729575565,0,0,0,0.217713906625731,0,0,0,0,0,0.199030976308476,0,0,0.0557200485330971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632788601035139,0,0,0.0516341111044311,0,0,0,0,0,0,0,0,0,0,0,0,0.143365728242699,0,0.0471420158628215,0,0,0.39025241302071,0.440149310114622,0,-0.224352940282036,0,0,0,0,-0.0547999362768976,-0.0591456546704079,0,0.132860828528584,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166159820507131,0,0,-0.0894226588891189,0.216932659908577,0,0,0.0948921193233779,0,0,0,0,0,0.126051389199812,0,0,0.0849177320778121,0,0,0,0,0,0,0,0,0,0,0.0408641885193346,0,0,0,0.00992261672361955,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0195352775680662,0,0,0,0,0,0,0,0.119033782602339,0,0,0,0,0,0,0,0,0,0,0.0270807868879733,0.171104404656992,0,0,0,0,0,0,0.0384259755352925,0.216896610903495,0,0.13761527828714,0,0,0,0,0,0,0,0.0672319049134939,0,0,0,0,0,0,0
X002236.SZ,0,0,0.121700614905338,0,0,0,0,0,0,0,0,0.153528365053659,0,0,0,0.0594791148898914,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115991456851049,0,0.0095965976784001,0,0,0,0,0.0601721502556089,0,0.00819092602452021,-0.0115758812146897,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878029923838985,0,0,0,0,0,0,-0.0779837062451101,0,0,0,0.292127028865138,0,0,0,0.0700457105886408,0,0.0504126555805194,0,0,0,0,0,0.15797679637977,0.0217631920080103,0.0287828400831564,0,0,0,0,0.00785449572093159,0,0.127807144811008,0,-0.00182484330217079,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247895777821626,0,0,0,0,0,0,0,0,0,0,0,0.0580382631238862,0,0.214776760850152,0,0,0,0.179081728306682,0,0,0,0,0,0.0349724304700519,0,0,0.0123454572097619,0.0328612264697749,0,0,0,0,0,0,0.0132361875917372,0.0048233172389875,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.141218333044081,0,0,0,0,0,0,0,0,0.0259432018755264,0,0.061149024060963,0,0,0,0.0684654324073695,0,0,0,0,0,0,0,0,0.0474729429153796,0,0,0,0,0,0.119240185020666,0,0.0456282456560665,0.030154768509291,0.0290023846841385,0,0,0,0,0,0,0,-0.010455782844364,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.153470199588931,0,0,0,0,0.49768398628319,0,0,0,0,0,0.0678495780491255,0,0,0.0976406026243479,0,0,0,0,0,-0.398171205274853,0,0,0,0,0,6.93889390390723e-18,0.0215591322204903,0,0,0.0405151072384914,0,0,0,0,0,0,-0.0273626544044112,0.139379203597615,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.14664753151235,0,0,0,0,0,0,0.192477389009647,0.0811767509245364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660683992351796,0,0,0,0,0,0,0.00211288183947011,0.106481089294345,0,0,0,0.0821283234599243,0,0,0.248806324416126,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,-0.0148284718747523,0,0,0,0.0132702358285221,0,0,0.0702806745929472,0,0,0,0,0,0,0.00664150585887642,0,0,0,0.0141734043642916,0,0,0,0.00989603260435659,0.0474223999701249,0,0,0,0.0232805305381538,0.000382453716213524,0,0,0,0.223809235634157,0.0239312552528053,0,-0.0997227068612198,0,0.272219260829747,-0.0403637920614959,0.0890570804952348,0,0,0.0328517795011293,-0.0352732154967405,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1603018899477,0,0,0,0,0,0,0,0,0,0,0.0620399181173374,0,0,0,0,0,0,0.0557245026293103,8.67361737988404e-19,0,0.0365988323947364,0,0,0,0,0,0.0349086494271234,0,0,0,-0.0963533069539571,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54067205958325,0,0,0,0,0,0,0,0,0,0,0,0.082730667069931,0,0,0,0.0238913835300882,0.178428511097023,0,0,0,0,0.0476538518985478,0.0304414726871404,0,0,0,0.049734244755398,0.104878882328226,0,-0.00673240823260711,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408893314296478,0,0.011253810777701,0,0,0,0.0677723460317635,0,0,0,0,0,0,0.0112996300694085,0.266369371893579,0.151250349707845,0,0,0,0,0,0.0934938819241941,0,0,0.0312614563964003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.271390643775968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401389576589927,0,0,0,0,0,0.0642830957372943,0,0,0,0.00522008455609205,0,0.124397077761713,0,0,0,0,0,0.116645525401885,0,0,0.104883793076592,0,0,0,0.0355244034639354,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.106745292766795,0,0,0,0,0,0.0121650409884403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126700211262785,0,0.0899963123953413,0,0,0,0.0110077139708735,0,0,0.159809532149846,0.0644174466372738,0,0,0,0,0.0379197006210142,0,0,-0.0284568101003627,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.215392586960691,0.0353075635783099,0,0,0.0125601512223083,0,0.0191765162998103,0,0.142084875711087,0,0,0,0.194154391640853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638272605068739,0,0,0.0580025102397936,0,0,0,0,0,0.110589037534955,0,0,-0.00331428771386656,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0364982378014084,0,0.0943724127732605,0,0,0,0,0,0,0,0,0,0,0,0.0749914854819665,0,0,0,0,0,0,0.0524608444115915,0,0,0,0,0,0,0,0.0144811564686323,0.21220871254315,0,0,0,0.127101155420873,0,0.177157725331101,0,0.259450911961351,0,0,0.0256283576302309,0,0,0,0,0,0
X600177.SH,0,0,0,0.087228882159196,0,0,0,0,0.162014300643131,0.171325463873236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029606815344859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296484574174582,0.0181383481402584,0.105486107755963,0.198414030520125,0,0,0,0,0,0,0,0.0203861353676613,-0.0108734161069401,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0556172722227417,0.0642953114341998,0,0,0,0,0.0356965792403642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181948848069727,0.103294348126597,0,0,0,0,0,0.0415527542751062,0.0537713595260497,0.0555867452368659,0,0,0.0490572648103592,0,0,0,0.0392506925732677,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.0618278284568139,0,0,0,0,0,0,0,0,0.133507932666936,0,0,0,0,0.087047494875636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421269166319961,0.121452011959781,0,0,0,0,0,0,0.00658422242762422,0,0.033450988399446,0,0,0.0951941064524983,0,0,0.203962603591304,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0475799174198353,0,0,0,0,0.132513175810467,0,0,0,0,0,0,0,0,0.110700803142016,0,0,0,0.0125904339695276,0,0.0919878197154765,0,0,0,0,0,0,0,0,0.119081407977635,0,0,0,0,0.106372927060767,0,0,0.0311984320362168,0,0,0,0,0,0,0
X300003.SZ,0,0,-0.0993931448595841,0,0,0,0,0,0,0,0,0,0,0,0,0.0599071759266412,0,0,0,0,0,0,0,0,0.209635861947315,0,0.104878863922868,0,0,0,0,0,0,0.084249085270823,0,0.154608734338935,0,0,0.0498324198008616,0,0,0.0898811804536284,-0.00751251661280478,0,0,0,0,0.320185881863578,0,0.0480409338026925,0,0,0,0,-0.0690918528296101,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0300343747035378,0,0,0.250010127049085,0,0,-0.0118522803786521,0.115230245411058,0,0,0.152658804162369,0,0,0,0.199444052718106,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.271846633783576,0,0,-0.134496457897184,0,0,0,0.117751528194145,0,0.0340757452314533,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.122321632520418,0,0,0,0,0.320228499910117,0,0,0,0,0.00888852926528039,0,0,0,0,0,0,0,0.190931570843837,0.102564196465119,0,0,0,0,0,0,0,0,0,0.0274706137919921,0,0,0,0.115135917159729,0,0,0,0.071758265393898,-0.0477272622806448,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524786827953257,0,0,0,0.106158860625337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211924961799285,0.104085846446823,0.129316430889842,0.100910103210022,0,0.0992774563259701,0,0,0,0.012057894997654,-0.0323803090951031,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0.0739615120229432,0.0893755924734907,0,0,0,0,0,0.0312027746182946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127624360044378,0,0,0,0,0,0.155696604673267,0.0932959535767577,0,0.019430622182297,0.0418886492180118,0,0,0.244810140343418,0.0614426497821464,0.059976733504584,0,0.0353686208418708,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225080198306848,0,0,0,0,0,0,0,0.0538687790758092,0,0,0.103500145036901,0,0,0,0,0,0,0,0,0.145619072482926,0,0,0.1931383667823,0,0.105904440841665,0,0.167541063853193,0,0,0,0,0.123375527505671,0,0,0.0105979751093397,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183098530500275,0,0,0,0,0,0,0.035551106268478,0.405340754618389,0.144834341644057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148639154114815,0.014255936466591,0,0.227937385503498,0,0.0621827139440482,-0.123156785660953,-0.0142263598060406,0,-0.0471496753224177,0.0322728824055441,0,0,0,0,0,0
X002426.SZ,-0.0259697008233567,0,0,0,0,0,0,0,0,0,0,0.0912608880755745,0,0,0,0.159622134436918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973919439254208,0,0,0,0,0,0,0.0928377683475314,0.183042960613943,0.133977199272865,0,0,0,0,0,0,-0.0576413187161964,0,0,0.0273060334027702,0.00378191419787816,-0.0383124394772367,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.466355330676149,0.113085521838071,0,0,0,0,0,0.0200693890675827,0,0.0811036016836325,0,0.00473974044905922,0,0,-0.0623587818212793,0,0,0,0,0,0,0.0986599024003574,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0169848889329553,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0719736814657703,0.0614497504426724,0,0,0,0,0,0,0,0.140841169906039,0,0.0713515109089526,0,0,0,0,0,0,0,0.0333236630410259,0,0,0,0.154356957756818,0.132357704151199,0,0,0,0,0,0.142086247737528,0.0765618573447165,0.0172953154462961,0.0799242887735553,0.0197411416596443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.110665802599592,0,0,0.0181604698182311,0.0684186576927116,0,0,0.0511245138625949,0,0,0,0.16785118657513,0,0,0,0.153922029133402,0,0,0,0,0,0,0.0146455304005709,0,0,0,0,0,0,0,0.036818458841832,0,0,0.160455930061077,0,0,0,0,0,0,0,-0.0503927848781574,-0.0294756805293453,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153520614261772,0,0,0,0,0,0,0,-0.0370617855759851,0,0,0.0713107527505048,0,0,0,0.0224365968542948,0.172849643275625,0.0697125542396745,0,0,0.137364017332909,0.216568903411234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224905858973764,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0849591066171035,0,0,0,0,0,0,0,-0.0258791616099402,0,0,0,-0.0502869290590472,0,0,-0.0577320833727339,0,-0.016576623761991,0.0428120071792689,0,0,0,0,0.0748402161705142,0,0,0,0,0,0,-0.0208449546108699,0.0508391833320546,0,0.0332464117903412,-0.040487145280909,0,0,0,0,-0.078518026221803,0,0,0.0226247655125289,0.0257173378743772,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.223341196455415,0,0,0,0,0,0,0,0.142756254223616,0,0,0,0,0.580579389523034,-0.572439086391406,0.121383431358161,0,0,0,0,0,-0.0469105616608117,0,0,0,0,0,0,0.0517323673287425,-0.00213022967811018,0,0,0,0,0,0,0,0.606470757416382,0,0,0,0.18458952469019,0,6.93889390390723e-18,0,2.10334062920633,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961722785932205,0,0,0,0.0900126062937392,-0.187957722429746,0,-0.174422085641678,0.0264328794427098,0,0,0.109951517353004,0,0,0,0,0.065137592329119,0,0,0,-0.0889951668822134,0,0,0,0,0,0,0,0,0,0,-0.141544459364521,0,-0.0863458750969806,0.374919189515754,0,0,0,0,2.56788894181112,0,0
RealEstate_excess,0,0,0,0.204405686080058,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0636254988981163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802959542207661,0,0,-0.0111758418266834,0,-0.129075291749887,-0.00471103665010515,0,0,0,0,-0.292731824239462,0,0.0620939139901168,-0.0482992940378566,0,0.088829098919591,0,-0.0198065074628571,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0463856074256253,0,0,0,0.032009050279413,-0.263433555555171,0,0.0205094502537198,0,0,-0.117538202286982,0,0,0,0,0,0,0,0,0,0,0,-0.157818798186021,0,0,0,0,0,0,0.120128657495305,0,0,0,0.105691883943614,0.101282761292744,0,0,0.0516002000825143,-0.121743971768228,0,0,0.0836426600129006,-0.0207315076451202,0.304220853879657,0,0,0,0,0
MKvol,0,0,0,0.00058984167906287,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641358812864223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144922538183762,0,0,0,0,0,0.00478302852985689,0,0,0,0,0.0182610851881824,-0.00851065961543523,0,0,0,0.0419346865544046,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138103721392147,-0.0159162858863965,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00598588967987413,0,0,0,-0.0028936370254599,0,-0.00353686801974133,0,0,0,0,0.00489614977517278,0,-0.00849032689488302,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000707944684143446,0,0.00491274335091326,0,-1.65436122510606e-24,0,0,0,0,0,0,0.00201971791263009,0.000979937520615347,0,0,0,0.02599971135079,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113827023139196,0,0,0,0,0,0
