,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X000338.SZ,X300003.SZ,X000063.SZ,X600031.SH,X002236.SZ,X600809.SH,X002008.SZ,X600867.SH,X300124.SZ,X000596.SZ,X002456.SZ,X601877.SH,X600271.SH,X000661.SZ,X600566.SH,X600487.SH,X600066.SH,X000100.SZ,X002294.SZ,X000625.SZ,X002179.SZ,X002007.SZ,X300136.SZ,X000977.SZ,X300142.SZ,X002180.SZ,X002241.SZ,X000157.SZ,X000981.SZ,X000050.SZ,X600498.SH,X002049.SZ,X000869.SZ,X600522.SH,X600779.SH,X002038.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0.0622141786240756,0,0,0,0,0,0,-0.38777860374091,0,0,0,0,0,0,0,0,0,0,-0.0165777095440819,0.522387021989146,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0310150464445343,0.261461621677914,0,0,0,0.0328763466152444,0.200924453727941,0,0,0,0.00627985875882999,0,0,0,0,0,0,0
X002475.SZ,0,0.119401125213307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398326105875668,0,0,0.594734826509501,0,0,0,0,0,0,0,0,0,0,0.0624900952337338,0.155985151649038,0,0,0,0,0,0,-0.0353022153087177,0,0,0,0,0,0,0,0,0.00575816096704313,0,0,0,0,0.065760665241822,0,0
X600741.SH,0,0.209240687090956,0,0,0,0,0,0,0.154747913719101,0,0,0.02813761406534,0,0,0,-0.0403562773830232,0,0.0332227403767288,0,0,0.0205547327571115,0,0.0292669406634293,0.0391423954256143,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.104902961732759,0,0,0,0,0,0.104634202467314,0,0,0.0519133777662889,0,0,0,0.0340185358529844,-0.0187013144512623,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233145740255854,0,0.190728786287038,0,0,0,0.128359267778587,0,0,0,0,0,0,0,0,0,0,0,0.406295785058607,0,0,0,0,0.0762489097860704,0,0,0,0,0.0973898128612279,0.0190425977835066,0,0,0,0,0,0,0,0.000373700596226307,0.0328532495641095,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.174062105293556,0,0,0,0,0,0,0,0.0814927563897794,0,-0.0192139193412854,0,0,0,0,0.260526776943301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166563184412172,-0.00854545316290005,-0.0434087771710953,0,0,0.16638777672632,0,0,0,0,0.0462662904222494,0,0,0,-0.00985974810500635,-0.0632944445200007,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.233572139561988,0,0,0,0,0,0,0,0,0,0,-0.156460534525386,0.126723289612932,0,0,0,0,0,0,0,0,0,0,0,0.164997414296797,0.18225774785685,0.0368754674034286,0,0.141541725334337,0,0,0,0,0.034673458098793,0,0,0,0,0,0,0,0.153258079148235,-0.0581177824585562,0,0,0,-0.64454550860705,0,0
X600031.SH,0,0,0.403554429783756,0,0,0,-0.181631763530824,0,0,0.0204518297698266,0,0,0,0.217573979322735,0.0577012494841899,0,0,0.0187559202451351,0,3.46944695195361e-18,0,0,0,0.0209630197583757,0,-0.0295694909846634,0,0,0.00971469041702162,0,0,0,0,0,-0.217944421966579,0,0,0,0,0,0,0,0.0869981027102938,0,0,0,0,0,0,0,0.0841077897163956,0.00527545278018334,0,0,0,0,0,0,0
X002236.SZ,0,0,0.688834058954794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298626022405875,0,0,0,0,0,0.142186097594323,0,0,0,0,0,0,0,0,0,0.0438339091500529,0,0,0,0,0,0,0,0,-0.147745937944524,-0.126330037993645,0,0.0310047663562509,-0.0413043341849459,0.0463678787109884,0.0730427123530061,0,0,-0.34332402195381,0,0
X600809.SH,0.180142692529076,0,0,0.130564934702031,0,0,0.0884715416434415,0,0.165511653536079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182579536493255,0,0,0,0.172245543364577,0,0,0,0,0,0,0,0,0,-0.0288013959006729,0.0512914935748983,0,0,0,0,0,0,0,0.156485883754698,0,0,0,0,0.1226046993968,0.0106422877791932,-0.0302845979218552,0,0,0,0,0,0
X002008.SZ,0,0.12552601054973,0.0808771012466828,0,0,0,0.110393534072827,0,0,0,0,0,0,0,0,0,0,0.253367037447671,0,0,0,0,0,0,0,0.162934255451345,0,0,0,0,0,0,0,0,0.052618265189005,0,0,0,0,0.246887966556558,0,0,0,0,0,0,0,0.205056538286977,0,0,0,0,-0.00408014788225861,0,0,0,0.036411487250764,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.063627066427139,0,0,0.221920946782198,0.0578563387660188,0.0429557311073673,0,0,0,0,0,0.0616248399475306,0,0,-0.0355476770672784,0.362149397103494,0,0,0,0,0,0,0,0,0,-0.0504253416470858,0.160652036808514,0,0,0,0,0,0,0,0,0,0,0.0515984144697834,0,0,0,-0.0150545642588834,0,0,0,0,0,0
X300124.SZ,0,0.115191864740007,0,0,0,0.21258250698941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205195644781314,-0.0274419614494478,0,0,-0.0183983502071807,0,0.103510556422698,-0.199760000281835,0,0,0,0,0,0,-0.104600052795307,0,0,0,0,-0.0606326961219507,0.177455095240179,0,0,0,0,0,0,0,0,0,0,0.00690237359166466,-0.00582214769617833,-0.00335918453958531,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,-0.054869884475111,0,0.334203007262627,0,0,0.0335805524401295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781067091711317,0.0467632214481975,0,0,0.118695648352392,0,0,0,0,0,0,0,0,0.0932768692726241,0,0.121466646533792,0,0.0175786773208138,0.00749250906852188,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.317869689253896,0.66328698208597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767735795332948,0,0,0,0,0,0,0,0,0.0132550270534472,0.0528790852843622,0.0158891726095818,0,0,0,0,0,0.0618059313504456,0,0,0,0.0749851862612307,0,0,0,0,-0.00111015798864958,0.00248559468924288,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.0278858366279779,0,0,0,0,0.107742047279295,0,0.148028884078118,0,0,0,0,0.0169499622151041,0,0,0.011305602622805,0,0.292349834052432,0,0,0.380310040559445,0,0,0,0,0,0,0,0,0,-0.153760542061504,0,0,0,0,0,0,0,0,0.168778577319805,0,0,-0.38105036721405,0.185890582136661,0,-0.203849079610059,0.0466895237923972,-0.0537212534152689,0,0,0,0,0,0
X600271.SH,-0.370305743462093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198304831781296,0,0,0.12937912741132,0.0625709951641531,0,0,0,0,0,0,0,0.353528028670059,0,0.159956735941896,0.311046172981472,0,0,0,0,0,0,0,-0.0608856679815217,0,0,0,-0.0110355021266605,-0.0462510618840101,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0381288473591662,0,-0.0944495396771542,0,0,0,0,0,0,0,-0.0488433518295631,0,0,-3.46944695195361e-18,0,0.362631211786671,0,0,0,0,0,0,0.36102193387157,0,0,0,0.143168073954633,0,0,0.0413424569993359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174098658569671,0,0,-0.0107053949735917,0.0124145283322215,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.181692257957395,0,0,0,0,0,-0.032496901609095,0,0,0.464130906601164,0,0,0,0,0,0,0,0,-0.150528553762336,0,0.151612837310726,0.152627624434641,0,0,0.092568424105549,0,0,0,0,0.0591931025988042,-0.0542432289765714,0,0.0976323698006033,0,0,0,0,0,0.0109279874725293,0,0,0,0,0,0,0,-0.0198330140055616,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315086015299912,0,0,0,0,0,0.0278678535019114,0,0.0298748754014466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777841715949503,0,0,0.199582300579135,0.123352131208136,0,0,0.470226771797714,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.09142452130341,0,0,0,0,0.170231304515013,0,0,0.0249453765302371,0,-8.67361737988404e-19,0,0,0,0,0,0.165561134057109,0,0,0,0,0.26123343469444,0,0,0,0,0,0,0.00207004206017296,0,0.0762070553296967,-0.250472736290683,0,0,0,0,0,0,0,0,0,0,0,0,0.0202967517553642,0.139131131979683,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.234817970203566,0,0,0.00109469461622765,0,0,0,0,0.0260948255207655,0,0,0,0,0,0,0,0.0790776102089182,0,0,0,0,0.223699851630537,0,0,0,0,0,0,0,0,0,0.00747285164547029,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,1.0842021724855e-19,0.0182708162629446,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.274741262521065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585911109831451,0.139720921849944,0,0,0,0,0,0,0.292578315317855,0,0,0,0,0,0,0.0725132925061907,0,0.187180750367035,0.0228188038019156,0,0,0,0,0,0.0158460577767267,-0.0471422961180173,0,0.127466996722804,0,0,0,0,0.0160104855028284,-0.0146374520313556,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306996329957102,0,0,-0.0162353892580112,0,0.0846547934127707,0,0,0,0,0,0,0,-0.0174177254804164,0,0,0,0,0,0,0,0,0,0.317523209691428,3.46944695195361e-18,0,0,0,0,0.252465355680637,0,0,0,0,0,0,0,0,0,-0.017929226609979,0.0173914837021573,0,0,0,0,0,0
X002179.SZ,0,-0.0887804418623609,0,0,0,0,0,0,0.191049361115409,0,0,0,0,0,-0.0411479019142198,0,0,0,0,0.141590037469278,0,0,0,0,-0.0828492268878367,0.147238842003552,0,0,0,0,0,0,0,0,0,0,0,0,0.0680668178650681,0.140552846990087,0,0,0,0.136460171708071,0,0,0,0,6.93889390390723e-18,-0.109212292776921,0,-0.0101985578844525,0,0,0,0,0.00983906778163493,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.0285718198930572,0,0,0,0,0,0,0,0,0,0,0,0.0829099060503933,0,0,0,0.0490235458304789,0,0,0.32335318065853,0,-0.0231047964376606,0,0,0.214027120415844,0,0,0,0.13229990275828,0.136373865175138,0,0,0,0,0,0,0,0,0,0,0.0483373986101002,0,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0.222916492213052,0,0,0,0,0,0,0,0,0.245640162511997,0,0.03267008556987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763264383221029,0,0,0,0,0,0,0.499717310580278,0,0,0.0228385797952408,0,0,0,0,0.0432846856055599,0,0.0159128458818636,0,0.0143519944195742,-0.0970967680355022,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160333991399868,0,0,0,0,0,0,0,0,0,0.189943511492844,0,0,0,0,0,0,0,0.118571368856648,0,0.268024247123563,0,0,0.235137218023145,0,0,0,0,0.0670144415500862,0.0297661569523315,0,0.00128783656752559,0,-0.164800391835035,0,0,0,-0.041928085255953,0,0,0,0,0,0
X300142.SZ,0.198007175499928,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.198914120512126,0,0,0,0,0.0219937811231918,0.0301847535384109,0,0,0,0,0.0418613306352585,0,0.0163477886741984,0,0,0,0.266099286282721,0,0,0,0.0996431723365891,0,0,0,0,0,0.150684261635148,0,0,0.132688536520855,0,0,0,0,0,0,0.0171723257536871,0.0196003407754839,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.18822653689196,0,0,0.0667909738796933,3.46944695195361e-18,0,-0.12321627692527,-0.174493483786421,0,0,0,0,0,0,0,0.145908829564859,-1.38777878078145e-17,0,0,0.199843702395694,0,0,-0.20146289552,0,0,0,0,0,0.228408741232987,0.0947175608650679,0,0,0,0,0.360230285238954,0,0,0.248231762412097,0,0,0.0566469512492155,0,0,0,0.011394830206281,0.049724849825292,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.00900614242327181,-0.0989356369359383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127396939096591,0,0,0,0.0499466494754492,-0.0205198924736531,0.045889393094421,0,0,0,0,0,0,0,0.0645564883036253,0,0.332860936295784,0.119246444565497,0,0,0,0,0,0,0,0,0,0.279253001561967,0,0,0,0,-0.0174819397829061,-0.00385393821447125,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0504107886579579,0,0,0,-0.00326202764035135,-0.00727043681975778,0,0,0.00481329740622463,0,0,0.0193870041767541,0,-0.0169112121597641,0,0,0,-0.00966361376805595,0,0,0,0,0.169751439575208,0,0,0,0.0972183556501739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966925525770342,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191084442195676,0,0,0,0,-0.0973985425395311,0,0,0,0,0.165056025152992,0,0,0,0,0,0,-0.308857052836649,0,0,0.0347479334387611,0,0,0.152697704491211,0.268594941587297,0.234821597135558,0,0,0,0,0,0.0643970378360731,0.018467822553834,0,0,-0.0705093444221608,0,0,0,0.0632448390496393,0,0,0,0,-0.0317894054550819,0,0
X000050.SZ,0,0,0,0,0,0,0,0.205732277225761,0,0,0,0,0,0.0595335366427336,0,0,0,0,0,0,0,0,0,0.168460339390368,0,0,0,0,0.26344691332325,0,0,0,0,0,0,0,0,0.0402868899855543,0,0,0,0.228916566193686,0,0,0,0,0,0,0,0.0106190289499235,0,0,-0.0222613596771013,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.212555490874503,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105338883798105,0,0,0,0,-0.0326458265681544,0,0,0.197382248315385,0,0,0,0,0.0767308804049442,0,0.196811886602296,0,0,0,0,0,0,0,0,0,0.0704054831769281,0.00504918172465089,0,0,0,0,-0.041365329263333,-0.0629608512731008,0,0,0,0.16286808862578,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.286835232396069,0,0,0,0,0,0,0,-0.00373919607869445,0,0,0,0.087842873162507,0,0,0,0,0,0,-0.173290960108234,0,0,0,0,0.318017358566968,0,0.391412508612029,0,0,0,0,0,0,0.324283666086304,0,0,-4.33680868994202e-19,-0.0971550796961707,0,-0.00425495634794477,0,0,0,0,0,0,0
X000869.SZ,0.558621920282559,0,0,0.0799882537706978,0,0,0,0,0,0,0,0,0,0,0,-0.0305091050270371,0,0,0,0,-0.0389867559551017,0,0,0,0.096027111101575,0,0.0931467742039462,0.0314820060506526,0,0,0,0,0,0,0,0.186787753760235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479750846435837,-0.0258771549209434,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.387295007270648,0,0,0.207182595152416,0,0,0,0,-0.206517824898669,0,0,0,0,0,0,0,0,0,0,0.0851417529433515,0,0,0,0,0.332944185383772,0,0,0,0,0,0,0.198104377426784,0,0,0,0,0,0,0,0,0.00657165812709843,0,0,0,-0.0225941488394431,0,0,-0.0113749053207258,0,0,0,0,0,0,0
X600779.SH,0,0,0,0.063778950069533,0,0,0,0,0,0,0.0473394984096718,0,0,0,0,-0.0219605371987607,0,0,0.409424078217219,0,0,0,0,0.185321525301172,0,0.0180698423499587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535388853863719,0,0,0.0202433368734742,0,0,0,0,-0.00310077188280303,0.0283413593756332,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0.199265195258806,0,0,0,0,0.139100774090525,0,0,0,0.260931130364362,0,0,2.16840434497101e-19,0,0.318571951959027,0,0,0.412059926699221,0.0347439397482082,-0.292247684360278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684494599816803,0,0,0,0,0,0,0,0.0356614445276318,0,0,0,0,0,0
X002508.SZ,0,0,0.235365409121747,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137143838784059,0,0,0,0,0,0,0.137469459026315,0,0,0,0,0,0.0885667628039097,0,0,0,0,0,0,0.110495854005508,0,0,0,0,0,0,0,0,0.120749448746317,0,0,0,0,0,0,0.00293789042882066,0.0762453114149177,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.104018232194716,0,0,0,0,-0.0899096041460893,0,0,0,0,0,0.549430908000818,0,0,0,0,0,0,0,0.0284875644703011,0,0,0,-0.500769222487104,-0.0379066094634682,0,0,0,-0.149893532457551,0,0,0,-0.00496071920264188,-0.0366621651617925,-0.0197942230185841,0,0,0,0,0,0,-0.0216953293037247,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.169601294692916,0,0,0,0,0.326767103539897,0,0,0.582115057789153,0,0,0,0,0,0,0,0,0.0773888576926143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101265710113389,0,0,0,0,0.892862078058636,0,0.286681619766761,0,0,0,0
TED,0,0,0,0,0.397533584231225,0,0,0,0,0.308255299214214,0,0,0,-0.343537085350927,-0.283615616818864,-0.652874074042646,0,0,0,0,0,0,0,0,0.17822061609634,-0.153740025615063,-0.302507906851224,0,0,0.063735943210712,0,0,0,0,0,0,-0.120699567938976,0,0,0,0,-0.347972630467602,0,0,0,0,0,0,0,0,0,0.164665856329877,0,0,0,0,-1.96493007683589,0,0
RealEstate_excess,0,0,0,0,0,-0.00465952373420673,-0.0495346309810086,-0.000366884767990993,0,0,0,0,0,0,0,0.0769954231258989,0,0.0110976903744587,0,0,0,0,0,0,-0.0561035926478396,0,0,0,0,0,0,0,0,0,0,0,0,-0.145288470497014,0,0,0,0,0,0,0,0,0,0,-0.0298662251708156,0,0,0.0256331026227844,0.027335113928384,0,0.135317130206234,0,0,0,0
MKreturn,0,0.172364269843702,0,0,0,0,0,-0.101395956550251,0,0,0,0,0,0,0,-0.00901119283476894,0,0.0256579890060996,0,3.46944695195361e-18,-0.0477376122467331,0,0.0534919678414233,0,0,-0.00372196683660642,0,0,0,0,0,0,0,0,-0.077349949677753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152086892703961,0.0190259620408775,-0.033258265720266,0.36858532807625,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00574271803478439,0,0,0,-0.000526623750669795,0,0,0,0,0,0,-0.00214775518109252,0,0,0,0,0,0,0,0.00566019925378133,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0.00127380012898291,0.00513009418082798,0,0,0,0,0.0035106715140354,-0.00649430087374807,0,0,0,-0.0186777815238826,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0151057041582597,0,0,0,-0.00897497327634823,0,0,0,0,0.0741610611309541,0,0,0,0,0,0,-0.013608558873108,0,0,0,0,0,0,0,0,0,0,0,-0.0199131066058105,0,0,-0.0652437641491676,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0203837145244225,-0.0871935179141215,-0.00148262156445506,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00349767715307904,0,0,0,0,0,-0.00836079399084955,0,0,0,0,0,0,0,0,0.00432081989695597,0.0160076461811304,0.00428174168744297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072000740999657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409603994848777,0.0144784826955491,0.00958115843758413,0,0,-0.134443844110866,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192657485272584,0.00282632299825416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472720009842361,0,0.000312675112964015,0,0,0,0,0,0,0,0,0,0.00497973200880194,0,0,0,0,0.00559310078052165,0,0,0,0,-0.134881107524652,0,0
