,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X600031.SH,X600703.SH,X002475.SZ,X000063.SZ,X000568.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X002236.SZ,X601877.SH,X002008.SZ,X300124.SZ,X600487.SH,X002456.SZ,X600809.SH,X600867.SH,X000100.SZ,X000596.SZ,X600498.SH,X600066.SH,X000625.SZ,X000661.SZ,X600566.SH,X000977.SZ,X300136.SZ,X002294.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X002180.SZ,X002007.SZ,X000981.SZ,X300146.SZ,X600522.SH,X002049.SZ,X002241.SZ,X000050.SZ,X000869.SZ,X600177.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27758621833811,0,0,0,0,0.00980623992085129,0,0,0,0,0,0.195014768653403,0,0,0,-0.0234355216545033,0.0779290291133317,0,0,0,0,0,0,0,0.0232663894977856,0,0.116646814836625,0,0.187156522917812,0,0,0,0,0,0,0,0,0,0.0130219893307075,0.0353392035414697,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00169698692691952,0,0,0,0,0.0859865036424615,0.0512792935461168,0,0.0877367026074496,0,0.296554913184743,0,0,0,0,0,0,0,0,0,0,0.165595535915187,0,0,0,0,0,0,0.0756981860493625,-0.00693533706862477,0,0,0.178145320200466,0,0,0.182100312300768,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0376517634730445,0,0,0.0443010144194232,0,0,0.280044704280957,0,0,0.21652176283385,0,0,0,0,0.0538442260964065,0,0,0,0,0,0.149097942946173,0,0.0800204737641458,0,0,0,0,-0.203584025880426,0,0,0,0,0,0,0,0,0,0,0.104878615807006,0.0631315775700337,0.111175041115108,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436270355541128,0,0,0,0,0,0.119324647796581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761771611695262,0.0727211951963272,0,0,0,0,0,0,0.10178025373854,0,0,0.0206151769877811,0,0,0.0985447966919865,0,0.335994905140793,-0.0229028631325848,0,-0.00692158267962362,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0601232659034396,0,0,0,-0.489993821294094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124155695539923,0,-0.0136627061926274,0,0,0,0,0.576636691984235,0.0863700942410289,0,0,0,0.172148108530478,0,0,0.0815270218829557,0,0,0,0,0,0,0,0,0,0,-0.0084685234453227,0.024644897416273,0,0,0,0,0,0
X600566.SH,0,0,0,0.229429354525406,0,0,0,0,0,0,0,-0.136920889140516,0,0,0,0,0.210075644224551,0,0,0,0,0,0.00330722474493848,0,0.109598958762571,0.251616455814486,0,0.062433257809484,0,0.222647632645247,0,0.00726419626706993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288202300016353,-0.0414206296467893,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.206621737547727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636748014491458,0,0,0.0179792968576115,0,0,0,0.170030183843153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277244428025408,-0.000842843483913447,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0793401733665988,0,0,0,0,0,0,0.0900938938866109,0,0,0.270454762070956,0,0,0,0,0,0,0.0659325057250276,0,0,0,0,0,0,0,-0.0110276490194185,0,0.0166035013902622,0,0,0.178565836768741,0,0.0962539910299196,0.465587630343542,0,0,0,0,0,-0.013545840077005,-0.0418488609212538,0,0,0,0,0,0
X002294.SZ,0,0,0,0.278422093972959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879982474901097,0,0,0,0,0,0.0192573296363395,0,0,0.00309767342737525,0,0,0.0981323908981934,0.192017330233058,0.178960420847807,0,0,0,0.144816515369964,0,0,0,0,0,0,-0.121216820699435,0,0,0,0,0,0,0,-0.0300871138216356,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.00718787701367936,0,0,0,0,0,0,0.0133892192515466,0,0.0294474758089863,0,0,0,0.0435809234254115,0,0,0,0,0,0,0,0.0611610275751697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174420466362454,0,0.00529350145678648,-0.000891070894091766,0,0,0,0,0,0
X300142.SZ,0.126817440466383,0,-0.185155176292909,0,0,0,0,0,0.139783366974658,0,0,0,0,0,-0.210878696700565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657676293427368,0,0,0,0,0,0,-0.00584808296422646,0,0,0.243713260914797,0,0.139527248479891,0,0,0,0.100002749074248,0,0,0,0.0131766355364099,0.00546837107682537,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549992363354799,0,0,0,0,-0.0527836978255688,0,-0.0911817126602571,0.169109849536905,0,0,0.0724564531748439,0,0,0,-0.179597498563244,0,0,0,0,0,0,0,0.25753315904409,0,0,0,0.0702692003278782,0,0,0,0.0189287365217889,0.0500158504547698,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.478294823059908,0,0,0,0.0797340665178563,0,0,0,0,-0.0574521269394421,0.127498606749382,0,0,0,0,0,0,0,0,0.235369868753618,0,0,0,0,0,0.0654250021015744,0,0,0,0,0,0,0,0.179797202057472,0,0,0.355623863792408,0,0,0,0,0,0,-0.0240237900767374,-0.0149952814365155,0,0,0,0,0,0
X002007.SZ,0,0,0,0.295150343853152,0,0,0,0,0,0,0,0,0.0941711100124817,0,0,0,0,-0.0430541548020857,0,-0.0521278059491226,0,0,0,0,0,0,0,0,0,0,-0.128277143713003,0.497552197471602,0,0,0,0,0,0.054682436460306,0,0,0,0,-0.0455694670534107,0,0,0,0,0,0,0,0,-0.0139027808069523,0.00634916955641156,0,-0.0110995599348562,0,0,0,0
X000981.SZ,0,0,-0.0308903517072916,0,0,0,0,0,0,0,0,0,0,0,0,0.315070555456526,0,0,-0.119203771813369,0,0,0,0,0,0,0,0,0.0181710745297307,0,-0.147733293408966,0.418596842788347,0,0,0.0596137967040623,0,0,0,0.0362587970743744,0,0.305766659127249,-6.93889390390723e-18,0,0,0,0.0741145992489103,0,0,0,0,0,0,0.0214862290456285,-0.0105556307040172,0,0,0,0,0,0
X300146.SZ,0,0,0,0.131804720152122,0,0,0,0,0,-0.000259664708926787,0,0,0.0235704561077344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0865491885788426,0.0085526333383978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024617969848024,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.164021498310531,0,0,0,0,0,0,0,0.134650922398525,0,0,0,0,0,0,0.39918022167474,0,0.0231736104907985,0,0,0,0,0,0,0,0,0.0215069838586721,0,0,0,0.00849846908744954,0,0,0,0.0305236595088591,0,0,0,0.148994414847984,0,0.0887407928073427,0,0,0,0.00956337750952002,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.124830084212588,-0.122905952653489,-0.0677005820779614,0,0.260415087535827,0.0760303746303031,0,0,0,0,0,0,0.166557949010597,0,0,0,0.196279152734542,0,0,0,0,0,0,0,0,0,0.29058021074057,0,0,0,0,0,0.103484267569119,0,0,0,0,0,0,0,0,0,0,0,-0.00135321306818727,-0.0101303149927707,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973248448742584,0,0,0.0852995773202928,0,0,0.0394859477168374,0,0,0,0,0,0,0,0,0,0,0.245496519892773,0,0,0,0.00554944559956864,0,0,0,0,0.152206088397379,0.0619613468783491,0,0.224366338030486,0,0,0,0,-0.0165748997115318,-0.00779388162243046,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470888268495513,0,0,0,0,0,0,0,0.293657818456986,0.0148573341343148,0,0,0,0,0,0,0,0,0.0213937577586667,0,0,0,0.00543977398992061,0,0,0,0.121029240406213,0,0.388606607207715,0,0.080409075975609,0,0,0,0,0,-0.00525116303829171,-0.0246276823964884,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.311127722003198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260527743959562,0,0,0.0409167672533527,0.0384717004013245,0,0,0,0.0365703335257851,0,0.00172773057946232,0,0,0,0,0.0841085636373042,0,0,0,0.117214014802195,0,0,0,0,0,0,0,-0.00469350373222188,0.00672386606479913,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0431517674044988,0,0,0,0,0,0,0,0.00142001106125751,0,0,0,0.126313031379204,0.0492206037413106,0,0,0,0,0,0,0,0,0,0,0.0521133887416969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159244515252894,0,0,0,0,0,0,0.0111100523688714,0.0311516905906558,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0388131898367261,0,0,0,0,0,0,0,0,0,0.0775655376308981,0,0.241303270943898,0,0,0,0,0,0.031898219469394,0,0,0,0,0,0,0,0.0806686593608519,0,0,0,0,0,0,0,0.116597849179141,0,1.73472347597681e-18,0,0,0.144791539785973,0,0,0,0,-0.0020593614096796,-0.0200269434118056,0,0,0,0,0,0
Change_TY3M,0,0,0,0.368047315999368,0,0,0,0,0,0,0,0,-0.0877744881683423,0,0,0.010113103086447,0,0,0,0,0,0.442088594361053,0,-0.270186941049673,0,0,0,-0.101711714195569,0,0,0,-0.149763582090785,0,-6.93889390390723e-18,0,0,0,-0.0632415406604039,0,-0.183734116539249,0,-0.0178092623341141,0,0,0,0,0,0,0,0,0,-0.00931169824223138,0,0,0,0,0,0,0
Slope,0,0,0,0.654752439040519,0,0,0,0,0,0,-0.490801344773848,0,1.32351187119473,3.33865715346428,0,0,-0.67074236014881,0,0,0,0,0,0,0,0,0,0,0,0,2.17666812974875,0,-2.41632750426009,0,-2.75109108875669,-0.192230678574822,0,0,0,0,0,0,0,0,0,-0.108610189127328,0,0,0,0,0,-1.59727647636925,0,-0.890147458254652,0,0,0,0,0,0
TED,0,0,0,0.0927577910119892,0,0,0,0,0,0,0,0,0.229590432854969,0.709134128323324,1.67039977228939,0,0,0,0,-0.231959392447235,0,0,0,0,0,0,0,0.519930680497759,0,0,0,-0.379139949716444,0,-0.58374056904782,0,0,0,0,0,-0.297351169134035,0.0857889907410243,-2.39697298335803,0,0,0,0,0,0,0,0,-0.646421004525337,-0.384677795819924,0,0,0,0,0,0,0
RealEstate_excess,-0.0808755746490539,0,0,0,0,0,0,0,0,0,0,0,0.130786081897656,0,0,0,0,-0.126710650942429,5.42101086242752e-20,0,0,-0.108897932892426,0,0,0,0,0,0,-0.0228382354366957,0,0,0,0,0,0,0,0,0,0,0,0.0361455397670167,0,-0.0169972357332579,0,0,0,0,-0.00408219003554708,0,0,0.0707375136176576,0.0013669987191574,0,0,0.116571866821335,0,0,0,0
MKreturn,0,0.180773615060346,0,0,0,0,0,-0.0776702496273687,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0184512727754579,-0.0792543916310759,0,-0.122653338225895,0,0,0,0,0,0.0808870619023513,0,0,0,0,0,0,0,0,0,0,0,0.00488713535606036,-0.0298021960483581,0.0856968963460088,0.0335529468851064,-0.016610389190888,0,0,0,0,0,0,0,0.000940788804843702,-0.00658801340957009,0.306622639158869,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000595778276710461,0,0,0,0,0,-0.00122193502568824,0,0,0,0,0,0,0.000594223124300158,0,0,-0.00220632949131928,0,0,0,0,0,0,0,0.00253867848597987,0,0,0,0,0.00068551640011847,0,-0.000979346770354581,0.00486045348123131,0,0,0,0,0,0,0,0.000940920209945404,-0.00312318822283138,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0238531046358273,0,0,0,0,0,0,0,-0.0107734409985049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186841908350556,-0.0171892970582848,0,0,0,0,0,0,0,0,0,0,0.00266114326046433,0,0,0,0,0,0,0,0,0,0.00443116842505124,0,0.0217790284676548,-0.0397184200856525,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00321302125932467,0,0,0,0,0,0.0142405407918538,0,0.00724110542418206,0,0,0,0,0.0018853560487763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110209395206119,-0.00791455441295264,0,0,0,0,-0.00199449889701291,0,0,0,-0.00257239277831167,0.00595910630461584,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00572392096983176,0.00216990460333706,0,-0.0128070663036452,0,0,0,0,0,0,0,0,0,0,0,0,0.00140872171771179,0,0,0,0.00653808327657803,0,0,0,0,0,0.000324534285721363,0,0,-0.0104154660913516,0,0,0,0,0,0,0,0,0,0.00605252710091284,0.00104695855849685,0.00609796062373009,0,-0.00334131363212703,0,0,0,0
