,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000568.SZ,X600031.SH,X000338.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X000661.SZ,X600809.SH,X600498.SH,X000100.SZ,X600867.SH,X600487.SH,X600566.SH,X002179.SZ,X300146.SZ,X000625.SZ,X002456.SZ,X300142.SZ,X000596.SZ,X000157.SZ,X002294.SZ,X600177.SH,X600066.SH,X002180.SZ,X300136.SZ,X600089.SH,X600372.SH,X002506.SZ,X600522.SH,X002241.SZ,X000977.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0.0241775837494826,0,0.0400515994765194,0,0,0,0.0660638229707094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186279583538375,0,0,0.0212409390496849,0,0,0,0,0.115396187524965,0,0.0231073501071255,0,0,0,0,0.149678819335928,0,0.0550645028843157,0,0,0,0,0,0.0496494906064373,0,0.0809142533359731,0,0.00713265935210298,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.131275676698007,0.105793418115636,0,0,0,0,0.0771446899024061,0,0,0,0,0,0,0,0,0,0,0,0,0.0257842240024925,0,0.101899357833908,0,0.0407730624466358,0.0723967062841189,0.0373647837638897,0,0,0,0,0,0,0,0.0633515589005314,0,0,0,0,0,0,0,0,-0.0315295583988247,-0.00390920042198062,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.164453565157143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184002831181699,0,0,0,-0.00577217157522973,0.103188423308497,0,0.534051685540417,-0.180675680026195,0,0.0532978694253247,0,0,0,0,0,0,0,0,0,0.183553394169706,0,0,0,0.568064595377493,0,0,0.122440895912539,0.018561723760137,-0.0560915861527692,0,0,0,0,0,0
X002236.SZ,0,0,0.703287006785234,0.219100415258514,0,0,0.0187097940115671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240117879271729,0,0,0,0,0,0.0991025725303584,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466526329880088,0,0,0,0.101335108789847,0,0,0,0.0156937820466258,0.00884565203834568,0,0,0,0,0,0
X002007.SZ,0.184525602474472,0,-0.0435224117238555,0,0,0,0,0,0,0,-0.161209390487348,0.0410340335261759,0,0,0,0.0982343334712249,0,0,0,0,0,-0.126029184140353,-0.103223062795384,0,0,0,0,0,0.394559144116282,0.401637501040783,-0.104920169084074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256748119614713,-0.0505046976946539,0,0,0,0.0290857350295777,0,0
X300124.SZ,0,0,0,-0.109356503775877,0,0,0,0,0.470673336431085,0.0994140184458976,0,0,0,0,0,0.150682244302094,0,0,0.01585748561178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331661876562398,0,0.0212702542894356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437568133452424,-0.0542431344461471,0,0,0,0,0,0
X002008.SZ,0,0,0.132854883922693,0,0,0.216669118921443,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.183614648459051,0,0,0,0,0,0,0.166580833235643,0,0,0,0.154353200729789,0,0,0,0,0,0,0,0,0.180344689402593,0.0166676984994747,0,-0.0439043772088774,0,0,0,0,0,0,0,-0.0106185247846731,0.0604237196001112,0,0,0,0,0,0
X000661.SZ,0,0,-0.0524617377547863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0179493307094361,0,0,0,0,0,0,0.09954715734264,0,0,-0.0929119014660472,0,0,0.314913907473068,0,0.224714149816739,0,0,0,0,0.0752420644979371,0,0,0,0,0,0,0,0,0,0,-0.063958024644999,0,0,0.879215672687974,0,0,-0.431772537716809,0
X600809.SH,0.415195906327906,0.00693524208558244,0.0161174928632205,0,0,0,0.26794091984848,0,0,0.0313354165726996,0,0.0793890353632437,0,0,0,0,0.0815611665565275,0,0,0.00586304139147967,0,0,0,0,0,0.0165986863112009,0,0,0,0,0,0,0,0,0,0,0,0.138204214583971,0,0,0,0,0,0,0,0,0,0,0,0.0136472664056257,0,-0.0266072320506796,0.00248213593154461,0,0,0,0,0,0
X600498.SH,-0.319578519616518,0.0683268297139804,0,0,0,0,0,0,0,0.562995428329907,0,-0.0139837672246004,0,0,0,0.083829538748947,0.445561597919228,0,-0.0337423783000743,0,0,0.0661760536432988,0,-0.176392378457567,0,0,0,-0.0382612189809065,0,0,0.126664209478303,0,0,0,-0.0709800518668256,0,0,0,0,0,0,0.122983150197849,0,0,0,0,0,0,0,0,0.0917450083373897,-0.01127593828815,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0799380680300448,0,0,0,0,0,0.0127722752448005,0,0,0,0.0442578915558708,0,0,0,0,0,0,0,0.032582140496432,0,0,0,0,0.213551175747826,0,0.0862987247314463,0,0,0,0,0,0,0,0,0.103961434275436,0,0,0,0,0,0.294622137261096,0,0.00129393483117102,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.101866515131012,0,0,0,0,0.175193533935121,0,0,0,0.158591525135883,0,0,0,0,0,0.0340281164747419,0,0.250324095336481,0,0,0,0,0,0,0,0,0,0,-0.13064500998815,0.0160214969428804,0,0,0,0,0.649984935291639,0,0,-0.292917415576935,0,0,0,0,0,0,0,-0.11475413111485,0.465326691566363,0,0.175771817904596,0,0,0,0
X600487.SH,0.18920584369516,0,0.0640687758600957,0,0,0,0,0.12762721826663,0,0.45342724092694,0,0,0,0,0,-0.162798442597881,0,0,0,0,0.47675078404401,0,0,-0.0421822250187693,0,0,0,0,0,0,0,-0.138775052345169,0,0,0,0,0,0,0,0.175442630271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305489096644352,0,0,0,-0.04546295914122,0,0
X600566.SH,0,0,0.0627188865973965,0.38347848568469,0,0,0,0,0,-0.0751893882078466,0,0,0,0,0,0,0,0.153512035193105,0,0,0.260458783233172,0.196016629334515,0,0,0,0,0,0.0078011484241141,0,0,0,-0.1285701745577,0,0.154923386215448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188399259976803,0.0524044284779771,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225002887993741,-0.0191868912406706,0,0,0.156608230602439,0,0,0,0,0,0,0.0249901319733877,0,0,0.336378675883852,0.217833299817103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741620983884765,0,0,0,0,0,0,0,-0.031685120244842,0,0
X300146.SZ,0,0,0,0,0.137014636682469,0,0.204785285396971,0,-0.0148772529934724,0,0,0,0,0,0.222138790578158,0.0102304627273759,0,0,0,0,0,0,0,0,0,0,0,0.056244700154779,0,0.0924051344801927,0.110362884150609,0,0,-8.67361737988404e-19,0,0,0,0.0796472107842435,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0916107093023283,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0806550923964586,0,0,0,0,0,0,0,0,0,0,0,0,0.213135643246143,0,0,0,0,0.242925813672711,0,0,0,0,-0.0175051656662448,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0403467361536091,0,0,0,0,0.249963936233964,0,0,0,0,-0.00974261241410261,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0732032441736706,0.347655693425311,0,0,0,0,0,0,0.364355841945247,0.111550833308898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360316172716534,0,0,0,0,0,-0.0938878160976945,0,0,0,0,-0.0780091879322105,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.106109645983663,0,0,0.616157952721461,0,0,0.381135219867746,0,0,0.0644266847092496,0,0,0,0,0,0,-0.142978653137084,0,0,0,0,0,0,0,0,0,-0.284231576367338,0,0,0,0.0867628401420995,0,0,0,0,0,0,0,0,0.652112975582298,0,0,0,-0.144401611871852,0,0,0,0,-0.288172278726533,0
X000596.SZ,0,0,0,0,0,0.359077792165992,0.314795802559101,0,0,0,0,0,0,0,0,0,0,0,0.100366745853358,0,0.031152450419611,0,0,0.0576397580577553,0,0,0,0,0.0346142464041318,0,0,0,0,0,0,0,0,0,0,0.139515644437243,0,0,0,0,0,0,0,0,0,0,0,-0.0133477867631042,0.0720883669153918,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.00383358365608167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995099173854082,0,0.0285387001165313,0.102245388353879,0,0,0,0.226103603386806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347955239335313,0,0.14568705080412,0,0,-0.0579718610881978,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0490902844485784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389602522431514,0.346623319805097,0,0,0.0896784526139382,0,0,0,0,0,0,0,0,0,0,0,0,0.0797009526037076,0,0,0.100887166170015,0,0,0,0.0324021636594936,0,0.0972428997379903,0,0.00774909851966631,-0.0416008356436344,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0296215695357654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234366212856148,0,0,0.0339477523935412,0,0,0,0,0,0,0.0199650554073763,0.0960961334256968,0,0,0,0.0296979402863559,0.116703394981926,0,0,0.00496521838653501,0,0,0,0,0,0.0464470398017141,0,0,0.191418166603869,0,-0.00356436900060429,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.389832956257636,0,0,0,0,0,0,0,0,0,0,0.335797811545528,0,0,0,0,0,0,0,0,0,0,0.00771980638936745,0.227654214456047,0,0.0200588010602398,0,0,-0.159916655375712,0.0930475687715356,0,0,0.180942120117722,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332348654801681,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839718328718307,0,0,0,0.105936294861632,0,0,0.0320455859615453,0,0,0,0.0605211998310033,0,0.273057140379886,0,0,0.0224322041354411,0,0,0,0.0316254971199495,0,0,0,0,0,0,0,0.505305255348144,0,0,0.0532209244433032,0,0,0,0,0,0.00894245750433213,-0.0320992668386383,-0.0675167377801772,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0566150608963419,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0893754052257716,0,0,0,0,0,0,0,0,0,0,0,0,0.645558703328119,-0.0674814623963075,0,0,0,0,0,0,0,0,0,0,0,0.545434912368276,0,0,0,0,-0.0133255306526465,-0.147287136403944,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844502217616398,0,0,0,0,0,0,0,0.073140401975284,0.189632613487974,0,0,0,0,0,0.0649016117478124,0,0.0569910166283379,0,0,-0.0450891783959821,0,0,0,0,0,0
X600372.SH,0,0,0.0614697216663879,0,0,0,-0.0791526461581304,0,0,0,0,-0.102526943798202,0.370619392159827,0,0.0619742720966118,0,0,0,0.200098171221473,0.213600221476306,0,0,0,-0.0733287605194136,0,0,0,0,0,0.00730974056307682,0.0634623675927593,0,0,0,0,0,0,0,0,0,0,-0.0118414387641611,0,0,0,0,0,0.0106163761328946,0,0,0,0.00665012721286169,0.0237647154190469,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,-0.0833409061472602,0,0,0.29014205215307,0,0,0,0,0,0,0,0.0774834861949353,0.0362015687398479,0,0,0,0,-0.089091145033571,0,0,0,0.0186164023728538,0,0,0.0198980278046963,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.209988648379052,0,0,0,0,0.0141589656341765,-0.0620761177340927,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0238912395881902,0,0,0,0,0,0,0,0,0,0.0168492784441803,0,0,0,0,0,0,0,0,0.0432994760904041,0,0,0.0525658782424012,0,0,0,0,0,0,0,0,0,0.192275101635544,0,0,0,0,0,0.169249386775479,0,0.27711685361343,0,-0.00909519446334281,-0.0433655366970655,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454071178622122,0,0,0.00600961071192504,0.0404890289091013,0,0,0,0,0,0,0,0,0,0,0,0,0.249494318871398,0.0766686249692496,0,0,0,0,0,0,0,0.136661859836735,0,0,0,0,0,0.0530325450816001,0,0,0,-0.0132064085878429,0,0,0,0,0,0,0
X000977.SZ,0,0.0271385262670928,0,0,0,0,0,0,0.510648884527359,0,0,0,0,0,0,0,0,0,0.575009138498836,-2.16840434497101e-19,-0.0922562602940774,0.0360803320582557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227172770124768,0,0,0,0,0,-0.0320319840291077,0,-0.0163492105242812,0,0,0,0,0,0,0
X600699.SH,0,0,-0.0112159355458655,0,0,0,0,0,0,0,0,0.131755425658308,0,0,0.153445629299357,0.0532845971654793,0,0,0.142684342636136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170261711703978,0,0.00755571892615664,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00122998508885566,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.125232068285,0,0,0,0,0,0,0,0,0.218833008819035,0,0,0,0,0,0.132911205175491,0.177439325373571,0,0,0,0,0,0,0,0.145538861140568,0.0723001599403834,0,0,0,0,0,0.0706769195812969,0.0847687123559026,0.0338183103493792,0,0,0,0,0,0,0,0,0,0.00519244731440364,-0.0413569414499892,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0277602408661275,0,-0.023636686938195,0,0,0,0,0,0,-0.418994923623737,0.154387957834349,-0.0707942156158556,0,0,0,0,0.103289865573024,0.00574029425682779,0,0.062012460852141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178761715880578,0,0,0,0,-0.11432306482905,0,0,-0.0383986613121558,-0.244278994778326,0,0.227139581859314,0,0,0,0
Slope,0,0.480183170939582,0,0,0.0853871473748794,0,0,0,0,0.330403325508854,0,0,0,0,0,0,0,0,0,0.00552499710760871,0,0,0,0,-1.97342415622115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279516515260014,0,0,0,0,0,0,0,0,0,0,0,0.612435843762062,0,0,0,-3.53422139940308,-4.50635387120621,0
TED,0,0.0772119209210577,0,0,0,0,0.0933005275606613,0,0,0,0,0.145937369744585,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136724598180657,0.227739453485837,0,0,0,0,0,0,0,0,0,0,0,0.0667489585522875,0,-0.436111353822698,-1.07248033153586,0.111165847718451,0,0,0,0,0,0,0
RealEstate_excess,0,0.0382419868270317,0,0,0,0,0,0,0.0141090587240489,0,0,0,0,0,0.073818054608216,0,0,0,0,0,-0.0176351875068587,-0.0530276444845764,0,0,0,-0.0412780284519204,0,0,0,0,0.110762586436993,0,0,0,0.101710192612857,-0.110062082510681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620365525556767,0.00547623725920419,-0.0262248792774532,0,0.119506598368339,0,0.00277680058630094,0,0
MKreturn,0,0,0,0,-0.023534893070836,0,0,0,0,-0.115765990942831,-0.0601581040888649,0,0,0,0,-0.195177378445422,0,0,0.013090681139043,-0.0634622623122623,0,0,0,0.155271168768312,0,0,0,0.145778631414401,0,0,0,0,0,0,0,0,0,0,0,0.232168662094274,0,0,0,0,0,0,0,0,0,0,0,0.00756530300330609,-0.0472141857671204,0.023568050526728,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000424857117818376,0,0,0,0,0,6.7762635780344e-21,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.00240234364562986,0,0,0,0,0,0,0,0.000874133083858045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333133459932648,0.004977188715065,0,0,0,0.0108576968435486,0.014219641544305,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287330068782049,0,0,0,0,0,-0.00392769028656895,0,0,0,0.0292019434362569,0,0,0,0.0228057841182012,0,0,0,0,0,-0.055590245765836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908315392686041,0.133162861989773,0,0,0,0,0.0824827565702285,0
CarbonVol_Guangdong,0,0,0,0,0.156204481061199,0,0,0,0,0.0227231247869903,0,0,0,0,0,0,0,0,-0.0155519933794967,-0.0984670635661872,0,0,0,-0.0605631084874772,0,0,0,0,0,0,0,0,0,0.00546236380600317,0,0,0,0,0,0,0.0776395010776231,0,0,0,0,0,0,0,0,0,0,-0.0716422150762225,-0.0234236044797224,0,0,0,0.0960782071778718,0,0
CarbonVol_Hubei,0,0,0,0,0.000883352657440601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262144419970586,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.000742410831740061,0,0,0,0,0,0,0.00247709392887592,0,0,0,-0.0104152374716628,0,0,0,0,0,0.051825625287212,0
