,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000625.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X300014.SZ,X002179.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X002236.SZ,X600066.SH,X600741.SH,X000977.SZ,X002241.SZ,X000921.SZ,X002028.SZ,X002049.SZ,X000661.SZ,X600584.SH,X600522.SH,X002129.SZ,X000800.SZ,X601877.SH,X600183.SH,X600566.SH,X002223.SZ,X601799.SH,X600418.SH,X600060.SH,X600177.SH,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0661525049309939,0,0,0.0267740244468415,0,0,0,0.100138802971118,0,0,0,0.0426340589420722,0,0,0,0,0,0,0,0,0.027243433268179,0,0.00651094794513444,0,0,0,0,0,0,0.00942882765939439,0,0,0,0,0,0,-0.0366233926888607,0.0433824961220485,0,0,0,0,0,0,0,0,0,0.0148954492119376,0,-0.0158778323409746,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498348332940489,0,0,0,0.0154875783159267,0,0,0,0.263369394860893,0,0,0.0674972014916032,0,0,0,0.115126200016681,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0894326734731853,0,0,0.0365092441447119,0,0,0,0,0,0,0,0,0,0,0,0,0.110306486559013,0,0.08219032053317,0,0.0676595959543608,0,0,0,0,0,0.0398794557010501,0,0,0,0,0,0,0.00782301486594578,0,0,0,0.0281145701554265,0,0,0,0,0,0,0,0,0,0.00490381122247858,0,-0.0115564209251729,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124429823294064,0,0,3.46944695195361e-18,0,0,0.112417245437027,0.0572824337705972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102017642199746,0.424713858926247,0,0,-0.0377805120066366,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.0910250566306192,0.0673799876657504,0,0,0,0,0,0,0,-0.0885647593199478,0,0,0,0.0534664750098222,0,0,0,0,0,0,0.187099509433168,0.0398009492406371,0,0,0,0.259622539173521,0,0,0,0,0,0,0,0.0219762982769441,0,0,0,0,0,0,0.138123379680184,0,-0.0312141382820427,0,0,0,0,-1.0842021724855e-19,0.0273984829299202,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.15829638522812,0,0,0,0,0.0504752551246386,0,0,0,0.121913060952443,0,0,0,0,0,0,0,0.282614548116054,0,0,0,0,0,-0.106131005641093,0,0.233229956640324,0,-0.00912093271006592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578012989590099,0,0.0363364166971113,0,-0.0215790438372236,0,0,0,0,0,0,0
X002304.SZ,0,0,0.00750267406105128,0,0,0.108550836177436,0.015093176721568,0,0,0,0,0,0,0,0,0,0,0.161570144215798,0,0,0,0,0.113907939970494,0,0,0,0,0,0,0,0,0,0,0,0,0.0871881652460789,0.0163253710262982,0,0.051941806869666,0.0135798015891048,0,0,0,0,0,-0.0567708772374752,0,0,0,-0.0198353213145675,0,-0.00849144771477248,0,0,0,0,0,0,0
X000596.SZ,0,0.324775939643484,0.170095515280517,0,0,0.303908172929926,0,0,0,0,0,0,0,0.0601158266016843,0,0,0,0,0,0.0022549452098789,0.0386657663117329,0,0,0,0,0,0,0.0840147535575652,0,0,0,0,0,0.0651850677954895,0,-0.0926692806392005,0,0,0,0,0,0,0,0,0.0525726455320351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,-0.0592643582960491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788967362320202,0,0,0,0,0,0.171664209291487,0,0.0950842895110773,0,0.252817440519153,0,-0.0288469302658327,0.191381782027497,0.0847314712081441,0,0,0,0,0,0,0,0,0,-0.0111372596843066,0,0,-0.051647152381594,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.034464508351093,0,0.133308477105874,0,0,0,0,0,0,0,0.167328682630444,0,0,0,0,-0.0447657699592699,0,0,6.93889390390723e-18,0,0,0,0,0.00965016324876336,0,0,0,0,0.0800463424043441,0,0,0,0,0,0,0,0,0,0,0,-0.0746878302749221,0.0775224637209479,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0466507790917336,0,0,0,0.361250618836212,0,0,0,0,0,0.0620455889259805,0,0,0,0,0,-0.0386690036171255,0,0,0,0,0.0555440563048859,0,0,0,0.0414517085609182,0,0,0,0,0,0,0.19064498718781,0,0,0.124128729739352,0,0,0,0,0,0.0328852526197793,0,0.0060442017123361,-0.0218233535474534,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.0977135419954048,0,0,0,0,0,0,0.285881161730155,0,0,0,0.231685628712649,0,0,0,0,0,0,0,0,0,0,0,0.0406153120966276,0,0.129043604483754,0,0,0.173934223030189,0,0,0,0,0,0,0.00403582435636196,0,0,0,0.0100296131011498,0,0,0,-0.0232026035877763,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0372260294711615,0.239837651669689,0,0,0,0.273269100467405,0,0,0,0.0486679097435293,0,0,0,0,0,0,0,0,0,0,0,-0.0977334079062794,0,0,0,0,0,-0.0308350574826933,0.257040351788528,0,0,0,0,-0.0161059331832781,0,0.387037308794833,0,0,0,0,0,0,0.0317621871431433,0,0,-0.000600148841445869,0,0,0,0.06713452709558,0,0,0,0,0
X002179.SZ,0,0,0,0,0.126819861183684,0,0,0,0.0208517574770277,0,0,0,0,0,0,0,0,0,0.0940339217551298,0,0,0,0.0762470463648051,0,0,0,0.0565947125215755,0,0,0,0,0,0.103386611490693,0,0,0.0462342740239864,0,0,0,0,0,0,0,0,0,0,0.152339359111704,0,0.261145707270505,0.0245327565846226,0,-0.012181773628506,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0312786321451798,0,0.137339550024288,0,0.0457795638460773,0,0.0808794228823001,0,0,0.267041947278958,0,0,0,0,0.0122186624794391,0,0,0,0,0,0.000863400641810801,0,0,-0.0113793855904825,0,0,0.0834667062094272,0,0,0.130546391656218,0,0,0,0,0,0,0,0,0.0204176307747384,0,0,0,0,0,0.0678449262775229,0,-0.0728291144448602,0,0.176624277785716,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.382756061677118,0,0,0,0,0,0,0,0,0,0,0,0,0.289321730225347,0,0,0,0,0,0,0,0,0,0,0.0800923039443837,0,0.279978258753566,0.492446644309144,0,0,0,0,0.3937079992375,0,0.00852251291528051,0,0,0,0,0,0,0,0,0,0.0988539364418969,0,0,-0.0847868685582042,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0963522226376599,0.144737957770231,0,0,0,0,0,0,0,0.127724538470229,0,0,0,0,0.00244363714257576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172819810407713,0,0,0.0696776411361691,0,0.0654996162537886,0,0,0,0,0,0.0610853635843494,0,0,0.115633096789418,0,0,0,0,0.0393110755875014,-0.0185171353961799,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0442305760079636,0,0,0.123435424652266,-0.0601654049635767,0,0,0,0.0630125918205162,0,0,0,0,0.0151413182955967,0,0,0,0.0966930867770968,0,0,0,0,0,0,0,0,0.185523818721042,0,0,0,0,0,0,0,0.184458564953668,0,0,0.180676760886859,0,0,0,0,0,0,0,0,0.00944274665080058,-0.0111172494953868,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130334279293403,0,0,0,0.389589376702115,0,0.171096865508999,0,0,0,0,0,0,0,0,0.221750661949693,0,0,-0.0346032114852266,0,-0.0302520621525939,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133359037439892,0,0.290458154363941,0,0.00486069644172456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779503048202281,0.231763714430763,0,0,0,0,-0.0327265414165526,0,0,0,0.241223158430005,0,0,0.056672711370737,0,0,0,0,-0.0360335050831552,-0.0283487328788881,-0.0419920243674992,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,-0.0231865448806902,0,0,0,0,0,0,0,0,0,0,0,0.0547239188108,0.190262374287989,0,0,0,0.0917859785092739,0,0,0,0,0,0.121172842328374,0,0,0,0,0,0,0,-0.0214940485333183,0.0395175454290786,0,0,0,0,0,0,0,0.0463864076555483,0,0,0.0152722572331445,0,0.0164455156264413,0.0256253993826946,0.0836352354471794,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463222200961422,0,0,0.269386060254929,0,0,0.0462668910361887,0.347486354036916,0.0212093104762018,0,0,-0.146488032345167,0,0,0,0,0,0.00116582780323686,0,0.0172306384784654,0,0,0,0,0,0,0,0,0.361995328446733,0,0,-0.0762292525090847,0,0,-0.0760505180424601,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0474047102732638,0,-0.219421173428819,0,0.257808783583181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107503212357676,0,0,0,0.113541830588479,0.0820960102428333,0,0,0,0,-0.0372619037050567,0,0,0,0.0758854975244108,0,0.112136339057126,0,0,0,0,0,0,0.121037866277846,0,0,0,0,0.023180160160541,0,0,0,0,0,0,0
X000921.SZ,0,0,-0.0113974603375686,0,0,0,0,0.296879354215081,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0756294340953556,0.153208831651716,0,0,0.15292336474382,0,-0.100558001048192,0,0,0,0,-0.109269874324697,0.346867494424821,0,0,0,0,0,0,0,0,0.0294478733192776,0,0,0,0,0,0,0,0,0,0,-0.0276335612514776,0,0.0165914593968654,-0.0305315334365092,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0.229748925603983,0,0,0,0,0,0,0,0.0598235456742221,0,0,-0.127505705359037,0,0.00820910142066274,0,0,0,0,0.270613294452297,0,0,0,0,0,0,-0.176467047426869,0,0,0,0,0,-0.140890269681465,0,0,-0.270430061483433,0.187230508957347,0,0,0,0,0.0130061623712353,0.037905841178124,0,0,0,0,0,0
X002049.SZ,0,0,0,0.138492620785001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930452092816967,0,0,0,0.066369864184633,0.103042997981922,-0.25557177792837,0,0.0777714209277844,0,0,0,0,0,0,0.0949170477538979,0.194349033376319,0,0,0.223803161319745,0,0,0,0,0,0,0.0486772735126725,0,-0.0680119962349388,0.0884491156007341,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0372863425817245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310904435520856,0,0.252191222868819,0.00904217903020633,1.52850459418895e-05,0,0,0,0,0,0.0558827182386919,0,0,0,0,0.208253403618191,0,0,0,0.124453396661969,0,0,0,0,0,0,0,-0.0280294884512618,0,0.0425051801754188,0,0.165815642557332,0,-0.0229394335371579,0.102936710876597,0,0,0,0,0,0
X600584.SH,0,0,0,0.0308823051555367,0,0.186147457502102,0,0,0,0,0,0,0,0,0,-0.0646102166282992,0,0,0,0,0,-0.10065080067003,0,0,-0.0930126038524237,0.0625627896421061,0,0,0.183026782517631,0,0,0.0634328259043167,0,-0.154270998937801,0,0,0,0,0,0,0.472545130209811,0,0.196996960029354,0,0,0,0,0,0,-0.0587011989266753,0,0.0829701537477593,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143820297742677,0,0,0,0.440378429412007,0,0,0,0,0,0,0,0,0,-0.224862431228296,0.0789328596885374,-0.00932384824134198,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0799580024558123,0,0.349686429792465,0,0,0,0,0,0,0,0,0.249533031963321,0,0,0.0413591127255943,0,0,0,0,0,0.164013102500633,0,-0.0199246531198555,0,0.0780333810952014,0,0,0,0,0,0.515603108189673,0,0,0,0,0,0,0,0,0.252764520850538,0.177668718126145,-0.12791727380712,0,0,0,0,0,0
X000800.SZ,0,0,0,0.118590107697326,0,0,0,0,0,0.0747569739338078,0,0,0,0.103781300621988,0,0,0,0,0,0,0,0,0,0,-0.0382187870441426,0,0,0,0.139714726031918,0,0,0,0,0,0,0.187725584356857,0,0.14235991970818,-0.118558737734205,0,0,0,0,0,0,0,0.132712236061019,0,0,0.106016011338054,0,-0.0361573543083491,-0.0127433411660197,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.058645460053099,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00704615363067277,0,0,0,0,0.148821507874681,0,0,0,0,0,0,0,0,0,0,0,0,0.142073471303503,0,0,0.032248950763298,0.0796378477767216,0,0,0,0,0,0,0,0.0318048554997941,0,0.0183684805736278,0,0.0266115316817633,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,-0.110692194189758,0,0,0,0.0969542716490236,-0.0268903003922384,0,0,0,0,0,0,0,0,0,0,0,-0.0238124895339224,0,0,0,0.186322733345362,0,0,0,-0.00644717080686936,0,0.0978040459897061,0,0,0,0.0484554820152046,0,0.161056479009422,0,0.30795032421441,0,0,0,0,0.142038669291771,0,0,0.0441244567106441,0,-1.73472347597681e-18,0,0.0672096963035648,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.084240836768062,0,0,0,0,0,0,0,0,0,0,0.239643722700179,0.107196483083579,0,0,0,0,0,0,0,0.0483144668677393,0,0,0,0,0,0,0.0698844139594132,0,0,0,0,0,0,0,0,0,0,0.103645133810149,6.93889390390723e-18,0.050503783705426,0,0,0.0244101365986069,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891704296862475,0,0.0431818155919341,0,0,0,0,0,0,0,0,0.00464308964520212,0,0,0,0,0.00300165564815176,0,0,0,0.145101175947508,0,0.00744447105539824,0,0.0558798328720159,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.00527827796057275,0,0.189430880922108,0,0.0107580371656878,0,0,0,0,0,0,-0.0692792745982721,0.0835633405966451,0,0,-0.0210594553342881,0,0,0,0,0,0,-0.0327818680142304,0,0,0,0,0,0,0,0,0,0,0,0,0.0232527703350832,0,0,-0.0377396056752105,0,0,0.0534636988204519,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,-0.114676359451851,0,0,0,0.442451137045228,0,0,0,0,0,0,0,0,0,0.00848192645208496,0,0,0,0,0,0.107537406961642,0,0,0,0.152360274554372,0,0,0,0,0.0968382133536205,0,0,0,0.359281005240117,0,0,0,0,0,0,0.169679576642622,0,0,-0.0830040392424196,-0.10169444383439,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12883492543909,0.104526206428115,0,0,0,-0.109266964461525,0,0,0,-0.0278894338300443,0,0.0120401141248253,0,0,0,0,0,0,0,0,0,0,0,0.338231546762188,0,-0.2334146225445,-0.0709660055210022,0,0,-8.67361737988404e-19,0,0.093152825291035,-0.0103397169162779,0,-0.0635283236201915,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0904166327151407,0,-0.011092387608972,0,0.0522235675726876,0,0,0,0.0225249694410426,0.0518245732062441,0,0,0,0,0.0941498516238417,0,-0.0106454382680261,0,0,0,0,0.0497549440539624,-0.0920988226453863,0,0,0,0,0,0,0,0,0,0,0,0.0965205895327769,0.143302055069611,0,0,0.0985682158931522,0,0.00766052778696324,0.127830925135413,0,-0.0163148427943493,-0.162928403380689,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0609616429259054,0,0,0,0.96629589391617,0,0,0,-0.418486559675185,0,0,0,0,0,0,0,0,0,0,0,0.122960513123222,0,0,0,-0.698950495779347,0,0,0,-0.225711034656558,0,-0.031845290177892,0.915105641654935,0,0,-0.254804662549488,0.24747024865381,0,0.333269736748644,0,0,0,0.820770833162789,-0.472516371985306,0,0,0,-0.00732577863599642,0.0606342309818631,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.204559678266843,0,0,0,0,0,0,0,0,0,0.21539070877328,0,0,0.0727483881916875,0,0,0.131849929769639,0,0.0135011637779693,0,0,0,-0.217905389817987,0,0,0,0,0.0386432224724136,0,-0.08703466417428,-0.0691106199193982,0,0,0,0,0,0,0,0,0.0232921479137413,0,0,0.0574484611167016,0,0,-0.09022602117888,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288616930716521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171044133679498,0,0,0,0,0.0269770965947065,0,0,0,0,0,0,0,0,0,0,0,0.0258371855965345,0.100457313350602,-0.0452360582424079,0,0.0640700125432749,0,0,0.798522571006232,0.219041119488556,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.464563594228757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0912614896495028,0,0,0,0,0,0,0,0,0,0.260878376277455,0,-0.0963075998352338,0,-0.4257758570803,0,0,0,0.800524853258189,0,0.65140704627106,0,0,0,-0.234374312995693,0,0.546590740919485,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0520320038671322,-0.0838756739431249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707959915020479,0,0,0,0,0,0,0,-0.0999905723151883,0,0,0,0,0,-0.0502783147778941,0,0,0,0,0,0,-0.0143220179559438,0,0,0,0,0,-0.0821504434923104,0.229748890430296,0,-0.154268992274474,0,0,0,0.0845576539359109,-0.0832863285309246,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590395014964825,-0.00823700138333144,0,0,0,0,0,-0.0329337663383895,0,0,0,0,0,0.0548104625118536,0,0,-0.178518869648617,0,0.0720044770319542,0,-0.0309541196215566,0,0,0,0,0,0,0,0,0,0,0,0,0.0374533996752074,0.00852317886033944,0.153024123778512,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00699393272959999,0,0,0,0,0,0,0,0.00589479250616266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187505111112823,0,0,0,0,0,0,0,0,0,0.000749561257475527,0,-0.000981647001230535,-0.0016866178029822,0,0,0.0023891248119603,0.0100933443145111,0.0132893389483124,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.000163138094271239,0,0,0,0,0,0,0,-0.000610877055559603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000448825901810974,0,0,0,0,0,0,0,0,0.000940397757444923,0,0,0,0,0,0,0,0,0,0,0,-0.000494650485142059,0,0,-4.13590306276514e-25,0,0.00156499952301366,-0.00178449190472505,-0.000326691974110948,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.000739030757011872,0,0,0,-0.00950786111093751,0,0,0,0,0.00269756637080007,0,0,0,0,0,0,0,0,0,0,0,0.00428715195663933,0.00137387790009706,0,0,0,0,0,0,-0.00662763532459483,0,-0.00624204906973727,0,0,0,0,0,0,0,0,0,-0.0069285893079127,0,0,0.0153562703007575,0,0,0,0,0,0.0162523166295075,0.0159054017610114,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00332420677419187,-0.000791988672537677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389993250562981,-0.000639984547739084,0,0,0,0,-0.0101493487404573,0,0.00486410457985715,0,0,0,0,0,-0.00185733262202528,0,0,-0.00641905444847515,0,0,0,0,0,0,0.00945456087027647,0.000416245326691219,0.00151641717387072,0,0,0,0,0,0,0
