,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X600809.SH,X601877.SH,X000661.SZ,X600703.SH,X000100.SZ,X000157.SZ,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X300003.SZ,X300142.SZ,X002008.SZ,X600498.SH,X002179.SZ,X002506.SZ,X000977.SZ,X600177.SH,X000625.SZ,X002371.SZ,X600487.SH,X600183.SH,X600776.SH,X600522.SH,X000050.SZ,X600066.SH,X000066.SZ,X600867.SH,X002129.SZ,X002049.SZ,X300146.SZ,X600089.SH,X002241.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0827143123580426,0,0,0.0755611405054268,0,0,2.16840434497101e-19,0,0,0,0,0,0.0327941365617482,0,0,0,0.0313187144676989,0,0,0,0.129500075545393,0,0,0,0,0,0,0,0,0,0,0.0462816221459816,0,0,0,0,0,0,0,0,0,0.0136208229231738,0,0,0,-0.00894871390359881,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.361094595674149,0,0,0,0.430387103703866,0,0,0,0,0,0,0,0,0,0,0.103785472814429,0,0,0,0,0.0343572637159812,0,0,0,0,8.67361737988404e-19,0,0,0.0186911529697535,0,0,0,0,0.0146605517620218,0,0,0,0.00443331384777258,0,-0.0191064766992893,0,0,0,0,0,0,0
X000651.SZ,0,1.73472347597681e-18,0,0,0,0,0.051133134756221,0,0,0.192712729246855,0,0,0,0.136842720946201,0.180348995119049,0.14733338303994,0,0,0,0,0,0,-0.037507269412565,0,0,0,0,0,0,0,0,0.0506300834059822,0,0,0,0,0,0,-0.0721888763911161,0,0,0,0,0,0,0,0,0,0,0,0,-0.070235023988726,0,0,0,0,-0.0405984011032232,0,0
X600104.SH,0,0,0.144460874973388,0,0,0,0,0,0,0,0,0,0,0,0.0594988742311132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172403569680488,0,0,0,0,0,0.0439614046118425,0.0337567968448788,0.0909463280625972,0,0,0,0,0,0.117049201048457,0,0,-0.00312272265620761,-0.00274433455205692,0,0,0,0.000231513829658067,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151027976363754,0.0344100389374435,0,0,0.108312777970876,0.0719656543279508,0,0,0,0,0,0,0,0.166913041525006,0.226444550126701,0,0,0,-0.0227409278816251,0,0,0,0,0,0.059373188338167,0,0,-0.0624385653373609,0,0,0,0,0,0.0581197821932953,0,0,0,0,0.00443628597137753,0.0159594685548019,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.00899649532832327,0,0,0,0.102775797116816,0,0.0245704130140486,0.0739684747365775,0,0,0,0,0,0,0,0,0.544166115839998,0,0,0,-0.00108005503133188,0,0,0,0,-0.0531784969466215,0,0,0,0.253138904136485,0,0.0185229405879209,0,0,-0.0211116975762246,0,0,0,0,0,0,0,0,0,-0.0536378521138622,0,0,0,0,-0.0476139698383648,0,0
X002304.SZ,0,0.237294998426351,0.0835197398880521,0,0,0,0,0,0,0.0911273639776834,0,0,0,0.0693166088138915,0,0.171385890153476,0,0,0,0,0,0,0,0,0.0848791748526792,0,0,0,0,0,0,0,0,0,0,0.0056517367550392,0.0127710553801506,0,-0.0409768426781479,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244372297704792,0,0,0,0,0.0179674916152254,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0563927645522932,0,0,0.0359163205331677,0,0,0,0,0,0.111638214794866,0,0,0,0,0,0.305116851909669,0,-0.167595255744313,0,0,0,0.117947143979945,0,0,0,0,0,0.253607980044205,0.24670075963787,0,-0.0210566252273111,0,0,0,0,0.105940820009726,0,0,-0.0248971631057816,0,0,0.0158883802036508,-0.0156867525931184,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450303839920594,0.155898042948016,0,0,0,0,0,0,0,0,0,0,0,0.0831708365849043,0,0,0,0.0517348739515267,0,0.0815667536699977,0,0.170333120152605,0,0,0,0.065004388326751,0.104529613261733,0,0,0,0.0626531830885265,0,-0.0118020920322044,-0.0474548675914698,0,0,0,0,0,0
X600031.SH,0,-8.67361737988404e-19,0.183830194866967,0.220132526749575,0.122514020042674,0,0,0,0,0,0,0,0.312315826021791,0,0,0,0,0,0,0,0,0.0709381159018311,0,0,0,0,0,0.00620214671652553,0,0,0,-0.0241585877209072,0,0,0,0,0,0,0,0,0,0,0.136553446797508,0,0,0,0,0,0,0,0,-0.0620916450390308,0,0,0,0,0.00628052481036084,0,0
X000568.SZ,0,0.227593120976966,0,0,0,0.0551668384052827,0,0,0,0,0,0,0,0.00638829803471874,0,0.0136369659007511,0.227422515627492,0,0,0.119677996896413,0,0,0,0,0,0,0,0.0288237676896614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117852066887458,0,0,-0.0390383816540672,0,0,0,0,-0.0272977161537724,0,0
X600690.SH,0,0,0,0,0,0.189784802004183,0,0,0,0.062530407913706,0,0,0.0877976219068086,0,0.0315420545766586,0.0886048298598034,0,0,0,0,0,0,0,0,0,0,0,0,0.0911743838080324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743798349516097,0,0,-0.00588197147801039,0,0,0,0,0.0214297023162313,0,0
X000338.SZ,0,0,-0.0201231130291551,0,0,0,0,0,0,0.733481714157163,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0409295558059925,0,0,0,0,0,0.130124773593569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196197495136885,0,0,0,0.0608563481078479,0,0,0,0,0,-0.0438780228284617,0,0,0,0,0.011754820164565,0,0
X002475.SZ,0,0,0.1189624199707,0,0,0.144754562081875,0.00903028423016619,0.0799955950163592,0,0,0,0,0,0,0.0530009122095818,0,0,0,0,0.291282815552334,0,0,0,0,0,0,0,0,0.17566779657553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364139260171807,0,0,0,0,0,0,0,0,0.00203069986248702,0,0,0,0,-0.0393059399754887,0,0
X600741.SH,0,0,0.127060000658691,0,0,0,0,0,0,0.15804750005569,0,0,0,0.0811291547422304,0,0,0,0.159517426434039,0,0,0.186418169528089,0,0,0,0,0,0,0,0,0,0,0.269060976793889,0,0,0,0,0.135907246934204,0,0,0,0.0170134444208467,0,0,0.0164302202297491,0,0,0,0,0,0,0,-0.00840669150953088,0.0652572892371045,0,0,0,0.0119709216603217,0,0
X000596.SZ,0,1.38777878078145e-17,0,0,0,0,0,0.00198104295999801,0,0,0.435751123376657,0,0,0,0,0,0.388514138907103,0,0.0114206889896239,0,0,0,0,0,0,0,0,0.087681724851801,0,0,0,0,0.02634776087931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107580715745652,0,0,-0.0350092023965621,0,0,0,0,0,0,0
X600809.SH,0,0.259684846547206,0,0,0,0,0.0760012597388208,0,0,0,0,0,0.057852091269436,0,0,0.220235159374242,0,0,0.0275241347352317,0,0,0,0,0,3.46944695195361e-18,0,0,0.0481956146405555,0,0,0,0,0.0912138886958503,0,0,0,0,0,0.0332496791963551,0,0,0.0380640853461006,0,0,0,0,0,0,0,0,0,-0.0409985549969365,0,0,0,0,-0.0166669120353883,0,0
X601877.SH,0,0,0,0,0.189970796853461,0,0,0,0,0,0,0,0,0.12414210161431,0,-0.187496283652936,0,0,0,0,0,0,0,0,0.0610859388227733,0,0,0.0851665737872583,0,0,0,0,0,0,0,0,0,0,0,0,0.22949707936914,0,0,0,0,0,-0.0480628525986899,0,0,0,0,-0.0669278319153907,0,0,0.0150814121670351,0,-0.0251344588158061,0,0
X000661.SZ,0,0,0,0,0.156862147468391,0,0,0,0,0,0,0,0,0,0,0.209809080169892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556266211479512,0,0.113034705760294,0,0,0.0228069550638919,0,0,0,-0.0758527931977184,0.00657746627300286,0.0423585861753763,0,0,0,0,0,0,0,0.00137617267405386,0,0,0,0,0,0,0
X600703.SH,0,0,-0.512724823323286,0,0,0,-0.290017900702686,0.311375494866706,0,0,0,0,0.072542110628956,0.622509959928653,0.300504377557598,0,0,0,0,0,-0.105662994255127,0,0,0,0,0,0,0,0,0,-0.0386876538745819,0.133436101591874,0,0,0.0249421877180033,0,0,0,-0.0395027100965796,0,0,0,0,0,0,0,0,0,0,0,0.31981186850561,0,0.0162608507856745,0,0,0,-0.0238308523837337,0,0
X000100.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0.29744338845984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157024468591174,0,0,0.236392448759485,0,0,0,0,0,0,0,0,0,0.0471697071793613,0,0.0191424640724044,0,0,0,0,0,0.0034370072368318,-0.0518254679980489,0,0,0,-0.0110363355869081,0,0
X000157.SZ,0,0.0261746578709221,0,0,0,0,0,0,0,0.0406734452649736,0.00119488597129886,0,0.264826716467592,0,0.0236991412445865,0.00483010485393555,0,0,0.0733004782857345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759646077453526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229616647088245,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.190663949573304,0,0,0,0,0,0,0,0,0,0.0189047806301353,0,0.105858766542162,0,0,0,0,0,0,0,0.0474231845870067,0,0,0,0,0,0.0855810799530077,0,0,0.0327737093687352,0,0.0619122268391435,0,0,3.46944695195361e-18,0.0807227984486931,0.0365906569051562,0,0,0,0.128323215523522,0,-0.0217823726889373,-4.33680868994202e-19,0,0,0,0.0113238506345081,0,0
X002236.SZ,0,0.0376221807721844,0,0,0,0.427860777907928,0,0.0395686036269995,0,0,0.0450529341426947,0,0,0.0308788711929241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381178457600217,0,0,0,0,0,0,0,0,0,0,0,0.0405549339119481,0,0,0,0,0.204201665210328,0,0,-0.0136785116481642,-0.0939850055991394,0,0,0,-0.0687120114003394,0,0
X002007.SZ,0,0,0.020880714977177,0,0.743328587970528,0,0,0,0,0,0,0,0,0.033899050355505,0,0,0.138047098790054,0.0259557402172438,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223155455593578,0,0,0,0,0,0,0,0,0,0,0,0,0.201371290491647,0,0,0,0,0,0,0,-0.0132831140525988,0,0,0,0.00893983683257732,0,0
X300124.SZ,0,0.0600142179993119,0,0,0,0,0,0.0107460375660826,0,0,0,0,0,0,0,0.0432490737567357,0,0,0,0.0365435817384897,0,0,0,0.108295106956663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388346375083928,0,0,0,0,0,0,-0.0122304136733878,0,0,0.113821200677919,0,0,-0.0371884739455742,0,0,0,0,0,0,0
X300003.SZ,0,0.00371865323535562,0,0,0,0,0,0.0588031812215301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027045524123083,0,0,0,0.0161810085496139,0,0,0,0,0.107142070679894,0,0,0,0,0,0.0501729394847009,0,0,0,0,0.170068449508395,0,0.00780836427389839,0.0823369136716433,0,0,0,0,0.0143338083108885,0.024641369272176,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.136181503143936,0,0,0,0,0,0.0204964501628787,0,0,0,0,0,0.138118207654574,0,0,0,0,0,0,0,0,0,0.0141569569104219,0,0,0.0087488933824663,0,0,0,0,0,0.499018459160694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0.00384628461993144,0,0,0,0,0,0,0,0.0502518402156029,0,0,0.118199546300971,0.158182233632294,0,0,0,0.0632637064286243,0,0,0,0,0,0,0,0,0,0.0183121724935297,0,0,0,0,0,0,0,0,0,0.000595615544958662,0,0,0.0321482244251556,0,0.0615814566617847,0,0,0,0,0,0.107474612893991,0,0,-0.00471283155171681,0.036815545005273,0,0,0,0,0,0
X600498.SH,0,0.0233270178681228,0,0,0,0,0,0.272060547162195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239159908348437,0.135579427967628,0.0850412003713752,0.0574726629111072,0.0589882586714151,0.0622880592868502,0,0,0,0.132925405394242,0.00242402703362346,0,0,0,0,0,-0.0227593789765889,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.00245950825408723,0,0,0,0,0,0,0,0,0,0,0.0736089083602686,0,0.035674328286936,0,0.126944229078592,0,0,0,0.420271084259166,-0.0391030152738612,0,0,0,0.0222237059134423,0,0,0,0.0274696577730155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164879735292461,0,0.0560641699834254,-0.0275136403626561,0,0,0,0.0271301315122465,0,0
X002506.SZ,0,0,0.543782200968687,0,0,-0.384441018759627,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.176182252612832,0,0,0,0.235655653960765,0.162874366869912,0,0,0,0,0,0,0,0,0,0,0,0,0.0939293067689112,0,0,0,0,0,0,0,0,0,-0.0404599213767212,0.00608538834358718,0,0,0,0,-0.0491428206808521,0,0,-0.18121245969936,0.0487099148796603,0,0,0,-0.0376867885042154,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0314665312064697,0.091349901403415,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126377711814538,0,0.217356475457641,0,0,0.103940181868684,0,0.203876913945239,0.0473025624700003,0.313221973558527,-0.0348656300088057,0.0465110071339829,0,0,0,0,0,0,-0.0490879583262725,0,0,0,0,-0.010408604925225,0,0
X600177.SH,0,0,-0.0653476126467286,0,0,0,0,-0.0491807328852763,0,0,0,0,0.0894514430720793,0,0.0915058753743221,0,0,0,0,0,0.183043973571767,0,0,0,0,0,0,-0.0131620425694492,0,0,0.0601363038932024,-0.00567716371331987,0,0,0,0,0,0,0,0,0,0,0,0.283209994780423,0,0,0,0,0,0,0,0.0547371689086861,-0.00141491486270084,0,0,0,0.0444347541786169,0,0
X000625.SZ,0,0,0,0,0.123381849996925,0,0,0,0,0,0,0,0.0241241538990699,0.0949552527877928,0.0912028541654122,0,0,0,0,0.173968254527434,0,0,0,0,0,0,0.254329574671785,0,0,0,0,0,0,0,0,0,0,0,-0.0888188609932305,0,0,0.0432460034091532,0,0.160676098787834,0,0.049652517639124,0,0,0,0,0,-0.041949452664664,0,0,0,0,-0.0316360197270814,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529053897605296,0,0.37433248460602,0,0.0877204773477241,0,0,0,0,0,0,0,0.0182129814598869,0.0609118078864423,0.00779154574604215,0,0,0,0.159223990283307,0,0,-0.0435099537056259,-0.00820727994004497,0,0,0,0,0,0
X600487.SH,0,-0.0547078837051776,0,0,0,0,0,0,0,0,0,0.143561704901893,0,0.188102175247916,0.123768039485462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108120841219039,0,0,0,0,0,0,0,0.0583601193458762,0.0263740623903773,0,0,0,0.151439338749509,0,0,0,0,0,0.211057034387051,0,0,0,0.00362481881445468,0,0,0,-0.011533665073816,0,0
X600183.SH,0,0,0,0,0,0,0,0.216544122644581,0,0.0111364628690542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114289598350433,0,0,0,0,0.00476041498764718,0,0,0,0,-0.016017761989167,0,0,0,0.183262359019255,0,0,0,0.206838264105008,0,0.0434844952744437,0.0973097394006018,0,0,0,0,0,0.00614224246162814,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0.262785431701808,0,0,0,0,0,0,0,0,0.426485758151883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090345312394855,0.388985461001619,0,0,0,0,0.0790092297459729,0,0,0.12889289039396,0,0,-0.123671096719706,0,-0.0423954581124482,0,0,0,0,0,0.0914226854311,0,0,0,0,0.149311022348547,0,0
X600522.SH,0,0.0418880385243545,0,0,0,0,0,0.0820163583701745,0,0,0,0,0.0418378359928773,0.179415584052658,0,0,0,0,0,0,0,0,0,0.0498755495247083,0,0,0,0.0107550784340855,0,0.159164593617393,0,0,0,0,0,0,0,0,0.0154822286630335,0,0,0,0,0,0.00672259567416008,0,0,0,0,0.106004602700322,0,-0.0280474166902935,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.162006829217626,0,0,0,0,0,0,0,0,0.0879621736673735,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030794948173903,0,0,0,0,0,0,0.192184044674265,0,0,0.297699177980848,0.170035820706572,0,0.0840974154418219,-0.0741331553227082,-0.271244869679623,0,0,0,-0.196377075159699,-0.00394519853556332,-0.0687403095964654,0,0,0,0.018978340667651,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.1419998054197,0.123072416430513,0.122960186018891,0,0,0.000504525132735233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00105685904769788,0,0.39551651926191,0,0,0,0.0419424891855401,0,0,0,0,0,0,-0.00728863973170218,-0.0675168272738541,0,0,0,-0.0173979445721013,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602159859548599,0.0275549221046109,0,0,0,0.0732711894275959,0,0,0,0,0,0,-0.0482593643490648,0,0,0,0,0.263645081028163,0.0439799460525479,0,0.126744298154866,0,0.0344262542329728,0.108412163888698,0.129036611144447,0.293045407370125,0,0,0.275455120806378,0,0,0,0,0,0,0,-0.0405687626598733,-0.0750947496293562,0,0,0,-0.0824183483788575,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785327388300295,0,0,0,0,0,0,0,0,0.236320282117943,0.210796170185937,0.151860959377242,0,0.27653549303892,0,0.0756623663410445,-0.102924799921118,0,0,0,0,0,0,0,0,0.116516740954524,0,0.070707085446411,0.0407683432434347,0,0,0,0.0319274385204332,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.118892858859895,0,0.0692636610801549,0,0,0,0,0,0,0,0.311218617326697,0,-0.0412913746019695,0.241343697473031,0,0,-0.158217838951896,0,0,0,0.23702342529618,0,0,0.0295319256528557,0,0,0,0,0,0,-0.0156265772286806,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.365262680743106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144401027882467,0.154163702209055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133806339100713,0.108728375005423,0.0965059691266376,0,0,0,0,0,0,0,0,0,0,0,-0.0222945128683471,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102998595530421,0,0,0.120475391351904,0,0,0,0,0,0.0413263971946041,-0.0238487226568796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189450947866012,0.269851616552544,0,0,0,0,0,0,0,0.111750875519054,0,0,0,0.0259799392019699,0,0
X600089.SH,0,0.128794726016208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770801346920475,0,0,0,0.0586350829609426,0.0940602592231873,0.0651485812439241,0.0113657125371321,0,0,0,0,0,-0.0380727260624856,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0938012426256169,0,0,0.222340604991409,0,0,0.0854501104349944,0,0,0,0,0,0,0,0,0,0.134790211861874,0,0,0,0,0,0,0,0,0.0804119968508798,0,0,0,0.0740737699283276,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551280071008149,-0.0747387548934532,0,0,0,0.00842458792242117,0,0
X600118.SH,0,0,-0.175480393500264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119249456982829,0.0390119279129742,0,0.330446374599774,0,0,0,0,0,0,0,0.134094516845337,0,0.0604179212467233,0,0,0,0,0,0,0,0,0,0,0,0.424132106032936,0,0,0,0,0,0,-0.0110395712157801,0,0,0,0,-0.0133072716153462,0,0
Change_TY3M,0,-0.0561465578408799,0,0,0,0,0,0.0175259439920304,0,0,0,0,0,0,0,0,0,0,0,0.0713845346934563,0,0,0,-0.00890651902833922,0,0,0,0.0555413326821521,0,0,-4.33680868994202e-19,0,0,0,0.101818310778395,0,0,0,-0.011059569005583,0,0,-0.187785320834893,0.0803822564616586,0,0,-0.0564150981014208,0,0,-0.0488206435330292,0,0,-0.0377705795820652,-0.111043006117785,0,0,0,-0.0486512564433768,0,0
Slope,0,0,0,0,0,0,-0.0945797288663462,0.126571884346399,0,0,0,0,0,0,0,0,0,0,0,0,-0.454585640196713,0,0,0,0,0,0,-0.329337218728038,0,0,0,-0.117261829101331,0,0,0,0,-0.635741421445406,0.0272312320470982,0,0,0,0,0,0.450286282653032,0,0.484794321135358,0,0,-0.516159493470646,0,0,0,0.696756805293494,0,0,0,0,0,0
TED,0,0,-0.049350047312333,0,0,0,0,-0.0238218213499093,0,0.204904335627889,0,0,0,0,-0.0592849045297659,0,0,0,0,0.0239012317364958,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.442152607639193,0,0,0,0,-0.186866260889921,0,0,0,-0.270014932368314,0,0,0,0,0,0.0730662602426533,0,0,0,-0.503598253635572,0.162068273066168,0,0,0,0,-0.174291408452683,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0693460703680408,-0.0730074288164713,0,0,0,0,0,0,0.129906288455438,0,0,0,0,0,0,0,0,-0.153804526099471,0,0,0,0,0,0,0,0,0,0.0232912836651227,0,-0.0413157822768316,0,3.46944695195361e-18,0,0,0,-0.032824856648355,0,0,0,0,-0.0424978276096275,0.0288555380757524,0,0.196343678810835,0,0,0,0
MKreturn,0,-0.00963300122983142,0,0,0,0,-0.00591306836499925,0,0,-0.105512776883276,0,0,-0.021078667459727,0,0,0,0,0.103630238342128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114323345419327,0,0.0556250374744591,0,0,0.0932572835379376,0,-0.0658752513781765,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220709162636521,0.208753949635259,0,0,-1.0842021724855e-19,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000678506316496551,0,0,0,0,0,0,-0.000782866920072315,0,-0.00240305508344102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69186313445002e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00127972649691726,0,0,0,0,0.00668675302329998,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0836902789764823,0,0,-0.520322803537133,0,-0.00814407964304526,0,0,0,0,0.0381996020976187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21804851727556,0,0,0,0,0,0,-0.37410432084176,0.311888374296565,0,0,0,0,0,-0.666371669139411,-0.0112926502205849,-0.604840359901402,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00375229056600438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166419797341746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282385069413023,0.0180192722257318,0,0,0,-0.0548357618915187,0,0
