,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X600690.SH,X002304.SZ,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X000625.SZ,X002241.SZ,X000100.SZ,X600703.SH,X000596.SZ,X300142.SZ,X000157.SZ,X002371.SZ,X002179.SZ,X002129.SZ,X002049.SZ,X600741.SH,X000799.SZ,X002007.SZ,X002236.SZ,X601877.SH,X600584.SH,X300146.SZ,X002414.SZ,X300003.SZ,X600183.SH,X000800.SZ,X601799.SH,X600779.SH,X600702.SH,X600460.SH,X600089.SH,X000066.SZ,X600707.SH,X002074.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0.0478402529433952,0,0,0,0,0,0,0.131948155774058,0,0.170741371160791,0,0,0,0,0.374958573411121,0.0612812509018408,4.33680868994202e-19,0,0,0,0.00863595050316019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115297188232759,0,0,0,-8.67361737988404e-19,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050455209215419,0,0,0,0,0,0.0489183452711218,0,-0.0620394995359361,0,0,0,0.0159459608594723,0,0,0,0,0,0,0,0,0,0,0,-0.0189048513971235,0.153730664885359,-0.00230385006577029,0,0.0757044820767561,0,0,0,0,0,0.0976357962311951,0,0.049365176813143,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0254338653184925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040240587727175,0.270980527940184,0,0,0.0724652198188504,0,0,0,0,0,0,0,0.102056069722817,0,0,0,0,0,0.0195052275300884,0,0,0,0,0,0.0785254462216207,0,0,0.131668321181175,0,0,0,0,0,0,0,0,0.00543815627447548,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0286029021940253,0,0,0,0,0.164265308181764,0,0,0,0,0,0,0,0,0,0.413182733304838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608995148275945,0,-0.0399669260296573,0,0,0,-0.0692936818972193,0.0788401326389205,-6.93889390390723e-18,0,0,0.0203127042099572,0,0,0,-0.0135701467749629,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18173576035455,0,0.275080628510323,0,0,0.538673605277983,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451864288558504,0,0.0981016339444745,0,-0.00796680625475188,0,0,0,0,0.0357471107772127,0,0,0,0.000435039446870068,0,0
X300124.SZ,0,0,0,0,0.337904307439962,-6.93889390390723e-18,0,0,0,0.251810910532679,0,0,0,0,0,0,0,0,0,0.150528727578452,0,0,0,0,0,0,0,-0.2254222939364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315659224098602,0,0,0,0.159219705753446,0,0,-0.0565462101306448,-0.011645425471894,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065336029897924,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241122654853141,0,-0.00220467488748778,0,0,0,0,0,0,0,0,0.0120442964935849,0,0,0,-0.0414567635029526,0.0356971214540764,0,0.0820416756498302,0,0.0606521960050338,-0.0849437666818558,0.0388466567558296,0,0,0.0303401526607142,0,0,0,-0.022317438522673,0,0
X000338.SZ,0,0,0,0,0,0.21298268183244,0,0,0,0,0,0,0,0,0.0756330826942982,0,0,0,0,0.0230066768436035,0,0,0,0,0,0.0327088554301625,0,0,0,0,0,0,0,0,0,0,0.0641647116393648,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0434552358352015,0,0.0987432845396258,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0969312124033152,0,0,0,0,0,0.137094447735684,0,0,0.0445588470499654,0,0,0,0,0,0.0965219106239412,0.0139908970220743,0,0,0,0,0,0,0,0,0,0,0.00235969549732194,0,0,0,0,0,0,0,0,0,0.0486077340657572,0,0,0.048399092477808,0,0,-0.0330505079376691,0,0.0125426728741097,0,0,0,0,0,0,-0.00124275963039905,0,0
X000625.SZ,0,0,0,-0.630146975655893,0.0408475855585384,0,0,0,0,0,0,0,0,0,-0.0550154335742327,0,0,0,0,0,0,0,0,0,0,0,0,0.0742342584920078,0.110056167211651,0,0,0,0,0,0,0.187090048503779,0,0.220188486606803,0,0,0,0,0,0,0,0,0,-0.0378380713681239,0,0,0,0.123856666610548,-0.0856190630112294,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.383077660876795,0,0.210251474099392,0,0.0540919341270433,0,0,0,0,-0.0803410149787755,0,0.058125396028826,0,0,0,-0.0176484550048677,0,0,0,0,0,0,-0.0555788627573085,0.0980051374569435,0,0,0,0,0,0,0,0,0.0731670242302229,0,0.101771116199283,0,0,0,0,0,0,0,0,0,0,0,-0.00574727933844751,0,0
X000100.SZ,0,0,0,0,0.00455406412836218,0,0.0177456788910908,0.00229608846412836,0,0,0.111022774667871,0,0.390451845448293,0,0,0.0964447132612709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260944801256258,0,0,0,-0.0237827592714041,0,0,0,0,-0.0155849462869312,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0986297966112928,0,0,0.0405417027441107,7.98160786239439e-05,0.0913796754106756,0.112145952186455,0,0,0,0,0,0.0127825427023854,0,0,0,0,0,0,0,0,0,0,0.205576635110765,-0.0289617733259654,0,0,0,0,0,-0.0686289949486806,0,0,0,0,-0.0326768364967217,0,0
X000596.SZ,0,0,0,0,0,0.600124533912791,0,0,0,0,0,0,0,0,-0.0496110570835269,0,0,0,0,0,0,0,0,0,0.0701940530897854,0,0,0.407866275747753,0,-0.269880850387771,0,0,0,0,0,0,-0.0305922514608592,0,0,0,0,0,0,0,-0.0339464408665336,-0.0852841760109319,0,0,0,0,0,-8.67361737988404e-19,0.00472158827387666,0,0,0,0.0271286488506877,0,0
X300142.SZ,0,0,0,0,0.0527014785599384,0,0,0,0,0,0,0,0,0,0.0399826112958031,0,0,0,0,0,0,0,0,0.56714088416837,0,0,0,0.171143228746735,0,0,0,0,0.150403257159334,-0.121234605963295,0,0,0,0,0,-0.0294770504821189,0,0,0,0,-0.00824285196350927,0,0,0,0,0,0,3.46944695195361e-18,-0.0636846948768699,0,0,0,0.0396907400019246,0,0
X000157.SZ,0,0,0,0,0,0.116574607979509,0,0,0,0.0137358044569665,0,0,0,0,0,0,0,0.442245928752621,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0.0664652093775766,0,0,0,-0.0655352284751687,0,0,0,0.129230650135162,0,0,0,0,0,0.0357935980546793,0,0,0,0.109683549267982,0.195771419692186,0,0,0,0,0,0,0,-0.0333320211244684,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488787168931959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173669330668205,0,0.56025833133094,0,0,0,0,0,0,0,0.0315095343573952,0,0,0,0,-0.165768615203625,0,0.0868437109962364,0,0,0,0,0,0,0,-0.0818801665415544,0,0,0,-0.0159880314157241,0,0
X002179.SZ,0,0,0,0,0,0.154202299660421,0,0,0,0.104065747994502,0,-0.0476764070056211,0,0.0179785176909689,0,0,0,0.0598920463084071,0,0,0,0,0,0.581272685995819,0,0.206279228579534,0.100126855132121,0,0,-0.0520571166330549,0,0,0,0,0,0,-0.131318470844144,0,0,0,0,0,0,0,0,0.0224167834123052,0,0,-0.0373005160279864,0,0,0.104844006424179,0,0,0,0,0.0119435608812463,0,0
X002129.SZ,0,0,0,0,0.225228420629672,0,0,-0.0221350327226738,0,0,0.0588463181721926,0,0,0,0,0,0,0,0,0,0,0,0,-0.076045288862179,0,0,0,0,0,0,0.1352398198929,0,0,0,0,0,-0.0273332383942392,0,-0.062850970400148,0,0,0,0.0161012182178671,0,0,0.398143573583573,0,0,0,0,0,0,-0.00101026599504379,0,0,0,0.031419729756928,0,0
X002049.SZ,0,0,0,0,0.210840200759042,0,0,0,0,0.158542784582882,0,0,0,0,0.028486831372835,0,0,0,0,0.0649576951516937,0,0,0,0,0,0,0.0734751574106489,0,0,0,0,0,0,0,0,0,-0.0570159781500977,0.251432559806061,0,0,0,0,0,0,0,0,0,0.168854931753732,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.121501435691893,0,0,0.0375190604695908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167738434559239,0,0.193540567316175,0,0.117121414332389,0,0,0,0,0,0,0,0.00943941340615804,0,0,-0.0122380640846543,0,0,0,0,0,-0.00347369592054234,0,0,0,0.00402168871244124,0,0
X000799.SZ,0,0.143413479098963,0.180496235992067,0,0.308042993992567,0.0943615147298399,0,0,0,0,0,0,0,0,0.0197160665518612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140922475627623,0,0.0805241519590663,0,0,-0.00302224025264009,0,0,0,0.0756829907175304,0,0,0,0,-0.0286435054115397,0,0
X002007.SZ,0.0693019399403276,0,0.141882579322413,0,0,0.249067627941027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112734985783118,0,0,0,0,0,0,0.0987962945981113,0,0,0,0,0,0,0,0,0,0,0.0679679058437361,0,-0.0412780263113605,0,0,0,0.0613932205989561,0,0,0.00662560034850762,0,0,0,0,-0.0252359272610728,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350943371608852,0.0295370447677223,0,0,0,0,0,0,0.021601523864332,0,0.115009620548199,0,0,0,0,0,0,0,0,0,0,0,0,0.0800035828900954,0,0,-0.221111001414759,0,0,-0.0657839565590475,0.0235206910139854,0,0,0,0,0,0,0.00547111642162469,0,0
X601877.SH,0,0,0,0,0,-0.100576551923219,0,0,0,0,0,0,0.0104044026105298,0.126668769678396,0,0.046644027897262,0,0,0,0.00986192961531374,0,0.0715451656404079,0,0,-0.0200601757217461,0,0,0,0,0,0,0,0,0,0,0,0.0926259840978939,0.258048887763916,0,0,0,0.104755925184231,0,0,0.0116976185738182,0,0,0,0,0,0,0.00690715246974418,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.013289414397059,0,0,0,0,0,0,0,0,0,0,0.00631722316436423,0,0,0,0.131510549569238,0,0,0,0,0.0629739087569491,0,0,0,0,0.238412473868273,0.0295423517700185,0,0,0,0,0,0.0116697539112932,0,0,0.172874100278712,0,0,0.0400588359029872,0,0.0983456201650529,0,-0.117171791270863,0,0,0,0,-0.0461230321429797,0,0,0,0,0.0177136225411709,0,0
X300146.SZ,0,0,0,0,0.182153246240872,0,0,0,0,0,0,0,0,0,0,0.0128940767808016,0,0,0,0,0,0,0,0,0,0,0.00307513099257282,0,0,0.188390750602909,0,0,0,0,0,0.044924067200043,0,0,0,0,0,0,-0.0219539402805915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213519956509452,0,0
X002414.SZ,0,0,0,0,0,0.0289107680704214,0,0,0,0.0375458012725471,0,0,0,0,0,0,0,0,0,0.0567184601862601,0,0,0,0,0,0.102830374426707,0,0,0,0.28101863165914,0,0.0501575211959734,0.0699277392906452,0,0,0,0,0,0,0,0,0.116466196663894,-0.134294253550861,0,0,0,0,0.0692936418638892,0,0,0,-0.0145174445084835,-0.0432383730255422,0,0,0,0.0246966733256393,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0557697977422893,0,0.0697611162764428,0,0,0,0,0.031787389221136,0,0,0,0,0,0.135474712742008,0,-0.0199546020196442,0.13179857528747,0.151896778459388,0.022978927318505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913540366458812,0,0,0,0,0,0,0,-0.0111630361575723,0,0
X600183.SH,0,0,0,0,0.0229320342781069,0,0,0,0,0.191010995698081,0.115144203967894,0,0,-0.00768389861612219,0,0.0330715983595247,0,0,0,0,0.125920749803798,0,0,0.0156943408841183,0,0,0,0,0,0,0,0,0,0,0,0.0537433186413543,0.0526618217181941,0,0,0,0,0,0,0.0567993751628344,0,0,0,0,0,0,0,0,-0.0146510062364057,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0224610619915571,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.165611632843925,0,0,0.0269711657696741,0,0,0,0,0,0,0,0.03958742569582,0,0,0,0,0,0,0,0.00185552197371287,0.0443729343497494,0,0,0,0,0,0,0.0115598191182937,0.0416503079367565,0,0,0,0,0,0
X601799.SH,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.034165322196209,0.072068261040275,0,0,0.153175751964958,0,0,0,0,0.249272454479039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167993773036281,0,0,0,0,0,0.186099790634088,0,0.0701432543066014,0,0,0,0,0,0,-0.021060015814737,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.0972714580853202,0,0,0,-0.0286674570445548,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235745516821847,0,0,0,0,0,0,0,0,0.276587037972204,0.0677019932451652,0,0,0,2.16840434497101e-19,0,0,0,0,0.193797153879067,0,0,-0.166886085058456,0,0,0,0,0,0,0,0,0,0,0,0.0217591328121594,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0.138108093267601,0,0,0,0,0,0.0535183065969874,0,0,0,0,0.0341925735188115,0,0.421057639063066,0,0,-0.0560567611846643,0,0,0.122667522255444,0,0,0.334762212510549,0,0,0,0,0,0.557638043166323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183981565865051,0,0,0,0,0.0206606573398597,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143139137993453,0.0688521736786987,0,0,0,0,0,0,0,0,0,0.248246613934604,0,0.105769969371122,0.0859453452901491,0,0,0,0,0,0,0,0,-0.11591014636285,0,1.73472347597681e-18,0,0,0,0.0522490986891258,0,0,0,0,0,0.0647160222506214,0,0,-0.104334704880775,0,0,0,-0.0105929405407683,0,0
X000066.SZ,0,0,0.187307653309932,0,0,0,0,0,0,0,0,0,0,-0.0605814616909958,0.175349699582493,0.0527817939719704,0,0,0,0.149921687562857,0,0,0,0,0,0,0,-0.194315569519397,0,0,0,0.0844523414739045,0,0,0,0,-0.113931600075676,0.0667471061780079,0,0,0,0,0,0,0.146805327962714,0,0,0,0,0.293240580646547,0,0,0.0940502464210236,0,0,0,0.0161535129104633,0,0
X600707.SH,0,0,-0.297842054770909,0,-0.483974530557092,0,0,0,0,0,-0.00533782219582193,0,0,-0.127162622089736,0,0,0,0,0,0.407155334473508,0,1.02086565888668,0,0,0.0410591514880175,0.322913349207164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202581540013255,0,0.164199398348261,0,0,0,0,0,0,0.156229180408353,-0.231541050917757,0,0.0120418933945234,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.315263944805233,0,0,0,0,0,0,0,0,0,0,0,0.0498811630430628,0,0.0648229943026223,0,0,0.029463100576397,0,0,0,0,0,0,0,0,0.165329920951114,0,0,0,0,0.185779041968673,0,0,0,0,0,0,0,0,0,0,-0.00769053828398657,0,0,0,-0.0948722787476959,0,0,0,0,-0.0220427270851874,0,0
X000977.SZ,0,0,0,0,-0.0272654667739341,0,0,0,0,0,0.121850358289207,0,0,0,-0.038991154393536,0,0,0,0.347444731462688,0,0,0,0,0.0592233073287885,0.00669781561646941,0,0.0528179337333312,6.93889390390723e-18,0,0,0,0,0,0.120169359079387,0,0.0708003345480185,-0.339688930813845,0,0,0,0,-0.405217266688604,0,-0.0252468911284731,0,0,0.191446508738677,0,0,0,0,-0.0500459488944264,0,0,0,0,-0.0542451275112681,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0919647817927255,-0.208465539947308,0,0,0,-0.114712875338241,0,0,0.0322218979183064,0,0.24965910491041,0,0,0,0,0,0,0,0.100556198904939,0,0,0,0.0706201637687335,0,0,-0.0373394623083569,0,-0.022692077687974,-0.068938408608507,0,0,0,0.0263979911097877,0,0,0,0,-0.0119780179628269,0,0
Slope,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0188687661272973,0,0,0,0,-0.119042796486845,0,0,0,0,0,0,0,0,-0.0783592928723343,0,0,0.0607727182340346,0.109318212785859,0,0,0,0,0,0,0,0,0,0.0288623805464074,0,0.00245436153939216,0,0,0,0,0,0,0.973819810086868,0,0,0,-0.24375825547052,0,0
TED,0,0,0,0,-3.46944695195361e-18,-0.0706303484484039,0,-0.0380719173020584,0,0,0,0,0,0,0,0,0,0,-0.0191198335720099,0.0391034960734167,0,0,0.10964428917476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501935831889913,-0.0235479000163712,0,0,0,0.794047525198888,0,0,0,0,0.125979854898386,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208543412065904,0.00809255741603933,0,0.00772666479581431,0,0,0,0,0,0,0,0.154872389686304,0,0.0675624045362402,0,0,0,0,0,0,0,0,0,0,0,0.0120941545051148,0,0,0,0,-0.00792070682393708,0,0.0434500253082261,0.0174862956714467,-0.0361718658720209,0,0,0.0191726166746456,0,0,0,0,-0.00420684248520376,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287719484207765,0,0,0,0,0,0,0,0,0.0023092195351309,0,-0.00976696504388437,0.00135447514593124,0,0,0,0,0,0,0,0,0.0287168164152365,0,0,0,0,0,0,-0.00629083200890248,0.0229838917302969,0.0531506708452862,0,0,0,0,0,0,0,-0.0387067801843001,0,0,0,-0.0147028164428683,0,0
MKvol,0,0,0,0,0,0,0,0.00297549296413316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00039425658445144,-0.00125061210731522,-0.00251955821485755,0,0,0,0,0.00154626056025285,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000127483952243752,0,-0.00143831175553778,-0.00156133277594647,0,-0.000288297768137753,0,0.000499965086328325,0,0,0,0,-0.0024834089599295,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00135459829632508,0,0,0,0,0.129958110502779,0.242455442420731,0,0,0,0,0,0,0.0501351266007048,0,0,0,0,0,-0.0901144832268839,0.0385054551607779,0,0,0.0341284335254793,0,0,0,-2.3569133505822,2.85958350119332,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000611465684170827,0,0,0,0,-0.000242744849122776,0,0,0,0,0,0.00112980672610915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022414285040306,0,0,0,0,0.00208565022577976,2.71050543121376e-20,0,0,0,0.00255609564810398,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00119926332596068,0,0,0,0,0,-0.00248442332848184,0,0,0,0,-0.00515486742925779,0,-0.00866193023434086,0,-0.00520798487597312,0,0,-0.00609176619567419,0,0,0,0.0184955143786834,0,0,0,0,0,0,0,0,0,-0.00284465612713483,0,0,0,0,-0.0248668815903086,0,0,0,0.00782886230058337,0.00687038871281079,0,0,0,0,-0.0434223631109084,0,0
