,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X000625.SZ,X002241.SZ,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X600809.SH,X300124.SZ,X601877.SH,X000100.SZ,X002008.SZ,X600487.SH,X002085.SZ,X002508.SZ,X300136.SZ,X300003.SZ,X600089.SH,X600522.SH,X600271.SH,X600177.SH,X000157.SZ,X600699.SH,X600118.SH,X600867.SH,X000559.SZ,X002294.SZ,X000050.SZ,X300115.SZ,X002074.SZ,X600498.SH,X000981.SZ,X600566.SH,X600372.SH,X000596.SZ,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,-0.17323012661787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451845755803056,0,0,0,0,0,0,0,0,0,0,0,0.0409130417978458,0,0,0.108803895999046,0,0,0,0,0,0,0.0405122058790633,0,0.000137786711254062,0,0,-0.01019086504266,0,0,0.0534441412928838,0,-0.0212084947590931,0.0182286726260119,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0941394466908035,0,0,0,0.0398366677796551,0,0.0922201002319026,0,0.0826144361783307,0,0,0.246233400536776,0,0.00981205665053863,0,0,0,0,0,-0.068819294889855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423480976014913,0,0,0,0,0,0,0,0,0,0,-0.00177065076494258,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0186903782410988,0,0,0,0,0,0,0,0,0,0,0,0,0.0210721062590089,0,0,0,0.153102299762123,0,0,0,0,0.337794574725109,0,0.417271528596262,0,0,0,0,0,0,0,0,0,0,0.221964583491886,0,0,0,0.0812334056738116,0,0.00573258257203207,0,0,0.0064341330668214,0,0,0,0,0,0
X002085.SZ,0,0,0.0395402309672526,0,0,0,0,0,0.132971884138162,0.11936677567226,0,0,0,0,0.0034542671034823,0,0,0,0.0395988387946135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170961713060142,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0116395461235291,0,0.0666872841167401,0.00590475045564365,0,0,0,0,0,0
X002508.SZ,0.0421311036518592,0,0.186241564574785,0.495431338835598,0,0,0,0,0,0,0.00953855979834383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22768344510626,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113629442725913,0,0,0,0,0,-0.0902693052248133,0,-0.0181407489595049,0.00591385064150145,0,0.0198669300002286,0.0157793747350901,-0.0170115078222706,0,0,0,0,0,0
X300136.SZ,0,0.146203791570189,0,0,0,0,0,0,0,-1.38777878078145e-17,0.119197340720234,0,0,0,0,0.507341712103048,0.0408964248790978,0,0,0.00330821475858432,0,0,0,0,0,0.148424355748018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067168037600144,0,0,0,0,0,0,0.16064178233425,0,0.00403439346152096,0.0669876869575011,0,0,0,0,0,0
X300003.SZ,0,0,0.208204523050949,0,0,0,0,0,0,0,0,0.114415738932174,0,0,0.103781524919903,0,0,0,0,0,0,0,0,0,0,0.00796961684181598,0.0162319416950868,0,0,0,0,0,0,0,0,0,-0.291148294614439,0,0.318281330670346,0,0,0,0,0,0.283629747011965,0,0,0,0,0,0,-0.010929611024551,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.057152995622462,0,0,-0.00981678349967774,0,0,0,0,0.117498258986365,0.0232553120512512,0,0,0,0,0,0.048508076281441,0,0.0783880517214889,0,-0.0225349261025702,0,0,0,0,0,0,0,0,0,0,0,0,0.0805007585861423,0,0,0,0,0,0.110597842807583,0,0,0,-0.0132798987626095,0.044309767265582,0,0,0,0,0,0
X600522.SH,0,0,0.161420679502396,0,0,0,0,0,0,0,0.00571177306726168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312014784512098,0,0,0.0201891386250916,0,0.263203847571176,0,0,0,0,0,0,0,0,0,0.0355486275075311,0,0,0,0,0,0.0964100738136669,-0.117237176052709,0.0546361610371007,0,0,0.00285923515466965,-0.0134029737269399,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505054942077659,0,0,0,0,0.0687790208188,0,0,0,0.0641361498471457,0,0,0,-0.0877479029564135,0.223516099444218,0,0,0,0,0,0.111249674230794,0,0,0,0,0,0.0713365596965751,0,0,0.0149861146819371,-0.331094274110598,0,0,-0.078509333849056,0,0.166088928057896,0.0652589842143786,0,-0.0778092525569123,0.0292155668983093,0.0128081742563465,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0790711847039525,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00602871984470045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691544865546518,0.0607951523384469,0,0,0,0,0.028198881057417,0,0,0.0767398089017316,0,0,0.0394806857786272,0,0.075762519694468,0,-0.0135210192710956,0.00231160806204176,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0388785381334987,0,0,0,0,0,0,0,0,0.0922500848547955,0.253318071408466,0,0,0,0,0,0,0.0289215906824365,0,0,0,-0.0457248103340901,0,0,0,0,0,0,0,0,0,0,0,0.0885359820951485,0,0,0,0,0,0,0,0,0,0,0.00979049712184594,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,-0.0555260999075205,0.100482236042242,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339542528947289,0,0,0,-0.0519062580411908,0,0.0733092399042306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876457680262464,0.0547918546332017,0,0.317157632090222,0,0,0,0,0.170668692078309,0,-0.0123066013026109,0.0311506463106429,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309981885103553,0,0,0,0,0,0,-0.0321557077694116,0,0,0,0,0,0,0,0,0.129217663147312,0.20386207287901,0,0.0897489674142625,0,0,0,0,0.0865614666354576,0,0,0,0,0,0.00293890789024476,0,0,0.252311885172601,0,0.0492059862194282,0,0,0.0395772142562614,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.111492946976364,0,0,-0.0612072027236732,0,0,0,0,0,0,0,-0.0168599982812854,0.034716729797932,0.023024539665491,0,0,0,0,0,0,0,0,0,0.031493721823242,0,0,0,0.262885398221154,0,0,0,0,0,0,0,0,0,-0.0383090013681446,0.0619073739293471,0,0,0,0,0,0,0.00498461651601375,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.134475771302883,0,0,0,0,0,0.00675616382101419,0,0,0,0,0,0,0,0,0.0310398210094454,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0127433597824023,0,0,0,0,0,0,0.0986795372120232,0.143249164235538,0,0,0,0,0.0549182216338081,-0.0908073933467505,0.0173283307548555,0.00230056140603391,0,0,0,0,0,0
X002294.SZ,0,0,-0.115099300948728,0,0,0.286952623471469,0,0,0.141963008740065,0.0298394540449679,0,0,0,0,0,0,-0.126094608049786,0,-0.0503878493637427,0.054434052126611,0,0,-0.082252482443649,0,-0.0169132544029583,0,0.196141026795161,-0.05538409212222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305280145068411,-0.157665187844189,0,0,0,0,0,0,0,-0.03220273062958,0.0212601286483726,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496728174129947,0.201978916943883,0,0,0,0,0.364076455450471,0,0,0,0,0,0,0,0.297890521990598,0,0,0,0,0,0,0,0,0,0,0,0.0846815777615523,0,0,0.0570705087031999,0,0,0,0,0,0,0,0,-0.0368166129816385,0.0907138650624818,0,0,0,0,0,0
X300115.SZ,0,0,-0.0188543060153147,0.00971495377808429,0,0.309241718276967,-0.274865642479928,0,-0.0974901015454282,0,0,0,0,0,0,0.229002040016577,0,0,-0.0415909345933871,0,0,0,-0.0618037978765377,0,0,0,0.121177158359132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168676018950072,0.0554120816391212,0,0,0,0,0,0,0,0.0427976807692309,0,-0.0100728419860907,0.0194558811937945,0.0486151837158306,0,0,0,0,0
X002074.SZ,-0.0349784950273545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467513430956533,0,0.306250536228538,-0.197477025501167,0,0,0,-0.00654476297606818,0,0,0,0,0,0,0,0,0,0,0,0,0.326641308337488,0,0,0,0,0.0651006415491852,0,0,0,0,0,0,0,0.260245941206776,0,0.00973265165685913,-0.0168256292150439,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.0184585585290259,0,0.0610745004354566,0,0,0,0,0,-0.0304605072567166,0,-0.0779741707624755,0,0.146041648018195,0,0,0,0,0,0,0,0.207154792381949,0,0,0,0,0,0,0.0354181253019066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350398284674261,0,0.00704547044411144,0,0,0.011781717125922,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.218983822473942,-0.0879387656393154,0,0,0,0,0,0,0,0.0848425741236745,0,0,0,0,0,0,0,0,0,0,0,0,0.0167400010001257,0,0,-0.0554677706156254,0.0227100770431801,0,-0.0411447029847951,-0.0653487465949541,0,0,0,0,0,0,0,0,0.0469334523930275,0,0,0.0156079526518484,0,0.0329973367429009,-0.027770362589391,0,0,0,0,0,0
X600566.SH,0,0,0.0334980939458894,0,0,0,0,-0.0933732034277349,0,0,0.242079534895094,0,0,0,0,0,0,0,0,0,0.148165595353524,0,0.100325840279658,0,0,0,0,0,0,0.14490394545355,0.0610834624113382,0,0,0,0,0,0,0,0,-0.121543160790152,-0.0202576119436359,0,0,0,0,0,0,0,-0.0583732297173715,-0.0176197449943122,0,0.00374345467970089,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-0.0395123680343528,0,0,0,0,0,0,0,0,0.0641853557861331,-0.00489470061874813,0,0,0,0,0,0,0,0,0,0,0,0.0794092912026303,0,0,0,0,0.856911864437517,0,0.108489504605579,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0112969902474636,0,0.0278591043078315,-0.0277873588663676,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.183118708925874,0,0.207551872994471,0,0,0,0,0,0,0,-0.070844824443201,0,0,0,0.00611615619660076,-0.086770339237332,0,0.323678326909876,0,0,0,0,0.0552546808419802,0.151859489300073,0.00226248593512713,0,0,0,0,0.0101225382610209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16586476154485,0.0620432458292881,-0.0211485322419038,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.319805374954341,0,0,0,0,0.0767841556866454,0.190053475049716,0,0,-0.00289655898484847,0,0,0,0,0,0.307304088820629,0,0,-0.128866535902655,0,0,0,0,0,0.101287748558874,-0.187129957921114,0,0.109723512407215,0,0.206879407455536,0,0.380145389149929,0,0,0,0,0,0,0,-0.034376435192988,0.0804547212990735,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.177526271119793,0,0.127034666956824,0,0,0,-0.0778996247839621,0,0,0,0,0,0,0,0.134794843685421,0.0915086062511001,0,0,0,0.152284270549631,0,-0.316550285300152,0,-0.144880257120395,0,0,0,0,0,0,0,0,0,0,0,-0.0250672624240797,0,0,0,0,0,0,0,0.0468731068099511,0,0,-0.00781338189926395,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331871386243498,0,0,0,0,-0.40987003183336,0,1.48644707570953,0,0,0,0,0,-0.323740113527423,0,0,-0.368844040450837,0,0,-1.18842352112567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534890685165222,2.13519744953144,0,1.65989604509217,0,0,0,4.56986291196727,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255044639068017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675406090947323,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.13388147501469,0,0,0,0,0,0,0,0,0,0.0548292442879313,0,0,0,0,0,-0.133673238575535,0,0,0,0,0.0361461461986965,0,0,0,0,0,-0.127266488902665,0,0,0,0,0,0,0,0,0,0,0,-0.21899319913023,0.118086777155661,0,0,0,0,0,0,0,0,0,0.013893936524486,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.128050649548297,-0.00377262493975577,0,0.00500020127817534,0,0,0,0,0,0,0,0,0,0,-0.0262457998394135,0,0,0,0,0,0,0,0,0,-0.0247871619183951,0,0,0,0,0,0,0,0,0,0,0,-0.0575862271289352,0,0,0,0,0,0,0,0,0.0128127771961884,-0.0121199180548784,0.00127080249900945,0.0406978674631894,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000886130586493825,0,0,0,0,0,0.00106691809105588,0,0,0,0,0,0.000900190582879825,0,0,0,0,-0.00141083539591214,0,0,0,0,0,0,0.000143532313529105,0,0,0,0,0.000773999012808406,0.00289658535153647,0.000560881950130379,0,0,-0.00115839589511878,0,-0.00173334003946433,0.000162432633533983,0,-0.00109302002605248,0.00131719283384848,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0186346508117962,0,0,0,0,-0.00958837832313577,0,0,0,0.00746798866712169,0,0,-0.00537167893399729,0,0,0,0,0,0,0,0,0,0,-0.0098061356683944,0,0,0,0,0,0,0,0,-0.00221122745905909,0,-0.0109467133263222,0,0,0,0,-0.00739041821466968,0,0,0.0261007574076826,-0.0372281385846008,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189405429056924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430946459209922,0,0,-0.000201144995799944,0,0,0,-0.00317328861070181,0,0,0.0218910026970218,-0.0243470449243548,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360653787619419,0,0,0,-4.33680868994202e-19,0,-0.00476470185062802,0,0,-0.00994966869807728,0.0050897229641974,0,-0.00925033387141846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015611823196186,0,0,0,-0.00700930393371378,0.00991433232519905,0.000533583494239169,0.0150265228085267,0,0,0,0,0,0
