,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002241.SZ,X600031.SH,X002475.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X002085.SZ,X300124.SZ,X000100.SZ,X002508.SZ,X300003.SZ,X300136.SZ,X600271.SH,X600089.SH,X002294.SZ,X002008.SZ,X600522.SH,X600177.SH,X600487.SH,X000157.SZ,X002007.SZ,X600118.SH,X600867.SH,X600566.SH,X600372.SH,X600699.SH,X600809.SH,X000981.SZ,X000559.SZ,X000050.SZ,X002074.SZ,X000623.SZ,X000066.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.059882331461489,0,0,0,0,0,0,0,0,0.209282177687907,0,0,0,0,0,0,0,0,0,0.0438296978063858,0,0,0,0,0,-0.102277501299984,0.111980284147315,0,0,0,0,0.16672002549461,0,0,0,0,0,0,0,0.321061220603663,0,0,0,0,0,0,0,0,-0.0075575040997213,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.256107945306709,0,0,0,0.0200670664783415,0,0.120644735653576,0,0.298873433206661,0,0.0847246687523986,0,0,0.0602691390058918,0,0,0,0,0,0,0,0,0,0.0782934896121969,-0.0949729963735114,-0.0636966033877129,0,0,-0.0205143612629091,0,0,-0.0118704649672535,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184355198044443,0,0,0.0248412086737473,0.00375970170218958,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.12023742342077,0.0418158051956392,0.0156687301164523,0,0,0,0,0,0.0822831467267206,0,0.433557443479016,0,0,0,0,0,0,0,0,0,0,0.236146318219081,0.0508663881985592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18855586265093,0,0,-0.106949006883061,0,0,0,0,0,0,0,0.00425565106460489,0,0,0,0,0,0
X000651.SZ,0,0.0630194734220181,0,0,0.11822362658853,0.06818787932753,0,0,0,0,0,0,0,0,0.0666522194816137,0,0,0,0,0,0.161288110301403,0,0.00619461580131791,0,0,0.0573151634556726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219864273862238,0,0,0,0,0,0,0.0248428923020842,0,-3.46944695195361e-18,0,0,-0.00564882326163477,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.733061258263172,0,0.060606604408482,0,0,0,0,0,0,0.072022482914701,0,0,0,0,0,0.00417583369583014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224158241522552,0,0,0.0400870379542161,0.0182118895992843,0,0,0,0,0.00716909435855772,0.00795746072760665,0,0,0,0,0,0
X000725.SZ,0.0596124692276637,0,0.0831568166328341,0.0108335209081472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330498580378096,0,0,0,0,0,0.630532807580491,0.232859092160848,0,0,0,0,0.0331646570286057,0,0,0,0,0,0.113548964718172,0,0,0,0,0.0642383530403875,-0.137878273776949,0,0,0,0,0.00467003870453795,0.0410156156515995,0,0,0,0,0,0
X600276.SH,0,0.069144058112494,0.143198713581883,0,0,0,0,0,-0.00923891167005902,0,0,0.164637085559682,0,0,0,0,0,0,-0.117885084210574,0,0,0,0,0,0,0,0,0,-0.168215997951716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044248959175284,0,0,0,0,0,0.0117308728492794,0.00105007144305043,0,0,0,0,0,0
X002304.SZ,0.205229947804391,0.105970824059752,0,0,0.345380625040252,0,0,0,-0.0510618402070108,0.211569969669987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831252052282203,0,0,0,0,0,0,0,0,0,0,0,0.153352533056024,0,0,0,0,0,0,0,0,-0.0176525744773634,-0.00951229688844728,0,0,0,-0.126317419654134,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.154311494882146,0,0,0,0.0160210153639814,0,0,0,0,0.0423601804773597,0,0,0,0.169172181010632,0,0,0,0,0,0,-0.0693800543219075,0.0590409621322733,0,0,0.175850338316334,0,0,0,0,0,0,0,0,0,0,0.101541546021595,0,0,0,0,0,-0.00994832406524495,-0.0229252925492755,0,0,0,0,0,0
X600690.SH,0,0.32163792595586,0,0.142089763235709,0,0.0213147862011646,0,0.0485728177042534,0,0,0,0.261510541616292,0,0,0.171506658577513,0,0,0,0,0,0,0,0,-0.100947688969669,0,0,-0.15665431167049,-0.0219479564504953,0,0,0.0510111982040585,0,0.0108740745405971,0,0,0,0,0,0,0,0,0,0.0070075277880775,0,0,0,0,0,0,0.0149563863326663,0,0.0217779434008593,0,0,0,0,0,0,0
X600703.SH,0.0773708770118054,0,0,0,0,0.0329468462159103,0,0,0.0646168977145727,0,0,0,0,0,0.232148883612543,0.0423547904816158,0.109328721323416,0,0,0.100670959730973,0,0,0,0,-0.0165037504907433,0,0,0,0,0.00422506741194098,0.0485588292913932,0,0,0,0.136592316540789,0,0,0,0,0,0,0.0207694314318393,0,0,0,-0.0197492165407165,-0.0241079580904774,0,0,0,0,0.0271135837831394,0.0160982283661864,0,0,0,0,0,0
X600741.SH,0,0.496912896585621,0,0,0,0,0,0.0494561365628112,0,0.0776615186740378,0,0,0,0,0.140377365783508,0,0,0,0,0,0,-0.157803233805312,-0.1115676600692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168932286902019,0,0.065558091154364,0,0,0,0,0,-0.099011143625827,0,0,-0.000576152042555382,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0408981336092735,0.729406206584565,0,0,0,0,-0.0925439426142439,0,0,0,0,-0.0278974286478397,0,0,0.0816356817195831,0,0,0,0,0.00798078105779977,0,0,0.0889200424847265,0,0,0,0,0,0,0.0313144712672959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298485943709218,0,0,0.00901284659769022,0.0073687750880915,0,0,0,0,0,0
X000625.SZ,0,0,0,0.158830260287217,0,0,0,0,0,0.117135445700094,0,0.281585774299117,0,0,0.0057562115134604,0,0,0,0.00866902886151927,-0.102344982058256,0,0,0,0,0,0,0,0,0,0,0,-0.222322157059715,0,0,0,0,0,0,0,0,0,0,-0.0322800611742089,0,0,0,0.272567340320269,0,0,0,0,-0.00730811365785421,0.0212154792152169,0,0,0,0,0,0
X002236.SZ,0,0,0.350153457613942,0.0328357504087477,0,0,0,0,0,0.022865371344377,-0.119198052056799,0,0,0,0,0,0,0,0,0,0,0,0.0144849036910891,-0.158985751385769,0,0,0,0,0,0,0,0.378216013531047,0,0,0,0,0,0,0,0.280593482977149,0,0,0,0,0,0,0.0539145918949185,0,0.166147797360281,0,0,-0.0288252354681716,0.0619898627037558,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361181108664366,0,0,0.119241311044135,0,0,0,0.12433530571723,0,0,-0.135133855482606,0.484992487343993,0.471300848586422,-0.0941463552031531,0,0,0,0,0,0,0,0,0.0961971231039156,0,0,0,0.0519128183145915,0,0,0,0.0616210507999993,0,0.0140997208740745,-0.0179534336755716,0,0,0,0,0,0
X600031.SH,0,0.0173851527878846,0,0,0,0,0,0,0.090709056386324,0,0,0.014763329850695,0,0.0519511242226776,0,0,0,0,0,0.00169830201476967,0,0,0,0,-0.139873602447801,0,0,0,0,0,0,0,0,0,0,0.383830455221743,0,0,0,0,0,0.106210816411765,0,0,0,0,0,0,0,0,0.0828067769615301,0.0130468379386735,-0.0799514669065747,0,0,0,0,0,0
X002475.SZ,0,0,0.016036709544783,0,0,0,0,0,0,0,0,0,0,0,0.0777322438900691,0.0904182082598203,0,0,0,0,-0.099338738139432,0,0,0,0,0,0,0.183709412997463,0,0,0,0.267336909277353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,-0.107245063652355,0,0,0,0.117237137572192,0,0,0,0,0,0,0,0.587588779162635,-0.000173194891243305,0,0.249145387665215,0,0,0,0,0.0995864836655276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102035963342164,0,0,-0.0379826328098692,0,0,0,0.0611074325710709,0,0,0,0,-0.014796376919819,0,-0.169501642313951,0,0,-0.0248127002569464,0,0
X002456.SZ,0,0,0,0,0,0,0,0.175440174959436,0,0,0,0,0,0,0.176178324247206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217697247673222,0.0804144651803636,0,0.192125940521521,0,0,0,0,-0.116926582134629,0,0,0,0,0,0,0,0.149834478180165,0,0,0,0.00694253978919298,0,-0.0110242842156741,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091780467732669,0,0,-0.544235062431049,0,0,0,0,-0.113871791048784,0,0,0.0812623748256817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198526007968208,0,0,0,0,0.0260554093773996,0.00671700938248352,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107780932852533,0,0,0,0.369154643270091,0,0,0,0,0,0,0,0,0,0.103122053837637,0,0,0,0,0,0.0107969511348593,0,0,0,0,0,0,0,0,0,0,0,0.288309045859104,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0.169841288629768,0,0.345127263269899,0,0,0,0,0,0,0,0,0,0.0754383635967244,-0.147399830534893,0,0,0,0,0,0,-0.380681933907071,0,0,0,-0.0959052311262542,-0.154374509394726,-0.204686698741081,0,0,-0.0945055039069326,0,0,0,0,0,0,0,0,0,0,0,0.0844631342270744,0.138678845360671,-0.414821520713667,0,0.173283425676044,0,0,-0.035229972412373,-0.019980430627429,0,0,0,0,0,0
X300124.SZ,0,0,0,0.47144865207659,0.00808888858544819,0.0285507894888338,0,0,0.166397372540623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058232441833392,0,0,0.0881824821977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881793085432051,0,0,0,0,-0.0199822210783956,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0183830858640891,-0.0474036013202794,0,0.0154068606791812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131152729283254,0,0,0,0.000902530643381918,0,0,0,0,0,0,0,0.0532163121024341,0,0,0,0,0,0.0325544897738633,0,0.0345563207051793,0,0,0,0.0178459355458416,-0.077408954169154,0,0,0,0,0,0
X002508.SZ,0,0,0.011786998274595,0.383442762250041,0,0,0,0,0,0,0,0,0.0284930298972505,0,0.0311574650024021,0.121251928958478,0,0.186845692974781,0,0.227415163228606,0.0963054270917715,0,0,0,0,0,0,0,0,0,0,0.0564976999171205,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117252958156453,0,0,0,0,0,-0.0268734924544591,0.0570299865709927,0,0,0,0,0,0
