,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X000063.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X002179.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600584.SH,X600703.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X600522.SH,X002028.SZ,X002236.SZ,X600741.SH,X002049.SZ,X600418.SH,X601877.SH,X600487.SH,X000921.SZ,X000800.SZ,X002180.SZ,X000661.SZ,X002223.SZ,X601799.SH,X002156.SZ,X002129.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.252429726976796,0,0.150420270058109,0,0,0,0,0,0,0,0.0322913546132118,0,0.0803427560090048,0,0,0,0,0,0,0,0,-0.0567508793416222,0,0,0,0,0,0,0,0,-0.0474386804595111,-0.0250235761669719,0,0,0,0,0,0,0,0,0.0446709736296147,0,0,0,-0.0331734193486119,-0.00846906982762032,0,0,0,0,0,0
X000858.SZ,0.256140336030069,0,0,0,0.0283737770951146,0,-0.0632328701237068,0,0,0.321945094767768,0,0,0,0,0.0324465871485883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0856598825835996,0,0,0,0,0.00925960757621319,0,0,0.013207926328898,0.0423041804282914,0,0.0486498073763119,0,0,0,-0.00396765902675769,0,0,0,0,0.0414158147705323,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446613186058065,0,0,0,0,0,0,0,0.172369903168055,-0.00529249412398245,0.480256016256585,0,0,0,0,0.0671540553378618,0,0,0,0,0.116575037350242,0.0165844005962584,0.0649628616525483,0,0,0,0,0,0,0,0,0,0,0,0,0.00107411803678058,0,0,0,0.0566044346513716,0.0356348866276102,0,0,0,-0.0301573721273303,0,0
X002415.SZ,0,0,0,0,0.0671258598551518,0,0,0,0,0,0,0,-0.179654452650804,0,0,0,0,0,0,0,0.0301265199821738,0,0,0,0,0,0,0,0,0,0,0.0338925331650492,0,0,0,0,0,0.0507291531307156,0,0,0,0,0,0,0,0,0,0,0.157965739655059,0,0,0.00096022587220232,0.00942030263796139,-0.151385928032107,0,0,0.0576670549173415,0,0
X600276.SH,0,0,0,0,0,-0.091654167474826,0,0,0,0,0.0875020865911981,0,0,0,0,0,0,0,0,0,0.183383872411477,0.0835355541641937,0,0.29133360234198,0,0,0,0,0,-0.208016692773102,-0.0469456887901243,0,0,0.0408749841779371,0,0,0,0.0216866355229391,0,0,0,0,0,0.0148267131993604,0,0,0.198757314209772,0,0,0,0,0,-0.0610301092898095,-4.33680868994202e-19,0,0,0.0191740839980588,0,0
X600690.SH,0,-0.167070409974322,0,0,0,0,0,0,0,-0.0608227190941385,0,0,-0.107472046212862,0.167282814291894,0.0208722582333234,0,0,0.0873285719556604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787131999252129,0,0,0.277109228181538,0,0,0,0,0,0,0.0491376066313491,0,0,-0.0049104452750586,0,-0.0905027647612317,0,0,0.0736482266421139,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.132604459558408,0,0,0,-0.243833215373416,0,0,0,0,0,0,0,0,0,0,0,0,-0.17794036150843,0,0,0,0,0,0,-0.00741708239546174,0.0492828618187846,0,0,0,0,0,0,0,0,0,0,-0.0359568753803979,0,0,0.0916041946162225,0,0,0,0,-0.00212774258101036,0,-0.0136412513965477,0,0,0,0,0
X600809.SH,0.176289595442126,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285207058522619,0,0,0,0,0.322977389174362,0,0,0,0,0,0,0,0,0,0,0,0,0.00563261423665451,0,0,0,0,0,0,0,0,0,0,0,0,0.0396384276011034,0,0,0,0,0,0,0,0.221759163499692,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0597582466920048,0.0398700176059421,0,0,0,0,0,-0.0181348506282109,0,0.167022656881649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271027049762545,0,0,0,0.0302099863050647,0,0,-0.0509080545707219,0,0,0,0.11702084986557,-0.0651963864935381,0,0,0,0,0,0,0,0,0,0.0448547333920708,0,0,0,0,0,0
X000568.SZ,0,0.823186167368452,0,0,0,0,0,0,0,0,0.0653599702584907,0,0,0,0,0,0,0,0,0.0921755855473088,0,0,0,0,0,0,0,0,0,0,0,-0.00848802493435515,0.0804316397641313,0,0,0,0,0,0,0,-0.111423050982858,0,0,-0.0511761798600072,0.0081827766736066,0,0,0,0,0.0955727751487672,0,0,-0.061188699759154,0,0,0,-0.0103559595751422,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114206509334642,0.148310618884258,-0.249339931679896,0,0.307414141838499,0,0,0,0,0,0,-0.0260623104628999,0,0,0,0,0,0,-0.116109560171196,0,-0.144987700917308,0,0,0,0.091883256706025,0,0,0,0,0.0927639080082327,0,0,0,-0.00328759729745319,0,0
X600104.SH,0,0,0.0661751472198264,0,0,0,0,0,0,0,0,0,0.134330617245666,0,0,0,0,0.00190624054132634,0,0,0,0.0437601405022035,0,0,0,0,0,0,0,0,-0.0111141143995429,-0.0212617289988697,0,0,0,0,0,0,0,0,0,0,0,0.053380049141589,0,0,0,0,0.0250512632708834,0.0144295266587402,-0.0298754273054854,-0.0425701236328247,0,0,0,0,0.0189654951946513,0,0
X000625.SZ,0,0,0.295838598036692,0,0,-6.93889390390723e-18,0,0,0,0.0958168610808133,0,0.149196331493047,0,0,0,0,0,0,0,0,0,0,0,0,0.110299264687914,0,0,0,0,0.246371636778886,-0.401483402237354,0,0,0,0,0,0,0,0.557309880760443,0,0,-0.180683863255388,0.24513258024579,0,0,0,0.0282269472790171,0,0,0.0521538764997512,0,0,0.027621502113354,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.119663475991774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606962631029779,0,0,0,0,0,-0.224549006905224,0,0,0.175450921349992,0,-0.0225301962982216,0,0,0,0,0.00196372954958097,0,0,0,0,0,0.210353865757019,0,0,0,0,0,0.0475543059484757,0,-0.0508097618669683,0.0498601410137145,0,0,0,-0.0757890701469135,0,0
X600031.SH,-0.0999405753578475,0,0,0,0.0607317836610853,0.0692848093623505,0,0,0,-0.0811204699569724,0,0,0,0,0,0,0,0.128285448493394,0,0,0,0.235023464280746,0,0,-0.0663273410737888,0,0.374664064173966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264894477026337,0.173106847878411,0,0,-0.0736983814500124,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183934350768501,0,0,0,0,0,0,0,0.0964615478142074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692807949982122,0,0.0641936561456361,0.0906424425018387,0.00484080476257173,0,0,0.02202984974824,0.040720757304263,-0.0265702412460263,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.357190660161872,0,0,0,0,0,0,0,0,0,0,0,0,0.327537239940231,0,0,0,0,0,0,0.0480541620949136,0.0330965209832559,0,0,0,0.0419536054838291,0,0,0,0,0,-0.131618645108011,0,0.0517379096995676,0,0,0,0,0,0.29343592179826,0,0.0121745857660233,0.0616684071922572,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0278438409078563,0,0,0,-0.0410220249824441,0,0,0,0,0.0974224176834941,0,0.0648294459622863,0,0,0,0,0,0,0,-0.00650981689507429,0,0,0,0,0,0,0.101075609199657,0.0453871045439949,0,0.157859375223779,0,0,0,0,0,0.237247395688218,0,0,0,0,0,0,0,0,0,0,-0.0805427371982034,-0.118924470507924,-0.401488572294986,0,0,-0.00885282440884014,0,0
X002304.SZ,0,0,0,0,0.096185829483178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284423808440672,0,0,0,0,0,0,0,0,0,0.0607211506966637,0,0,-0.202288704301583,0,0.0573212661268578,0.390777739213367,0,0,0,0,0,0,0,0,0,0,0,0.016620096212021,0,0,8.67361737988404e-19,0.0301185922708027,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.117289071019579,0,0.469319369522772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914549531673913,0,0,-0.0497012506692153,0.191951281098565,0,0,0,0,0,0.147502523033827,0,0,0,0,0.0449224745702773,0,0,0,0.0141773820856378,0,0
X300014.SZ,0,0,0.0879824320509277,0,0,0,0,0,0,0.0544321304010085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117948652651513,0,0,0,0,0,0,0,0.0021339662597549,0.324434194114929,0,0.0217732598768131,-0.046863651417039,0,0,0,-0.0264265020218834,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.061113929437893,0.234795031552144,0.149853630211858,0,0,0,0,0,0,0,0,0,0.0664920566863385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10515145201698,0,-0.566225187176995,0,0.0902368409966026,0,0,0,-0.0647525793398818,0,0
X002241.SZ,0,0,0.313163843150892,0,0,0,0,0,0,0,0,0,0.0458304345546453,0,0,0.061220984041281,0,0,0,0,0.150291909466628,0,0,0,0,0,0,0,0,0,0.196828255566428,0,0,0,0,0,0,0,0,0,-0.0220048759460185,0,0.00473340906079341,0,0,0,0.0334763832203615,-0.0214645788582428,-1.73472347597681e-18,-0.00647404114494878,0,0.0368280632366834,0,-0.0606884300710258,0,0,0.051748412339769,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179627632430882,0.0326916695994594,0,0,0,0,0.0153859263217466,0,0,0,0,0,0,0,0,0,0,-0.103683737313908,0,0,0,0,0,0,-0.0821902972800729,-0.0408498190134585,0,0,0,0.0844423933143974,0.397595388609342,0,0,0,0,-0.0466565079165544,-0.0210111699074379,0,0,0,-0.0837504922259886,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553327755105716,0,0,0,0,0,0,0,-0.0269968791901148,0,0,0,0,0,0,0.113844492696861,0.265759958697176,0,0,0.0821273732187107,0,0,0,0,0,0,0,0,0.038850827159221,0.0531775614751142,0,-0.0086801670004667,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0464175996208506,0,0,0,0,0,0,0,0,0,0,0.156592410852519,0,0,0.0149727413164006,0,0,0.0404060099331635,0,0,0.00215805497893599,0.151939000873561,0,0,0,-0.0696503626358522,0,0.13002763068849,0.0439898292758142,0,0,0,0,0.372624688811838,0,0,0,0,0,0,0,0,0,0.0838291136141382,-0.00823299300315303,0,0.00538062229757207,-0.0370424251933121,0,0,-0.0338375055705076,0,0
X000157.SZ,0,0,0,0,-0.0378781960920611,0,0.0490637376696336,0,0,0,-0.0349880361888485,0,0,0,0.272867649343855,0,0,0.259549803483589,0,0,0,0,0,0,0.0775899088461011,0,0,-0.0263893785992769,0,0,0.070625190967519,0,0,0,0,0,0,0,0,0.0147302641309452,0,0.20602385322971,0,-0.0320969984313374,0.115552275464162,0.0518264001743465,0,0,0,-0.0469526627670306,0,0,0,0,0,0,-0.0371462988677926,0,0
