,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600066.SH,X600741.SH,X002292.SZ,X600031.SH,X002236.SZ,X002475.SZ,X600118.SH,X002506.SZ,X002049.SZ,X000559.SZ,X002241.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600089.SH,X002085.SZ,X600177.SH,X002294.SZ,X002074.SZ,X600867.SH,X600582.SH,X300124.SZ,X002465.SZ,X002180.SZ,X600498.SH,X601877.SH,X002007.SZ,X000869.SZ,X002456.SZ,X000550.SZ,X300001.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105315077823332,0,0,0,0,0,0,0,0,0.0388027774477598,0,0,0,0.081615754517111,0,0,0,0.248731872661461,0.201340613283158,0,0,0,0.0542933301180853,0,0.268950837032389,0,0,-0.0696768397050893,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418110421683679,0.00794718577013589,0,0.315854482454626,0,0,0,0.0528520794852983,0,0,0,0,0,0,0.0410606357393131,0,0,0,0,0,0.106285357722932,0,-0.0971778748838724,0.00543444634196673,0,0.0750307121539943,0.0366635689111267,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306456104498417,0,0,0,0,0.0695097504510395,0,0,0,0,0.368708062732572,0.0612446468453885,0,0,0,0.0428648988556413,0,0.00297692663423272,0,0.0991315231009312,-0.0743374297094363,0,0,0.0712471771192312,0.0978876491545385,0,0,0,0,0,0.219100355223867,0,0,0.000329424893184693,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.121531317910075,0,0,0,0,0,0,0.133571214105869,0,0,0.0400452014665517,0,0,0,0.034028537337196,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.126146407017737,0,0,0,0,0,0,0.231312511317677,0,0.171019055410854,0,0,0.082159890662848,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0253532045022441,0,0,0,0,0.0211656486072355,0,0.00347414113818406,0,0,0,0.0245256607462265,0,0,0,0,0,0,-0.00737789018330477,0.0634882375572862,0,0.019913100784518,0,0,0,-0.131946009298409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112807382639733,0,0.0163636022798986,0,0.094566591474232,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106453614359233,0,0.0806552614665207,0,0,0,0,0.115095229242873,0,0,0,0,0,0.126919213852413,0,0,0,0,0.0671158763070669,0,0.0188377647369597,0,0,0,0,0,0,0.247129510633357,0.0589086821936586,0,0,0,0.261173868170035,0,0,-0.0270938080084476,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.133012648639553,0,0,1.73472347597681e-18,0,0,0,0,0.0152762976697894,0,0.0754145524869586,0,0,0.314894407507978,0,0,0,0,0,0,0,0.111728994241926,0,0.0875468205236314,0,0,0,0,0,0.0888332567853302,0,0.0461645068928473,0,0.0231720600529316,0,0,-0.143095367158157,0.0545279241790151,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317377301773564,0,0,0.358294622145813,0,0,0,0.133684564963206,0,0.0273947251024557,0,0,0,0,0,0,0.136053214530204,0,0,0,0,0,0,0,0,0.0429548883302713,1.73472347597681e-18,0,0.0548002538110062,0,0,0,0,0,0,0.0407840268975948,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460055334471296,0.108917933261638,0,0,0,0,0,0,0,0,0,0,0.0717192816194192,0,0,0,0,0,0.039715300484801,0,0,0,0,0.0671120326163885,0.140820830388123,0,0,0,0,0,0.016215916463948,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0552245083997015,0,0,0,0,0,0,0,0.0591710080013185,0.284349358679289,0,0,0.090899440856377,0.0741308901210851,0,0.0321141179598148,0,0,0,0,0,0,0.110398266325369,0,0,0,0,0.0802294221200947,0,0,0,0,0.054378163374002,0,0,0,0.0641248273828157,0,0,0,0,0.0226550366283915,-0.0173157694456105,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.205556678097041,0,0,0,0,0,0,0,0,0,0,0.025722984608009,0,0,0,0,0,0,0,0,0.0684189336320127,0,0,0,0,0.0738572777643969,0,0,0,0,0,0.107369913618348,0.0606517971736241,0.0473984840333375,0.000862378398426998,0.0281150141684617,0.108670930006485,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795970076210182,0,0.0135045246062612,0,0,0,0,0,0.161576039143561,0,0,0,0,0,0,0,0,0,-0.0474896006908279,0,0.0385589816354898,0,0.0192043973148455,0,0,0,0,0.0891117149053215,0.148507339017807,0,0.0848082894995636,0.242752932727473,0,0,0.0146920632716372,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.238120237243308,0,0,0,0,0,0,0,0,0,0,0,0,0.0135301069371307,0,0.00237499756790126,0,0,0,0,0,0,0,0,0.326565923860111,0,0,0,0,0,0,0,0.0289190103610845,4.96718545435619e-05,0.0667898707646774,0,0.153543232786228,0.00211593593880955,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0.173600768974256,0,0,0,0,0,0.034660535586657,0,0,0,0,0,0,0.0369863558213748,0,0,0,0.0523975436863793,0.144539115424038,0,0.230045385904737,0,0,0.0170368286637785,0,0,0,0,0,0,0.0897696966581727,0,0,0.0692165250366245,0.0431461188759307,0,0.0437291809766344,0,0,0,0,0,0,0,0,0,0.0244788932042512,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0350892078627022,0,0,0,0.11575510207646,0,0,0,0.225473670512006,0.0165374125474516,0,0,0.00559195908817938,0,0.204416551801327,0,0,0.151279349387784,0,0,0,0,0.169581081742024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.0161380704953133,0,0,0,0,0,0,0,0,0,0,0,-0.00884639629074069,0,0.109960394923055,0,0.134837868818922,1.73472347597681e-18,0,0.0592031154618433,0,0,0,0,0,0,1.73472347597681e-18,0.031560642210419,0,0,0,0,0,0,0,0.0181135321081359,0.0217299370285318,0,0.214439427475728,0,0.060691009549802,0,0.0308338005098088,0.044174032396093,0,0.00480207971537921,0.023022925531381,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150772272544807,0,0,0,0,0.0197543049986861,0,0.0570742423681562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934558330576512,0,0,0,0,-0.00714847352231025,0,-1.38777878078145e-17,0,0.390796083017405,0.154665616471448,0,-0.0191723518140535,0.00402221309699509,0,0,0,0,0,0
X600867.SH,0,0,0.0846462229623292,0.0890077985440613,0,0,0,0,0.0272295213672364,0,0,0.129004375381361,0,0,0,0,0,0,0,0,0.131860158144018,0,0,0.0489587710355155,0,0,0,0,0,0,0,0.205575784877103,0,0,0,0,0,0,0,0.0466655097187408,0.0523943277826994,0,0,0.00710756022010704,0,-3.46944695195361e-18,0,0,0,-0.0295483978244372,0,0,0,0,0,0
X600582.SH,0,0,0.133077582896876,0,0,0,0,0,0,0,0,0,0.124513351456023,0,0,0,0,0.0078818132515826,0,0,0.0574794618082076,0,0,1.73472347597681e-18,0,0,0,0,0.033013324885592,0,0,0,0,0.0675814324804712,0,0,0,0,0,0,0.0593371285855507,0,0,0.168550823560909,0,0.170724231538669,0,0,0,0.037696298791546,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0369342373063306,0,0,0,0,0,0,0,0,0,0,0,0.00693567523408821,0.111415983278144,0,0,0,0.0643458595216989,0,0.140993348610874,0.118785458603089,0,0.0283793636281926,0,0,0,0,0,0,0,0.144391168597088,0,0,0,0,0.038892559947996,0.0948869233175364,1.73472347597681e-18,0.222649103978371,0,0.0210556852704639,0,0,0.0305488402901589,0,-0.0194017623695621,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693911161968341,0,0,0,0,0.0393586462301631,0,0,0,0,0.0813269335327487,0,0,0,0,0,0,0,-0.519071170897946,0,0,0,0,-0.0641241095540901,0,0,0,0,0.184320880166667,0.00172009470356563,0.189144227981512,0,0,-0.211732335320804,-0.0110992281814407,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0411735482242782,0,0,0,0,0,0,0,0,0,0,0,0,0.139410792016647,0,0,0.0753293768108196,0,-0.000538833500648466,0,-0.155594323805711,0,0,-0.0450553269119024,0,0,0.110895082861852,0,0.236648090538004,0.153013862543448,0,0.0341420789107914,0.0244102727579421,0,0,0,0,0,0
X600498.SH,0,0,0.0274518350151004,0,0,0,0,0.0643277126612601,0,0,0,0,0,0,0.0327546797092557,0,0,0,0,0,0.199730763766653,0,0.160134631062252,0,0,0.155348962637874,0,0,0,0,0,0,0,0,0.263931168056454,0,0,0,0,0,0.058048367499045,0,0.101607132806272,0,0,0,0,0,0.0854383872360188,-0.0699162448598652,0,0.123912794730485,0,0,0,0
X601877.SH,0,0,0,0.0591303464545943,0,0,0,0,0,0,0,0,0.0640373092117567,0,0,0.119900746323258,0,0.0175610495628679,0,0,0,0,0.258310377670025,0,0,0,0,0,0,0,0,0.0647028490625711,0,0,0,0,0,0,0,0,0,0,0.25801416396365,0.165078599647838,0,0,0,0,-0.0279996053830796,0.0064096769828684,0.0646447810739845,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108274394638405,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0981032897356053,0,0.303817911343842,0,0,0,0,0.237196294382869,0.0174980719088386,0,0.00592050476045414,0,0,0,0,0.0406877903628541,0,0,0,-0.0428948560423803,0,0,0,0,0,0,0
X000869.SZ,0,0,0.127917195826636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557686780781976,0,0,0,0,0,0,0,0.111986142241008,0,0,0,0,0,0,0,0,0.102291084564732,0,0,0.053985955290414,0,0.0117404745776172,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281306031121379,0,0,0.305198362619478,0,0.255502507979193,0,0,0,0,0,0,0,0,0,0,0,0,0.0632645819560582,0.0776809437130981,0,0,0,0,0,0,0,0,0,-0.0206087730927764,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0.296099508327896,0,0,0.212620111648344,0,0,0.0230522757386095,0,0,0,0,0,0,0.0891284123692505,0,0,0,0.1655655197513,0,0,0,0.00967307775370259,0.0540453200546899,0,0,0,0,0,0,0,0.0426040826834017,0,0.0143327134695372,0,0,0,0,0,0,-0.0563482009031887,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199285369545473,0,0.0752572560572834,0,0,0.0994312606189441,0,0,0.0256668653961829,0,0,0,0,0,0,0,0,0,0.0654021467090213,0,0.250563031993729,0,0,0,0,0.0108145836806271,0,0.0392283912105193,0.150726186461154,0,0,0,0,0,0.0295313800593562,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268474909143715,0,0.201938770007628,0,0,0.03205993288123,0,0,0,0,0,0,0,0.170806400107886,0,0,0,0.139596730857661,0.113327142047065,0,0,0,0,0,0.175996615121261,0,0,0,0.0533685830520199,0,0,0,0,0,0.0139811594042296,0,0.226214605555565,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0957007567019289,0,0,0,0,-0.188858329200844,-0.0888883097609046,0.0828255666739318,0.0523620718936463,0,0,0,0,0,0,0,-0.0806895197250535,0,0.0731090094513152,0,0,0,0,-6.93889390390723e-18,0,0.122692764219713,0,0,-0.116243654341809,0.0148793965760519,0,0,0,0,-0.127790833652363,0.0965649896576084,0.123463980756761,0,-0.0220326065990875,-0.0332316266731704,0,0,0,0,0,0
Slope,0,0,0,0.282365993567223,0,0,0,0,0,0,0,0,0,0,0,0.0700218295473986,0,0,0,-0.406141313400977,0,0,-0.137152827352647,-0.163210707335098,0,0,0,0,0,0.813072257493061,0,0,0,-0.145447345623615,0,0.36834346381708,0,0,0,0.0294172970906544,0,-0.436353738069408,0,0,0,0,0,0,0,0.251442266557185,0,0.65941710469773,0,0,0,0
TED,0,-0.529260831780637,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.726564832325067,0,0,0,0,0.151961843508496,0,0,0,-0.63339249311946,0.644712054237933,-3.46944695195361e-18,0,0.30186350683584,0,0,0,0,0.223214432848622,0,-0.653455761155033,0,0,-0.418172321104281,0,0,0,0,0,-0.186081903317061,0.251015610608577,0,0,0.456589869944606,0,0,-0.878015679887146,0,0,2.24405477614239,0
RealEstate_excess,0.0621245935270348,0,0,0.0714587195925098,0.00589560082854327,0,0,0,0,0,0,0,0,0,0,0.0317552610595327,0,0,0,0,-0.147724390197325,0,0,-0.0403649397138827,0,0,0,0,0,0,0,0,0,0,0,-0.0282171699863008,0,-0.215571589566915,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.115185541430956,0.075321521056939,0,0.227879646090203,0,0,0,0
MKreturn,0,0,-0.1187513289368,0,0,0,0,0,0,0,0,-0.13165719257943,-0.126992505728341,0,0,0.0214736441382353,0,0,0,0,0.096656587639819,-0.0624756190697026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780648314808817,0,0,0,0,0,-0.0611396303516366,0,0,0.067741107939737,0,0.0918307776190259,0,0.941529524841653,0,0,0,0,0
MKvol,0,0,0,-0.00113485847905381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0022799677386323,0,0,0,0,0,0,0,0,0,0,0,0,0.00181686846013194,0.00591865330930176,0,0,5.42101086242752e-20,0,0,0,0,0,0.0103431485102751,-0.00685224064504616,0,0,0,0,0.160167627939988,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110460209372109,0,0,0,0,0,-0.000782118609580347,0,0,0,0,0,0,0.00710185640874537,0,0,0,0,0,-0.00512174519455059,0,0,0,-0.0132940619678924,0,0,0,0,0.0108151624011184,-0.0305464211895538,0,0,0,0,0.15998416307483,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0,0,0.00588532824414307,0.00199770440960719,0,0,0,0,0,0,0.00646335798041858,-0.00511043076202843,0,0,0,0,0,0,0,0.000566777236617904,-0.00257566103688318,0.00777173518899028,-0.00942835657474953,0,0,0,0,0,0
