,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X300124.SZ,X000625.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X600703.SH,X000063.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600522.SH,X000661.SZ,X601877.SH,X002074.SZ,X300142.SZ,X002180.SZ,X600884.SH,X600741.SH,X000100.SZ,X000733.SZ,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X002414.SZ,X000799.SZ,X601799.SH,X002236.SZ,X600418.SH,X600563.SH,X600487.SH,X000800.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.275040972036593,0,0,0,0,0,0.00549643056126184,0,0,0,0,-0.031355789359443,0,0,0,0,-0.0113324845368233,0,0,0,0,0,0,0,0.030199910541291,0,0,0,0,0,0,0,0,0.0881100049065756,0.0523222195101212,0,0,0,0,0,0,0,0,0,0,-0.0428723369662994,0,0,0,0.0155623459062861,0,0,0,-0.00788703018822972,0,0
X000858.SZ,0,0,0.408715285803658,0,0,0,0,0,0,0,0,0,0,0,0,0.00956500398146952,0,0,0.0468124894096852,0,-8.67361737988404e-19,0.0771672697415542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167118761984532,0,0,0,-0.042068870160999,0,0,0.00529504174931229,0,0,0.0460598766674201,-0.0826326167017408,0,-0.0112153828466246,0,0,0,0.00964615745894735,0,0
X600809.SH,0,0,0,0.315045987537633,0,0,0,0,0,0,0,0,0,0,-0.0542391543030003,0.120072168901277,0,0,0,-0.00616001644411869,0.0184189349749515,0,0,0,0,-0.0584803661957126,0,0,0.0864307253631085,0,0.103200396387913,0,-0.127821728556252,0,0.025659487644762,0.0154942084145579,0,0,0,0.127957818334631,0,0,0,0,0,0,0,0,0,0,0.235531900506079,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.232318207047843,0,0,0.0612202662384407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120994491270191,0,-0.0177957607468384,0.0596579500740862,0,0,0,0,0,0,0,0,0,0,0.328211123409234,0,0,0,0,0,0,-0.00736376377718645,0,0,0,0,-0.0325995060574444,-0.000770642823713573,0,0,0,-0.0185746063745097,0,0
X002415.SZ,0,0,0,0,0,-0.0464319099782419,0,0,0,-0.0578730044506252,0.0463788377651608,0,0,0,-0.0272120031393109,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350928009622175,0,0,0,0,0,0,0,0,0,0,0,0.15217527686662,0.0845436000587214,0,0,-0.00135650368081295,0.793535782690169,0,0,0,0,-0.0181164068294863,0,0,0.0103781298021459,0,0,0,0.00862806196679583,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124708466362833,0,0,0,0,0,0,0.139297877756363,0.144571881394012,0,0,-0.00692086862164144,0,0,0,0,0,0,0.0294177811961112,0,0,0,0,0.163779625367024,0,0,0,0,0,0.106984574334734,0,0,0,0,0,0,0,-0.0625979248942849,0,0,0,0,-0.0652188604897763,0,0
X002304.SZ,0,0,0,0.183776390125953,0.0113378201166238,0,0,0,0.00849662348166181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553624733662618,0,0,0.000154422257793742,0,0,0,0,0.0577808819572225,0,0,0.282440887730844,0,0,0,0,0,0.0416980712014723,0,0,-0.0508306795905639,0.0356720011300036,0,0.0127978776965021,0,0,0,0,-0.0134380596831833,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.224295498283094,0,0,0,0,0,0,0.0271810093759106,0,0.128277362028977,0,0.0472970441481496,0,0,0,0,0,-0.060357797145601,0,0.0106645816224277,0,0,0.0810108271708505,0.0485703842702395,0,0,0,0,0.103797295996857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.00133899289813736,0,0,0,0,0,0,0,0,0,0,0,0,0.375530218617672,0,0,0,0,0,0.134984092644132,0,0,0.119939434857924,0,0,0,0.193579198230844,0.0174396829353942,0,0,0,0,0,0,0,0,-0.0859714175686533,0,-0.0344390739452661,0,0,0,0,0.0455035399898995,0,0,0,0.00482347839425807,0,0
X300014.SZ,0,0,0,0,0,0.246751575147368,0,0,0,0,0,0,0,0,0.0700543728031231,0,0,0,0,0,0,0,0,0,0,0,0,0.00514132270713624,0,0.0936543529523854,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0453360750515029,0,0.0146478019710394,0,0.0742340154925581,0,0,0,-0.00247633904594537,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.108733438966532,0,0,0,0,0.0735140117962388,0,0.0422766840231306,0,0,0.00859629089387853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.241699271769709,0,0,0,0,0.139850828169597,0,0,0,0,0,0.0405951483349796,0,0,0.151047259340081,0,0,0.0333943462385875,-0.0298074475307616,0,0,0,-0.00427073176728306,0,0
X002129.SZ,0,0,0,0,0.100623424204614,0,0,0,0,0.0284348338112284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12161028732177,0,0.160473603810171,0,0,0.0491624498322597,0,0,0.00974957829085395,0,0.0379007880878994,0,0,0,0.10723483333732,0,0,0,0,0,0,0.102229947474539,0,0,0,0,0.0952815729253972,0,0,0,0,0.0774498414856131,0,0
