,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000568.SZ,X600031.SH,X000651.SZ,X002475.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000157.SZ,X000100.SZ,X600703.SH,X000596.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002179.SZ,X002129.SZ,X601877.SH,X300142.SZ,X002049.SZ,X002236.SZ,X002414.SZ,X600584.SH,X601799.SH,X000799.SZ,X300003.SZ,X600183.SH,X600089.SH,X002074.SZ,X002008.SZ,X000800.SZ,X000066.SZ,X000977.SZ,X600779.SH,X002294.SZ,X002508.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.12699676787687,0,0,0.0054124884123636,0,0,0,0.258866707504321,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.000227553894880747,0,0,0,0,0,0,0.0765196216280954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340533344265294,0,0,0,0,0.00813076667720995,0,0,0,-0.00804205391910673,0,0
X000858.SZ,0,0,0,0,0.426430263846306,0,0,0,0.0855499282318764,0.03341711180536,0,0,0,0.0377395748663025,0,0,0,0,0,0,0,0,0,0,0.00323760585977353,0,0,0.0546653220778228,0,0,0,0,0,0,0,0,0,0.104351335882713,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00856896604749609,-0.0276686556328223,0,0,0,0.00277868258668695,0,0
X600276.SH,0,0,0,0.0325137304596928,0,0.0937735273853723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164784732598998,0,0,0.108098048884672,0,0.0461605627748453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103416314355361,0,0,0,0,0,0,0,0,-0.0247842248073025,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0679410903144093,0.0251646894588182,0,0,0,0.0343193355737271,0,0,0,0,0,0,0,0,-0.000402285614267308,0,0,0,0,0,0,0,0.0505524775507589,0.513359555928336,0.0439968181712847,0,0,0,0,0,0,0.0352070802509572,0,-0.0474104876186604,0,0,0,0,0,0,0,0.00794709185791754,-0.0140381815325173,0,0,0,-0.021085753302679,0,0
X000568.SZ,0,0.123928770623989,0,0,0,0,0,0,0.305770489931324,0.149149971563955,0,0.0445022771853028,0,0,0.0476365127645159,0,0,0,0,0,-0.120208405574136,0,0,-0.0173964129627414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134198702452945,0,0,0,0,0,0,-0.04081199143539,0,0.0431602755650838,0,0,0,0,0.0115621105860295,-0.0382211512792802,0,0,0,0,0,0
X600031.SH,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0704128997971231,0.0741805603585056,0,0,0.0835567223652603,0,0,0,0,0,0.179694050885132,0.0332693964303422,0,0,0,0,0,0,0,0,0.018379553106701,0,0,0.0116640459472952,0,0,0,0,0,0,0,0,0.0715041781511453,0,0,0,0,0.0144176194379183,0,0,0,0,-0.019606099030047,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.104973045903629,0,0,0,0,0,0.149097943855782,0,0,0,0,-0.102584943463165,0,0,0,0.0935459913857709,0,0,0,-0.0677213216745246,-0.00831262592174213,-1.0842021724855e-19,0,0,0,0.257843573506029,0,0,0,0,0,0,0,0,0,0,-0.0113899270632041,0,0,0,-0.0297891930037947,0,0,-0.0539173794615046,0,0,0,0.0229724181993714,-0.0312121506201653,0,0,0,-0.0174868483916439,0,0
X002475.SZ,-0.0774151197186084,0,0.0871439685275683,0,0,0.0758557714885863,0,0,0,0,0,0.0660804032453231,0,0,0,0,0,0,0,0.0309881677289376,0,0.0739834941704194,0,0.460348544721968,-0.0458621817732943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205035667139123,-0.124449619758769,0,0,0.0640306536636743,0,0,0,0,0,0,0,-0.0204361879211684,0,0,0,0,-0.00322071734190613,0,0
X600809.SH,0,0.219644969988177,0,0,0.185986077012467,0,0,0.135312153653144,0,0,0.309358742494511,0,0,0,0,0,0,0,0,0,0,0.0463390252259792,0,0,0,-0.11918334009869,0,0,0,0,0,0,0,0,0,-0.152164270731339,0,0,0,0,0,0,0,0,0,0,0,0.0380865947862414,0.135168016571882,0,0,0,-0.0100282186120857,0,0,0,0,0,0
X002304.SZ,0,0.263123876359416,0,0,0,0,0,0,0.194034765956171,0,0,0,0,0,-0.0159186976778353,0,0,0,0,0,0,0,0,0,-0.0738064185888892,0,0,0,0,0,0,0,0,0,0,0,0.223250853786001,0.126438575296617,0.0648812567534082,0,0,0,0,-0.114603893532557,0,0,0,0,0,0,0,-0.0387837024630645,0,0,0,0,0.0214573446743356,0,0
