,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X600741.SH,X002292.SZ,X000100.SZ,X002506.SZ,X002241.SZ,X600031.SH,X600066.SH,X002236.SZ,X600118.SH,X000559.SZ,X002049.SZ,X002465.SZ,X000157.SZ,X600372.SH,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X300124.SZ,X600177.SH,X002294.SZ,X600867.SH,X002074.SZ,X300003.SZ,X002456.SZ,X000869.SZ,X002085.SZ,X002426.SZ,X600498.SH,X601877.SH,X002007.SZ,X002129.SZ,X300146.SZ,X000977.SZ,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0177331989965711,0,0,0.0563106970735576,0,0,0,0,0.102944056059246,0,0,0,0.108813385392238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065843509623041,0,0,0,0.0446958605335073,0,0,0,0.00419423957292341,0,0,0,0,0,0,0,0.0186078896161628,0,0,0,0,0,0,0
X600104.SH,0,0,0.080996974494887,0.0467230751566867,0,0,0,0,0.0571931746566359,0,0,0,0,0.0287038167931739,0,0.169323334499558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075568172959106,0,0,0,0.0735786356601329,0,0,0,0,0,0,0,0,-0.0157613766461785,0,0,0,0,0,0
X000651.SZ,0,0,0,0.1993448810006,0,0,0,0,0,0,0,0,0,0.11848708264768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124844498104126,0,0.170384304011687,0,0.203452678693837,0,0,0,0,0,0,0,0.00626801588587401,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.171771923731346,-0.0422217111343082,0.104075121787524,0.0541649657398715,0.138196540000917,0,0,0,0.0468041709160841,0,0.036515373347867,0,0,0,0,0,0,0.0472262783805142,0.205837295226978,0,0,0,0,0,0,0.122213797667311,0,0,0.00877714715389936,0,0,0,0,0,0,0,0,-0.0116725893629448,-0.0140626037065653,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.141084029174164,0,0,0,0,0.432569173542974,-0.0148576004991356,0.0531886635066735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672443941475153,0,0,0,0,0,0.0389667140040248,0,0,0.0399913211867373,-0.0720349934465179,0,0,-0.026469743252099,0,0,-0.00944748122933097,0,0,0,0,0,0
X000725.SZ,0,0,0.00963453162743444,0,0,0,0,0,0.113424953937103,0,0,0,0,0.246287759878447,0,0,0,0,0,0,0.00718895955183418,0,0,0,0,0,0,0,0,0,0.163144951036264,0,0,0,0,0.0285436447327284,0,0,0,0.0848131676988624,0,0,0.0537194492903578,0,0.0318559591716809,0,0,0,0,-0.0185188413099646,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485180539108305,0,0,0,0.101671365435448,0,0,0,0,0,0,0,0,0.162481155118672,0,0.19650771922239,0,0.0323260631145339,0,0,0,0.111613907996355,0,0,0.0458087490276518,0,0,0,0,0,0,0,0,0,-0.0369324182223693,0,0,0,0,0,0
X600276.SH,0,0,0.087558717496952,0,0.108627075646973,0,0.0766967460089606,0,0,0,0,0,0,0.00117453982481276,0,0,0,0,0,0.0584927868764881,0.122692500196748,-0.0406294977168841,-0.162057826111475,0,0,0,0,0,0,0,0,0,0,-0.121363662600539,0,0,0,0,0,0,0,0.0218306884424296,0.0248936349541365,0,0.0675038593465571,0,0,0,-0.0321514275016793,0,0,0,0,0,0,0
X000625.SZ,0,0,0.132517829355243,0,0,0,0,0,0,0,0,0,0,0,0.0114620882186314,0,0,0,0,0.0573256465470622,0.206543865784007,0,0,0,0,0,0,0,0,0,0.0178960573617485,0,0,0,0,0,0,0.00709633909703098,0,0,0,0,0,0.024341494184591,0,0.171248214073236,0.202550410568963,0,0,-0.0116682404061829,0,0,0,0,0,0
X000063.SZ,0,0,0.0257710221484603,0,0,0,0,0,0.0681953571347416,0,0,0,8.67361737988404e-19,0,0,0.0419146417161827,0,0,0,0,0.137500351282356,0,0,0,0,0,0,0,0,0.148590413311732,0.167718562693369,0,0.0207086022629588,0,0,0,0,0,0.142181473963468,0,0,0,0.0318834653985681,0,0,0,0,0,0,-0.014692852264748,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0192523168461921,0,0.0072961317028525,0.113062185497196,0,0,0,0.00926667962042364,0.15614336999565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162761659210799,0,0,0.00377294323450406,0.0598181073482973,0.120949963523157,0,0,0.0638227026564326,0,0,0,0,0,-0.0103526720558809,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0330659884686042,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.124076723244899,0,0,0,0,0,0,0,0,0,0,0,0,0.104249309190379,0.0453102733992862,0,0.087716489907355,0.0634661109072659,0,0,0,0,0,0,0,0.0388652985295922,0.0755669599209881,0,0,0,-0.0274132973649723,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133806556192081,0,0,0,0,0,0.0651991730931791,0,0,0,0,0,0,0,0,0.108242635323395,0,0,0,0.329101559732526,0.165545048026699,0.212310971857266,0,0,0,-0.164895587514843,0,0,0.0279450632220059,0,0,0,0,0,-0.033607805335673,-0.126330941636779,0,0,0,0,0,0
X000100.SZ,0,0,0.0870726747910494,0,0,0,0,0,0,0,0,0,0,0,0.0128298807576648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847979461201617,0.0189263860246692,0,0,0,0,0.219234293870872,0,0,0.00418747762901051,0,0,0,0.0775319443687588,0,0.100380799282019,0,0,0,0,-0.0620484602290177,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.232248863493344,0,0,0,0,0,0,0,0,0,0,0,-0.137379582055637,0,0,0.19947038213222,0,0,0,0,0,0,0,0.348012624651224,0,0,-0.051662920436758,0.0447124712654091,0,0,0.17555442109057,0,0,0,0,0,-0.0352240877255126,-0.0160610709286202,0,0,0,-0.0198708654965309,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180792490883876,0,1.0842021724855e-19,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.00441107716573771,0,0,0.0240678125842611,0.0892400615326289,0,0,0.0120098199654213,0,0.205402301198907,0.293278453936122,0,0,0,0.0139430564749032,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.00656599452251584,0,0,0,0,0.0805763696127002,0,0,0,0,0,0,0,0,0,0.400440633993107,0,0,0,0,0,0,0.063524348796005,0,0,0.0605431510504445,0,0,0,0,0,0,0,0,0.0331637993939323,0,0,0.22079432896151,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138142154115125,0.162829769386192,-0.0579168941168321,0,0.188067564399937,0,0,0,0,0,0,0,0,0,0,0,0,0.0763481847170433,6.93889390390723e-18,0,0,0,0,0,0,0,0.166367986754529,0,0,0,0.00498244495124971,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0830627876751584,0.24124520677739,0.0175097490392169,0,0,0,0,0,0.00962726653779771,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0678382139730095,0.0627600213687761,0.15152831078579,0,0,0,0,0,0,0.0196973188673215,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.178601913450794,0,0,0,0,0.0597327926569923,0,0,0,0,0,0,0,0,0,0,0,0.127512789594026,0,0,0,0,0,0,0,0,0,0,0.346691537972099,0,0.0241685806643173,0.0359648295532257,0,0.035213856988648,0,0,0,0,0.0645908191935225,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.180046098270928,0,0.0870663712267501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280727910027153,0,0,0,0,0,0.135451193261378,0,0.163900177462743,0.049635023554168,0,0.049552993784149,0,0,0,0.0625541973031279,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169567258961107,0,0,0,0,0,0,0,0,0,0,0.400000413917635,0,0,0,-0.608923750572103,0,0,0.298416507144731,0,0.0391617823870255,0,0,1.38777878078145e-17,0.00329020598583287,-0.133913610195333,0,0.183564633538212,0,0,0,0,0,0.0257372997485019,0.121310284398711,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,-0.064023174478468,0,0,0,0,-0.048201179287527,0.0107315543536572,0,0.192259822143417,0.0180841884067377,0,0,-0.0126444015964387,0,-0.0756222794859142,0.0262530504082573,0,0,0,0,0,0,0,0,0,0,0,0,0.170028890237622,0,0.00907382953555226,0,-0.0453303017291273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799729066414869,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597459802973813,0,0,0,0.500739757911072,0,0,0,0,0,0,0,0,0,0,0.142204955921779,0,0,0,0,0,0.0210548135930979,0,-3.46944695195361e-18,0,0,0,0,0.0670118171521608,0,0.163178338869833,0,0,0,0,0,0.0347106428169153,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40288610575947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12848076089444,0,0,0.0790891094625546,0,0.0108715220395581,0,0,0,0.227982298045732,0,0,0,0,0,0.0228422313973827,0,0,0,-0.0469002265711115,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827738821755316,0,0,0,0,0.0846952026603116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639445053715423,0,0.0582684333577734,0.104302434810321,0,0.0965246705548816,0.0173083739855317,0,0,0,0,-0.0123081731027041,-0.0413218783881369,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00204898269866871,0,0,0.0297254526763297,0,0,0,0.047786038167382,0.148936705681987,0,0,0,0,0,0,0,0,0.0507735909480255,0.135973611036134,0,0,0,0,0.0354397944191287,0,0,0,0.117264331628991,0,0,0.0629589546768045,0,0,0.0797877335925259,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0964355622311184,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0456275486262554,0.0556944303934041,0,0,0.0637896358305953,0.01728073185596,0,0,0,0,0,0.093853641988828,0,0,1.73472347597681e-18,0,0.154812011858135,0,0,0,0,0,0.0580014467721844,0,0,0.0274099549416651,0.084153498009806,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.0918165208746517,0,0,0.0116032373893441,0,0,0,0,0,0,0.0418588954116574,0,0,0,0,0,0,0,0,0,0,0.103055359100558,0,0.106071206292209,0.0678268008133555,0,-1.73472347597681e-18,0,0,0,0,0,0,0.180383872988359,0.0184127698961196,0,0,0,0,0,-0.0263001772689862,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.190491790503068,0,0,0,0,0.0185268123202695,0,0,0,0,0,0.180453301643357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570997486906338,0,0,0.143831208162823,0.085017129403304,0,0,0,0.0122853254447096,0.221423101373676,0,0,0,-0.0131935827768202,0.0850543473368852,0,0,0,0,0,0
X600177.SH,0,0,0.0851216278473001,0,0,0,0,0,0,0.0190284790652023,0,0,0,0,0,0.112681532138686,0,0,0,0,0.0288570445340641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241574244342729,0,0,0,0,0.0380789102605438,0,0,0.511475434087952,0,0,0.00169666801349604,-0.00401831786065026,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524762971297454,0.0507642743897244,0,0,0,0.0164721828678061,0,0,0,0,0,0,0,0,0,0,0,0,0.0267420481436394,0,0,0.0810132687394976,0,0,0.082699160220141,0,0,0,0,0.088168977740766,0.00996717478096332,0.0929701676584408,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.200203065739645,0.319405413704239,0,0,0.00592014519631972,0,0,0,0,0,0,0,0.118407845077795,0.0305013338403766,0,0,0.025796584435794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108052180170395,0,0,0.0888089342286611,0,-0.0404429105625204,-0.0208742216485127,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.260634942867844,0,0,0.0310228456418694,0,0,0,0,0.38621590450297,0.0649822647563403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506870828013546,0.189709029143814,0,0,0,0,0,0.0225692564055701,0,0,0,-0.0518631252400807,0.0569360255150718,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0884801847626093,0,0,0,0,0,0,0,0,0,0,-0.0239266501336025,0.0614942586442925,0,0,0,0,0,0,0.18860895966965,0,0,0,0.0248586179562374,0.113303206723952,0,0,0,0,0,0,0.268720650646027,0.0983474624843746,0,0,0,0.0539642121263417,0,0,0,0,-0.336076530634324,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265557948824855,0.540223567639515,0,0,0,0.0758709022505627,0,0.0189058733737354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271390815988676,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959591170364855,0.099996810957437,0,0,0,0,0,0,0,0,0.0547070387454146,0,0,0,0,0,0.347712318886733,0,0,0,0,0,0,0.0349961531768824,0,0,-6.93889390390723e-18,0,0.0105968045809774,0,0.0349438794970721,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0.0403760116217542,0,0.0882451850737563,0,0.0676810365415322,0,0,0,0,0.149834768006077,0.116706468932175,0,0,0,0.122356507131587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151291175876469,3.46944695195361e-18,0,0,0,0.0338025494745367,0,0,0,-0.0185956640076427,-0.00186463113770873,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.264600148098059,0,0.110881155838794,0,0,0,0,0,0,0,0,0.0507482050221361,0,0,0,0,0,0,0,0.115402985477567,0,0,0,0,0,0.0994145428377554,0,-0.115620056287738,0,0,0.147315594694697,0,0,0,0.135777822940976,0,0,0,0.0307444031812556,0.0216380389814458,-0.167947286898856,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.309222733494352,0,0.0271186286986807,0,0.30447403050029,0,0,0.108490302152425,0,0,0,0,0,0.0419286786257421,0,0,0,0.0551041574853527,0,0,0,0,0.0898898454432954,0,0,0.0100012677513534,0,0,0,0,0,0,0,0,0,0.170017061049895,0,0,0,0,0,0.0713239734929279,-0.029344154847315,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.293477079434697,0,0.00543593905383834,0,0,0,0,0.0880693325472262,0,0.162158524959758,0,0,0.214867477860894,0,0,0,0,0,0,-0.055857251675455,0,0,0,0,0,-0.0858618776863591,0.247055439395168,0,0,0,0,0,0,0,0,0,0,0.11203070190208,0,0.04929116201674,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0496298187993973,0,0,0.00341564912778874,0.0092272170232789,0,0,0.0769724322543085,0,0,0.12409128737461,0,0,0,0.00455523173265242,0.0157429801642274,0.0192251168855704,0,0.0973063289208968,0,0,0,0.0140895380771195,0,0,0,0,0,0,0,0.0134263330510158,0,0,0,0,0,0,0.095504673350331,0.0973270529586471,0,0.152588061859673,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.116348606689327,0,0,0,0,0,0,0,0.06857781413809,0,0.0455007202904056,0,0,0,0,0,0.151320434638343,0,0,0,0,0,0,0.0921285950986128,0,0,0,0,0,0,0,0.223596050757218,0,0,0,0.0329210938528477,0.00544048494565333,0,0,0,0.064730653648038,0,0,0,0,0.00748644940013425,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0872732512678333,0,0,0.209102604096685,0,0,0,0,0,0,0.0518564535191447,0,8.67361737988404e-19,0,0,0,0,0.159442077547025,0,0,0,0,0.158333561439806,0,0.309794872061921,0,0,0,0,0,0,0,0,0,0,0,-0.0465381472471819,0.000167651386470707,0,0,0,0,0,0
