,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002304.SZ,X000100.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600183.SH,X000157.SZ,X600066.SH,X600703.SH,X600372.SH,X002028.SZ,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X000066.SZ,X600522.SH,X000921.SZ,X002156.SZ,X600839.SH,X600460.SH,X002281.SZ,X000988.SZ,X000800.SZ,X600487.SH,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.123553755568992,0,0.104309753864473,0,0,0,0,0,0,0,0,0.0245546595885315,0.402944542329823,0,0,0,0,0,0,0,0,0,0,0,1.31036115320206,0,0,0,-0.233178807339465,0,-0.336895992970653,0,0.246587941175751,-0.306062800887065,0,0,0,0,0,0,0.0680421582254717,-0.0178898423819682,0,0,0,0.0299226150413984,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.00740023189999743,0,0,0,0,0,0.0332168845346126,0,0,0,0.00321932972880011,0,0,0.0719087971552722,0,0,0,0,0,0,0,0,0.189602598657003,0,0,0,0,0,0,0,0.0163069493330537,0,0,0,0.00708343054620638,0,0.0220500934836081,0,0,0,0,-0.133065082983345,0.00631803169383106,-0.0610485953281173,0,0,0,0,0,0
X000568.SZ,0.0185038863221947,0.274403000043221,0,0,0,0,0,0.252409782793172,0,0,0,0,0,0,0,0,0,0,0.0678257228043439,0,0.266769413916631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0251511585323396,0,0,0,0,0,0,0,0,0,0.0210591601943431,-0.014629202368754,0,0,0,-0.026198831935535,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.125423387950399,0,0,0,0,0,0,0,0,0.127900670526933,0,0,0,0.0842605819621324,0,0,0,0,0,0,0,0.0747284803890307,0,0.0570496099940479,0,0,0,0,0.222360819096997,0,0,0.0075813702595361,0,0,0,0,0,0,0.0592072693173852,0,0,0,0,0.00788340284094233,0.0125139350049547,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368006365066017,0,0.0084097598271674,0,0.0299579965715431,0.0907271311529911,0.0268390475278237,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00670150441812427,0,-0.0510867882354867,-0.0151161608526096,0.0598438684085099,0.0846082792985675,0,0.044533625294637,0,0,0,0,-0.00768039229987085,0.00332947761011431,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.233130084819821,0,0,0,0,0,0.0629010866265169,0,0,0,0,0,0,0,0.00815291242234924,0,0,0,0,0.0474966586903544,0,0,0,0,0.0253125183773883,0,0,0,0,0,0,0.0623692493698455,0,0,0,0,0,0,-0.0658667535681975,0.129148396446473,0,0,0,0,0,-0.0390299133953756,0,0,0,-0.0343414205352142,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0836206553848633,0,0,0.0102624935391457,0,0,0,0,0,0,0,0.105977239212547,0.00939278885341131,0,0.0695821679272314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547317417309595,0,0.0558570321399568,0.069326577770327,0,0,0,0.201163196816664,0,0,0,-0.0215892684388084,0.0172884388532657,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000325365319539484,0.333273226230844,0.138908890657533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162955357774835,0,0.0278960150101519,0,0,0.0340988653964239,0,0,0,0,0.00456293601446336,0.0123405924179674,0,0,0,0,0,0
X002304.SZ,0,0,0.172810917116287,0,0,0,0,0,0,0.0527340961218463,0,0,0.425832720580206,0,0,0,0,0,0,-0.136637355750223,0,0,0.0514112620000454,-0.0723753339084638,0,0,0,0,0,0,0,0.111453693878871,0,0,0,0,0,0,0,0,0,0.0396822539382347,0,0,0,0,0,0,0,-0.0549126247852155,0,-0.00459019599503077,0.0102930700176561,0,0,0,0,0,0
X000100.SZ,0,0,0.173200060163673,0,0,0,0,0.0317636880052184,0,0.0335733750866412,0,0,0,0,0.200199074947642,0.0413434713601509,0,0,0,0,0,0,0,0.0491668102568928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295261200759988,0,0,0.00227368591965503,0.0656878329401391,0,0,0.0621742385613755,0,0,-0.0285506399649481,0,-0.0168650407464873,0.0115901362238238,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.524088987616174,0,-0.047851442147622,-6.93889390390723e-18,0,0.00750580138073378,0,0,0,0.0792593639041459,0,0,0,0,0.00506896450855283,0,0.07490735719977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989157570067186,0,0,0,-0.167183480957684,0,0,0,0,0,0.0314160405336082,-1.73472347597681e-18,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.150187577380289,-0.0263473652138455,0.0439593295233804,0,0,0.128222039553589,0,0,0.207894400135004,0,0,0,0,0,0,0.0122211333835574,0,0,0.271936005966895,0,0,0,0,0,0,0,0,0,0,0,0,0.0191171573521562,0,0.000978395083956984,0,0,0,0,0,0,0,0,0,-0.00358833310595976,0,0,0,0,-0.133121199152959,0,0
X002241.SZ,0,0,0.274766858209065,0,0,0.038783292019161,0,0,0,0,0.00561594807556525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604083995412243,0,0.181508736645493,0,0,0,0.0416751859122165,0,0,0,0,0,0,0,0.0442370770011344,0,0,0,0.134758517932162,0,0,0.225551304856871,0,0,0,0,-0.0422740183763309,-0.0172012138372457,0,0,0,0.0387278620566493,0,0
X600418.SH,0,0,0,0,0,0,0,0,0.144315161118741,0.137746328414855,0.299236927813825,0,0,0,0,0,0,0,0,0,0,-0.0202425060969588,-0.342141441606957,0,0,0,0.0802600989511443,0,0,0,0,0,0,0,0,0,0,0,0,0.0456806144115928,0,0,0,0,0.0738088726532525,0,0,0,0,0.413204208135766,0,-0.0564599107678275,0.0642680503691391,0,0,0,0,0,0
X002179.SZ,0,0,0.0120027854424605,0,0,0,0,0,0,0.0825804005540653,0.0452531923913223,0,0,0,0,0,0,0,0,0,0,0.0118352350086477,0,0,0,0,0.0166993943789544,0,0,0,0,0,0,0.118129870434132,0,0,0,0,0,0.119334223454141,0,0,0,0,0,-0.0161465671524697,0.161609767276266,0,0.05646827309254,0,0,0,0.0198889307095818,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.117321976643379,0,0,0,0,0,0,0,0,0.0751298583938125,0,0,0,0,0.0690516812170391,0,0,0,0,0,0,0,0,0,0,0,0,-0.057311023146856,0.278524139529348,0,0,0,0,0.145546305950516,0,0,0,0,0,-0.0377829238794189,0.0624368213791139,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.155052911868425,0,0,0,0,0,0,0,0,0,0,0,0.165013843556052,0,0.0134709214580957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121563191000538,0,0,0,0,0.171890290246528,0.248257164392144,0.136439454497748,0,0,0,0,-0.0522284933916866,0.0392803671236208,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.0921936363659013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108235508581767,0,0,0,0,0,0,0,0,0,0.227906693719156,0,0,0,0,0,0.231750379489077,0.0287088896563616,0.0520811745517877,0,0.0867920734508006,0,0,0.0127522744553268,0,-0.00659088479974987,0.0269726387906926,0,0,0,0,0,0
X600089.SH,0,0,0,0.0309192826406019,0,0,0,0.232748865752991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874110892849978,0.078235947304444,0,0,0,0,0,0,0,0,0,0,0,0.0721839961905953,0,0.119016069825642,0,0,-0.0344678711402915,0,0,0,0,-0.12604400186479,0,0,-0.0249932894403622,0.0104414257721205,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0503226136690939,0,0,0,0,0,0,0,0,0,0,0,0,0.0197040188734654,0.0521227540273253,0,0,0.320161562875096,0.0886609709102954,0.0458708115217892,0,0,0,0,0,0,0,0.00849771190633237,0,0,0,0.00787644501761491,0,0,0,0.0755662005016635,0,0,0.0202680550977817,0,0,0,0,-0.00462212881638751,-0.00330663407195154,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0365451846178843,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0618923613928685,0.0555678272393312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20050376872497,0,0.0202880111337391,0,0,0,0,0,0,-0.0611816681764228,0,0.00511285998411934,-0.0162153046129648,0,0,0,0,0,0
X600066.SH,0,0,0.188081363908906,0,0,0,0,0,0,0,0.144496150537665,0,0,0,0,0,0,0.0896898184072606,0.00668640245015941,0,0,0,0,0,0,0.00802123587765245,-0.0377552259660984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17212208053261,0,0,0,0.2734433771442,0.112278840522457,-0.215847604337011,0,-0.0412838861913443,0.0606138227334575,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0704305113021843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313152828745773,0,0,0,0,0,0,0,0,0,0.144570073667072,0,0,0.0794538716639408,0,0,0.00444726754636306,0.00829561874937229,0.123240210362225,0,0.114965427649056,0,0,0.032215987111855,-0.0426997022661542,0,-0.00544088020952982,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.143867000273093,0,0,0,0,0,0,0,0,0,0,0,0.0914929028249187,0,0,0.165710321684054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0658166953349981,0,0,-0.0216921848922495,0,0,0,0,0,0.0143041967182021,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.422629577765252,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211705111880669,0,0,0,-0.00814993595294251,0,0,0,0,0,0,0,0,0,0,0,0.171774041927488,0,0,0,0,0.136962360029116,0,0.133162137059183,0,0,-0.026270966424351,-0.0044055659628491,0,0,0,0,0.0191627105404862,0.0229329083901862,0,0,0,0.022594008995249,0,0
X600741.SH,0,0,0.0545331414351862,0,0,0,0,0,0,0,0.0793483900531944,0,0,0,0,0,0,0,0,0.122309878835013,0,0.0643290227583725,0,0.0965457123937329,0,0,0.0888918884273426,0,0,0,0,0.136778585641733,0,0,0,0,0,0,0,0.0697604715550241,0,0.0412222150827171,-0.0617527362512066,-0.245933757336258,0,0,0,0,0,0,0,-0.0367617142267966,0.00446185859634235,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.133108296116989,0.138989670033632,-0.0368434908711026,0,0,0.176151378275284,0,0,0,0,0,-0.045953931397422,0,3.46944695195361e-18,0,0,0,0.0191404268667186,0.134001851921511,0,0,0,0,0,0.154280630946785,0,0,0,0,0.171336427468795,0,0,0,0,1.73472347597681e-18,0,0.0469353484860281,0,0.047420745115493,0,0.00563915042963646,-0.0159997081683526,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.0427038743544938,0,0,0,0,0,0,0,0,0,0,0,0.247954708982468,0.167633490557452,0,0,0,0,0.0639939621396525,0,0,0,0,0,0,0,0,0.0502583935742629,0,0,0.0730281268010259,0,0,0.0104292348929175,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0238142193492875,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0774005915186719,0,0,0,0,0,0,0,0,0,0.055768564454728,0.0315435299340234,0,0.0163872720538819,0,0,0,0,0.0285444258921451,0,0.104011336749238,0,0,0,0,0,0,0,0,0,0.013017781180193,0,0,0,0.0416503530346827,0,0,0.055955964999163,0,0,0,0.0134540604081008,-0.0236397558552601,0,0,0,-0.00361903398088712,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.00631075510580393,0,0,0,-0.262901781365748,0,0,-0.44095741229186,0,-0.0605262095195522,0.981433681531497,0,0,0,0,0,0,0.0939373628219365,0,0,0.12537723366661,0,0,0.70906004853618,0,0,0,0,0,0,0,0,0,9.47165409727335e-05,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0529738614310525,0.0753449040813794,0,0,0,0.0493067888465705,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28716434800877,0,-8.67361737988404e-19,0.434868353576443,0.0142965972732256,0,0,0,0,0,0,0,0,0,0,0,0,0.0760624248177024,-0.108605982478022,0,0,0,0,0,0,0,-0.0287896590272164,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0.196936279628771,0,0,0,0,0.102816955233186,0,0.117610969328629,0,0,0,0,0.070351102662896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239206820929023,0,0,0,0,0,0,0,0,0.0573021882279857,0,0,2.71050543121376e-20,0,0,0.0445802582230307,0,4.33680868994202e-19,0.0226393867440703,0,0,0,0.0217478158629875,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.313918512488736,0,-0.0869773470160151,0,0,0,0,0,0,0,0,0,0,0,0,0.0856831227414494,0,0,0,0.257209100746093,0,0,0.0531975643020204,0,0,0,0,0,0,0,0,0.0681815223768821,0,0,0,0.320672829202339,0,0.208418990232124,0.15415077832535,0,0,0,0,-0.140248873326373,0.141972391680049,0.0434650588812048,0,0,0.0391581066881659,0,0
X600839.SH,0,0,0,0,0,0,0,0.123686860927389,-0.136161146198226,0,0,0,0,0,0,0,0,0,0,0,0.123134721184901,0,0.0188711416145396,0,0,0.152020831448509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146195847549186,-0.369552293777855,0,-0.0575561083927126,0,0,0.276741252345,0,0,2.77555756156289e-17,0.496787371306302,0,-0.129727503556199,0.0759288617566171,0,0,0,0.44020359622186,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,-0.0166377755718045,-0.02168890174049,0,0,0,0,0,0,0,0,0,0,0.124242991823867,0.224749126370696,0,0,0.154715966798149,0,0,0,0,0,0,0,0,0,0.253902190795858,0,0,-0.0812375925964156,0,0,-0.0143996773343213,0.10980946968711,0,0.00593004542271375,0,0,0,0.0934223950253441,0,-0.0437087227863512,0.0395598154758961,-0.11707316667153,0,0,0,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0.0131365692126254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231258869819856,0,0,0,0,0,0,0,0,0,0,0,0,0.0515963044999419,0,0,0.067172063549118,0.0901990925782999,0.0289308245884853,0,0.0622920213403098,0,0.179830873652594,0.124806384408662,0,-0.00904298125254211,-0.0458751842101592,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0.107468502349943,0.100496409584746,-0.0150571092974548,0,0,0,0.0713473608771962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594073327350975,0,0,0,0,0,-0.0221218461502706,0,0,0,0,0,0,0,0,0.0271652091308774,0.00421551534096963,0,0,0,0.104078145185197,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0162568643597758,0,0,0,0,0,0,0.184724959923948,0,0,0,0,0,0,0.120000914670603,0,0,0,0.0118865598068608,0,0,0,0.022846097488485,0,0,0,0,0,0,0,0,0,0,0.056851765017483,0,0,0.0166806234645782,8.67361737988404e-19,0,0,0,0,-0.0336847268781804,0.0142498765212312,0,0,0,-0.0312593111087691,0,0
X600487.SH,0,0,0.060580191488702,0,0,0,0,0,0,0.0462994226641614,0,0,0,0,0,0,0.0292800321452476,0,0.0721094684082673,0,0,0,0,0,0.0294038406970961,0.131850798527526,0,0,0,0,0,0,0,0,0,0.141935458998604,0.126936673956172,0,0,0,0,0,0,-0.102884807646366,0,0,0,0,0,0,0,-0.0234791401208864,-0.060165565491354,0,0,0,0.0243516634233761,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,-0.279921396479952,0,0,0,0,0,0,0,0,0,0,0,0,0.0096628079715794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641236349807973,0,0,0.0929101342501046,0.0721212381341739,0.442066826103417,0.185392395697458,0,0,0,0,0,-0.0292423498552652,0.0683414486170125,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302920280266414,0,0,0,0,0,0,0,0,0,0,-0.0998569049925853,0,0,0,0,0,0,0,0,0,0,0,-0.0126271119212892,0,0,0,0,0,0,0,0.0716732224328614,-0.474209983498531,0.0799907105438966,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.539476506272664,0.0972109475238096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.429357442158378,0,0.638215461829515,0,0,0,1.4350874472031,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671325197718485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500636930101664,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0243813300539161,0,0.461563335128521,0,-0.0967705039746305,0,0,-0.18351402216758,0,0
RealEstate_excess,0,0,-0.234674392004021,0,-0.00882187957077544,-0.0178942426023687,0,0,-0.023066992060962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096079818671294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458751820748345,0,0,0.101069569397136,-0.0929701840478677,0,0.112825802205073,0,0,0,0,0.0119422108798427,-0.0159736261393454,-0.0156203831434471,0,0.417624913646679,0,-0.0346752587259662,0,0
MKreturn,0,0,0,0,0,0.108632789362102,0,0,0,0.0794625744719175,0,0,0,0,0,0,0,0,0,0,0,-0.0374887395556234,0.0155446605902414,1.73472347597681e-18,0,0,0.0955349764827996,0.00309003815331818,0,0,0,0,0,0,0,-0.11165324725652,0,0,0,0.085967023681568,0,0,0,0,0,-0.0488023750741391,0,0,0,0,0,0,0,0.0149405214710779,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00344050602942973,0,0,-0.000804097759684547,0,0,0,-0.00169363880960579,0,0,0,-0.00189645898416384,0,0.00103437408470398,0,0,0,0,0,-0.00220275852376621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471895704859328,0.0235857528285112,-0.00925398651035663,0,0,0,-0.00356852385838153,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00192806014201459,0,0,0,0,0,0,0,0,0,0,0,0,0.00354248018721331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00401157702273094,0,0.00985497556606147,0,0,0,0,0,0.0265239868336136,-0.0163227945058021,0,0,0,0.00394392098569899,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377950254043597,0,0,0,0,0,0,0,0,-0.024121495458779,0.0288147965791824,0,0,0,-0.0543990807109024,0,0
