,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000063.SZ,X000858.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600372.SH,X600118.SH,X000338.SZ,X000157.SZ,X600089.SH,X600271.SH,X600703.SH,X002129.SZ,X600741.SH,X002241.SZ,X600177.SH,X600582.SH,X600066.SH,X000800.SZ,X002236.SZ,X300124.SZ,X601877.SH,X002292.SZ,X000581.SZ,X000623.SZ,X600839.SH,X002475.SZ,X000568.SZ,X000550.SZ,X000977.SZ,X000559.SZ,X600060.SH,X000869.SZ,X002007.SZ,X002294.SZ,X002465.SZ,X000050.SZ,X600252.SH,X002456.SZ,X300146.SZ,X300003.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0.0646645013844816,0,0,0,0.0857465929702178,0,0,0,0,0,0.0460915094292055,0,0,0,0,0,0,0,0,0,0,0.0358582119683457,0,0,0,0,0,0,0,0.121741776564119,0,0,0,0,0,0.0132562788693284,0.261014964092409,0,0,0.0907609493891604,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.000777960866381014,0,0,0,0,0,0
X600372.SH,0,0,0.129194905768658,0,0,0,0,0,0,0,0,0.149031322465894,0,0,0.0229319088037165,0,0,0.0884050159933136,0,0,0,0,0,0,0,0,0.0145617234357998,0,0,0.0897992265015618,0,0,0,0,0.111638996388243,0,0,0,0,0,0,0,0,0,0,0.0233420186999154,0,0.0364017575570218,0,0.0221899929755183,0,-0.0249953178815649,0.00400904153467068,0,0,0,0,0,0
X600118.SH,0,0,0.0805627617145879,0,0,0,0,0,0,0,0,0,0,0.204749185130094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556756334190124,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910027004439927,0.0302559279552154,-1.0842021724855e-19,0,0.186329322598983,0,0.000903785309232584,-0.0248050622598437,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0969161934633937,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.247045114986323,0,0,0,0,0,0,0,0,0,0,0,-0.00829579244153324,0,0,0,0.0908100694685512,0,0,0.0387733707823892,0,0,0,0.0542070047172894,0,0,0,0.118835726942605,0,0,0,0,0,0,0,-0.0122426258659187,0.0183181804908974,0,0,0,0,0,0
X000157.SZ,0,0,0.0499709905394898,0,0,0,0,0,0,0,0,0.364427758929925,0,0,0,0.146207739763121,0,0.0572947257215634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282080351441694,0,0.0688024824062753,0,-0.0164379076175733,0,0.102889325259573,0,0,0,0,0.00266787122096428,0.0350872912745048,0,0,0,0,0,0,0.0242842976029403,0,0,0,0,0,0
X600089.SH,0,0,0.0212373779693543,0,0,0,0,0,0,0,0,0.375176432582777,0,0.317247183231318,0,0,0,0,0.0402685621916762,0,0,0,0,0.0245495123880251,0.0178291679788796,0,0,0.0622691400852679,0,0,0,0.0250219292878957,0,0,0.00768451540289552,0,0,0,0,-0.0579401475991981,0,0,0,0,0,0,0,0,0,0,0,-0.0083178840266169,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.228069844047425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652729827310837,0.162759464635638,0.200347338620919,0,-0.053435431339277,0,0,0,0,0.0318786312000101,0,0.0982641368476521,0,0,0,0,0,0.143576537537349,0,0,0,0,0,0.153312809237077,0,-0.0314300134345406,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.121500964842605,0,0.0650502692706181,0,0,0,0.086473124682252,0,0,0,0.0149668545688672,0,0,0,0,0.0161152868219303,0,0,0,0,0,0,0.135945589225508,0.0443267392611197,0,0,0,0,0.0864214403874339,0,0.0788798053216215,0,0,0,0,0,0.101383594778393,0,0,0,0.0239961336749706,0.0108977989935532,0,0,0,0,0,0
X002129.SZ,0.0416508996148698,0,-0.0743104415408581,0,0,0,0,0.229422846143627,0,0,0,0,0,0,0,0,0,0,0,0.194513380912018,0,0.171734748593232,0,0.0598509642892334,-0.0484419178136662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181343536710047,0.0315283243882945,0,0,0,0,0,0,0.24313279634753,0,0,0,0,-3.46944695195361e-18,0,0.0224595861703968,0,0,0,0,0
X600741.SH,0.0377956144998677,0,0,0,0.199063377742939,0,0,0,0,0,0,0,0,0,-0.111118212403839,0,0,0,0,0,0.163251806318234,0,0,0,0,0,0.0255669224010218,0,0.172518534618085,0,0,0,0,-0.00536666587902677,0,0,0,0,0,-0.0293065675297135,0,0,0,0,0,0,0,0,0,0,0,0,0.0614690695337783,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0937850997228607,0,0,0,0,0,0,0,0.03577463413308,0.131299375006568,0.0424281981599345,0,0,0,0,0.0680681460285235,0.196928704846958,0,0,0,0,0,0,0,0,0,0,0.063705619369679,0.0101745621576622,0,0.0723288833921054,0,0,0,0,0,0,0,0,0,-0.0236100375360521,-0.0145601885549787,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.211750515344813,0,0,0,6.93889390390723e-18,0,0.173317875498585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175748878105902,0,0,0,0,0.0650373201150248,0,0,0,0,0,0,0,0.152462172746879,0,0,0,0,0.0185904943884581,0.0432687462036162,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199866164225821,0.0566894179050423,0,0,0.300565528646433,0,0.154817940247394,0,0,0,0,0.00562277162740405,0.0326664318408936,0,0,0,0,0,0.217577230760329,0,0.0560302849323827,0,0,-0.0289623471671706,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0665689396824177,0,0,0,0,0,0,0,0,0,0,0,0,0.0195598118881117,0,0,0.0105295525244036,0.0216043054816594,0,0,0,0,0.046606356807081,-5.42101086242752e-20,0,0,0,0,0.212502723824312,0,0,0,0,0,0,0.0388778924021946,0.103109582399691,0,0,0,0,0,0,0,0,0,0,0,0.0016908634009071,0,0,0,0,0,0
X000800.SZ,0,0,0,-0.157104732779109,0,0,0,0,0,0,0,0.14876372104515,0.0420925896340256,0,0,0,0,0.296189555245375,0,0,0,0.0387389351797287,0,-0.0998543410670241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103072339545231,0,0,0,0,0.0585672883916522,-0.0623363023145433,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.0777612075792802,0,0,0,0,0,0,0,0.267187194745866,-0.0103498784660055,0,0,0.213373386486336,0,0,0,-0.117138938065128,0,0,0,0.125450501005043,0,0,8.67361737988404e-19,0.202809311074123,0,0,0,0.111149884631343,0,0,0,0,0,0,0,0,0.02523080105542,0.0754648909392402,0,0,-9.55280983301894e-05,0,0,0,0,0,0,0
X300124.SZ,0,0,0.119723817459519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604499795598865,0.0752900185836133,0,0,0,0,0,0.175063877555351,0,0.00826329801969797,0,0,0,0,0,0,0,-0.0702451653876881,0,0,0,0,0,0,0.0853178109697056,0,0,0,0.0176133660126048,0.222992375287022,0,0,-0.0444440524383371,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676087683920239,0,0,0,-0.0779814255082561,0,0,0,0,0,0.0206174537055958,0,0,0,0.068326291978845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109824899640561,0,0,0,0.0477150728978669,0.0652730501288328,0,-0.0730782434802048,-0.0125956746432266,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.134652047968843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110818189822817,0,0.0974458540892664,0,0,0,0,0,0.143046923662524,0.128778862282572,0,0,0.0381903562333887,0,0.133458592090756,0,-1.73472347597681e-18,0,0.161935165447163,-0.011471129411219,0,0,0,0.277643893353399,-0.244242220815623,0,-0.032118897309156,-0.0140920815829802,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.256204104779213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195596213231762,0,0,0,0,0.0426461892442875,0,0,0.0931566878196947,0,0,0,0,0.205790913039081,0.0457622511916356,0.0415398159554387,0,0,-0.0167234674990309,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.272650169635449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000635764919683621,0,0,0.0259921989891966,-1.0842021724855e-19,0,0,0,0,0,0,0.259515597740508,0,0,0.106387635990572,0,0,0,0,0,0,0.184541397053228,0.0347282520401428,-0.0208369587775108,0,0,0,0,-0.00252835801517965,0,0,0,0,0,0
X600839.SH,0,0,0.104589050824494,0,0,0,0,0.138460253231768,0.0138374628601441,0,0,0,0,0,0,0,0,0.299828971194483,0,0,0,0,0,0,0,0,0,0,0.022803843444598,0,0,0,0,0,0,0,0,0,0,0.16657599904691,0,0,0,0,0,0,0,0.0110306604031524,0,0,0,0.0287483088730019,-0.022186721718495,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.274991379377205,0,0,0,0,0,0,0,0,0,0.130224182529298,0,0,0,0,0,0,0,0,0,0.134538557440017,0.0796265614000579,0,0.00643876453750398,0,0.0752137207554832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149568875820244,0.0259111765082858,0,0.0101120900220444,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.10713478261156,0,0.161556659962804,0,0,0,0,0,0,0,0.0725884367749765,0,0,0,0,0,0,0,0.0318160808185549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.15708772023187,0.00135717793115851,0.018566476785667,0,0,0,-0.00688639976614797,0.0445123302708581,0,0,0,0,0,0
X000550.SZ,0,0,0,0.0426041903721134,0.163857299238494,0,0,0.0236687794465647,0,0,0,0,0.0879224104527221,0,0,0,0,0.0554358380398351,0,0,0,0,0,0,0,0,0,0,0,0.0400773250578729,0,0,0,0,0,0.146912790668667,0,0,0,0.0330553760921614,0.0884234723815627,0,0,0,0,0.0228439954891025,0,0,-0.00355352766017326,0,0,0,0.00413465925787709,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.224765178502368,0,0,0,0,0,0,0,0.0601169237131502,0,0,0,0,0,0,0,0,0,0.0816648966288027,0,0.0587588202776792,0,0,0.101108370550706,0,0,0,0,0.0164214720356904,0.229135988143273,0,0,0,0,0,0,0,0.0645251730627794,0.0204046825126339,0,0,0.0106092604892194,0.0157346754388315,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463910186208185,0,0,0,0,0,0.0229721679516124,0,-0.0307919626124698,0.0171028516357078,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.163466385662456,0,0,0.219587787478423,0,0.0969299268809565,0,0.235259601966787,0.0722295074421067,0,0,0,-0.0207580361642786,-0.040951329110108,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0.180800807117289,0,0,0.163484482917839,0,0.26706249433293,0,0,0,0,0,0.0303311407841194,0,0,0,0,0,0,0,0,0,0.0222163522381875,0,0,0,0,0.015329384017569,0,0,0.0898836125399822,0,0,0,0,0,0.0513238638377952,0,0.108411462644612,0,0,0.318528946829053,0,0,0,0,-0.0443140537261811,0,0,0,0,0,0
X000869.SZ,0,0,0.155479574841012,0,0.00651719426277388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741700503947985,0,0,0,0,0,0.0449134541041252,0.0748899270524403,0,0,0.0759403264483765,0,0,0,0,0,0,0,0,0,0,0.04414841932183,0,0,0,0,0,0.0107597864298674,0.0458231191203205,0,0.0238224210256949,0,0,-0.0457310473740766,-0.0426218661148808,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.0467111165073463,0,0,0,0,0,0,0.121069438415283,0,0,0,0,0,0,0.0332255457004606,0,0,0,0,0,0,0,0,-0.0191369414639595,0.0346801555189061,0,0,0.00662544147720638,0,0,0,0,0,0,-0.00784965569033512,0,0,0,0,0.458143820477714,0,0,0,0,0,0.0167304275483109,0.0544118838434899,0,0,0,0,0,0
X002294.SZ,0,0,-0.0332140581251129,0.031468455323312,8.67361737988404e-19,0,0,0,0,0,0.133280040514008,0,0,0,0,0,0,0,0.0780162876090308,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.0514652135762948,0,0.0216959225073166,0,0.120015839270844,0,0,0.0831903542536823,0,0.12330028668358,0,0,0,0,0,0.00512754452170608,0,0.0257521524906852,0,-0.0653289899264296,0,-0.00249313688202435,0.0118153748311685,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0585098958887696,0,0,0,0,0,0,0,0,-0.00632827430816602,0,0,0,0,0.124361501144636,0,0,0,0.105428810812411,0,0,0,0.0904657244396295,0,0,0.11206331956519,0,0,0,0,0,0,0,0,0,0,0.155068067177233,0,0,0.0194879187384478,0,0,0,0,0,0,0
X000050.SZ,0,0,0.0896319146369635,0,-0.0210406143511907,0,0,0,0.174879623958277,0,0,0.0543638721437289,0,0,0,0,0,0,-0.0296774978416497,0,0.0140910875431762,-0.0528567816491521,0,0.114077406559044,0,0,0,0,0.0615856578104038,0,0,0,0,0.414726434228195,0,0,0,0,0.0627682163784576,0,0,0,0,0,0,0,0,0,0,0,0,0.0108546681693117,0.0139529455196232,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0.0728399997551593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399028427387352,0,0,0,0,0,0,0,0.105749979447903,0,0,0.362815961354446,0,0,0.078733903060446,0.00131086780808033,0,0,0.118867688762885,0,0,0,0,0,0,0,0,-0.0101829872238233,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,-0.13199765586981,0,0,0,0,0,0,0,0,0,0.0362629268694584,0.0908346446637439,0,0.103425633092695,0,0,0,0,0,0,0,0.175471073801224,0.0419873725961178,0,0,0,0,0,0.118731936156215,0,0,0,0.0528284143811575,0.113066962863763,0,0,0,0,0,0,0,0,0,0,0,-0.0439254867707782,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115520787874431,0,-0.118012024338042,-0.00492775418684553,0,0,0,0,0,0.160353562931639,0,0,0,0,0,0.152426728962784,0,0,0,0,0,0,0,0,0,0,0.155432531077736,0,0,0,0.257974052901146,0,0,-0.0423432895209672,0,0,0,0,0,0,0
X300003.SZ,0,0,0.164008267851976,0,0,0,0,0,0,0,0,-0.214162231803332,0,0,0,0,0,0,0,0,0,-0.106947057824996,0,0,0,0,0,0,0.0602010642553948,0,0.164785263598565,0,0,0,0,0,0,0.311031489067814,0,0,0,0,0,0,0.100306147115315,0,0,0.0167778328693737,0,0,0,0.0101742313586292,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161830951050675,0,0,0,0,0,0,0,0,0,0,0,0,0.0348068062336343,0,0.0709407950559465,0.0720683997591951,0,0,0,0.213672436690953,0.063735051069147,0,0,0,0.0735189587466269,0.0945327342585366,0,0,0,0,0,0,0,0,0,0,0,-0.0125376519044379,0.0114658586336081,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.10062433723669,0,0,0,0,0,0,0,0,0.030478802817198,0,0,0,0,0.124420596177129,0,0,-0.0227141869615701,0,0,0,-0.0325725764548546,0,0,-0.0123375244043876,0,0,0,0,-0.0650485824702975,0,0,0,0.0534050506953307,0,0,0,0,0,0,0,0,0,0,-0.0290857896044703,-0.094576049416371,0.0722178591282323,0,-0.0571818787497278,-0.00382428743120176,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0064268663582703,0,0,-0.254353195819814,0,0,0,0,0,0,0,0.142675292389046,0,0.494387302322335,0,0,0.144482919096318,0.9421743681306,-0.00946647072083813,0,0,0,-0.194375751265362,0,0,0,0.685464040332193,0,0,0,0,0,-0.300164201272318,0,0,0,0,0,0,0,0,0,0,0,0,-0.36470691452059,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233744350755321,-0.489724029007575,0,0,0,0,-0.718396589146042,0.938202839921579,0,0,0.0940574040159744,0,0,-0.323009769114538,0,0,-0.565453464279565,-0.199526265585867,0,0,0.434878662522837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306194720909858,0,-0.778522245307019,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,3.46944695195361e-18,0,0,-0.158301305639746,0,-0.142474377407953,0,0,0,0,0,0,0,0,0,0,0,0.0140606613697409,0,0,0.0882684597343844,0,0,0,-0.180827507436795,0.165336578963657,0,0,0,0.0346252244511763,0.0341428917474274,0.044303770565629,0,0,-0.0577703400703786,0.00759747546701991,0,0,0,-0.199155636887572,0,0,-0.189630712124487,0,0,0,0,0,-0.017122600264269,0.0611453732049192,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.101755037015134,0,0,-0.0299329516827712,0,0,-0.00650951056620774,0,0,0,0,0,-0.0892743070512979,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00313049950413396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373948833195681,-0.00181206786015083,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192703034913712,0,0,0,0,0,0,0,0,-0.00498181032944886,0,0,0,0,0,0,0,0,0,0,0,0,0.000777332818736422,-0.000478382479936168,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108176201247868,0.00622284465639501,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00462968309150102,0,0,-0.0020357326560034,0,0,0,0,0,0,-0.000171293914829221,0,0,0,0,-0.017655394486185,-0.0225553530063558,0,0,0.00248916504889938,0,0,0,-0.0136094561338397,0,0,0,0,0,0,0,-0.0153656524984134,0.0246003559583849,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00280965058269251,0,0,0,0,0,0,0,0,0,0.0072092985012201,0,0,0,0,0,0,0.0136636747886197,0,0,0,-0.024931211931182,0,0,0,0,0,-0.0052700505367566,0.0123442335355034,0,0,0,0,0,0,0,-0.0173940828112997,0,0,0,0.00347952371084805,0,0,0.0149478801612796,0,0,0,0,0,0.0221840902766799,-0.013700161532143,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884235729653033,0,0,0,0,0,0,0,0,-0.00447077880394594,0,0,0,0,0,0,0.00658308886451849,0,0,0,0,0,0,0,0,0,0,-0.0040834791641214,0,0,0,0,0,0,0.0321329243225073,0,0,0,0,-0.0461535176984376,0,0
