,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X600031.SH,X002475.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000338.SZ,X601877.SH,X000100.SZ,X600271.SH,X002085.SZ,X002456.SZ,X600118.SH,X300124.SZ,X000157.SZ,X600089.SH,X002508.SZ,X600522.SH,X600177.SH,X600372.SH,X002007.SZ,X300136.SZ,X300003.SZ,X600487.SH,X600699.SH,X000981.SZ,X002294.SZ,X002074.SZ,X000066.SZ,X600867.SH,X000559.SZ,X002008.SZ,X600566.SH,X002180.SZ,X002292.SZ,X300115.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0.0469857534270937,0,0,0,0,0,0,0,0.0843502027657421,0.0752407811678527,0,0,0,0,0.00375537121489829,0,0,0,0,0,0,0,0,0.0132261410057479,0,0,0,0,0,0,0,0.0100324136007676,0,0,0,0,0,0,0,0,0.0433123608259201,0,0.0677115274436114,0,0,0,0.0153942554266976,-0.00997372073403778,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.136191662774518,0,0,0,0,0,0,0,0,0.120247464382197,0,0,0,0,0,0.0755349576457137,0,0,0,0,0,0,0,0.0462698841722391,0,0,0,0,0,0,-0.0978762433768053,0,0,0,0,0,0,0,0,0,0,0.207745639879997,0,0.0607658234236863,-0.0503222807887633,0.00487223089222669,0,0.0307540438363837,-0.00740212227612825,0,0,0,0,0,0
X002508.SZ,0,0,0.146285367100944,0,0,0,-0.190491977244828,0,0,0,0,0,0,0,0,0,0.157161328161075,0,0,0.057694486149108,0,0,0,0,0,0,0,0,0.173718368242974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152356585689512,0,0,0,0.0241092002208831,-0.0215505203460762,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0967056387433021,0,0.0138995383329099,0,0.0552292655644335,0,0,0,0,0,0,0,0.0562297091482222,0.0781579469339133,0,0,0.040420846801145,0.0597092171618162,0,0,0,0,0,0,0.0971840803105827,0,0,0,0,0,0,0,0,0,0.0932524614366459,0.172269035415032,0,0,0,0.00544341386005563,0,0,0,0,0,0,0
X600177.SH,0,0.0630953009202476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671835033594572,0,0,0,0,0,0,0.0702189445446156,0,0.0529865779886934,0,0,0,0,0,0,0,0.0157444113464825,0,0,0,0,0,0,0,0,0.000260150892103754,0,0,0,0.0257060231275112,0,0,0.00689914757642125,0,0,0,0,0,0
X600372.SH,0,0.0366956656738574,0,0,0,0,0,0,0.148047319788241,0,0,0,0,0,-0.0269006462482219,0,0,0,0,0,0,0,0,0,0,0.477102833678629,0.0933974414289647,0,0,0,0,0,0,0,0,0,0.0197434000935703,0,0,0,0.0125656128593666,0,0,0,0,-0.0823353976517103,0,0.166051144904963,0,0,0,-0.012385379571881,0.00715230704755599,0,0,0,0,0,0
X002007.SZ,0,0,0,0.11895220511122,0,0,0,0,0,0.143475372561146,0,0,0,0.095250592391185,0,0,0.0237118567327611,0,0.0191492040214897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654546868714447,0,0,0.0392941142028343,0,0,0.0596752895733938,0.0739092506669276,0,0,0.00536650358399773,-0.00726908548836877,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0666569317863769,0,-0.0258691243223783,0,0,-0.130216077204499,0,0,0,0,0,0.0768741652820539,0,0,0,0,0,0,0,0,0.310979594687454,0,0,0,0,0.049229928174019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358687032125547,0,0,0,0,0.463259367796305,0,0,-0.0108324620820365,0.00508666579191646,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0763050574343438,0,0,0,0,0.156753669030191,0.0477212609619993,0,0.00313512425063286,0,0,0,0,0,0,0.0497136838789793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101049884091029,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0485519221891888,0,0.0446026135889335,0.126861112894828,0,0,-0.00403377625696105,0.0263560746307204,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.419645056026746,0,0,0,0,0,0,0,0,0,0,0,0,0.178451285562307,0,0,0,-0.0906907665556898,0,0,0.137701321606158,0,0,-0.0249861584491976,0.689540276943223,0,0,0,0.0598560012764706,0,0,0,0,0,-0.0139601887297934,0,0,0,0,0,0,0,0.144674394735376,0,0,-0.00514439865459659,-0.0115844801765197,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0371944492979648,0,0,0,0,0,0,0,0,0.0423701213547975,0,0.214866792131744,0,0,0,0,0.083502109826051,0,0,0,0,0,0,0,0,0,-0.0285529174024509,0,0,0,0,0,0,0.0196566433238671,0,0,0,0,0.151034467904544,-0.00172584468381008,0,0,0,0,0,0,0,0,-0.01836236869821,0.0178089821048046,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00991822767875154,0,0,0,0,0,0,0,0,0,0,0.0297373170397704,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599680022591459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029945057322725,0,0,0,0,0,0,0,0.0189368969638072,0,0,0,0.0983539001145864,0.0504501567064222,0,0,0,0.00633418977291113,0,0,-0.0289613862473251,0,0,-0.00993696154972891,-0.000149259903795597,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108673534789305,0.387825118014931,0,0,0,0,0,0,0,0,0,-0.203834236067245,0,0.217304229803205,0,-0.192917839127561,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0492801448598312,0.107991705707357,0,0,0,0,0,0,0,0.0177485322893836,-0.00461727872784585,0,0,0,0,0,0
X000066.SZ,0,0,0,0,-0.228447347728022,0.394970156590167,0,0,0,0,0,0,0,-0.392257871741431,0.757934130048489,0,0,0,0,-0.406556105960086,0,0.243886585381007,0,-0.142650510159994,0,0,0,0,0,0.0378523069295041,0.184008224279609,0,0,0,0,0,0,0.135507127575568,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.304642632506275,0.000381050543469487,0.106976952058734,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0384871224478726,0,-0.00565816051329853,0.100306645721663,0,0,0,0.03414820920773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176416952252949,0.0645564004969208,0,0,0,0.0631030893296601,0.47853314208923,0,0.112340570637837,0,0,0.0266122927931087,0.0159707053665456,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0669070845898163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557350994259663,0,0,0,0.152243264634566,0.0481100626836393,0,0,0,0.0471645807628368,0,0.246428160682603,0,0,0,-0.00287973727455531,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249733477061384,0,0,0,0,0.0430018522535559,0,0,0.240772898346863,0,0,0,0,0,0,0.289137242483641,0,0,0,0,0,0.459267176696431,0,-0.0278954203253902,0,0,0,0,-0.0376721689647096,0,0,0,-0.0157924612129648,0,0.390268117747346,0,0,0,-0.0229654985576763,-0.00946435216000671,0,0,0,0.0933670059506309,0,0
X600566.SH,0,0,0.409645097228955,0.0960629514964954,0,0,0,0,0,0,0,0,0,0.211997422161234,1.0842021724855e-19,0,0,0,0,0,0.170981928628614,0,0,0,0,0,-0.0689634240005338,0,0.246548306225735,0,0,0,0,0,0,0,0,0.262247421006167,0,0,0.0095120154834592,0,0,0,0,0,0,0.05191113869155,0,0,0,-0.00249370086741449,0.00710725999541891,0,0,0,0,0,0
X002180.SZ,0,0,0.0639382294224152,0.119538850698141,0.0449886239860426,0,0,0,0,0,0,0,0,0,0,0.0941133851563764,0,0,0,0,0,0,0,0,0.129683296691921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110038230329209,0.062924206728506,0.0312626217849505,0,0,0,0.189731438415785,0,0,-0.0475569822153074,0.0191309940768927,-0.00219586341897828,0,0,0,0,0,0
X002292.SZ,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0407890183933261,0,0,0,0,0,0,0,0.0148563678566951,0,0.186764665428666,0,0,0,0,0,0,0,0,0,0,0.0467793182181363,0,0,0,0,0,0,0,0,0,0,0,0.0712049226729921,0,0.649301867619631,0,0,0,0,0,0,0,-0.0121105840121142,-0.00137111841570882,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,-0.019299257155861,0,0,0,0,0,-0.190865580013037,0,0,0,0.298212942232846,0,0,0.0681939983226887,0,0,0,0,0,0.0903784488405721,-0.0848506681336138,0,0,0,0,0,0,0,0,0.261830318279728,0,0.145128418127005,0,0,0,0,-0.0536187516317216,0,0,0,0,0,0,0,0,0,0.0415392307189972,0.00357020197251934,0,0,0,0,0,0
X000623.SZ,0,0,0,0.0700025689049904,0,0,0,0.020791470933738,0,0,0,0,0.17366152055522,0.0147283688918172,0,0,0,0,0,0.109874897593477,0,0,0,0,0,0,0.0928402022880073,0,0.0446181530963645,0,0,0,0,0,0,0,0.0475624694816723,0,0,0,0,0,0,0,0.0263658565069295,0,0,0,0,0,0,0.00813928321732814,0.0162404783712504,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.109316332460432,0,-0.0521239110659724,0,0,0,0,0,0,0,0,-0.217017160149175,0,0,0.0141117794007357,0,0,-0.00804252426975155,0,0.0471502191900136,0,0,0,0,0,0,0,0,0,0,0.220855277773153,-0.272816632355104,0.0876342764110671,0,0,0,0,0,0,0,0,0,0,0,0.00657514031084661,0,0,-0.0220520148971093,0.0103083334008765,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0737580824782549,0,0,0,0,0,0,-0.646411390967706,0,0.332932382182759,0,0,0,0.781252954083636,0,0,0,0,-0.0171868354140391,0.0958651748639689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.877090660800404,0.273621772127425,0,0,0.27324162720318,0,0,0.398957051631397,0.680816705580194,0,0,0,-0.0267003148852786,0,0,0,10.6235299607061,0,0
TED,0,0,0,0,-0.0495454653360786,0,0,0,0,0,0,0,0,0,-1.81857978271629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109871493142541,0,0,0,0,0,0,0,0,0,0,-0.0641765683699926,2.29537038563492,0,0,0,0,0,0,0,0,1.35464213343256,0,0,0,0,0,-34.7351852842519,0
RealEstate_excess,0,0,0,0,0,0,-0.0542103201379114,0,0,0,0,0,0.066703508018853,0,0,0,0,0,0,0,0,-0.00826049466173263,0,-0.0165362149641777,0,0,0,0,0,0.0830840275257374,0,0,-0.390905781115679,0,0,0,0,0,0,0,0,0,0,0,0,0.0296549285688894,0,0,-0.258804344333303,0,0,0.0130847765426054,0.0036741336416222,0,0,0,0,0,0
MKreturn,0,0,0.072987111655123,0,0,0,0,0,0,0,-0.108229842259551,-0.0347799295992587,0,0,0.0385910222981029,0,0,0,-0.0781325791244324,0,0,0,0,0,0,0,0.0982292590599674,0,0,0,0,0,0,0,-0.0560198626292778,0,-0.0558558258310012,0,0,0,0.0237643392725019,0,0.0447778848957149,0,0,-0.00704613541405553,0,0,-0.0465308363012303,0,-0.0159689520698075,0.000552874113580541,0.00387615330524884,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000175166688001911,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000771210976592359,-0.0018494956774163,0,0,0,-0.000476492305101507,-0.00106561718521313,0,0,0,-0.000402176188242048,0,0,0,0,0,0,0,-0.000836792437148578,0,0,0,0.000548161226719364,0,0,0,0,-0.000829859494577327,0,0,0,0,0,0.00279961901020698,-0.00164741187788284,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673536283821724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628773365595737,0,0,0,0,0,0,0,0,0,-0.0145643141526134,0,0,0.0136754529979693,0,0,0,0.0356990006766733,0.000389610223737267,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00924694534033355,0,0.0571284548893461,0,0,0,0,0,0,0,0,0,0,0.0026389286026891,0,0,0,0,0,0,0,0,0,0,-0.0329536094563757,0,0,0,0,0,0,0,0,0,-0.0330248774441971,8.67361737988404e-19,0,0,0,-0.00376601377122403,0,0,0,0,0,-0.00186478872727599,0.0319207059793363,-0.0222844394187723,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00843805869644808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627731281951623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417737384728663,0,0,0,-0.000719537531115342,0,0,0,0,0,-0.00723073260747999,0.00397267786643415,0,0,0,0,0,0
