,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X000338.SZ,X000063.SZ,X300003.SZ,X600271.SH,X002236.SZ,X601877.SH,X002456.SZ,X300124.SZ,X002008.SZ,X600809.SH,X600867.SH,X600487.SH,X000596.SZ,X000100.SZ,X000625.SZ,X000977.SZ,X000661.SZ,X600566.SH,X600066.SH,X600498.SH,X002294.SZ,X000157.SZ,X300136.SZ,X300142.SZ,X002179.SZ,X000981.SZ,X002180.SZ,X002007.SZ,X300146.SZ,X002241.SZ,X000050.SZ,X002049.SZ,X600779.SH,X600522.SH,X000869.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901682230701896,0.0346491087318136,0,0,0,0,0,0.0648350507596274,1.73472347597681e-18,0.143158854150074,0.211679750469233,0.0745367666533006,0,0,0,0,0.0426609247080399,0,0.0470430668392363,0,0,0,0,0,0,0.0488141708487462,0,0,0,0.0124239090872032,0,0,0,0,0,0,0.00330932724849021,0,0,0,0,0,0,0
X600031.SH,0,0,0.30555226696228,0,0,0,-0.209367636213598,0,0.0514872863228016,0,0,0,0,0,0.316961533686766,-0.0251257306284216,0,0,0.0579584621631809,0,0,0,0,0,-0.0394232112694599,0.0223315317778204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195987130826249,-0.0186577926041169,0,0.0645388119883264,0,0,0,0,0,0.10018994774741,0.00200091926923075,-0.00310933855196291,0,0,0,0,0,0
X000568.SZ,0,0,0.0512778480912522,0,0.103223380465078,0,0.0898437032041492,0,0.182571406061966,0,0.0980829362963412,3.46944695195361e-18,0,0,0.0880978062266926,0,0,0,0,0,0,0,0,0,0,0,0.28651221511061,0,0,0,0,0,0.0533187386228536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109612601516592,0,0,0.00404938883640163,0.00783719807611567,0,0,0,0,0,0
X600741.SH,0,0.453033308489729,0,0,0,0,0,0,0.12198748964366,0,0,0,0,0,0,-0.00768937770054054,0.0995883009463498,0,0,0.0908266596242397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439541295461605,0,-0.0751842173100399,0,0,0.115441982699299,2.16840434497101e-19,0,0,0,0,0.0118356084229511,0.010895776091572,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.455721663775517,0,0,0,0,0,0,0,0,0,0,0,0.299101991672593,0,0,0,0,0,0.127875113279749,0.0424355531955793,-0.218480944093185,0,0,0,0,-0.0458930726011281,0,0,0,0,0,0,0,0,0,-0.0292320679608526,-0.0592549308662554,0,0,0.22253308860847,0,0,0,0,0,0,0.0343239347877168,0.0374248298314718,0,0,0,0,0,0
X000063.SZ,0,0.44272711376554,0,0,0,0,0,0,0,0,0.361181238942726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398040949985434,0,0,0,0,0,0,0.12349489194703,0,0,0,0.146490907530329,0.247559353858717,0,0,0,0,0,0,0,0,0,0.102334783445708,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.279066676556692,0,0.0386078154482427,0.0710021737822685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301883453680646,0,0,0,0,-0.0506316747505487,0.0784761740768576,0.16296159351466,0,0,0,0,0,0,0,0,0,0,-0.160214752276662,0,0.261238123553716,0,0.00846373524848026,0,0,0,0,-0.0202366174747019,-0.0344090752389756,0,0,0,0,0,0
X600271.SH,-0.0842199257813649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.160705927545977,0,0,0,0.200859128738737,0,0.0586847761967874,0,0.0547441388853565,0,0,0,0,0,0,0.275807169688201,0,0,0,0,0,-0.196629647777969,0,0,0.493339541173276,0,-0.0219567864946169,-0.0259945318850205,0,0,0,0,0,0
X002236.SZ,0,0,0.92663809805825,0,0,0,0,0,0,0,0,0.139894497730212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130822748623292,0.0484302390340641,0,0.202093382638608,0,0,0,0,0,0,0,0,0,0,0,0.152388657291425,0,0,0,0,0,-0.111926880647249,0,0,0,0,0,-0.0490529782400922,0.577060844167136,0,0,-0.561288484185464,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147594466783728,0,0,0,0.238624156194799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236001870345742,-0.256099930447265,0,0,0,0,0,0,0.0111366846502006,-0.220482373893783,0,0,0.57562288480551,0,0.0129129679466981,-0.0162003105434893,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.489985928223768,0.056750356964912,0,0,0,0,0,0,0,0,0.102266937360159,0,0,0,0,0,0.045273476578406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793520214659547,0,0,0.0530296006724912,0.336471701995754,0.0694907521205187,0,0,0,0,0,0.00280433566543579,0.0024973843926452,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.029360845226864,0,0,0,0,0,0.0122115416821473,0,0,0,0,0,0,0,-0.0961916878615386,0,0,0,0.0597446255797756,0,0,0,0,0,0,0.0279231254652469,0,0,0.0194390673638116,0,0,0,0,0,0,0,-0.172865248605455,0,0,0.223075952285704,0,0,0,0,0,0,0,0.0087540304564023,0.037049110283739,0,0,0,0,0,0
X002008.SZ,0,0,0.0486334530020911,0,0.126975755173038,0,0.0267234872525854,0,0,0.0930791254492686,-5.42101086242752e-20,0,0,0,0,0.0570577776208858,0.12360654814002,0,0.281104691851031,0,0,0,0,0.0156769143277169,0,0,0,0,0,0,0,0,0.115465304489702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507505322523509,0.0101318421096401,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.269836460457843,0,0,0,0,0,0,0,0.130905740721661,0,0,0,0,0,0,0,0,0,0,0,0.182615098099026,0,0,0,0,0,0.0362882759059621,0,0.0183082531875533,0,0,0.113437551304932,0,0,0,0,0,0,0,0,0.390009980412165,0,0,0,0,0,0.0546760826495237,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.466418877717033,0,0,0,0,0.0404655135438298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179786421604206,0.354252608549679,0,0,0,0,0,0,-0.407879187787459,0,0,0,0.317682625346007,0,0,0.158113079192189,0,0,0,0,0,0.153462466606666,0,-0.0226198278272015,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24972040326303,0.228026876380707,0,0.226612757703868,0,0,0,0,0,-0.0501788422840169,0,0,0,0,0,0,0.141271191791793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290998562053658,0,0,0,0.0188284052065012,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.452088934960144,0,0,0.0180514518642614,0,0,0.012180970442324,0,0,0,0,0.158797669476655,0,0,0,0,0,0,0,0,0.0419215179334678,-0.0735463589411433,0,0,0,0,0,0.195886952375982,0.141926777174084,0,0,0,0,0,0,0,0,0,0,0,0.0170967370872171,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.399875490670979,0,0,0,0,0,8.71380342424045e-05,0,0.0298950337035734,0,0.0343523919823236,0,0,0.0530948319929212,0,0,0,0.0126883046523207,0.092832351057401,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0114798061022161,0,0,0.00462278794925807,0,0,0,0,0,0.0151621002976983,0,0,0,0,0.00307918993437955,0.0206445310658767,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0376605516754678,0,0,0,0,0,0,0,-0.00336359044938851,0,0,0.129844189020154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638722662580634,0,0.179412456649403,0,0,0,0,0.000132915609106024,0.044852507803533,0,0,0,0.321846684814138,0,0,-0.0060158488150076,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189121329097851,0,0.117519666927759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320885345996567,0.117323911475276,0,0,0,0,0,0.232643135447232,0,-0.101101489849458,0,0,0,0,0,0,0,0,-0.0413775852865404,-0.0616743479563569,0,0,0,0,0,0
X000661.SZ,0,0,0,0,1.38777878078145e-17,0,0,-0.371848908172806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17023373426808,0,-0.0849538130292798,0,0,0.0148623155308624,0,0.44116854341159,0,0,0.0906611926878985,0,0,0.187159247629612,0,0,0,0.117344034005697,0,0,0,0,0.12682659019153,0,0,0,0,-0.0190528097994847,0.0355945502437787,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.0849228182577108,0,0,0,0,-0.20141213295527,0,0,0,0,0,0,0.411779598125032,0,0,0,-0.0488144987485718,0,0,0,0,0,0,0,0,0.0132055244463927,0.260628892481046,0,0.288125237555355,0,0,0,0,-1.73472347597681e-18,0.13329354320853,0,0,0,0,0,0,0.0352563060627707,0,0,0.0676410700039424,0,0,-0.00179572664676259,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399837392083727,0,0,0.26043482379725,0,0.112797444620974,0.0444049063120133,0.00485337376202332,0,0,0,-0.0366074135072445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062608728575223,0,0,0,0,0,0,0.132988322448225,0.0670175514312779,0.0848197446725495,0,0,0,0,0,0
X600498.SH,0,0,0.00327955911833675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029418502705502,0,0,0,0,0,0,0,0.364434803885353,0,0,0,0.161750866002611,0,0,0,0,0,0,0.0592123668041682,0,0,-0.0160492335503555,0,0.0240698037157266,0,0,0,0,0,0,0.23932264703633,0,0,-0.030375372400707,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.261284630068897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132105187546713,0,0,0,0,0.010017960529788,0,0,0,0,0.111952404947695,0.0984903246610327,0,0,0.000263421938287132,0,0,0,0.149374953749604,0,0,0,0.14330957089706,0,0,0,-0.157364348109005,0,0.228212899256116,0,0,0,0.0146682250455937,-0.00686441215133449,0,0,0,0,0,0
X000157.SZ,0,0,0.0142485511975082,0,0,0,0,0.102352936303985,0,0,0,0,0,0,0,0,0,0,0.0336455590827778,0,-0.0286791768603355,0,-0.0103965218471639,0,0,0.079807065612723,0,0,0.0240562593333348,0,-0.00952465648567963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231456713300808,0.0921279476540927,0,0.00730863504631425,0,0,0,0,0,0,0
X300136.SZ,0,0,0.0905762441454922,0,0,0,0,0,0,0,0,0,0,0,0,0.0849021720806957,0,0,0,0.0826310208253813,0,0,0,0,0,0.196167540643307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18984867534295,0.449138382423237,0,0.164332769378336,0,0,0,0,0.0509051712567643,-0.00635888077646433,-0.030748926933509,0,0,0,0,0,0
X300142.SZ,0.128346317677392,0,0,0,0,0,0,0,0.0402510150852397,0,0,0,0,-0.154149099567566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609248697684516,0,0,0,0,0,0,0,0,0.240059727206935,-0.132327196373654,0.0263393428994277,0,0.159721773759866,0,0,0,0,0.223471514163289,0,0,0,0.0123737527613818,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.062341554172052,0,0,0,0,0,0,0,0,0,0,0,0.0166264520759877,0,0.0787146084334598,0,0,0.010184526635028,-0.11678596636903,0,0,0,0,0,0,0.211680727511504,-0.0164677310338107,0,0,0,0,0,0,-0.0889885861544709,0,0,0,0,0,0.160418236871107,0.0963697481785905,0,-0.123198298676484,-0.0169117512406147,0.0246649336093376,0,0,0,0,0,0
X000981.SZ,0,0,-0.0987388779366186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113520224649792,0,0,0,0,0,0,0,0.0787218435113284,0,0,0.0745389037120434,0,0,0,0,0,0,0.288776013664013,0.0784359142739311,0,0,0,-0.0133764887675255,-0.10535333184161,0,0,0,0,0.139139810866203,0,0,0,0.0266660961870925,-0.0463206010860152,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.277145772356588,0,0,-0.11492998977781,0.228800134395692,0.0906351232851708,0,0,0,0,0.0886348468128616,0,-0.0771802592959153,0.159205911136626,0,0,0,0,0,0,0,0.192596811478461,0,0,0,0.00300398861168884,0,0,0,0,0,0,0,0,0.413142041700442,0,0,0,0,0,0.173490929458413,0,0,0,0,0,-0.0406219085268879,-0.0597908469979122,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.163350850129258,0,0,0,0,0,0,0,0,-0.024577708058227,0,0.112902247094495,0,0,0,-0.0698252538892833,0,0,0,0,0.0910999229685188,0,0,0,0,0,0.43747428322761,0,0,0,0.044859936979965,0,0,0.11662247791225,0,0,0,0,-0.0846592514915343,0,0,0,0,0,0,0,0,-0.00676831060735159,0.023606902317556,0,-0.212449120029282,0,0,0,0
X300146.SZ,0,0,0,0,0.123632893808527,0,0,0,0,0,0,0,0,0,0,0.0241506604192923,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821433580162848,0,0,0,0,0,0,0,0,0,0,0,0.00637862700582986,0,0,0,0,0,0,0,0,0,-0.0244468309406741,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211958807193889,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0492250408127158,0,0,0,0,0.307059186135165,0,0,0,0,0,0,0,0.127920723665978,0,0,0.330788959191559,0,0,0,0,0.00116695126615247,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.233194252004912,0,0,0,0,0,0,0.202613701773426,0,0,0,0,0,0.171788566023062,0,0,0,0,0.184726708568639,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0822301297095187,0.0776338031809106,0,0.064597653845838,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0193064178986186,0,-0.00976821177936428,-0.0215348800760851,0,0,0,0,0,0
X002049.SZ,0,0,-0.141892960601039,0,0,0,0,0.0691747619555353,-0.0662878634312179,0,0,-0.0172055557107066,0,0,0,0,0,0,0,0.126635687970669,0.348408825006669,0,0,0,0,0,0,0,0,0.291183789814299,0,0,0,0,0,0,0,0,0.111636062958064,0,0.277212902671569,0,0,0,0,0,0,0,0,0,-0.00852677677688697,0,-0.0242493148318379,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.0918497874831276,0,0,0,0.294081015103068,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.181101536682623,0,0,0,0,0,0,0,0,0,0,0,0,0.0761981320060027,0,0,0,0.0596052601370892,0,0,0,0,-0.0806867544226347,0,0,0,0,0,0.000356023589913505,-0.0382136437945674,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.090898977222942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237115830496995,0,0,0,0.0660097746939285,0,0,0,0,0,0,0.0617431720225502,0,0,0,0,0,0,0.357544870356865,0.027969699095793,0,0.177222030724363,0,0.0140357637689167,0,0,0,-0.00662030909647155,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.246314537960006,0,0,0,0.120756853584148,0,0,0,0,0,0,0,0,0,0,0.2611588669552,0,0,0.0405110811627919,0,0,0,0,0.0163250343687446,0,0.0418521203604183,0,0,0.0931784691422348,0,0,0,0.111359744744708,0,0,0,0,0,0,0.00805665945691518,0,0,0,-0.00183665862528461,0.00387072645554754,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0162747070200601,0,0,0.0662604538181113,0,0,0,0,0,0,0,0,0,0.118901129314169,0,0.232765185245286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570512502489477,0,0.173707651766423,0,0,0,0.0611678052136347,0.141137920452356,0,0,0,0,0,0,8.67361737988404e-19,-0.015731787649863,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916839192775477,-0.125980956267851,0,0,0,0,-0.186695963293604,0.586056372119565,0,0,0,0,-0.0428027338089044,0,0,-0.055930771646258,0,0,0,0,0,0,0,-0.0230999986321214,-0.0987476966768066,-1.73472347597681e-18,-0.153214772653954,-0.0688771545666808,0.0119895507868434,0,0,-0.0575441883945375,0,0,0,0,0,-0.0189216385111533,0.0216115311928798,0,0,0,0,0,0
Slope,0,0,0,0,0.499041462014466,0,0.194866937116656,0,0,0,0,0,0.068831668691377,0,0,0.788182950796,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36747136817963,-1.69537466919993,0,2.67947349339082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.412125999469003,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.295432190014521,0,0,0,0,0,0,2.0583643586973,0,0.531321545165201,0,0,0,0,0,0,0,0,0,0,0.31240319293839,0,0,-0.238374492816879,-0.652870920508428,0,0,0,0,0,0,0,0,-1.18247740815095,0,0.288079093863289,0,0,0,-0.962631396320865,0,0,0.210178741431132,0,0,-0.258755881471317,0,0,0,0,-3.87332191777007,0,0
RealEstate_excess,-0.0155916955393697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142699665265282,0,-0.118156148274195,0,-0.045612193519268,0,-0.111262549571097,0,0,0,0,0,0,0,0,0,0,0,-0.0228626797658747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483223209853958,0,0,0,0.0459114175561799,0,0,0,0
MKreturn,0,0.0177510819940076,0,0,0,0,0,-0.0590047763034472,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142367558549108,0,0,0,0,0.124332229233428,0,0,0,0,1.73472347597681e-18,0,0,-0.0692020270102802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774750426791459,0.0159113739078134,0.00585096414920724,0.413437677131095,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00120976073367492,0,0,0,0,0,0,0,0,-0.00160221160932069,0,0,0,0,0,0,0,0.00269776626041298,0,0,0,0,0,0,0,0,0,0,-0.000369121966735211,0,0.00475861430004321,0,0,0,0.000875232527666318,-0.00310318445055983,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14622070110954,0,0.0427615008618188,0,0,0,0.0167725871443839,0,0,0,0,-0.270561358887171,0,-0.126960535992417,0,0.0524214199939297,0,0,0,0,0,0,0,0,0,0,0,-0.0587954070864698,0,0,0,0,-0.0277986380545801,-0.183861232019147,-0.0300454546091325,-0.118372974181243,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00828076998220619,0,0,0,0,0,0,0,0.0115660640190142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293838846647325,0.00833337252147704,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002301720915462,0,0,0,0,0,-0.00061120268065041,0,0,0,0,0.00386573405282449,0,0,0,0.00596389457277695,0,0,0,0,0,0,0.00142839865434826,0,0,0,-0.0089462264480791,0,0,0,0,0,0,0,0,0.0109636895549911,0.000322593905021107,0.00666796570117093,0,0,0,0,0,0
