,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X600584.SH,X000661.SZ,X000977.SZ,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X002028.SZ,X002180.SZ,X002463.SZ,X300142.SZ,X600460.SH,X600183.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.222094331390024,0,0,0,0,0,0,0,0,0,0,0.197407343697213,0,0.129935762079759,0,0,0.0201554095235432,0,0.138532482260526,-0.0177621408873467,-0.0632175386154807,0,0,0,0,0,0,0,-0.0520527976488981,0,0,0,0,0.194364261950093,0,0,0,0,0,0.21641685902833,-0.0112990523652273,0,0,0,0,0,0.017193987333581,-0.0905600133167766,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0526207339969255,0,0,0,0,0,0,0,0,0,0,0.0982131671969725,0.126579997103889,0,0,0,-0.144098748012974,0.0159334350338658,0,0,0,0,0.214843130963332,0.148967860711119,0,0,0,0,0,0,0,0,0,0.0425646149463514,0,0,0,0,0,0.0308013435272071,0,0,0,-0.0340610736164954,-0.00899903188189513,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0508349600798068,0,0,0,0,0,-0.176009087016735,0,0,-0.0502806971855174,0,0.116339941315967,0,-0.0908811330445128,0,0,0.0877975651971237,0,0,0,0,0,-0.0438440555147551,0,0.118121944796429,0,0,0,0,0,0,0,0,-0.0541087441888507,0.0211244799514099,0,0,0,0.151957215496421,0,-0.023903068027041,0.00628909437124151,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.76902941991841,0,0,0,0,0,0,0,0,0.421500317808344,0,0,-0.27340735369797,0,0,0.00350967303358634,0.0945222610472248,0,0,0,0,0,0,0,0,0,0,0.0885022663746527,0.0898735619097167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180277985949002,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0177428948923531,0,0,0.0198755556522977,0,0,0,0,0,0,0,0.0282746666580676,0,0,0,0,0,0,0.203526547300258,0,0,0,0,0,0,0,0.0075989455724322,0,0,0.277398985043307,0,0,0.124827085957149,0,0,0,0,0.00459815517551581,0.0868083395190992,0,0,0,0,0,-0.0494438060386699,0,0,0,0,0,0,0
X000596.SZ,0,0,0.463255462697504,0,0,0.0461261784459215,0,0,0,0,0.0492682844704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430527574475614,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325852851429312,0.0520456735584475,0,0,0,0,0.0559961992954065,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0581355094647964,0,0.115937783762235,0,0,0,0.0413643359747732,0,0,0,0,0,0,0,0.0709254153824027,0,0,0,0,0,0,0.0743632278111918,0,0,0.0172703565132455,0.383880110868885,0,0,0,-0.000834879607633607,0.134827542518397,0,0,0.00382008879019413,0,0,0,0.0106590723951538,0,0,-0.0752092190066522,0,-0.144546154133653,0,0,0,0,-0.0243702958668928,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.0259460505983922,0,0,0.0373391587149939,0,0,-0.213215745881411,0,0,0,0,0,0,0,0,0,-0.162193239293733,0.319359170218005,0,0,0,0.05438424979924,0,0,0,0,0,0,0,0,0.040967366431111,0,0,0,0,-0.284225130091268,-0.169858998332727,0,0,0,0,0,0,0.105807575641317,0.779096922740901,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0.153809285087634,0,0,0,-0.0677059921824589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791471687969078,0,0,0,0,0,0,0.263632137754221,0,-0.238476427955182,0,0,0.77538963645011,0,0,0.0997159797752784,0.0437822841895857,0,0.0910705323004756,0,0,0,0.0381827006764411,0,0,0.128046073487291,0,0,0,0.0414572330708531,-0.0013788847507161,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188585742677621,0,0.0306543227805732,0,0,0.010897873297622,0,0,0.0982958491119759,0,0,0,0.0188128840006597,0.146819444007798,0,0,0,0,0,0,0,0.0708334526925321,0,0,0,0,0,0,0,0,0,0,0.0596312731417933,0,0,-0.0484529487851353,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0709489046892228,0,0,0,0,0,0,0,0,0,0,0.0627594847669242,0,-0.0654981618704158,0,0,0,0,0,0.0684167642228258,0,0,0,0,0,0,0,0,0.124254376723803,0,0,0,0,0,0,0.403428355852577,0,0,0,0,0,0,0.107754948824173,0,-0.0399611910748587,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.0460476953965483,0,0,0,0,0,-0.0304041422362747,0,-0.00300988471627562,0,0,0,0,0,0,0,0.0427803161284207,0.137203952863599,0.0524286390103779,0,0,0,0,0,0.173797208656056,0,-0.053603777947575,0,0,-0.0854481820052667,0,0,0,0.681266985120658,0,0,0,0,0,0.0207636323979301,0,0,0,0,0.0763414786352465,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.111679156279207,0.0851122583679079,0,0,0,0,-0.152309573431186,0,0,0,0,0,0,0,-0.0246775511647423,0,-0.031895880050209,0,0,0,0,0,0,0,-0.0126313972612251,0,0,0,0,-0.059409637365816,0,0,0,0,0.599043916750975,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.00957573510607543,0,0,0.0118382806473438,0,0,0,0,0,0
X600703.SH,0,0,0,0.00781960920790171,0,0,0,0,0,0,0,0,-0.236525398799671,0,0,0,0,-0.233236296183644,-0.0758889170855639,0,0,0.363861754545689,0,0,-0.428678492447709,0,0,0,0.0211242801760261,0,0,0,0.626338098868704,0.0140300500764213,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.323673403453849,0,0,0.396529741704877,0,0,0,0,0,0,-0.115327338604805,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991543753729023,0,0,0,0.00363544352828091,0,0,0,0.125919850369671,0,0,0,0,0,0,0,0,0,0,0,0.0746619933202545,0.431780534336017,0,0,0,0,0,0,0,0,0,0,0.0496691417433243,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116625915441249,0,0.122918173032321,-0.0321511635298809,0,0.0339942908172845,0.266083668725454,0,0,0,0,0,0,0,0,0,0,0,0,0.0240119436630487,0,0,0,0,0,-0.0446755647514941,0,0,0,0,0,0.172117716155704,0.0162073627196826,0,0,0,0,-0.130818395480409,0.0569695553463199,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.102450146631169,0,0,0,0,0,0,0,0.0234369836744437,0,0,0,0,0.113498794405194,0,0.136983151727647,0.0790108751409959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655974748138942,0,0,0,0,0.148641391544383,0,0,0,0.0645904293384814,0.0749971898651114,0,0,-0.00509777140397162,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.0156875688652707,0,0,0,0,0,0,0,0.0862056021703883,0,0.0906286568217777,0.0605447117201077,0,0,-0.0336622549756044,0.0269251040586668,0,0,0.0405022778465352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435314871138525,0,0,0.020425396823241,0,0,0,0.139047762142735,0,0.00985449041633322,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.729769409886728,0,0,0,0.15991173234061,0,0,0,0,0,0,0,0,-0.0148448779393371,0,0,0,0,-0.253166285923922,0,0,0,0,0,-0.00682023323466635,0,-0.219268752588561,0,0,0,0.332309411582455,0.658273075857989,0,0,0,0,0.182969837775989,0,0,0,0,0,0.114378645960944,-0.146532921138531,0,0,-0.325421814939151,0,0,0,-0.00809954134827498,0,0,0,0,0
X000157.SZ,0,0,-0.0323791587389792,0,0,0,0,0,0,0,0,0,0,0,0.0610480101224721,0,0.297491161922547,0,0,0.240066358489061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115704085220351,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254072777364837,0,0,0,-0.0257589703004516,-0.0268614066436901,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0820202776807606,0,0,0,0,0.137115549039656,0,0,0,0,0,0,0.0539742983216837,0,0.0647117120231796,0.153331906512363,0,0,0,0,0,0,0,0,0,0,0,0,0.0101444986794657,0.097232852690458,0,0,0,0,0.010701630316318,0,0,0,0.11127818968222,0,0,-0.0811855590680134,0,0,0.0158032928904399,0,0,0,0.0144374548955246,0.0116812226551687,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862142233860601,0,0,-0.0234126920880614,0,0,0.0470865357294541,0,0,0,0,0,0,0.0225711428339794,0,0,0,0,0,0.286805319324338,0,0,0,0,0,0,0,0,0.0553892205270505,0,0.118539057791084,0.22400594255949,0,0.175768140607632,0,0,0,-0.0150550916830977,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.110010811029636,0,-0.151290394855962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777973162439442,0.0617457901881861,0,0,0,0,0,0,0,0,0,0,0.0542815322039515,0,0,0.299073610779007,0,0,0,0,0,0,-0.0405099267938093,-0.0989795220783336,0.184639149590902,0,0,0,0,0,0.000987925348018906,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.201899784536149,0,0,0,0,0,0,0,0,0,0,-0.242600401791982,0,0,0.534064570789652,0,0.00221065199242303,0,0,-0.157610830741854,0,0.397577612011851,0,0,0.761759861655753,0,0,0,-0.360645467481444,0.216123059985636,0,0,0,0,0,0,-0.447028344175604,0,0.124744134444959,0,0,0,0.151948486145668,0.130214649782895,0.0741083869908316,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0401098228336736,0,0,0,0,0,0,0,0,0,0,0,0,0.0388667273730042,0,0,0.0548263335277252,0,0,0,0,0,0,0,0,0,0,0,0.0199338053708276,0,0,0,0,0,0,0,0,0,0,0,0.0260151892927182,0,0.373967443167617,0.0808844469141361,0.00316001228062835,0,0,0.0496059070386896,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0931176658189196,0,0,0,0,0,0,0,0,0,-0.182719775447441,0,0,0.272247796234978,0,0.16696440028201,0.0404600558825032,0,0,0,0.0137108269900467,0,0,0,0,0,0,0,0.0193541087137345,0,0,0,0.0288016922563435,0,0,0,0,0,0,0,0,0.057427400565158,0,0,0,0,0,0.014372608417658,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,-0.0349251298312151,0,0,-0.0727436777817249,0,0,0,0,0,0,0,0,0,0,0,0,0.0135794747631883,0,0,0,0,0,0,0,0,0,0,0.0258561153603871,0,0,-0.0424064346520831,0,-0.0303273040027914,0,0,0,0,0.124694063235351,0.0844602208590076,0,0,0.12171924333777,0,0,0,-0.0767429814215189,0.00506037950978783,0,0,0,0,0
X600702.SH,0,0.0323525779295391,0.830708738702881,0,0.131715474000154,0.129796866051094,0,0,0,0,0,0,0,0,0,0,0.118279629725655,0,0.00507526444015662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018402564915237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571862712053848,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0.0144891230662891,0,-0.0419582924576263,0,0.0408530144094856,0,0,0,0,0,0,0,0,0,0.05020972532868,0,0,0,0,0.582921454567729,0,0,0,0,0,0,0,0,0,0,0.0229506421218207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795712684952582,0,-0.0123125779691144,0,0.213721302548231,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0193514927193393,0,0,0,0,0,0,0,0,0,0,0,0,0.0865069338222819,0,0,-0.0183153521887074,0,0,0,0,-0.161519557416306,0,0.140555990817055,0,0,0,0,-0.157480196552617,-0.164253854585209,0,0.44623302028885,-0.0556378404733022,0,0,0,0,0,0,0.227653324592584,0,-0.216481386717319,0,0,0,0,-0.0836379959322546,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0333155263802651,0,0,-0.016594417729187,0,0,0,0,0.0666614606461533,0,0.143341061282786,0.329990328814642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187996510175915,0,0,0,0.059218504861345,0.0127797062687993,0,0,-0.0162350773388641,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0885529741586223,0,0,0,0,0,0,0,0.100186045142498,0.270075916531972,0,0,0,0,0,0,0,0,0,0,0.000195329513993234,0,0,0.0135080979482637,0,0,0,0,0,0,0,0,0,0,0,-0.0120405744549655,0,0,0,0.14276007592238,0,-0.0138500672353853,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0591319232947891,0,0,0,0,0,0,0.162385705456405,0,0,0,0,0,0,0.0164633986904963,0.0472659841636638,0,0,-0.0341128557551976,0,0,0,0.0149628264725892,0,0,-0.0257253770629173,-0.0506095564129415,0,0.140186157691664,0,0,0,0,0,0,0,0,0,0,-0.108423144398365,0.0540037400916974,0,0.168002151118912,0,0,0.0205323500162589,0.063986909942956,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0504990131556741,0,0,0,0,0,0,0,0,0,0.0294010936063436,0,0,0.166355357344954,0,0,0,0,0,0,0,0,-0.0638220974585569,0,0,0,-0.0818293557896222,0.0156508036592986,0,0,-0.129052101474939,0,0,0,0,0,0,0.0736700034727857,0.000667518565757083,0,0.0235494640754148,0,0.0246014870954651,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0257719212144561,0,0.146018168584235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939294642276862,0,0,0,0,0.0189535683395264,0,0,0,-0.396386572753129,0,0,0.0916822774424494,0,0,0,-0.0310174705920939,0,0,0,0,0,0,0,0,0.24490154015935,0,0.153374276992379,0,-0.0720832832884472,-0.0274042038659452,-0.0363242430465268,0,0,0,0,0,0
X002463.SZ,0,0,0.103361164101393,0,0,0,-0.177685994486724,0.066149550389463,0,0,-0.213288569325268,0,0,0.144117492306463,0,0,0,0,-0.078777956313177,0,0,0,0,0.230329883082429,0,0,0,0,0.307906402765002,0,0,0.316785210780532,0,0.0180642017684998,0,0,0,0,0,0,0,0,0,-0.053687314210334,-0.0797248723764562,0,0,0,0.564667590169577,0,0,0,0.0901088221763581,0,0,0,0,0,0
X300142.SZ,0,0.130576621645011,0,0,0,0,0,0,0,0,0,0,0,-0.00275139874774415,-0.0986916322992698,0,0,0,-2.16840434497101e-19,0,0,0.0317419857620447,-0.0605421285070151,0,0,0,0,0,-0.0280144831793512,0,0,0,0.343093473923689,0,0.0797721294934616,0,0,0,0,0,0,0,0,0,0,-0.119461715789622,0,0.149571496208002,0,0,0,0,0.0594766131450589,0,0,0,0,0,0
X600460.SH,0,0.120193508512904,0,0,0,0,0,0.0436351960262759,0,0,0,0,0,0,0,0,0,0.124927423794007,0.00417300713678109,0,0,0,0,0,0,0,0,0,0,0,0,0.0727721855288648,0,0.0759417206501719,0.254146063070011,0,0,0,0,0.00483055857434866,0.126771866295371,0,0,0,0.0999390818697562,0,0.248032829535357,0,0,0,0,-0.060694784874867,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12158960675943,0,0,0,0.0251843655160707,0,0,-0.0531307307395759,0,0,0,-8.67361737988404e-19,0,0,0,0.10045000384103,0,0,0,0,0,0.0144501023229081,0,0,0.151033611972439,-0.0949947055655031,0,0,0,0,0,0,0.348949651154328,0,0,0,0.209732790051535,0,0,0.0334501541444028,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243394618704646,0,0,0,0.438665224724868,0,0,0,0,0,0,0,0,0,0,-0.193265814313953,0,0,0,0,0.254569616255649,0.0318974375275884,0,0,0.0209634969603291,0,0,0,0,0,-0.286286489647784,0.134112372049589,0,0,0,0,0,0,0.0883891484422045,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.157376566091664,0,0,0,-0.082686056981919,0,0,0,0,-0.174055671398721,0,0,0,0,0,0,-0.024849987390746,-0.0205068267841085,0,0,0,0,0,0,0,0,0.0364837130110638,0,0,0.185169651725249,0,0.162979787257586,0,0,0,0,0.0785588797578548,-0.0956892659379937,-0.0432830929929721,0,-0.278971057325744,0,0,0,-0.0480698163457403,0.0276045381845466,0.000853212343487036,0,0,0,0,0
Slope,0,0,0,0,-0.27079338708229,0,0,0,0,0,-0.00908352951731982,0,0,0,0,0,0,0.0661717974954443,0,0,0,0,0.0491997273643895,0,0,-0.29885489463268,0,0,0,-0.28043324713649,0,0,0,0.0656938480277466,0,0.201787099501476,0,0,0,0,0,0,0,0,0,-0.0671395339025491,0,0,0,0,0,0,0.734414235401308,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.300566799220135,0,0,0,0,0,0,0,0,0,0,0,0.00987271830710285,0,0,0,0,0,0.106221796467255,0,0,0,0,0,0,0,0,0,0,0,0.0991420532800614,-0.299442510013165,0,0,0,0,0,0,0,0,-0.0819087831017459,0,0,0,0.893642024439377,0,-0.112193708083019,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0835179530772628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00568154405181211,0.199764899874271,0,0.0310168248908609,0,0.297335485410196,0,-0.203538448508558,0.00356308195555836,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0326664018306658,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0710111541084774,-0.0924232632592634,0,0,0,-0.000457960169801835,0.0366061161785401,0,0,-0.0755936398501967,0,0,0,0,0.0337176635256154,0,0.011633732617979,0,-0.0311595185534943,-0.0963142688243441,0,0,0,0,0,0,0,0,0,0,0.0450547910782878,0,0,0,0,0,0.0470260726538955,0,0,0,0.109617711107318,0,0,0,0,0,0.0245278220871091,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.00122685932900252,0,0,0,0,0,0,0,0,-0.000488409670547749,0,0.000660136327245456,0,0.00250793149800141,-0.000825718074930268,0,-0.00483065703939193,0,0,0,0.00350427672053805,0,0,-0.000266145296331293,0,0,0,0,0,-0.00029474250226231,0,0,0,0,-7.18793824454533e-05,0,0,0,0,0.000859429337596783,0,0,0,0,0.000400054310576293,0,0,0,0.00151227352908564,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00683570273096049,-0.00926350230575253,-0.000674405978571719,0,0,0,0,0,0,0,0,0,0,-0.00700836254348939,0,6.7762635780344e-21,0,0.000240206938434413,0,0,0,0,0,0,0,0,0,0,0.0032006584927531,0,0,0,0,0.00233766870797191,0,0,0,0,0.0032389887185417,-0.00389423690192259,5.42101086242752e-20,0,0,0,0,0,-0.0112923155547161,0.0117291583799508,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0163163215407757,0.0277306389567738,0,0,0,0,0,0,-0.00332692511722874,0,0,0,0,0,0,-0.0205573517659568,0,0,-0.0257804286047529,0,0,0.00324133478641816,0,0,0,0,0,0,-0.0343499366545487,0,0,-0.0311524980801708,0,0,0,0,0,0,0,0,0,0,0.0121613306799037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0034603120214468,0.00308548888671631,0.00313262888101741,0,0,0,0,0,0,0,0,-0.00051388392290824,0,0,0,0,-0.00640455878133389,0,-0.00536530187074833,0,0,0.00638593724213468,0,0,0,0,0,0,0,0,0,-0.00438267042118637,0,0,0,0,0,0,0,0,0,0,0.0066490920215876,0,0,0,0,0,0,0.0101096395640581,0,0,0,0,0,0,0
