,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000063.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600118.SH,X600271.SH,X600372.SH,X000157.SZ,X000338.SZ,X600703.SH,X002129.SZ,X600089.SH,X002241.SZ,X000559.SZ,X600741.SH,X600839.SH,X600177.SH,X600066.SH,X002456.SZ,X600582.SH,X300124.SZ,X002236.SZ,X002292.SZ,X000800.SZ,X600060.SH,X002465.SZ,X600198.SH,X000977.SZ,X002475.SZ,X600435.SH,X601877.SH,X000623.SZ,X000568.SZ,X000050.SZ,X000581.SZ,X002294.SZ,X000727.SZ,X600498.SH,X002008.SZ,X002276.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168665480704158,0,0,0,0,0,0.0926858178672199,0,0,0,0,0,0.0837134251147633,0,0,0.030195178309327,0,0,0,0.273897711000622,0,0,0,0.0407389601745667,0,0,0,0,0,0,0,0,0,0,0.060133302117995,0,0,0,-0.00308525499542988,0.0318840132582889,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0.00877918815610003,0,0,0,0,0,0,0,0.0549155643504213,0,0,0,0,0,0,0.199690231838371,0,0.172490642121954,0,0,0,0,0,0.120646022102602,0,0,0,0,0.151742591147522,0,0,0,0,0,0,0,0,0,0,0,0,0.0147506782395348,0,0,0,0,-0.0102766831271049,0,0,0,0,0,0,0
X600177.SH,0.128581233651898,0,0,0,0.0543027076136233,0,0,0,0,0,0.125612683343019,0.0359977066332864,0,0,0,0.0693539969232198,0,0,0,0,0,0,0.180074515028984,0,0,0,0,0,0,-0.00682652848696751,0,0,0,0.0150889277929234,0,0,0,0,0,0,0,0,0,0,0,0,0.257890033011292,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,-0.0743767022585399,0,0,0,0,0,0,0,0,0.131771751641614,-0.0187517327384991,0.0202229925563,0,0,0,0,0.00442811066956648,0,0,0,0,0,0,0,0,0.0953546913089589,0,0,0,0,0.024124980465733,0,0,0,0,0,0,0.0652431556427194,0,0,0,0,0,0,0,0.0260515171485591,-0.0111711051446107,0,0,0.0109645548190739,0,0,0,0,0,0
X002456.SZ,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121946018335096,0.0548250334148925,0,0,0.00155719897774181,0,0,0,0,0,0,0,0,0,0,0,0,0.00136546027833082,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0977205754934124,0,0,0,0,0.0374428969811055,-2.16840434497101e-19,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405442522035039,0,0,0.162415141680309,0,0,0,0,0,0,0,0.185461710253535,0,0,0.300560984791903,0,0.22743014252212,0,0,0,0,0,0,0.0463450791869179,0,-0.0143980203215978,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0444729865411294,0,0,0,0,0,0,0,0,0,0.0967897348892747,0,0,0,0,0.0743791176294257,0,0,0.226364058956231,0,0,0,-0.0611638306471512,0,0,0.186225054149273,0,0,0,-0.154766995501644,0,0,0,0,0,0.0153616932796685,0,-0.1516004055044,0,0.058495068055486,0,0,0,0,0,0,0.312309367950609,0,-0.0186977390863519,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.14553811597555,0,0,0,0,0,0.0726182890866271,0,0,0,0.201099620772227,0,0,0,0,0,0,0,0.101801450343223,0,0,0,0,0,0,0,0,0.0997517524390788,-0.0291799406367916,0,0,0,0.144672802112981,0,0,0,0,0,0,0,0.131929610821938,0,0,0,0,0,0,0,0.00546572981862322,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,-0.101562746191069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128835705146529,0,0,0.294383947846612,0,0,0.120594874791142,0,0,0,0,0.00358168783529977,0,0.0173109180142409,-0.0999098988503329,0,0,0,0,0,0,0,0.0359732004019333,0,0,0.0821371806660972,0,-0.00891191893187025,-0.0226654093828987,0,0,0,0,0,0
X000800.SZ,0,0,0,-0.142080156675117,0,0,0,0,0,0,0,0.0202790953225733,0,0,-0.0824210211301058,0.142811197700336,0,0,0,0,0.151619642831882,0,0,0.257108082734668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249996348093238,0,0,0,0,0,0,0,0,0,0,0,0.0137207830177243,0,0,0,0,0,0
X600060.SH,0,0,0.00114852478820239,0,0,0.022586491746716,0,0,0,0,0,0,0.0619319553544262,0,0,0,0,0,0,0.052418225316396,0,0,0,0,0,0,0.129425799142572,0.0920404894889071,0,0,0,0.0472075137766519,0,0,0,0,0.229013039898323,0,0.166998855526471,0,0,0,0,0,0,0,0.169254440458354,0,0,0.00531420930379216,0,0,0.00233267101670305,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.0754047857961488,0,0,0,0,0,0,0,0,0.124020450388794,0.160095229321374,0,0,0,0,0.0815820462718789,0,0,0,0,0,0,0,0,0,0,0.0166111408908989,0,0,0,0,0,0,0,0.253753855118704,0,0,0,0,0,0,0,0,0,0.0338945299990035,0,0,-0.00758399629789243,0,0,0,0,0,0,0
X600198.SH,0,0,0.0269949814776467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277223194691007,-0.109307348024809,0.00586546408677641,0.184465443365039,0,0,0,0,0,0,0,0,0,0.0147148223680194,-0.0113062824877843,0,0,0,0,0,0.116890605603124,0,0,0,0,0,0,0,0,0,0,0,0.22490385467767,0.32175155307641,0,-0.00576933366680473,0.0092530539299824,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.129332981382791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121744513428589,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0756130053021247,0,0,0.219446930236832,0,0.0713432155255983,0,0,0,0,0,0,0.109537088502754,0,0.0302799709844957,0,0.129071059619212,0,0.0530233412286619,0.0787671695290088,0,-0.00691070641760829,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719899952960036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265226473783235,0.141474502741875,0.0328824791378564,0,0,0,0,0.13545331906036,0,0,0,0,0,0,0,0,0,0,0,0.029558625656554,0,0.0389701011467711,0,0,-0.0041717471877432,-0.0011982351846543,0,0,0,0,0,0
X600435.SH,0,0,0,-0.144532577401601,0,0,0,0,0,0,0,0,0,0.0581241542316022,0,0.120779421520345,0,0,0,0.0422442393932204,0,0,0,0,0,0,0,0,0.0542583263173401,0,0,0,0,0.0515906957406516,0.26734357166491,0,0.0237687542302536,0,0,0.0505623494542421,0,0,0.151244068738247,0,0,0,0,0,0,0,0,-0.0152478136053986,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.210591109570836,0,0,0,0,0,0,0,0,0,0,0,0,0.0355583566834001,0,0,0,0,0,0,0.0475568549150436,0,0.137575864015149,0,0.0692027841272313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121030870936168,0,0,0,-0.0114004170276567,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0.090855754447777,0,0,0,0,0,0,0,0,0,0,0,0.0737595828633335,0,0,0.0752762274608011,0,0.0497687487952109,0.273682782611016,0,0.137082179072295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264206399257741,0,0,-0.015778904549985,-0.0170742418668672,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.0651861880812761,0,0,0,0,0,0,0,0,0.109478608723341,0,0.122485343106439,0,0,0,0,0,0.00271834146785554,0,0,0,0,0.014519612654496,0,0,0.0147232627244975,0,0,0.0818529345138403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701263386044979,0,0,0.00575846317018114,-2.16840434497101e-19,0,0,0,0,0,0
X000050.SZ,0,0,0.135730899845048,0,0,0,0,0,-0.0311473753646506,0,0,0,0,0.127558446396775,0,0,0,0,0,0,0.113540774691655,0,0,0,0.0737796940962133,0,0,0,0,0.147635670642614,0,0,-0.186131384622732,0,0.0988683035718881,0,0,0.0321829589942221,0,0,0,0,0,0,0,0,0.0639511136245108,0,0,0.0265911498403189,0,0,0.0249549465469958,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,-0.0901259584772556,0,0,0,0,0.0257802359370279,0,0,0,0,0,0,0.0637615847302782,0,0,0,0,0.0334978824457435,0,0,0.151894186166394,0,0,0,0,0,-0.0240850941970741,0,0,0.214690638873266,0.00513759621117129,0,0,0,0,0,0,0,0,0,0,0,0.033873502903057,0.0533971306302822,0,0,0,0.00755863675148681,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443884671564792,0,0,0,0,0.22561300392485,0,0,0,0,0.190711625984709,0,0,0,0,0,0.123478940276355,0,-0.00219295678635122,0,0,0,0,0,0,0,0.0310053788495188,0,0,0,0,-0.0165712794732819,-0.0299197739989913,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0,0,0,0,0,0.0517609477660583,0,0,0,0,0,0,0,0,0,0,0,0,0.117078595008125,0,0,0,0,0,0.0435840109626273,0,0,0,0,0,0.0435428370036894,0.0233772606846414,0,0.0326729587783771,0,0.0212425756731372,0.244738481624202,0,0,0,0,0,0,0,0,0.0796886155935217,0,0,-0.000879227251775001,0,0,0,0,0,0
X600498.SH,0,0,0.128789633597366,0,0.0420943878096693,0.0195999110193965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109240666265251,0,0,0,0,0,0.194189712516884,0.0604317453587703,0,0,0.0627395587686824,0,0.14200049346062,0,0,0,0,0,0.221478319203817,0,0,0,0,0,6.93889390390723e-18,1.38777878078145e-17,0,-0.00772739525001151,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0496322605128712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917929344660698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221973593628867,0,0,0,0,0,0,0.108454116206507,0.109593680857263,4.33680868994202e-19,0.281744853183764,0.176854134708135,0,0,0,0,0.00259136401713618,0.00830306232183964,0,0,0,0,0,0
X002276.SZ,0,0.148008327741719,0,0,0.00884213281474842,0,0,0,0,0,0,0,0,0,0,0,0.363586186196537,0,0,0.178023703152353,0,0,0.0380902012972282,0,0,0,0,0.14392733369522,0.111037348022207,0,0.100340652612101,0,0,0,0,0.0582730660034643,0,0,0,0.100297082075565,0,0.142207872516175,0,0,0,0,0,0,0,0,0,-0.0147181938291991,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143604576886506,0.00459874170043015,0,0.00864155085228669,0,0.240348421120665,0,0.225044587380864,0,0.392171418210651,0,0,0,0,0.0688975416851651,0,0,0,0.183390395675408,0,0,0,0,0,0.00704245556063718,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0367750106705698,0,0,0.0411097877301519,0.238296204863334,0,-0.0377623527426521,0,0,0,0,0,0,0,0,0.0562585708402441,0,0,0.016340769291915,0,0,0,0,-0.0337098525461736,0,-0.0410275097684263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071036475226137,-0.0575854472466838,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.508915129485023,0,0,-0.552097874206048,0,0,-1.49109179852323,0,0,0,0,0,0,0,-0.523479963036791,0,0,0,0,-0.0120771989915273,-0.598095486573541,0,0,0.258813305917588,0,0,-0.558382930680261,0,0,0,0.196682114095503,0,0,1.45661150732709,0.622057989195634,0,0,0,0,0,-1.21848929321645,0,0,0,0,0,0
TED,0,0,0,0,0,0.753813197606115,0,0,0,0,0,0,0,0,0,-0.196057584619682,0,0,-1.18982047477449,0,0,0,0,0,0,0,0,0,0.240076335466622,0,0,-0.4887912100462,0,0,0,0.196028846037671,0,0,-0.539183099271852,0,0,0,0,0,0,0,0,0,-0.384301357164273,0,0,-0.713281887874108,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.301561513139518,0,0,0,0,-0.0911155042092348,0,0,0,0,-0.0927198350331097,0.0493635541094209,0,0,0,0,0,0.105761562626842,0,0,0,0,0,0,0,0,0,0,0,0,0.129626292837165,0,0,0.0871237962109664,0.172846599598408,0,0,-0.170552004248926,0,-0.057430113265095,0,0,0,0.121956509750358,0,0,-0.0190208626318384,-0.035180217767128,0,0,0,0,0,0
MKreturn,-0.0151989530052401,0,0.105919924115686,0,0,0,0,0,0,0,0,-0.0524754020967745,-3.46944695195361e-18,0,-0.274953654422294,0,0,0,0,0,0,-0.129064043146856,0.0552772948068581,0,0.000169489324593002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154290213544599,0,0,0,0,0,-2.16840434497101e-19,0.0233549206134764,0,0,0,0,0,0
MKvol,0,0,0,-0.00235048534648874,0,0,0,0,0,0.00879523791211688,0,0,0,-0.00954824826001608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208346809658497,0,0,-0.00306137374517988,0,0,0,0.00438610541486509,0,0,0,0,0,0,0,0,0,0,0,0.00949948324729526,-0.0042148857495768,0,0,-0.000209103473508232,0.007020697258187,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00511456347479489,0,0,0,-0.00255093380788764,0,0,0,0,0,-0.0186495244100183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000360530586435972,0,0,0,0,-0.00512227964519747,0,-0.000517655183157671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071469277141425,-0.00417109269975755,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0.0102449334906546,0,0,0,0,0,0,-0.00266408858596726,0,0,0,0,-0.00175804731408738,0,0,-0.00743607485775576,0,0,0,0,0,0.0148901696099395,0,0,0,-0.017949837979289,0,0,0,0,0,0,-0.00840943111575949,0,0,0,0,0,0.0158227332603229,0,0,0.0150346388945917,-0.000662815910737287,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453822918507842,0,0,0,0,0,0,0,0,0,0,-0.00199014223108174,0,0,0,0,0.00213018237224713,0,0,-0.00173379026702947,0,0,0.000959499943951864,0,0,5.73499915986935e-05,0,0,0,0,0,0,-0.000852433851558019,0.000635904674854021,0,0.00435093314691241,0.000342379899843284,0,-0.00124655741251817,-0.00150864869037476,0,0,0,0,0,0
