,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X000858.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X600271.SH,X600118.SH,X000100.SZ,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X002241.SZ,X600741.SH,X300124.SZ,X600089.SH,X000559.SZ,X600177.SH,X600066.SH,X002236.SZ,X002456.SZ,X002465.SZ,X600582.SH,X002292.SZ,X600839.SH,X600198.SH,X000977.SZ,X002475.SZ,X600060.SH,X600435.SH,X000800.SZ,X300003.SZ,X601877.SH,X600498.SH,X000581.SZ,X002276.SZ,X000623.SZ,X002008.SZ,X002294.SZ,X000568.SZ,X002049.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0790769298493214,0,0,0,0.0233983913178765,0,0,0.0520361121233139,0,0,0.000263007019379615,0,0,0.0398119734461267,0,0,0,0,0,0,0,0,0,0.0159057041595044,0,0,0,0,0,0,0,0,0.0152769251743043,0,0,0,0,0,0,3.46944695195361e-18,0,0.0761849297370859,0,0,0,0.286574799246877,0,0,0,0,0.00385395973635912,0,0,0,0,0,0
X600104.SH,0,0,0.0346990853128733,0,0,0,0.101656161490727,0,0,0,0,0,0,0,0,0.080439725795456,0,0,0,0,0,0,0,0,0,0,0,0.0979810264092152,-0.00812308625703298,0,0,0,0.0231169895546468,0,0,0.078879496882424,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.137082115466233,0,0,0,-0.00476324803746943,0,0,0,0,0,0,0
X000651.SZ,0,0.319738724204859,0,0.0740606865019031,0,0,0.0492860518660265,0,0,0,0.124279510957972,0,0.0518103322546224,0,0.0994635927128229,0,0,0,0,0,0,0,0,0.0434748728589457,0,0,0,0,0,0,0,0,0,0,0,0,0.017391772920357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0990638342892198,0,0,0,0,0,0.0961314992926234,0,0,0,0,0,0,0,0,0,0,0.0474544609113323,0,0,0,0,0,0.151495715546145,0.0644447456023012,0,0,0,0.0308109569008949,0,0,0,0,0,0,0.0198384622911086,0,0.0697504816504995,0,0,0,0,0.102355016186204,0,0,-0.0169457212621391,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0416703244649583,0,0,0,0.10319405075789,0,0,0,0.183637975424035,0,0,0,0,0,0.235764266977919,0,0,0,0,0,0,0.226078689231722,0,0.049375130029931,0,0,0,0,0,0,0,0.0317740229014643,0.241679094944152,0,0,0,0,0,0,0,0,0,-0.00040858139022671,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032860116769278,0,0.0701170444922202,0,0,0,0,0,0,0,0,0,0.0114634776285948,0,0,0,0,0,0,0.108097178530966,0,0,0,0,0,0.129495471718422,0.0813992386108758,0,0.0169938851906633,0.0255208248096956,0,0.0616929166359021,0,0.0265311111730476,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0176790251494459,0,0,0.0605125260087607,0,0,0,0,0,0,0,0.087281634840029,0.0335758985206503,0.0826529524401846,0,0,0,0,0,0,0.0830591636266749,0,0.0148909770683236,0,0,0,0,0,0,0.154257847948934,0,0,0,0,0,0.0504408315321805,0,0,0,-0.0190732560318503,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0215473779121074,0,0,0,0,0,0.0254915259086791,0,0.0667013967853289,0,0,0,0.0691791780141947,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404490799149909,0,-0.00614505049645766,0,-0.00460980347367924,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0287777964885779,0,0,0,0,0,0,0,0,0,0,0,0.0558966098236642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428361459286326,0,0.0217418087243017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115049941934851,0.0548130058992987,0,0,0,0,0,0
X600031.SH,0,0,-0.0253213769274845,0,0,0,0,0,0,0,0,0,0,0,0,0.155937029054895,0.0270607661815188,0.0993648188146629,0,0,0,0,0,0.187228883582051,0.0342409838289841,0,0,0,0,0,0,0,0,0.116272525220773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073789163927521,0,0,0.00416869496537268,0.0168581893796033,0,0,0,0,0,0
