,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X600104.SH,X600690.SH,X000725.SZ,X000661.SZ,X300124.SZ,X300014.SZ,X003816.SZ,X000063.SZ,X000596.SZ,X002241.SZ,X600703.SH,X000338.SZ,X000625.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002007.SZ,X000157.SZ,X002414.SZ,X600584.SH,X600183.SH,X300142.SZ,X002236.SZ,X000800.SZ,X601799.SH,X000066.SZ,X002074.SZ,X300003.SZ,X002008.SZ,X000799.SZ,X000547.SZ,X600089.SH,X300146.SZ,X002508.SZ,X600118.SH,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.370270946856419,0,-0.256709125135523,0,0,-0.00245800259514538,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.121727161795087,0,0,0,0,0,0,0,0,0,0,0.048224280182437,0,0,0,0,0.0305958426905252,0,0,0,0,0,0,0,-0.0150710733732549,0,0,0,0,0.0308488801891262,0,0,0,0,0.0379801045202555,0,0,0,-0.00724993805649877,0,0
X000858.SZ,0.145578927897575,0,0,0,0,0,0.0947616189254382,0.310735888748696,0,0.0434785711298756,0,0,0,0,0.0132368709764424,0,0,0,0,0,0,0,0,0,0,0,0,-0.00688361827106087,0,0,0,0,0,0,0.0915688956665408,0,0,0,0,0,0,-0.0238003727037606,0,0.0350615407571419,0,0,0,0,0,0,0,0,0,0,0,0,0.00389651330306895,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579107681036625,0,0,0,0,0.0548277293631076,0.0118491768322027,0,0,0,0,0,0,0.0368915207758753,0.0391843118862146,0,0,0,0,0,0,0.0138659974276602,0.0446711066740319,0,0,0,0,0.102108282333528,0,0.00538916975561647,0,0,0.019195752760007,0,0,0,0,0,0.00918989996870778,0,0,0,0,0.00253673589819668,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.053632905499583,0,0,0,-0.0440345983886834,0,-0.0363425221830125,0,0,0,0,0,0,0.0430259978110691,0,0.137006260321459,0,0,0,0,-0.169218189803933,0,-0.0116123194322624,0,0,0.175108554012882,0,0,0,0,0,0,0.0394820579006306,0,0,0,0,0,0,0,0.0100296113393457,-0.0241160281013407,0,0,0,-0.0123315379904433,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034359213337633,0.161458995827,0.491638988088792,0.0833910208785626,0,-0.0937955223009331,0,-0.017270201668725,0,0,0,0,0,0,0,0.0425350601879024,0,0,-0.0216160494784427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231205717930026,0,0,0,0,-0.00892055535844661,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0272370796714595,0.0566236803760354,0,0,0,0,0,0,0,-0.0998700649841419,-1.73472347597681e-18,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.245533034051644,0,0,0,0.055013169369296,0,0,0,0,0.141850918617695,0,0.0253559003583311,0,0,0,0,0,0.0273704585417979,0,0,0,-0.00868455231429008,0,0,0,-0.0215336091115964,0,0
X002304.SZ,0,0.0126236873906044,0,0,0,0,0,0,0,0.263263806388002,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397183264168426,0,0,0,0,0,0.0502986050594314,0,0,0,0.130270094837002,0,0,0,0,0,0,0,0,0.234274220927197,0,0.21605979565073,0,0,0,0,0,0,0,0.01463078906311,0,0,0,0,-0.00309183088425665,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.154385759896114,0.462714504400768,0,0,0,0,0,0,0,0,0.0543106116044357,0.0569254120085565,0,0,0,0,0,0,0,0,-0.0106051138756188,0,0,0,0,0,0,0.0413434161445073,0,0,0,-0.0168230284786208,0,0,0,0,0,0,0,0,0,0,0,0.00832079497795772,0,0,0,0,-0.00702614811755794,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.174070379139003,0,0,0,0.0598723081637233,-0.0158966555242557,0,0,0,0,0,0,0,0.0155611991964574,0,0,0,0,-0.050715532400995,0,0,0.106340907878839,0.273681392702575,0,0.161071302375401,0,0,0,0,0.341816771710856,-0.173392060554863,0.00981413883204609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.178013067671178,0,0,0,0,0.119058462241912,0,0,0,0.147243648299891,0,0,0.0749078868128041,0,0,0,-0.169648489132082,0,0,0,0,0,0,0,0,0,-0.257390932292074,0,0,0,0,0,0,0,0,0,0,0.0675612537914386,0,0,0,0.0738407530235537,0,0,0,0.00966662364191524,0.0772943922420721,0,0,0,0.00581157957599671,0,0
X600104.SH,0,0,0,0,0.16844379066762,0,0,0,0,0,0,0,0,0,0.031598521732555,0,0,0,0,0,0,0.0148862450582431,0.191135726666312,0,0.11763415474304,0.0329130086449784,0,0,0,0.0585936526123284,0,0,0,0,0,0,0,0.00594978015808475,0,0,0,0,0.104309452705684,0,0,0,0,0,0,0.0852178033848646,0,0.000256558059348597,0,0,0,0,-0.0313785873811167,0,0
X600690.SH,0,0,0,0,0,0.147166092606892,-0.0882057304530588,0,0,0.37440898763155,0.241700821417106,0,0,0.0477815034912935,0,0,0,0,0,0,0,0,0,0,0,-0.0294758062790007,0,0,0,0,-0.012690169820558,0,0,-0.0212166218764983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00238190580072651,0.00978841869527714,0,0,0,-0.00245973186983616,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189906637592027,0,0,0.0624844879685596,0.419073074722327,0,0.12302608414456,0,0,0,0.0331552959198554,0,0,0,0.0274718463823573,0,0,0,0,0,0,0.0246237849232222,0,0,0,0,0.000754762471864576,0,0,0,0,0,0.00899601743641813,0,0,0,0,0.0101166967260572,0,0
X000661.SZ,0,0,0,0,0,0,0.0271420775308053,0,0.29613959460948,0.00171336826654544,-0.102300393858932,0,0,0,0,0,0,-0.0534714613404847,0,0,0,0,0,0,0,-0.0602251317886527,0.0989435521163009,-0.202929637419953,0,0,0.217282910198985,0,0,0,0,0.36118446053983,0,0,0,0,0,0,0,0,0.312250036113049,0,0,0,0,0,0,-0.0389698520052026,0,0,0,0,-0.0046457312492215,0,0
X300124.SZ,0,0,0,0,0,0,-0.0750989986740975,0,0,0,0.226712944654935,0,0,0,0,0.0853573110285428,0,0,0,0,0,0,0,0.290143821514571,0,0.038524067657065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092593324763874,0,0,0,0,0,0,0,0,0,0,0.0250001811718357,0.0369009926895787,0,0,0,-0.00473962246016929,0,0
X300014.SZ,0,0,0,0,0.105381192661552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0559847648462088,0.0292151988685769,0,0,0,-0.0210306913616426,0,-0.191824870319998,0,0,0,0,0,0,0.134911329419102,0.083308664443212,0.266095363280489,0,0,0.158897506665975,0.226892333323761,0,0.102802433459229,-0.21643331512037,0,0,0,-0.00900247738464547,-1.73472347597681e-18,0,0,0,0.00752053097345616,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519087250584446,0,0.0726737360457443,0,0,0.0304530843209042,0,0,0,0,0,0,0,0,0,0,0,0.00602177015479372,0,0,0,0,0,0,0,0.0275226449224753,0,0,0,0,0,0,0,0,0,0,0,-0.00155161432235059,0,0,0,-0.00217367991649128,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.157624408993942,0,0,0,0,0,0.066484930876423,0,0.000474645770632792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905006697512497,0,0,0,0,0,0.0261945452230703,0,0,0,0,0,0.027378097531891,0.0175947874349909,0,0.152377887380707,0.076515328454662,0,-0.00952533110240543,0,0,0,0.0272320493126256,0,0,0,0,-0.000857318408360949,0,0
X000596.SZ,0,0,0,0,0.358989501393135,0,0,0.152628790184287,0,0.0731985321580899,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301537044689462,0,0,-0.0648509460438995,0,0.106098718794992,-0.0416542909788822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238758719187009,0.239857873123542,0,0,0,0,0,0,0,0,-0.00204476272182367,0,0,0,0.0120167490093673,0,0
X002241.SZ,0,0,0,0.0500701769373401,0.591282890408614,0,0,0,0,0,0,0,0,0,0,-0.216877385852856,0,0,0.00536874412512244,0,-0.0607749132485049,0,-0.0508128923011079,0,0,0,0,0,0,0.0040534858348685,0,0,0,-0.0966992548312833,0,0,0,0.547061464308719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016471540399329,0,0,0,-0.00138156406918216,0,0
X600703.SH,0,0,0.10742438501812,0,0,0,0.0774615104449224,0,0.119430535478893,0,0,0,0,0,0,0,0,0.148174494420062,0,-0.188645347385815,0,0,0,0,0,0.160143595048238,0,0,0,0,0,0,0,0,0,-0.0582517710136804,0,0.208861270589738,0,0.0861644110015692,0.101893714306582,0,0.0316963286163989,0,-0.226434137142967,0,0,0,0,0,0,0.00303830642569736,0,0,0,0,-0.00703945301172643,0,0
