,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X000100.SZ,X002506.SZ,X600031.SH,X600066.SH,X002292.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600741.SH,X000157.SZ,X000559.SZ,X002049.SZ,X002465.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X600089.SH,X300124.SZ,X600177.SH,X002074.SZ,X002294.SZ,X000869.SZ,X600867.SH,X601877.SH,X600498.SH,X300003.SZ,X000977.SZ,X002129.SZ,X002456.SZ,X002426.SZ,X600582.SH,X002008.SZ,X300146.SZ,X000623.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0300507297048991,0,0.0380204859079668,0,0,3.46944695195361e-18,0.04580223280094,0,0,0,0,0,0,0,0,0,0,0,0,0.0338320285517423,0.0525626887652594,0,0,0,0,0,0,0,0,0,0.102706016286228,0.0014544519075338,0.0303027573919991,0.0376586990147606,0.0840248450006652,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0926168741732364,0,0,0,0,0,0,0,0,0,0,0,0,0.0751813437087819,0,0,0,0,0,0,0,0,0.0773040905451048,0,0,0,0,0.193726319044843,0,0,0,0,0,0,0,0,0.232458444308351,-0.0500350240302872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.261842576829268,0.141325518486313,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0436775645294857,0,0,0,0.0770313015662432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153914511979875,0,0,0,0,0,0,0,0.0585362653307293,-2.16840434497101e-19,0,0,0,0.0121556537247754,0.280704300546187,0,0,0,0,-0.0254826528074697,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0173742871461555,0,0,0.281377918436551,0,-0.00349372809333627,0,0,0,0.117499180557166,0.176197147082591,0,0,0.2091480591193,0,0,0,0,0,0,-0.202322331773791,0,0,0,0,0,0,0,0,0.248744060707562,0,0,0,0,0,0,0,0.1140821596555,0,0.127524489217208,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.167233324123074,0,0,0,0,0.0292780706665165,0,0,0,0,0,0.0242222023710703,0,0,0.100251835148807,0,0,0,0.126232329335654,0,0,0,0,0,0,0,0.0856086297682002,0,0,0,0,0,0.160644849091535,0.017979927853387,0,0,0,0.182054129778729,0,0,0,0.0409864316543187,-0.0392483062036226,0,0,0,0,0,0
X300003.SZ,0,0,-0.0949469107950914,0,0,0,0,0,0,0,0,0,0,0,0,0.089014412778028,0,0,0,0,-0.0742471583591212,0,0,0.139936090460357,0,0.134702993184621,0,-6.93889390390723e-18,0,0,0,0,0.0221861301052896,0.303846208785616,0,0,0,0,0,0.0226317793936515,0.0815540835945184,0,0,0,0.293029024675267,0,0,0,0.0327348161743019,0,0,0,0,-0.105441045895752,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0251200960364041,0,0,0.0530923521289171,0,0,0.111809842309321,0,0,0,0,0,0,0,0,0,0,0,0,0.126591279687308,0,0,0,0,0,0,0,0.101558020321126,0,0.089246397469889,0.220231814284168,0,0,0,0.0950556930141643,0,0.0135934040392646,-0.0314729271300054,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414203685783216,0,0,0.127848594171754,0,0,0.0994427660536397,0,0,0,0.0920570112287688,0,0,0,0,0,0.0973819376388527,0,0,0,0,0,0,0,0,0.221901347890943,0,0.0657939444202971,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.246058840734207,0,0,0,0.484498153384953,0,3.46944695195361e-18,0,0,0,0.0196835487697445,0,0,0.0324989945666868,0,0,0,0.109633233762064,0,0,0,0,0,0,0,0,0.0173503795485597,0,0,0,0,0,0,0,0,0,0.023359539944532,0,0,0,0,0,0,0
X002426.SZ,-0.18031470127555,0,0,0,0,0,0,0,0,0,0.102235397771831,0,0,0,0,0.202719805346291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104514853071733,-0.0104961741476164,0,-0.00917635469297502,0.111799205680901,0.0950370863151055,0,0,0,0.231896718871848,0,0,0,0,0,0,0,0,0.0260577447339271,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0.117879945439843,0,0.132943426683105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678416636118024,0,0,0,0,0,0,0.0842272656177778,0.11695545468794,0.0801684478448093,0,0,0,0.130282706333144,0.104084727486367,0.216529099413263,0,0,0.0113126964028185,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.229381675393672,0,0,0,0,0.104242777203157,0,0,0.0222614781604151,0,0,0.136209764024093,0,0,0,0,0,0,0,0.000609527107805681,0,0,0,0,0,0,0.116856342357697,0,0.116943519215512,0.0579723996941752,0.107439432651173,0,0,0,0,0.0232870340342075,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369517890661682,0.211759067808415,0,0,0,0,-0.0487007773011049,0,0,0,0.0692136238457722,0,0,0,0.15021083223807,0.0619560733021888,0,0,0.247019823508792,0,0,0,0.195561442849774,0,0,0,0,0,0,0,0,0,0,-0.0586152952162052,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.0218110757798118,0,0,0,0,0,0,0.0656068277309847,0,0,0.0519250314696082,0,0,0,0,0,0,0,0,0,0,0,0.516034777179282,0,0,0,0,0,0,0,0.121063189335924,0.0589271929128699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0.000518074606560131,0,0,0,0,0,0,0,0,0,-0.0224398110887175,0.1174587695444,0,0,0.15634031338338,0,0,0,0,0,0,0,0,0,0,0,0,0.123547364589435,0,0,0,0,0,-0.0391294207927651,0.159208578567421,0,0.201422566910875,0.193303743352953,0,0,0,0,0,0,0,0,0.031821061361817,-0.00768314455157506,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0170160308176665,0,0,0,0.0430034320080752,0,0,0,0,0,0,0,-0.0192930552337778,0,0,0,0,0,0,-0.0780157758758181,0,0,0,0,0,0,0,0,0,0,0,0,-0.114194294234678,0.0687927949129432,0,0,-0.000719461152680997,0.0247436635137444,0.0498536610272127,0.0236575085544789,0,0,-0.0562947459517005,0,0,0,0.0179076754535126,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0911746696034477,0.703856887843191,0,0,0,0,0,0,0,0,-0.518886818061453,0,-0.250219528564,0,0,0,0.215246132468275,0.0727861525895911,0.406546570074724,0,0,0,-0.188428674943651,0,0,0,0,0,0.0601808373478774,0.116622318206838,0.0829832829231606,0,1.96075288478889,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822077962796646,0,-0.119470159216811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253140422660039,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0335799182895238,0,0.219150042558433,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531307872984175,0,0,0,0,0,0,0,0,0,0,0,-0.0068192296912603,0,0,0,0.0131183080525762,0,0.0808858450347966,0,-0.101120670638211,0,-0.0754010792929946,0,0,0,0,-0.327553761335451,0,0,0,0.0465882278147247,-0.0122463836586253,0,0.173571174176547,0,-0.127228909976409,0,0
MKreturn,0,0,-0.0462670173995643,0,0,0,0,0,-0.0178728316750281,0,0,0,0.0412992302139364,0,0,0.0553819552735228,0,-0.15831078252621,0,0,0,0,0,0,-0.0390889785706501,0,0,0,0,0,0,0,0,0,0,0,-0.0279307055588881,0,0,0,-0.17229110110308,0,0,0,0,0,0.0577797320113538,0,0.134048190155932,-0.0426071830773026,0.613194767513814,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206880941599204,0,0,0,0,0,0,0,0,0,0.00915217412791948,-0.0131729862052283,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138100632620066,-0.0159162625906164,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113826892577826,0,0,0,0,0,0
