,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X002371.SZ,X003816.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X600703.SH,X002241.SZ,X002129.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X601877.SH,X000661.SZ,X300142.SZ,X002179.SZ,X000100.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X000157.SZ,X002236.SZ,X600702.SH,X002074.SZ,X600779.SH,X600584.SH,X002414.SZ,X600884.SH,X601799.SH,X000733.SZ,X002007.SZ,X000800.SZ,X600183.SH,X300003.SZ,X300146.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,-0.0827900628831493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087757730942676,0,0,-0.00708777998745114,0.0404768428820962,0,-0.0158511357432354,0,0,0.0319358862954376,0,0.404251257594734,0,0,-0.0206383564143792,0.0174091388865482,0,0,-0.00406255612228163,0,-0.00312013132363943,0,0,0,0,0,0,0.120134025144701,0,0,0,-0.039200009886238,0,0,-0.000962026595297482,0,0,0,-0.0757603246517982,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0245609806034146,0,0,0,0,-0.0188319699903099,0,-0.294480385481742,0.00247833167113935,0,0,0,0,0.422144491282166,-0.0374826065073894,0.0993473854878014,0,0,0,0,0,0.267940223986763,0,0,0,0,0,0,0,0,0.296673828605716,0,-0.382614060810098,0,0,0,0,0,0,0,0.0801335871166497,0,0,0,0,0.101403652207516,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205458342881983,0,-0.00601564378574563,0,0,0,0,0,0,0,0.0321308760070594,0,0,0.0149606220665282,0,0,0,0,-0.0313372599385943,0,0,0,0,0,0,0,0,0,0.00125697104217709,0.0168816539600852,0,0,0,-0.114232348217902,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905101730013983,0.268201125362308,0.342544951181015,0.133717922737321,0,0,0,0.138923760712187,0,0,0,0,0,0,0,0,0,0,0.199108373521123,0.0139705781447545,0,0,0.0460235803679547,0,0.11970606050613,0,0,0,0,0,0,0,0.0109224135467615,0,0,0,0,0,0,0
X300124.SZ,0.130018761699408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202004968216141,0,0,0.193540394660924,0,-0.320409904037221,0,0,0,0.198560216315617,0,0,0,0,0,-0.013552956761022,0,0,0,0,0,-0.0313236189885254,0,0,0.0306195515151156,0,-0.171643244752249,0,0,0,0,0,0,0,0,0,-0.0328416412688796,-3.46944695195361e-18,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0622093173007735,0,0,0,0,0,0,0,0,0,0.0778783640176964,0,0,0,0,0,0,0,0,0,0,0.0265136886547629,0,0,0,0,0,0,0,0,0,0,0,0.146806343985377,-0.018234613967317,-0.24049933300478,0,0,-0.0988922129330784,0,0,0.127270202112785,0,0.048664866968095,0,0,0.257797810406698,0,0,0,0,0,0,0.0351308243204938,0,0
X000338.SZ,0,0,0,0.019150985409522,0,0,0,0,0,0,0,0.153969981418616,0,-0.0187295712303554,0,0,0.122245793926993,0,0,0,0,0,-0.011806767027675,0.0127388480595275,0,0.148289560563364,0,0,0,0.0280397537835103,0,0,0,0,0,0,0.0361103439585739,0,0,0,0,0,0,0,0,0.00125425369327396,0,0,0,0.157217978106188,0,-0.00118783707450177,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.0408930706147273,0,0,0,0,0,0,0,0,0,0.138201462941065,0,0,0.0451187079797642,0,0,0,0,0.3229040813734,0,0,0,0.0740270610628774,0,0,0,0,0,0,0.095954051277292,0,0,0,0,0,0,0,0,0,0,0.00246588628761048,0,0,0,0,0,0,0,0.00158214141626448,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.704888830180969,0,0,0,0,0,0,0,0,0,-0.304269914690605,0,0,0,0,0,0,-0.0444205518432261,0,0.138570231688368,0,0,0,0,0,0,0,0,0,0,0,-0.0350376351222395,0,0,0,-0.0960435869908298,0,0.307821377572657,0,0,0,0,0,0,0,0,0.0244335976645529,0,0,0,0,0,0
X002129.SZ,0,0,0.136871357934453,0,0,0,0,0,0,0,0,0,0,0.116190862990148,0,0.215585466341119,0,0,0,0.0990516691859136,0,0,0,0,0,0.182446005168536,0,0,0,0,0.0956971525185825,0,0,0,0,0,-0.0483050274919163,0.19032419051267,0,0,0,0.0286532853779267,0,0,0,0,-0.0808735519486167,0,0,0,0,0.0141620478774033,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0342067399231589,0,0,0,0,0.113550312951691,0,0,0,0,0,0,0,0,0,0,0,0,0.0619190486939176,0.49728791291649,0,0,0,0,0,0,0,0,0,0,0.244065268685775,0,0,0,0,0,0,0,0,0,0,0,-0.0366985799114037,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0408751678666092,0,0.035426686757353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202148561972567,0.0344595851550156,0,0,0,0.12893434579442,-0.124402676567118,0,0,0,0.0163105525588365,0,0.124647453350297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.0806116747499557,-0.220920655322862,0,0,0,0,0,0,0,0,0,0.373060839795432,0,-0.00575358964832076,0,-0.0281064579941528,0,0,0,0,0.197022436017108,0,0,0,0,0.150665249722311,0,0,0,0,0,0,0.0365181030358919,0,0,0,0.217745575681142,0,0,0,0,0.253926243879706,0,-0.253498735768453,0,0,0,0,0,0,0.0219540634041233,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0136135316985585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374847209811574,0,0,0,0,0,0,0,0,0,0,0,0.233964834623681,0,0,0,0,0,0,0.147476262519723,0.258516266943502,0,0.0218991887390862,0,0,0,0,0,0,0,0,0.0383199779033599,0,0,0,-0.0722849814497219,0,0
X000661.SZ,0,0,0.0840792314399912,0,0.138660878318357,0.121825403956447,0,0,0.0965610269034839,0,0,0,0,0,0,0.321870369755463,0,0,0,0,0,0,0,0.171972230075898,-0.110115755486654,-0.052253596636168,0,0,0,0,0,0,0,0,0,0.152695165259916,0.173983133408594,-0.35589406923425,0,0,0,0.0358526100469179,0,0,0,0,0,0,0,0,0,0,-0.0564562797038518,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0702552421164393,0.0976342423403586,0,0,0,0,0.064587374358461,0,0,0,0.486712929305195,0,0,0,0,0,0,0,0,-0.259247011348653,0,0,0,0,-0.17496389119161,0,0.385249790933725,0,0,0,0,0,-0.159360824384032,-0.277117694524994,0.278901146430076,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.015961179120362,0.00785542925137118,0,0,0,0,0,0,0,0.00192886658440669,0,0,0,0,0,0.0619445892172883,-0.140201958894952,0.228910824051418,0,0,0.00873533447854859,0,0,0.00861520063957407,0,0,0,0,0,0,0.0572657185018259,0.100902031020989,0,0.232743902529458,0,0,0,0,0,0,0,-0.0169213733584207,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.615065116942894,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.027506432142668,-0.0248301090372465,0.00256431851211673,0,0,0,0,0,0,0.102708382385562,0,0.0951737583967752,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0178647197958127,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0384274256784211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122659523457842,0,0.112225614117109,0,0,0,0,0,0.224320018059528,0,0,0.192809053287044,0,0,0,0.000562376111955296,0,0,0,0,0,0,0,0,0,0.0446095411348537,0,0,0,0,-0.0937727262037474,0,0
X000799.SZ,0,0,0,0.5247983298484,0.153294792436302,0.126554429715007,0,0,0,0,0,0,0,0,0,0.0355633978614456,0,0,0,0,0.210854145047965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201714757770279,0.124968021313057,0,0,-0.00604068318128319,0,-0.0255278580995248,0,0,0,0,0,0,0,-0.0285501627330255,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.243322200238057,0,0,0,0,0.194436337763781,0,0,0,0,0,0.11434573083497,0,0,0,0,0.0425383760842689,0,-0.120448759834923,0.298167761137037,0,0,0,0,0,0,0,0,0.215210971854384,0,0,0.208455742033158,0,0.164860316586257,0,0,0,0.0126189012854547,0,0,0,0,0,-0.0731817733756188,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.11402339826788,0,0.195722686748444,0,0,-0.134821092042694,0.0487108975201778,0,0,0,0,0,0,-0.147538204214347,0,0.0674493185083245,0,0.139014480090121,0,0,0.0228973404588345,0,0,0,-0.0199198504230357,0,0,0.0549786044705748,0,0,0,0,0,0,0,0,0,0.1163002015272,0,0,0,0,0,-0.00819458676255845,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.53430912481182,0,0,0.0455321006302792,0,0,-0.0527198897171418,0,0,0,0,-0.0598713599958434,0,0,0,-0.0864144577083917,0,0,0,0,0,0,0.175346685905855,0,0,0,0,0.0976313955502513,0,-0.0303579126544578,0,0,-0.0972745275512905,0,0,0,0,0,0,0,0.0094026775328213,-0.00905925563153361,0,0,0,-0.0751649164560165,0,0
X002236.SZ,0,0.00634808679536903,0.251682553577181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168810201479415,0,0.00684107963248002,0,0.0752615923602399,0,-0.0246396628766861,0.0375608718069801,0.090828425351548,0.0573771330479267,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.107030461242583,0,0,0,0,0,0,0.00965703536303171,0,0,0,-0.0825107524705131,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370033544732649,0,0,0,0,0.0162277246643834,0.638126156593038,0.0665011438268935,0,0,0,0,0,0.367215115673404,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395109144564406,-4.33680868994202e-19,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,-0.0262593409651045,0,0,0,0,0,0.123987583457617,0,0.224313064742458,0.0125779755880982,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.130742638155437,0,0,0,0,0,0,0,0,0,0.169702110281354,0,0,0,0,0,0,0,0,0,0.0463939970797012,3.46944695195361e-18,0,0,0,-0.0257421935347169,0,0
X600779.SH,0,0.476243092930818,0,0.0407268846627007,0,0.140762326284257,0,0,0,0,0,0,0,0,0,0.0505138548239348,0,-0.0350716718957444,0,0,0.0307258014131792,0,0,0,0,0,0,0,0,0,0,0.0776456356357262,0,0,0,0,0.00303408892650764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183218668413876,-0.0823402533829819,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.122647386344462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429221934023693,0,0.128790318218195,-0.0592074322584774,0.136412720191885,0,0,0,0.0201187723938405,0.0796198741445284,-0.097886521107112,0,0.256770169895091,0,0,0,0,0,0,0,0,0,0,0.0392879539688489,0,0,0,0,0,0.130608295884055,-0.0426134430323202,0,-0.0304421510970179,0,0,0,0.0085289719034947,0,0
X002414.SZ,0,0,0,0,0,-0.107450881686528,0,0,0,0,-0.0994420315785474,0,0,0,0,0,0.0574718858063146,0,0,0,0,0.138848223739077,0.0856359639230462,0,0,0.132869195576301,0,0,0.263751343419152,0,-0.108017169666484,0,0.0351758399346877,0,0,0,0,0,0,0,0,0,0,0.0899702757694742,0,0,0.154824721054589,0,0.146870658417431,0,0,-0.0119216556768148,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,-0.303341021942959,0,0,0,-0.253137714215946,0,0,0,0,0,0.0896945888060374,0,-0.229507966391536,0,0,0,0,0.0315821675495937,0,0,0,-0.0402290175238701,0,0,0,0,0,0.205102134866417,0,0.190593447089795,0,0,0.159396348686864,0,0,0,0,0,0.148108011605795,0,0,0,0,0,0,0,0,-0.0382125507704132,0,0,0,0,0,0
X601799.SH,0,0,0.274921381699083,0,0,0,0.200904487090977,0,0.036357991882485,0,0,0,0,-8.67361737988404e-19,0,0.0848733847140185,0,0,0,0.0116132723395386,0,0,0,0,0,-0.00419366254731815,0,0.0609691440144119,0,0,0,0,0,0,0,0,0,0,-0.0460912418393552,0,0.0324599124407794,0.0240691515615972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.11952613757865,0,0,-0.0647047985090767,0,0,0,0,0,0,0,0.32920858399419,0,0,0,0,0,0.101446123417361,0,0,0.30894695175323,0,0,0,0,0,0,0,0,0,0,0,0,0.0481127690555116,0,0,0,0,0,0,0,0,0,0.0241023172404109,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0636978316345553,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726140381152646,0,0,0,0,-0.153866260202155,-0.101349103251926,0,0,0.184276095575515,-0.0944150832283153,0.194192380741883,0,0,0,-0.049784199882742,0,0,0,0.145559568378372,0,0,0,0.140399905317142,0,0,0.0402460002128715,0,-0.143194220492784,0,0,0,0,0,-0.19640555875608,0,0,0.123628933090731,0,0,0,0.209914018301372,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608380768825412,0,0,0,0,0,0,0,-0.00186026234908284,0.101788460400491,0,0,0,0,0,0,0,0,0,0,0.53687060692059,-0.0409498268547269,0,0,0,-0.034278779197703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607375304939985,8.67361737988404e-19,0,0,0,0,0.0514606282821152,0,0.022859612444781,0,0,-0.0394055328957643,0,0,0.0381980031389881,0,0,0,0,0,0,0,-0.105090707190236,0,0.00920160446029545,0.0315373713633442,0,0,0,-0.0639183003333319,0,0,0.319532341884659,0,0,0.0124479904191161,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.131767497268474,0,0,0,0,0,0.0445560091933872,0,0,0,-0.0343993871280732,0,0,0,0,0.0202989602891359,0,0.103807248251781,0,-0.155822369517626,0,-0.0269835759069262,0.0453079505740414,0,0,0.144038655806058,0.0759660728364357,0,0,0,0,0.109301398634332,0.0165969525394992,0,0,0,-0.0481829932598057,0,0,0.095100867550626,0,0,0,0,0,0,-0.0078887587164219,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0.0235114274166003,0.0811117759949136,0,0,0,0,0.130036230266985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267786404287094,-0.0383820481123748,0,0,0,0,0.0365735392197407,0,0,0,0,0,0,-0.165773072261156,0.0707185442684507,0,0,0,-6.93889390390723e-18,0,0.407149272754184,0,0,0,0,-0.172499839332587,0.155450161526623,0,0,0,0.0388588410606148,0,0
X000977.SZ,0,0,0,0.0314483924314898,0,0,0,0,0,0,0,0,0,0,0,0,-0.059351223771872,0.162291053184947,0,0.0362864052866213,0,0,0,0,0,0.0775208730504132,0,0.0533770896159777,0,0,0,0,0,0,0,0,0.0559768455521513,0.104635242003434,0,0,0,0,0,0,0,0,0,0,0.106831631342608,0,0,0,0.00692675029524319,0,0,0,0.140364177258161,0,0
Change_TY3M,0,0,0.097547868235227,0.102253459246243,0,0,0,0.0788224085828098,0.0587171456034794,0,-0.0067489634504608,0,0,0,0,0,-0.0534603183005309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092536584889312,0,0,0,0,-0.0141953031459747,0,0.046612749476403,0,0,0,0,-0.0551406705101907,0,0,-0.0178819358352712,0,-0.154939271108212,0,0,-0.0908668865769517,0,0
Slope,0,0,0,0,0,0,-0.0784938460980659,0,0,0,0,-0.0519881246361843,0,0.13120530991063,0,0,0,0,0,0,0,0.154874018290407,0,0,0.0501579300282799,0.0258998162465004,0,0.232660274931901,0,0,-0.051937386339927,0,0,0,0,0,0,-0.0619055203228168,0,0,-0.204372310743774,0,0,0,0,0,0,0,-0.404500416517439,0,0,0,0.850787402223571,0,0,0,0,0,0
TED,0,0,0,-0.0465711286022735,0,0,0,0,0,0,0,0,0,0,0,0,-0.077068795924523,0,0,0,0,0,0,0,0,0.112760944985652,0,0,0,0,0,-0.0327491669508388,0,0,0,0,0,0,0,0,0,-0.0614410748630115,0,0,0.0724221724526394,0,0,0,0.296021612189765,0,0,0.755243581644629,0,0,0,0,0,0,0
RealEstate_excess,0,0.00622524363870647,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808109198531632,0,0,0.0434373575538376,0,0,0,0,-0.0337858083269563,0,0,0,0,-0.00790788364649375,-0.0183572930201611,0,0,0,-2.71050543121376e-20,0,0.0690428363698091,0,0,0,0,0,0,0,0,-0.0828294056106982,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0436023512256368,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569608862046307,0,0,0,0,0,0,-0.0129430533955005,0,0.0761119856925555,0,-0.0996994230338191,0,0,0,0,0,0,-0.051133769301472,0,0,0,0,0,0,0,0,0.16183168564943,0,0,0,0,0,-0.0604811232060904,0.067054496375022,0,0,0,0,0.000600440935717172,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000838718386310909,0,0,0,0.00095381661168109,0,-0.000134072920491531,0.00131690341865047,0,0,0,0,0,0,0,0,0,0.000254235282213162,-0.000231460623127826,0,0,0,0.00114745420410787,0,0,0,-0.00129679798330342,0,0,0,0,0,-0.00436365006274732,-0.00117026998707699,0,0,0,0.000760915220639204,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0865301613639168,0,0.0598686776362771,0,0,0,-0.0417443058906436,0,0.0790325402329888,0,-1.73472347597681e-18,0,0,-0.121547716517384,0,0,0,0,0,0.0402884059727602,0,-5.42101086242752e-20,0,0,-0.0121104010621775,-0.0321872860070148,0,0,0,0,0,0,0,0,-0.181951364490268,0.130272860076565,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00402070990401915,0,0,-0.00132809081430414,0,-0.00217047255146151,0.00250966054827979,0,0,0,0,0,0.000588148675032286,0,0,0,0,0,0,0,0,0,0,0,0.0042538332504768,0,0,-0.000130726475761145,0.000384620645559252,0,0,0,0,0,-0.0203182740620873,-0.0109034175512416,0,0,0,0,0.009431807946083,0,0
CarbonVol_Hubei,0,0,0,0,-0.000845464672512649,0,0,0,0,0,0,0,0,0,0,0.00220255181313133,0,0,0,-0.001179850426601,0,0,0.00342288576151376,-0.0022750444736708,0,0,0,0.00697129317046896,0,0,0,0,0,0,0,-0.00711518554843805,-0.00156733201085746,0,0,0,0,0.00131032248932456,0,-0.0024983049953449,0,0,0,0,0,0,0.00847147476420168,0.0121929975633095,0,0,0,0,-0.019135137372398,0,0
