,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600703.SH,X000100.SZ,X002236.SZ,X600271.SH,X300142.SZ,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X002506.SZ,X600498.SH,X600183.SH,X600487.SH,X002371.SZ,X000625.SZ,X600177.SH,X600867.SH,X000977.SZ,X300014.SZ,X000066.SZ,X600776.SH,X300146.SZ,X600066.SH,X600522.SH,X002241.SZ,X000050.SZ,X002129.SZ,X002049.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.14519444426512,0,0,0,0,0,0,0,0.0677274193505766,0,0,0,0,0,0,0,0,0,0,0.0229071160402262,0,0.151380994498481,0,0.0802985013004752,0,0,0,-0.00912266740336397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844511547014873,0,0,0,0,0,-0.0257353076006793,0,0,0.0799208400188478,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0969187939652797,0,0,0,0,0,0,0,0.187918162053599,0,0.259195827464299,0,0,0,0,0,0,0.00342203964961632,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0725069457526035,0,0,0,0.110290799306359,0,0,0,0,0,0,0.135210074903404,0,0,0,0,0,-0.0360310520720119,0,0,0,0,0.0337423157014648,0,0
X000651.SZ,0,0,0,0,0,0,0.0969826460378646,0.0015643195410145,0,0,0,0.339802791579555,0.279653276279321,0,0.162428968649806,0,0,0.0875635892353336,0,0,0,0,0,0,-0.0250733785255771,0,0,0,0,0,0.0713181777778504,0,0,0,0,0,0,0,0,0,-0.0310864333468528,0,0,0,0,0,-0.0938337377909882,0,0,0,0,-0.0155971704279043,0,0,0,0,-0.00186475170392715,0,0
X600104.SH,0,0,0.107105906420277,0,0,0.0296514367482694,0,0,0,0,0,0,0,0,0.169002905158497,0,0,0,0,0.0361038266362352,0,0,0,0,0,0,0.111297895173142,0,0,0,0,0,-0.0372175828615989,0,0,0.229611093739298,0,0,0.0192580988925848,0,0.0393360724140116,0,0,0,0,0,0.0309724865732762,-0.00398186425991081,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0111741312559351,0.198406802050885,0,0,0,0,0.139413260057897,0,0,0,0,0,0,0.295493724291589,0,0.118204608251672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544492951086052,0,0,0,-0.0630259979239733,0,0,0,0,0.00479849243986179,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.352681960243163,0,0,0,0,0,0,0,-0.0886769058895781,0,0.54452006741424,0,0,0.010767138832665,0,0,0,-0.10434444929765,0,0,0,0.165207396489201,0,0,0,0,-0.10622517203645,0,0,0,0.0589947824085883,0,0,0,0,0,0,-0.00694189616340307,0,-0.00551969801676645,0,0,0,0,7.1977440152978e-06,0,0
X002304.SZ,0,0.155169605216234,0.258513166634592,0,0,0,0,0,0,0,0,0,0,0,0,0.186296874975808,0.118740828524516,0,0,0,0,0,0,0,0,0,0,0,-0.0847853908962823,0,0,0,0,0.0922922114880588,0.0695042513101467,0,0,0,-3.46944695195361e-18,0,0,-0.0302795576654265,0,0,0,0,0,0,0,0,0,-0.0181320558857118,0,0,0,0,0.027825009085635,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0278406102848508,0,0,0,0,0,0,0,0.0618740246159691,0,0,0,0,0,0,0.26973304943241,0,0,0.0925655980918502,0,0.199010274964823,0,0,0,0,0,0,0.205102875279175,0,0.273178083665491,0,-0.0230192914926284,0,0,-0.0506741216064233,0,0,0,0,0.0369233614812825,-0.0211635291327794,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20253481469045,0,0,0,0,0,0,0,0,0,0,0,0.0579041128731005,0,0,0,0,0.0384198084086461,0,0,0.0376643152469932,0,0,0,0.069097922657278,0.315569202704318,0,0.112255195214838,0.0440054094160136,0,0,0,0,0,0,0.031079433125915,0,0
X000568.SZ,0,0.2511244941947,0,0,0,0.0175806486957465,0,0.0205746251647434,0,0,0,0,0.0220495035695958,0,0,0.231103095799875,0,0,0,0,0.0500876935399222,0,0,0,0.0402922775078007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089554022619209,0,0,0,0,0,0.080881293919939,0,0,0,0,0,-0.0411015579499947,0,0,0,0,-0.0141617180422004,0,0
X600690.SH,0,0,0,0,0,0.154995145147082,0,-0.0565458133923271,0,0,0,0.0450274784240198,0,0.0227487018946391,0.10243776326783,0,0.0823248020380991,0.0795755111730658,0,0,0.00874675182912369,0,0.0552721411704126,0,0,0,0,0.15045641383044,0.0548908638581804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00549464862534365,0.0397442814938641,0,0,0,0.0292784848237369,0,0
X600031.SH,0,0,0.220890125838582,0,0,0,0,0,0,0,0,0,0,0.161360948820961,0,0.0279017868589353,0.182412823759617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075497659717519,0,0,-0.0386060869701178,0,0,0,0,0.0254551348745083,0,0
X002475.SZ,0,0,0,0,0.0925604868108943,0.165615707343924,0.14708763081914,0.22093648809306,0,0,0,0,0,0,0.222645478948702,0,0,0,0,0,0.191199617596046,0,0,0,0,0,0,0,0.0438665702551152,0,0,0,0,0.0193143131681826,0,0.0221926141811987,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677840492434816,0,0.00875936605502347,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.584172945600603,0,0,0,0,0,0,0,0,0,0,0,0,0.0929997433633577,0,0,0,0,0,-0.0299695799535786,0,0,0,0,0,0,0,0,0.0466083064348019,0,0,0,0.355336011648473,0,0,0,0.0272601543405661,0.0698970482008508,0,0,-0.0118761240227248,0,0,0,0,0.0396070661804148,0,0
X600741.SH,0,0,0.27736568033299,0.00834417869084078,0,0,0,0,0,0,0,0,0.125566039996751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151330802201607,0,0.170326197062966,0,0,0.0943923645465229,0,0,0,-3.46944695195361e-18,0,0.0957519199576454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283629558026236,0,0
X600809.SH,0,0.292676730894492,0,0,0,0,0.017754009239821,0,0,0.112956024946663,0,0,0,0.0254450350100943,0,0,0.121498795939647,0.0549927505408329,0,0,0.0345230892186925,0,0,0,0.136069281752678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127644153312877,0,0.102334751147397,0,0,0.0340898208556152,0,0,0,3.46944695195361e-18,0,0,0,-0.0415088280771987,0,0,0,0,0,0,0
X000596.SZ,0,0.052180570280513,0,0,0.0328390089601817,0,0,0,0,0.415102751788718,0,-0.00127973079182752,0,0,0,0.310191952698179,0,0.233993342892002,0,0,0,0,0,0,0.0582158430572858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777797164399057,0,0,0,0,0,-0.000602074070220664,-0.107672847584724,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.104389105448818,0,0,0,0,0,0,0.0714685618334895,0,0,0,0,0.19669025497537,0,0,0,0,0,0,0,-4.33680868994202e-19,0.163180551567043,0,0,0,0,0,0,0,0,0,0.0580379278346379,0,0,0,0,0,0,0,-0.00383051027057117,0,0,0,0,0,0,0,0.0200053618034994,0,0,0,0,0.0256855739296208,0,0
X601877.SH,0,0,0,0,0.192338012072295,0,0,0,0,0,0,0,0.0857936330156873,0,0.0248696836101804,0,-0.118300365526525,0,0,0,0,0,0,0,0.0928815114510543,0,0,0,0,-0.0576066715168788,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619407546521604,0.079194635875447,0,0,0.240704381361794,0,0,0,0,-0.0375530003932461,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0586520603021263,0,0,0,0,0,0,0,0,0.0133787067383873,0,0.193238245837144,0.0713198828743862,0,0.014534292627707,0.0593291419005722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928675202888998,0,0,0,0,0,0.0704527045104993,0,0,0,0,0,0,0,0,0,0,0.0117776065940252,0,0
X600703.SH,0,0,0,0,0,0,-0.786686748748256,0,0,0,0,0,0.579556749260531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544571616805655,0,0,0,0,0.493055733376246,0,0,0,0,0,-0.00991844593784839,0,0,0,0,0,0,0,0.140303708069165,0,-0.10037895609295,0.109870867929788,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.294224414797039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16223576051461,0,0,0.040645715272981,0,0,0,0.0840169304877107,0,0,0.0416669203332543,0,0,0,0,0,0,0,0,0,0.168545308694181,0,0.0251366225199229,-0.111383436463758,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.496829566620858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110415940834855,0,0,0,0,0,0,0,0,0.0811080410040271,0,0,0,0,0,0.291873180180235,0,0,-0.0141713817009156,0,0,0,-0.0811085273869514,0,0,0,-0.0311048001426097,0,0
X600271.SH,0,0,0,0,0,0,0,0.0350381581184798,0,0,0,0,0,0.00631183475546103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614237736590134,0,0,0,0,0,0,0,0,0,0,0.152659939309953,0,0.0184264678024969,0,0,0,0,0,0.141528894803256,0.0123252490919251,0.194119010169138,0,-0.0537991947173567,0,0,0,0,0,0,0
X300142.SZ,0,0,-0.0201888559822124,0,0,0,0,0,0,0,0,0,0,0.108110227232045,0,0,0,0,0,0,0,0,0,0,0,0.0176067646962792,0,0,0,0,0,0,0.130235164135114,0,0,0,0,0.500438186575672,0,0,0,0,0,0,0,0,0,0,0.0648768532823614,0,0,0.040968647241173,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.64550706337659,0,0.00282769701426419,0,0,0,0,0,0,0,-0.0843273417458015,0.212125875379793,0,0,0.102152523420773,0,0,0,0,0,0.035732249274261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309739746485042,0.0402645536164445,0,0,0,0,0,0.114113609258133,0,0,0,-0.0167840386752674,0,0,0,0,-0.00189063150059173,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0342783176217473,0,0,0,0,0,0,0,0,0,0,0,0.100379695723618,0,0,0,0,0,0,0,0,0,0.143430815779243,0,0,0.0397739030676689,0,0.152550888909115,0,0.0204525646609116,0.0715872053890523,0,0,0.00843638263127056,0,0,-5.42101086242752e-20,0,0,0.0291052683699325,0,0,0,0,0,0,0
X300124.SZ,0,0.072999083771449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051471212597982,0,0,0,0,0,0.158393235762432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433742570630936,0,0,0,0,0,0,0.0724950724777565,0,0,-0.0277211950019975,0,0,-0.0373223554324592,0,0,0,0,-0.00190254399121899,0,0
X002008.SZ,0,0,0.0288939585445968,0,0,0,0,0,0,0,0,0,0.0556072821920326,0.117742238244366,0,0,0,0,0.219111604439118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344864879471969,0,0,0,0,0,0.0185740677949854,0.00837093971729281,0,0,0,0,0.279518377496189,0,0,0,0,0,-0.0133472311566814,0.0603197683618258,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0262554678276856,0,0,0,0,0,0,0,0.0743394496813639,0,0,0,0,0,0,0,0.0077021399239794,0,0.118976956895778,0,0,0,0,0.202940659543985,0,0,0,0,0,0.0189571329969887,0,0.00571145420446181,0,0,0.255035351625899,0,0.0600816897331142,0,0,0,0,0,0,0,0.127310077267261,-0.030612274357621,0.0573555011508545,0,0,0,0,0,0,0.0094414898001875,0,0
X002506.SZ,0,0,0.290406642738815,0,0,-0.354479894291629,0,0.210072661234142,0,0,0,0,0,0,-0.0515404855489923,0,0,0.222988898847025,0,0,0.145084121661345,0,0,0,0,0,0,0,-0.0127256735692057,0,0,0,0,0,0,0,0,0,0,0.0148619337834514,-0.00389379533421785,0,0,0,0,0,0,0,0,0,0,-0.0829624415965778,0,0,0,0,0,0,0
X600498.SH,0,0.0428239752533171,0,0,0,0,0,0.291098910861498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444247157592415,0,0,0,0,0,0,0,0,0.109055929394606,0.0804051690870688,0,0,0,0,0,0,0.105813301905908,0,0,0.062409069448536,0,0.0725106204780689,0.0295334092124544,0.0460413519763565,0,0,-0.0129694767526882,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.228775816561237,0,0,0,0,0,0,-0.0453577596459839,0,0,0.0897943767462941,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0390750825406466,0,0.139430160979324,0.180456547433721,0,-0.0109169040278484,0,0,0,0,0.155584295423509,0.116275685735233,0,0.0174710907354426,0,0,0,0,0.0120283858863613,0,0
