,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X000651.SZ,X600690.SH,X002475.SZ,X300124.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X600031.SH,X300014.SZ,X000625.SZ,X600703.SH,X000338.SZ,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X002241.SZ,X000100.SZ,X000661.SZ,X600584.SH,X600702.SH,X002180.SZ,X000977.SZ,X601877.SH,X300142.SZ,X000157.SZ,X600522.SH,X600460.SH,X600741.SH,X002074.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X600183.SH,X002463.SZ,X002294.SZ,X000066.SZ,X000800.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0873181055083403,0,0,0,0.188569803506064,0.0510261864788191,0,0,0,0,0.0227361926695169,0,0,0,0,0.00203621786867299,0,0,0.129669583273341,0,0,0,0.00427816751794336,0,0,0,0,0,0,0,0.178485373777013,0,-0.00360184559955089,0,0,0,0,0,0,0.117283209146555,0,0,0,0,0,0,-0.0461939867912478,0,0,0,-0.000880174667982299,-1.35525271560688e-20,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0231485600890226,0,-8.67361737988404e-19,0.426855981622681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119749245631338,0,0,0,0,0,0.0476239652302824,-0.0503910672137876,0,0,0,0.0127404015020484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241238226599859,-0.0114472007624844,0,0,0,0,0,0
X002415.SZ,0,0.0470051562194465,0,0,0.113895837403088,0,0,0,0,0.106124570464231,0,0.0246443209185896,0,0.113551139764073,-4.33680868994202e-19,0,0,0,0,0,0,-0.0361667271552817,0,0,0,0,0.246714275520868,0,0,0,-0.064480926255385,0,0.165144417303887,0.0280761260354474,0,0,0,-0.0595521526738758,0,0,0,0,0,0,0,0,0.00216701219549893,0,0,0,0.0739810421102551,0,0,0,0,0,0,0,0
X000568.SZ,0.1469463016696,0.395621285903375,0.146952133769165,0,0,0,0.224761565433542,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704695168976336,0,0,0,0,0,0,-0.0146952503218764,0,0,0,-0.0335883294009277,0,0,0,0,0.0715487938925307,0.0458845970265864,0,0,0,0,0.0370021161063351,0,0,-3.46944695195361e-18,-0.0311449441021088,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546169704275124,0.0469688324190506,0.0834856361616157,0,0,0,0.0488887169670787,0,0,0,0.0613179475555584,0.107480341051177,0,0,0,0,0,0,0,0,0,0,0.27639325543137,0,0,0,0.113811268284744,0,0,0,0,-0.0232408060415436,-0.00477749730288038,0,0,0,0,0,0
X600809.SH,0,0.158004277740531,0,0.038265338936095,0,0,0.112820868462727,0,0,0,0,-0.024024627595827,0,0,0,0,0,0.0759189583977444,0,0,0,0.0593639601072795,0,0,-0.181576988119679,0,0.0328512092384735,0,0,0.0729741691429578,0.03333150912569,0,0.144683459426248,-0.0235828394964453,0,0,0,0,0,0,0,-0.0204346526717969,0,0,0,0,0,0,0.0726299181551762,0,0,0,-0.034880979629981,0,0,0,0,0,0
X002304.SZ,0,0.362433328504853,0,0.355378389341991,0.106036008169412,0,0,0,0.0151207706827129,0,0,0,0,0,-0.0672564143447406,0,-0.00740753997565096,0,0,0,0,0,0,0,0,0,-0.082731250038607,0,0,0.0314543821782301,0.0891363257295086,0,-0.0496824261104869,0.0563968096809204,0,0,0,0,0,0,0,0,0,0,0,0,-0.062577705715463,0,0,0,0,-0.0218787336223809,0.00897527643338869,0,0,0,0,0,0
X000651.SZ,0,0.0611829562319552,0,0,0,0,0,0,0.107767440092806,3.46944695195361e-18,0,0,0,0,0.0181161532223921,0,0,0,0,0,0.20200409195925,0,0,0.011320228969705,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-1.73472347597681e-18,0.0867287521320166,0,0,0,-0.0181777684408459,0,0,0,0,0,0.0222437552310412,0,-0.031753654523854,0.0019501124946426,-0.047141429694993,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.252324132919976,0.197503359500803,0,0,0,0,0,0,0,0,0,-0.1797768388721,0,0,0,0,0,0,0,0,-0.257149091930894,0,0,0,0.190010723665605,0,0,-0.0151596542860623,0,0,0,0,0,0,0,0,0,0,0.0193966990143047,0,0,0,0,0,0,0.0305814538712852,0.00275501866364739,0,0,0,0,0,0
X002475.SZ,0,0,0.0643713435189975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123433395395825,0,0,0,0.0383997676687152,0,-0.0572401223901386,0,0,0,1.73472347597681e-18,0,0,0,0,0.169679236636961,0,0,0,0,0,0,0.0822853157508208,0,0,0,0.242730985133096,0,5.42101086242752e-20,0.0419879880900654,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.0595839983735548,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0943851718450566,0,0,-0.05373844481036,0,0,0.195484163172337,0,0.0485712300612647,0,0,0,0,0,0,0,0.122526748732213,0.0209093783752528,0,0.111478457908558,0.100183314735241,0,0,0,0,0,0,0,-0.0972348406978102,0,0,0,0,0,0,0,0,0,-0.0634449995335872,0.0785991797243477,0,0,0,0,0,0
X002371.SZ,0,0.104463484488282,0.109878005941821,0.0246641620655269,0.0525142353456909,0,0.013854598855854,0,0,0,0,0,0,0,0.103129048177928,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914538086772254,0.709948327523167,0,0,0,0,0,0,-0.0827873343290607,0.136466457046487,0,0,0,0,0.0349052506264226,0,0,0,0,0,0,0
