,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600089.SH,X600372.SH,X600703.SH,X600741.SH,X002241.SZ,X600066.SH,X600177.SH,X002129.SZ,X600271.SH,X600118.SH,X600582.SH,X601877.SH,X002236.SZ,X000550.SZ,X000568.SZ,X000623.SZ,X000581.SZ,X000800.SZ,X002475.SZ,X000559.SZ,X300146.SZ,X002294.SZ,X600839.SH,X300124.SZ,X000869.SZ,X000400.SZ,X000050.SZ,X600060.SH,X000977.SZ,X002465.SZ,X300003.SZ,X002456.SZ,X600166.SH,X002292.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.128900164509233,0,0,0,0,0,0.198129427621863,0.0661712470244275,0,0,0,0,0,0,0,0,0.134476923401309,0,0.163134335582377,0.0140360606127916,0,0.0420226604410464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205772450303429,0,0,-0.0206922819483739,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.189012740530222,0,0,0.230551005525868,0,0,0,0,0.0730813212733473,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419128126303374,0,0,0,0,0,0,0.00680295820507082,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0170641093268976,0,0,-1.73472347597681e-18,-0.0124024889318445,0,0,0.0124675310438014,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0551543763224118,0,0,0.168850661431207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121262556303886,0,0,0,0,0,0,0.0694474580102003,0,0,0,0,6.93889390390723e-18,0,0,0.222382011338282,0,0,0,0.331693830254582,0,-0.053285082579939,0,0,0,0,0,0,0
X000651.SZ,0,0.129399895992733,0,0,0,0,0.0740138265058005,0,0.0545677961660289,0,0,0,0,0.159501297393067,0,0.0667528264118609,0,0,0,0,0,0,0,0.0425737188778911,0,0,0,0,0.156978762166742,0,0,0,0,0,0,0,0,0,0,0,0.0257294405282377,0,0,0,0,0,0,0,0,0,0,0.00922097213241855,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0666292585718976,0,0,0,0,0,0,0,0.103245058722313,-0.0677494241802234,0,0,0,0,0,0.138248402650725,0.216627277817943,0,0.128863785362705,0,0.0894499454668361,0,0,0,0,0,0,0,0.119374781838462,0,0,0,0,0.0828430893657843,0,0,0,0,0,0.0171026023827638,0,0,0,0,0,0,0
X000858.SZ,0.0741987844475516,0,0.116124047373611,0,0,0,0.0516687007417714,0,0,0.106009571708036,0,0.0218882676899368,0,8.67361737988404e-19,0,0,0,0,0,0,0.0312119153931852,0.0364837648145793,0,0,0,0,0,0,0,0,0.160129173818299,0,0.0322693351041317,0,0,0,0,0.0625157318240156,0,0.162250887950921,0,0.0274247362980857,0,-0.00757872508017802,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.599079795021744,0,0,0.0145938355915446,0,0,0,0.00624004898921285,0,0,0,0,0,0,0,0.175307656737754,0.0564830712372854,0,-0.0307103392904537,0,0,0,0,0,0,0,0,-0.0525119637992248,0,-6.93889390390723e-18,0,0,0,0,0.0587940525717764,0,0,0,0,0,0,0,0,0,0,0,0.0282870590427225,1.73472347597681e-18,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.206129630261054,0,0,0,0,0,0,0,0,0.0879440869947657,0.0102863256330532,0,0,0,0.169781719282029,0,0.0384803312423346,-0.0108016308707179,0,0,0,0,0,0,0,0,0,-0.00777450553105658,0,0,0,0,0,0,0.0563236492926207,0,0,0,0,0,0,0,0,0,0,0,0,0.0150501069680532,-0.0226908026698258,0,0,0,0,0,0
X000063.SZ,0,0.0962047079047697,0,0.00842653053575595,0,0,4.33680868994202e-19,0,0,0.15597426791732,0,0.00729652602745235,0.0859305073842313,0.139626033288703,0,0.0184278707896727,0,0,0,0,0,0.0378724489603139,0,0,0,0,0,0.0187546944274759,0,0,0.126329801795754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200338421107098,0,-0.00689077810797442,-0.0133713385379294,0,0,0,0,0,0
X600031.SH,0.197324286625047,0,0,0,0,0.134056286658688,0,0,0.0131223189604481,0,0,0,0,0.0214049405131686,0.516987445073989,0,0,0,0,0,0,0.0738263402020533,0,0,0,0,0,0,0,0,0.0265824970139798,0,0.00622840434089039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0499181929637099,0,0,0,0,0,0,0,0.18173044194532,0,0.0374637014612399,0,0.0465916016166027,0,-0.0336536297871272,0,-0.130426674692476,0,0,0,0,0,0,0,0,0,-0.0118321996253163,0.179598698652163,-0.0419891267257178,-0.0211478987989538,0,0.0325213240639411,0,0,0,0,0,0,0,0.0286276772259225,0,0,0,0,0,0,0
X600690.SH,0.131959510892435,0,0,0,0.0481905125038713,0,0,0,0,0,0,0,0.0360446605087226,0.0844867704115653,0,0,0,0,0,0,-4.33680868994202e-19,0.225534888332433,0,0,0,0.0546938280972321,0,0,0,0,0.0295736946092156,0,0.0341156222081236,0,0.0649761008564376,0,0,0,0,0,0,0,0.15736369459682,0,0,0,0,0,0,0.060834732720811,0,-0.030113052579919,-0.0319935570374074,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0314666566142621,0.154732714960627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120592099314981,0,-0.0747912074170196,0,0,0,0,0.0792446047777363,0,0.0218986290729455,0,0,0.0300856919370949,0,0,0,0.0452800000736268,0.260502435305351,0,0,0,0,0,0,0.199816666509232,0,-0.0124679640481009,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0339481813370286,0.0359202744448703,0,0,0,0,0,0,0,0.0459373481424253,0,0,0.423212926207115,0,0,0,0,0,0,3.46944695195361e-18,0,0.0908516291244642,0,0,0,0,0,0.0384519250336233,0.0702617517110222,0.00106193293633891,0,0,0,0,0,0,0,0,0,-0.0630885808682787,0.0117356962229924,0,0,0,0.025400563622985,0.296432641842173,0,0,0,0,0,0,0,0,0,0,0
