,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600690.SH,X002292.SZ,X600703.SH,X600741.SH,X000100.SZ,X600031.SH,X600066.SH,X002241.SZ,X002506.SZ,X600118.SH,X002236.SZ,X000559.SZ,X600177.SH,X002475.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X002074.SZ,X002085.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600089.SH,X600867.SH,X002426.SZ,X002456.SZ,X002465.SZ,X600498.SH,X601877.SH,X600699.SH,X002180.SZ,X002007.SZ,X000977.SZ,X002512.SZ,X000869.SZ,X002049.SZ,X300001.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127491134512864,0,0,0.224662668669672,0,0,0,6.93889390390723e-18,0,0,0,0.120939810784365,0,0,0,0,0,0,0.296768152959337,0,0,0,0,0,0,0.253999964658558,0,-0.455079417234505,0.0335304165981736,-0.027432434159988,0,0,-0.0110766937430699,0,-0.00875820913964973,0.135968520234541,0,0,0.0703362611039119,-0.258942290887419,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453360357734181,0,0.0807466651715028,0,0.0823542093653833,0,0,0,0,0,0,0.0736768559032407,0,0,0,0,0,0,0,0.0658729911838798,0.0813317105020598,0,0,0,0,0,0,0,0,0,0.441964283842942,0.211818873624962,0,0.0791112340836392,-0.185470246898168,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131808328094156,0,0.033200439857068,0,0,0,0,0,0,0,0,0.0501487677696985,0,0,0,0,0,0,0,0,0.253111238894761,0,0,0,0,0,0,0,0,0,0,0.106234619091578,0.0534742210519291,0,0.00201642161160339,0.00613165634131036,0,0,0,0,0,0
X600741.SH,0,0.247327459702861,0.145455936359978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122972355054023,0,0,0,0.016137037842622,0,0.0538859258693463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410075458407603,0,0,0,0,0,0.0465703181147703,0,0,0.108492467902924,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144838722991736,0,0,0.0464195993159754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170422485617414,0,0.194971834532185,0.0409783994343946,0,0,0,0,0,0,0,0,0,0,0.00486401353519464,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831917167366277,0,0,0.0778289606663225,0,0,0.185292727736452,0.0833623465000318,0.104851605109607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195927704993861,0,0.014024014088734,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394267807130721,0.27393296932025,0,0,0,0,0,0,0,0,0,0.201686871575462,0,0,0,0,0,0.0857473897521304,0,0,0,0,0,0,0,0,0,0.0774201210742638,-0.0616753301630294,0,0,0,0,0,0,0,0,0,0,0.0257815346553246,-0.08088060480444,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.13483700709198,0,0,0,0,0,0,0,0.0286538153321926,0,0,0,0,0,0,0,0,0.0777360528579098,0,0.0460371368831117,0.335916880245049,0,-0.340352700458653,0.290601000479039,0.0258289302280664,0.0401825702033781,0.303110126819886,0,0.00378018608723562,0,0,0,0.015948902673652,0,0,0,0.088628909538171,0.0287965024415846,0,-0.0161711895321121,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.117646271269241,0,0,0.117687199785407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846731029044802,0,0.244507822145555,0.135807793451599,0,0,0,0,0,0.135203405214104,0,0,0.287684134486849,0,0.117422063101878,0,0,-0.0679204613468418,0.092823217719782,0,0,0.0189511864897085,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.00779537353194301,0,0,0,0,0,0,0.0430843777398029,0,0,0.0788300401431581,0,0,0.13241649085592,0,0,0,0.353649502894249,0.0485821251312689,0,0,0,0,0,0,0,0,0,0.280220163314211,0,0,-0.0248691315988698,0,0,0,0,-0.123545139276314,0,0,0.0265986564954685,0,0,0.0157825387295583,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0270229853741575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140876898229998,0,0,0.129398127938263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394512542522998,0,0,0.163489301213291,0.198647493589372,0,0,0,0,0,0,0,0.0386637288122148,0,0,-0.00196225310893316,-0.0662495511740756,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622390367563182,0,0,0.0490257621359027,0.0243500678863037,0,0,0,0,0,0,0,0,0.00880451087744962,0,0,0,0.243267696493634,0,0,0,0.298584852010195,0,0,0.214127641755703,0,0,0,0,0,0,0,0.0546857509256327,0,0,-0.0230362725963127,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0751213834625904,0,0,0,0,0,0,0,0,0,0,0,0,0.211673981204457,0,0,0,0,0,0,0.0395236753901089,0.0277252540450686,0,0.160429399809123,0,0.259772397360174,0,0,0,0,0,0,0,0.00905162976120813,0,0.0554802025088236,0,0,0,0,0,0,-0.00473931070097195,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0335439143642402,0,0,0,0,0,-8.67361737988404e-19,0.0177074279942512,0,0,0.221490091418583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088388134338435,0,0.364155407709427,0,0,0,0.00931453937732026,0,0.0104196617062085,0,-0.0165215970531669,0.0458009261596837,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.184754131007076,0,0,0,0.0528285341355361,0.0554861284953004,0,0,0,0.0731227044949717,0,0,0.118676181018998,0,0.0201413745567613,0,0,0,0,0,0,0,0.0616651379731207,0,0,0.0290646808158619,0,0,0,0,0.0582804749462819,0,0.0329183820947597,0,0,0,0,0,0,0,0,0,0.0522540984668231,0,0.0300871267460456,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107686466382238,0,0.533752662172055,0,0,0,0,0,0,0,0,0.0784026292674479,0,0,0.0299427850003284,0,0,0,0,0,0,0,0.0473684471770553,0,0,0,0,0,0,0,0,0.14764911485086,0,-0.00304121399357188,0,0,0.0438381060939277,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0518484826833568,0,0,0,0.195417616231958,0,0,0.0109034994360674,0.192343687524315,0,0.0846001597493156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142616588971894,0,0.116459445835723,0,0,0,0,0,0,0,0,0,0,0,0.0265314133893891,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.120311356357149,0,0,0,0,0,0,0.0196086033887785,0,0,0,0,0,0,0,0.0210256250565222,0,0,0,0,0,0.0686788556662988,0,0,0,0,0,0,0,0,0,0,0.210290710958565,0.0448450294539629,0,0,0,0,0.0117849447498456,0.0392557313880608,0,0,0,0,0.0754161920208724,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.105214391631003,0,0,0,0,0,0.281720633515788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235697816382329,0,0,0,0,0.139946740692764,0,0,0,0,0.0459997748577923,0,0,0,0,0,0.0491787488971247,0,0,0.0205105820875385,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0.0424177725925714,0,0,0,0,0,0,0,0,-0.118813044499278,0.254058535089529,0,0,0.345580110989831,0,0,0,0,0,0,0,0,0,0,0.087970234883106,0,0,0,0,-0.411795895437406,0,0,-0.14750733979184,0.104369100903905,0.00989188966768797,0,0,0,-0.00780934926271267,-8.67361737988404e-19,0,0,-0.00398119306735613,0,0,0,0,0,0,0
X300003.SZ,-0.14390790589915,0,0,0,0,0,0,0,0,0,0,0,0.0398607887324972,0,0,0,0,0,0.228054903379695,0,0,0,0.213440432369945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484544146522704,0,0,0,0,0,0,0,0.0779839502370355,0.0433663277916971,0,0.0246355628240638,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111947547244059,0.110101086015439,0,0.0189183886128663,0.121524308642948,0,0,0,0,0,0,0.0720108244210629,0,0,0,0,0,0,0,0.0837800096023277,0,0,0,0,0,0.204699891464791,0,0,0,0,0,0.189895502747897,0,0.0126603932614662,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136072315845734,0,0,0.214245895505331,0,0,0,0.0311001503574704,0,0,0,0.0448291754441343,0,0.136371530649419,0,0,0,0,0.0348719850594908,0,0,0,0,0,0,0.0720289693602181,0,0,0,0,0.0513008601936293,0,0.00380469600003804,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0228690984902983,0,0,0,0,0,0,0,0,0.174415403136666,0,0,0.0220135179541573,0,0,0,0.107205150897515,0,0,0,0,0,0,0.0312221169222645,0,0,0,0,0,0,0.34527057910939,0,0,0,0,0,0.0817060991292821,0,0,0,0,0.00764535085848529,1.73472347597681e-18,0,0.00432996710121534,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982765828116425,0,0.0550761790925993,0,0.0291035378325716,0,0,0,0.0465149658356779,0.140560251582622,0,0,0,0,0.146221040486054,0,0,0,0,0.00601632199700149,0,0,0,0,0,0,0.112545654459269,0,0,0,0,0,0,0.00901155117514501,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506688956762119,0,0,0,0.156690368895964,0,0,0,0,0.217124499023416,0.00282670260156217,0,0,0,0,0,0,0.203173587521955,0,0,0,0,0,0,0,0,0,0,0.0298135127164669,0,0,0,0,0,0.0342949293799246,0,0,0,0.257398778529931,-0.0375630333870656,0.0303128417106914,0,0.383229642696344,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230497815902934,0.0135142200546205,0.164234828178721,0,0,0,0,0,0.199373929428725,0,0,0,0,0,0,0,0,0,0,0,0,0.118472442505737,0.150439275630095,0,0,0,0.071734956712772,0,0,0,0.223796356488233,0,0,0,-0.00780165955887233,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5385489111595,0,0,0,0,0,0,0,0,0,0,-0.381779574180173,-0.129946989572559,0,0,0,0,0,0,0.327398185076714,0,0,0,0.015061337680713,0,0,0,0,0,0,0.0869830615593146,0,0,0.0601018384592906,-0.141781770027747,0,0.355405710572446,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.164459833025975,0,0,0,0,0,0,0,0.335614687668642,0,0,0,0.0404514238644677,0,0.216461034336791,0.0183250450826274,0,0,0,0,0,0,0.238400438649577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214357823402295,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110463593058303,0.0101725448734048,0,0.144523735135636,0.0435110730533765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273777322370493,0.215185507556167,0,0.0382257822744039,0,0,0,0,0.112425898169498,0,0.271206570812502,0,0.0243971524364644,0.0131252047311381,0,-0.00117217755084508,-0.00993778280074264,0,0,0,0,0,0
X600699.SH,0,0,0.0394028706650288,0,0,0,0,0,0,0,0,0,0.0277670692749819,0,0,0,0,0,0,0,0,0,0.416288521719775,0,0,0,0,0,-0.495943482715904,0,0,0,0,0,0,0,0.147199818907066,0,0.251884623612274,0,0,0,0,0,0,0.354084808302984,0,0,0,0,0,-0.0761675974542194,0,0.183034559300998,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0994568565059146,0,0,0,0,0,0,0,0,0,0,0.0289224266893675,0,0,0,0.0509071562112585,0,0,0,0,0,0.0910302354297319,0.173041027165886,0,0,0,0,0,0,0.0377043340299776,-0.180588241724654,0,0,-0.0804955643189338,0,0,0,0,0,0,0.193316107382021,0.0238140254641132,0,0.0588871216916981,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692033068435996,0,0,0.146430547483527,0.119260796375306,0,0,0,0,0,0,0,0,0.252252264231665,0,0,0,0,0.0803311633794828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0809924452217865,0,0,0.099105958430966,0,0,0,0,0,0,0.309836273409266,0,0.0378625639197599,0.0677231072956121,0.0852575393816001,0,0,0,0,0,0.0346216046940628,0.0280822849143236,0,0,0,0,0,0,0,0,0.0878452297114927,0.103655546216715,-0.0147060250591682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002512.SZ,0,0.0708815552273096,0,0,0,0,0,0,-0.123125058280822,0,0.228575689403468,0,0,0,0,0,0,0,0,-0.0693115685240763,0,0.0203639789133723,0,0.154748925811083,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0949061149744095,0.00392864542557848,0.0352235249581846,0,-0.0252722342534763,0,0,0.0587015048586321,0,0,0.370390551815226,-3.46944695195361e-18,0,0,-0.0302074677252757,0,0,0,0,0,0,0
X000869.SZ,0.188451675780982,0,0.0290689661402487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059908945942788,0,0,0,0.240228207161024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533845653852013,0.156168379941464,0,0,0.040731693040171,0,0,0,0,0,0,0,0,0,0,0.0292943359151158,0.0296716382590445,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.361266404033505,0,0.495631604757164,0,0,0,0,0,0,0,0,0,0,-0.066990253488884,0,0,0,-0.151641413900278,0,0,0,0,0,0,-0.485676863261455,-0.132830602023131,0,0,0,0,0,0,0,-0.543010093028144,-0.314684153092398,0.145541179586291,0.201591101357248,0,-0.177602321885817,0,0.676672262119444,0,0,0.409727401575362,0,0,-0.155144690270931,0.0576659814108722,-0.0296327149690065,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00487870818007783,0,0,0,0,0,0.0723619113119283,0,0.567593085310968,0,0.0947631710213701,0,0,0,0.316241726016785,0,0,0,0,0.026074068073994,0,0,0,0,0,0.072670627925356,0,0,0,-0.137201386801566,0,0,0,0,0,0,0,0,0,-0.01504424676059,0,0,0,0,0,0,0
X000050.SZ,0,0,0.0329947370561026,0,0,0,0,0,0,0,0,0,0.06376420878642,0,0,0,0,0,0.0852396851085162,0,0,0,0.0520930704742569,0,0,0,0.205653898898247,0,0,0,0,0,0.0679419945018228,0,0,0,0,0.150957231548218,-6.93889390390723e-18,0,0,0,0,0.18669910455591,0,0,0,0,0,0,0,0.0408949960134513,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0214755770935214,-0.211572387969594,0,0,0,0,0,-0.0113518657009668,0,0,0.0534989021998845,0,0,0.0971958193516566,0,0,0,-0.076018590870058,0,0,0.346008856045953,0,0,0,0,0,0,0,0,0,0.125404937849673,-0.132129065111429,0,0,0,0,0,0,0,0,-0.00614640283192007,-0.0952370415741885,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.04135692816993,0,0,0,0.341065713177653,0,0,0,0,0,0,0,0,0,0,0,0,-0.402841386260423,0,0,0,0,0,0,0,0,0,0.313912134776583,-0.224373971213599,0,0,0,0,0,0,0,0,-0.175496042818558,0,0,0.610278336504119,0,0,0,0,3.0140638051635,0
TED,0,0,0,0,0,0,0,0,0,0,-0.115149060307033,0,0.0323482063113844,0.0440316636330427,0,0,-0.0633574462081029,0,-0.948891580927602,0,0,0,0,0,0,0,0,0,0,0.122801081567772,0.0320404359984733,0.677439121942435,0,0,0,0,0,0,0,0,0,0,-0.551551752760591,0,0.248164816374538,-0.178107159636147,0,0,0,0.45268526886119,-0.893789353353039,0.151970902185478,0,0,0,0,0,0,0
RealEstate_excess,0.0982002587903828,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480398275165909,0,0,0,0,0,0,-0.0121980545139766,0,0,0,0,0,0,0,-0.0450919790231401,-0.0287132813383961,0,0,-0.138537253542124,0,0,0,0.0668540770835323,0,0,0,0,0,0,0,0,0,0,-0.108176417418049,0,0,0,-0.0383989629493096,0,0,0.331088862388403,0,0,0,0
MKreturn,0,0,-0.0747272260945489,0,0,0,0,0,0,0,0,0,0,0,0,-0.252595858196279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695922836263382,0,0,0,0,0,0.0922195869174329,0,0.0479850232247592,0.0875539926748721,0.106516748772044,0,0,-0.142334681414073,0,0,0,0,0,-0.0168666808818524,0,0.0143994468335424,-0.0103153984204081,0.600190404140165,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.0061114498492069,0,0,0,0,0,0,0,-0.00872016504220106,0,0,0,0,0,0,0.00371799094189323,0,0,0,-0.00222310904286151,0,0,0,0,0,0,0.00674443422930765,0,0.00348948731383053,0.00303780481762976,0.00392648201955615,0,0,0.000579649671725601,0,0,0,0,0,0,0.0111744098488937,0.00247593569862177,0.0204676827143971,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018573213541339,0,0,0,-0.00819068846267362,0.00391270079806615,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0474257799304903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119418632504425,0,0,0,0.00194902152656176,0,-0.0279912540384574,0,0,0,0,0,0,0,0.0530219763498845,0,0,0,0,0,0,0
CarbonVol_Hubei,0.0207897147778639,0,0,0,0,0,0,0,0,0,0.00429324465693935,0.00992740830525101,0,0,0.00762785483930478,0,0,0,-0.0561995591957929,0,0,0,0,0,0,0,0,0,0,0,0,0.0153007428807779,0,0,0,0,0.0141489072917274,0,0.0177779647590085,0,0,0,0,0,0.00162636654521782,-0.0101272401839682,0,-0.00253079685510462,0.00418788865252676,0,0,-0.00025858357420077,0.0524789728698414,0,0,0,0,0,0
