,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600031.SH,X600703.SH,X600271.SH,X600372.SH,X000157.SZ,X000559.SZ,X000338.SZ,X002241.SZ,X002129.SZ,X600066.SH,X600741.SH,X600089.SH,X002475.SZ,X002236.SZ,X600839.SH,X600177.SH,X000547.SZ,X300124.SZ,X002465.SZ,X600582.SH,X000568.SZ,X002506.SZ,X600435.SH,X000016.SZ,X300003.SZ,X000800.SZ,X002294.SZ,X600252.SH,X002456.SZ,X000977.SZ,X000581.SZ,X002242.SZ,X002008.SZ,X600498.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.26038740374549,0,0.0192480317024817,0,0,0.000567750587846,0,0.091674229024026,0,0,0,0,0,0,0,0,0,0,0,0.172494910789296,0,0,0,0,0.00296052644849386,0,0,0,0,0,0.042489232336233,0,0,0,0,0,0,0,0,0,0,0,0,0.0451511172454422,0,0,0,0,0.000655129827234971,0.0243363671594268,0,0,0,0,0,0
X600104.SH,0.519999222590017,0,0,0,0,0,0.200708169999516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136948579243097,5.4250670775479e-05,0,6.93889390390723e-18,0,0,0,-0.0318056079792931,0,0,0,0,0,0,0,0.0991182954153925,0,0,0,-0.0448383810547023,0,0.00129503782084283,0,0,0,0,0,0.0133317812198889,0,0,-0.0396978764717658,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0404370503253781,0,0.24264072804957,0.174443486001145,0,0,0,0.0776816320812705,0,0,0,0,0,0,0,0,0,0,0.00938601244223703,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0280129224981987,0,0,0,0.091964484912701,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.162823565476364,0,0,0.144761169781968,0,0,0,0,0.0831706943834934,0.158808628986704,0,0,0,0,0.0126345344871592,0.106339733789181,0,0,0,0,0,0.018182575568316,0,0,0,0,0,0,0,0.216208373487459,0,0,0,0,0,0,0,0,0,0,0,0,0.0214516251234009,0,0,-0.000535721898471567,-8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149131004788103,0,0.0958749279599362,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.170394378405052,0,0,0.153718295611241,0,0.0191035426202007,0,0,0,0,0,0,0,-0.0208622983552523,0.0951932186819417,0,0,-0.166235012617991,0,0,0,-0.0327396215963303,0.0363164539304019,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0471872446561827,0,0.26173041273595,0,0,0,0,0,0,0,0,0,0,0,0,0.202085414883191,0,0,0,0,0,0,0,0,0,0,0,0,-0.00447836503800326,0.448821560019841,0,0,0,0,0,0,0,0,0,0,-0.0215894095431852,0,-0.0554970973754983,0,0,0.0207227605204857,-0.0282676236856337,0,0,0,0,0,0
X002304.SZ,0,0.19243895152718,0,0,0,0.273565713299289,0,0,0,0,0,0,0,0,0,0,0,0,0.023222642172006,0,0,0,0,0,0,0,0,0,0,0,0.108068932618868,0,0,0,0,0,0,0,0,0.0371177556082961,0,0,0,0,0,0,0,0,-0.0211644871765967,0.0139140834537812,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.223639459417686,0,0.216067223044951,0,0,0,0,0,0,0,0,0,0,0,0.090852767581416,0,0,0,0,0.115253713044044,0,0,0,0,0,0,0,0,0,0,0.053557936382439,0,0,0,0,0.0693255369509406,0,0,0,0,0,0.00903101133149281,0,0,0,0,0,0
X000063.SZ,0,0.0514587270341531,0,0,0,0,0,0,0,0,0,0.254054179008847,0,0,0,0,0,0,0,0,0.0884116248563332,0,0,0.0943727814273636,0.224366407048455,0,0,0,0,0,0.00880144954292108,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.00290458468366889,0,0,0,0,0,0,0,-0.0476354973771338,0,0,0,0,0,0
X000625.SZ,0,0.0112702609594803,0,0,0,0,0,0.0345727443390509,0,0,0,0,0.124531306407006,0,0,0,0,0.0512877004102434,0.0215313794071122,0,0,0,0,0.15181085942483,0.0626887660185822,0,0,0,0,0,0,0,0,0.17022454861537,0,0,0,0,0.0872113463284737,0.0087427319369618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0301149158144344,0,0,0,0,0,0.0460907240528592,0,0,0.0797606450537779,0,0,0,0,0.058190560391607,0.0144527674995131,0.093305759040019,0,0,0,0,0,0,0,0,0,0,0.201572774215345,0,0,0.0637484557190588,0,0,0,0,0.095916875016296,0,0,0,0,0,0,0,0,0,0,0.0282832910933893,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35232031790822,0,0,0,0,0,0,0.092941440012782,0,0,0,0.124572715576411,0,0,0,0,0,0,0,0.418948269258179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168895242159588,0.0138571461726571,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185445009144995,0,0,0,0,0,0,0,0,0,0.290809285682314,0,0,0,0.0174241521458723,0.0251689543317852,0,0,0,0,0,0,0,0,0,0.0733860052115164,0.263859919513842,0,0,0,0,0,0,0,0,0,0,-0.0444120019300851,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.00269929473494977,0,0,0.236211708970514,0,0,0,0,0,0.0537965924039579,0.204479228373731,0,0,0,0,0.0208039247401304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340565473095083,0.0498015817209494,0,0,0,0,0,0,0,0,0.0224872618649731,0,-0.00228375314312277,-0.00475799753105034,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.294689397689405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587343230476271,0,0,0,0.116242155174882,0,0,0,0,0,0,0,0,0,0.0802613793860684,0.195367794825289,0,0,0,0,0,0,0,-0.0183472141250597,-0.029031234420463,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0400983397813457,0,0,0,0.149909727531299,1.73472347597681e-18,0,0,0,0,0,0.274018198336558,0,0,0,0,0,0.0607321168533218,0,0,0,0,0,0.0377523242011098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230515069483403,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.221315329163029,0,0,0,0,0,0,0.290737983308421,0,0,0,0,0,0,0,0,0,0,0.017297814153146,0,0.0637003559163052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0502715348182586,0,0.107081437227822,0,0,0,0,0,0,0,0.180711556237089,0,0,0,0,0,0.0380627944465614,0,0,0,0.00208147975471096,-0.0212119647322736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36312351118379,0,0,0,0,0,0,0,0,0,0,0,0.00716903658307984,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268488604245152,0,0,0,0,0,0,0,0,0,0,0.242570804797962,0,0.184927817116902,0,0,0,0,0,0,0,0,0.0125757878721147,0,0,0,0,0,0,0,0,0.0685003471640816,0,0.0318738563597361,-0.0121928345091429,0,0,0,0,0,0
X000338.SZ,0,0,0,-3.46944695195361e-18,0,0.13990990473047,0,0,0,0,0,0.0933851047454419,0,0.111526494301118,0,0,0.0665231008883501,0.227834613628984,0,0,0,0,0,0,0,0,0,0.0895045076517882,0,0,0,0,0,0,0,0,0,0,0.0790931826323886,0,0,0,0,0,0,0,0,0,0,0.00688028024650529,0.00831519914324226,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0.127144604354996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134065795243853,0.0750182313103126,0,0,0,0,0,0.0117527211219834,0,-1.73472347597681e-18,0.160971972497189,0,0,0.225996851732566,0.0590140097633651,0,0,0,0,0.00626303853641655,0.00602224521603122,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.219031241785142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167417179218799,0,0,0,0,0,0.0753838304221908,0,0,0,0,0.110509538436127,0.178947717370033,0.0544064589050708,0,0,0,0,0,0,0.129458719994356,0,0,0,0,0,0,0,0,0.089507226312404,0,0,-0.0209565266559777,0,0,0,0,0,0
X600066.SH,0,0.138024336502324,0,0,0,0.112906625241318,0,0.162880925924915,0,0,0,0,0.102574008513929,0,0,0,0,0,0,0,0,0,0,0,0.0297129837423717,0,0,0,0.0082353314337561,0,0,0,0,0,0,0.0903553614641203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457115994015064,-0.0797465097329612,0,0,0,0,0,0
