,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X000100.SZ,X600066.SH,X600271.SH,X000550.SZ,X601877.SH,X600118.SH,X000581.SZ,X000623.SZ,X002236.SZ,X000800.SZ,X300124.SZ,X000568.SZ,X002475.SZ,X600177.SH,X002294.SZ,X002129.SZ,X000869.SZ,X000559.SZ,X600582.SH,X000400.SZ,X002456.SZ,X600839.SH,X000050.SZ,X002465.SZ,X002292.SZ,X002007.SZ,X600252.SH,X000977.SZ,X600809.SH,X300003.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0.103075533106639,0,0,0,0,-0.0222993692800902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134056246172042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123688122803614,0.0405062134629218,0,0.00415237636805097,0.142352053045282,0,0,0,-0.0405772891274164,0,0.113625221473395,0,0.010344778371324,0.00791909605644118,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.220464296226721,0,0,0.0894390444646802,0,0,0,0.260510404232696,0,0.124358617196924,0,0,0,0,0,0,0,0,0.00399828930593908,0,0,0.0511823417967052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441239439877465,0,0,0,0.0321033734592809,0,0.236323015623487,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131569662098991,0,0,0,0,0,-0.0312002899141704,0.101720792369016,0,0,0,0,0,0,0.0244386701602795,0,0,0.00521817475278872,0.030985136947104,0.0485954707572213,0,0.12874375172634,0.0103781575365435,0,0,0,0,0,0,-0.0305395100510473,5.42101086242752e-20,0,0,0,0,0,0
X000100.SZ,0.0766969649557318,0,0,1.73472347597681e-18,0,0,0,0,0.105868775243015,0,0,0,0,0,0,0.066122650738357,0,0,0,0,0,0,0,0,0,0,0.0870093401827262,0,0,0,0,0,0,0,0,0.0346062475712131,0,0,0,0,0,0,0,0.093586484853681,0,0,0.08951646275961,0,0,0,0,0.0201597701871745,-0.00737420717115308,0,0,0,0,0,0
X600066.SH,0.381887819992965,0,0.0124976112285453,0,0,0,0,0.00860092784637897,0.0435049412935407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0391165397410878,0,0,0.0977222434346291,0,0,0,0,0,0,0,0,0.103115718710604,0,0,0,0,-0.0445524638659831,0,0,-0.0266677811177819,0,0,-0.0146617970489814,0,-0.0287288820292546,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118206303883696,0,0,0,0,0,0,0,0.12540046163717,0,0,0,0,0,0.0761551183486002,0.0868057132330538,0,0,0,0,0,0,0,0.184241873457073,0,0,0.00876005501703636,0,0.199360243782011,0,0.00992910743151002,0,0.207248057448389,0,0.0565683370142684,0,0,-0.0651813576599239,-0.0242741554887581,0,0,0,0,0,0
X000550.SZ,0.155710828225669,0,0,0,0,0,0,0,0,0,0.0680628363867908,0,0,0,0,0.0391213540814956,0,0,0.130236342700443,0,0,0,0,0,0,0.284049698829211,0,0,0,0,0,0,0,0,0,0,0,0.048257073827911,0,0,0,0.035021898479191,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00155258895985527,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.0130357950410759,-0.117175919508384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145500203280769,0,0,0.00660770520019401,0,5.42101086242752e-20,0,0,0.190141529043892,0,0.0599243086315009,0,0,0,0,0,0,0,-0.111928330955716,0,0,0,0.0126414396431538,-0.0150602124296123,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.112009959125469,0,0.102545371406541,0,0,0.0612488711893017,0.411371579977309,0.547891256479119,0,0,0.0471875188538915,0,0,0,0,-0.136967154029258,0,0,0,0,0.0453774773020392,0,0,0,0,0,0,0,0,0,0,0.119913847332492,0,0,0,0.0530078307280571,0.394925863432145,0,0,0,0,0,0,0,0.0240672337003136,-0.00575705654638765,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671036692748899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217607725941041,0.0667629608868302,0.00477292140015533,0.0623335808396273,0,0.0407362814916891,0,0.22869068127438,0,0.0562738426990516,0,-0.0298131081879508,-0.0159142229699283,0,0,0,0,0,0
X000623.SZ,0.0165839211653526,0,0,0,0,0,0,0,0,0,0,0,0,0.0104589576881577,0,0,0,0,0,0,0,0,0,0,-0.158779069426688,0,0,0,0,0.102935982948698,0,0,0.723530459246605,0,0,0,-0.156056560765234,0.288230574637452,0,0,0,0,0,0,0.0786898996397913,0,0,0,0,0,0,0.027596648151896,-0.00977371941855759,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0230004855616742,0,0,0,0,0,0,0,0.0484870860743615,0,0,0,0.228841060873594,0,0,0,0,0.182827194619447,0,0,0,0.230365097880038,0,0,0,0.0369217205832503,0,0.114843402956338,0,0,0,0,0.0550086877313497,0,0,0.158429692867935,0,0.0201965377397029,0,0.0824095774567012,0.0691213689561938,0,0,0.0148483686364496,0,0,0,0,0.00783958427741398,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847126549895646,0,0,0,0,0,0,0.113977569465771,0.0377486648672681,0,0,0,0.111700299577124,0,0,0,0,0,0,0,0,0,0.000709770246801539,0,0,0,0,0.105204955357436,0.0622141581467144,0,0,0,0,0,0.136734412185747,0,0,0.017429562731033,-0.0158938667850364,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047935369226361,0,-0.125950342016699,0,0.00633265099535188,0,0,0,0,0,0,0,0,0,0,0.180428373553015,0.0697414224211887,0,0,0,0,0.373962904465798,0.0299615459484793,0,0,0,0.108700900179849,0,0,1.73472347597681e-18,0,0.040225392757052,0,4.33680868994202e-19,-0.0131996338680158,0,0,0,0,0,0
X000568.SZ,0,0,0,0.193561299520891,0,0,0.193555968511448,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.223860644955576,0,0,0,0,0.112519843958287,0.165926156177741,0,0.00995251951744595,0,0,0,0,0,0,0,0,0.114361654369191,0,0.0438039370989086,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268256362042457,-0.0428934498503095,0,0,0,0,0,0
X002475.SZ,0,0,0.00940157928097688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572244192711674,0,0,0,0,0,0.08698629778296,0,0.120176327325473,0,0,0,0,0,0,0.0525686888081903,0.169300954825159,0,0,0.0864711750992684,0.0676351540926304,0,0,0,0,0,0,0,0,0,-0.0186710655891333,0.00140050721294894,0,0,0,0,0,0
X600177.SH,0,0,0,0.028840636200741,0,0,0,0,0,0.170233889088498,0,0,0.0211514834305248,0.0546042637605328,0.0546885799249918,0,0,0,0,0,0,0,0,0.0850723363309347,0.0626556553879535,0,0.352260223649514,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576408253737594,0,0.159388411858058,0,0,0,0,0,0,0,0,-0.0116134703051331,-0.00389917823413445,0.0146538434801941,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,-0.00264710818298227,0,0.0383998843501572,0,0,0,0.128542820365653,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0062354221245229,0,0,0.0390761508544711,0,0,0.106795656372663,0,0.0645522656647954,0,0,0,0,0,0,0.320401409513948,0,0,0,0,0,0,0,-0.00304525578523852,0.000275885806170061,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.120103292745486,0,0,0,0,0,0.0183265935322168,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.099196607904828,0,0,0.0400530289153633,0,0.278213764203486,0,0,0,0,0,0,0,0,0,0,0,0.15680306378565,-1.35525271560688e-20,0,0.000741660639682185,0,0,0,0.0142639646663958,0,0,-0.0403426242432349,0.00409165405187194,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783970297464201,0,0,0,0,0,0.200889368048548,0,0,0,0,0,0,0,0,0,0.213793973969287,0,0,0,0,0,0,0,0,0,0.0475476451945381,0,0,0.0589968772009054,0,0,0.218811615165495,0.208939966356892,0,0,0,4.33680868994202e-19,-0.014087260888169,0,0,0,0,0,0
X000559.SZ,0.0178389846204205,0,0,0,0,0,0,0,0,0,0,0,0.231333192695843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480571924726879,0.0251490795055171,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.179779394871352,0,0,0,0,0,0,0,0,0.0267109827228844,-0.0376289949647141,0.0657521305993485,0,0,0,0,0
X600582.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236027943149679,0.0606538190848386,0.0946358299117189,0.0945390712894745,0,0.081372467440556,0,0,0,0.179574359632858,0,0,0,0,0,0,0,0,0,0,0,0.11266415934802,0,0,0,0,0,0,0,0,-0.000705987280546326,-0.0229810228681374,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0.116110941430258,0,0,0,0,0,0,0.130873383442831,0.150550089473923,0,0,0,0,0,0.0811074968484558,0,0,0.0338646725739439,0,0.00286153030723356,0,0.0448087398920462,0,0.0510704956214687,0,0,0.0149361371259979,0,0,0,0,0,0,0,-0.0901611938638947,0,0,0,0,0,0,0.0126925505262855,-0.00284973575509972,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,-0.0182453234755818,0,0,0,0,0,0,0.0251654820185047,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445554666063728,0,0.080932183089805,0.113175111466574,0.105105460384559,0,0,0,0,0,0,0,0,0,0.0372041370239975,0,0,0,0,0,0,0,0.0140596934735597,0,0,-0.0333106659727726,0,0,0,0,0,0
X600839.SH,0.0925953299905674,0,0,0,0,0,0,0,0,0,0,0.239938678316003,0,0,0,0,0,0,0,0,0,0.0809212417811044,0,0,0,0,0,0,0.106218391194882,0.164820457667546,0,0,0,0,0,0.356089790641757,0.0627275246367483,0,0,0,0,0,0,0.105308408474269,0.00700358643998364,0,0,0,0,0,0,0,-0.00278742213273661,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,-0.0573385874695619,0,0,-0.0861807024710688,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169760720312856,0,0,0,0,0.263532225846937,0,0,0.0976977725458591,0,0,0.197116828913203,0,0.150187567864894,0,0,-0.0419841951432111,0.0145696168610383,0,0,0.057081064834105,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215772244666924,0,0,0.147570012195431,0,0.0757504223505271,0,0,0,0,0,0,0,0,0,0.0698676732818377,0,0,0.0409341380195872,0.188331982680381,0,0,0,0,0,0,0,0.403408765380518,0,0,0,0.00170017247617618,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.104760518626925,0,0,0,0,0.00361825423030767,0.0077625776451458,0,0,0,0.0977666569782348,0,0,0,0,0,0.24571463991341,0,0,0.341926721880947,0,0.174152828950727,0,0,0,0,0,0,0,0,0,0,0.0160686478894679,0,0,0,0,0,0.0344357493510765,-0.196358915261007,0,0,0,0,0.00629474906162216,0,0,0,0,0,0
X002007.SZ,0,0,0,0.106671790589875,0,0,0,0,0,0,0,0,0,0.0864825972840449,0,0,0,0,0,0,0,0.163346035661866,-0.0327261161257201,0,0,0,0.0404241785653392,0,0,0.376941911651775,-0.167944259867937,0,0,0,0.0309718879788161,0,0,0,0,0,0,0,0,0,0,0,0.1021365030236,0,0,0,0,-0.0124887702441025,0.0129646344667,0,-0.0925330412614491,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0659884772904473,0.00203191288475241,0.0300940520939122,0,0,0.0491319998437443,0,0,0.0740826588039618,0,0,0,0,0,0,0,0,0,0.0481299198394928,0,0.0372306111760364,0.0645031738235134,0,0.0689113763042932,0,0,0,0,0,0,0,-0.00634328894988722,0.0380005262025048,0,0,0,0,0
X000977.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0.164660551301809,0,0,0,0,0,0.0878375783747147,0,0.403974814751,0,0,0,-0.125988703047203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011300947134985,0.12868011892753,0,0,0,0,0,0,0,0,-0.200860764948989,0,-0.0217272821055631,0.0221722192875989,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0269758327594063,0.286599770361418,0,0,0,0.057450916205555,0.176306873808887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101625485104926,0,0,-0.0179673003775081,0,0,0,0,0,0.0108027878209945,0,0,0,0,0.143236600883874,0,0,0,0,0,0.419063447507211,0,0,0,0,0.0411345229157778,0.00959082085255724,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.362325924534652,0,0,0,0,0,0,0,0.142283327311323,0,0,0,0,0,0,0.379762979395881,0.0560986688879298,0,0.0733354675779477,0,0.00886941820403285,0,0.108021642281167,0.0298460445969314,0,0,0,0,0,0,0,0,0,0,0.122034543601867,0.013864719425272,0,0,0,0,0,-0.0128740401774204,0,0,0,0,-0.00880354655971025,0,0,0,0,0,0
X600312.SH,0.0966736336223885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596175116992466,0,0,0,0,0.0313293878790521,0,0.029799712866543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837979799438243,0,0,0,0,0,0,0,0,0,0,0,-0.0129666498753426,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484209457035193,0.0160090768608238,0,0,0,0,0,0,-0.0396715500982037,0,0,0.0245118845474706,0.0156463098276058,0.00227038991634413,0,0,-0.102861103777472,0,0.156296864059325,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570960908834294,0,0,0,0,-0.0392915624169975,0,0,0.00595504231248029,-0.120023213538597,-0.0452864449872574,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.394201304015229,0,0,-0.34142335544252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21458856324441,0,0,0.214431950988335,0,-0.112705396372423,0.0417335848384152,0,0,0,0.576972264053634,0,0,0,0,0,0,0,0,0,-0.0928309336337125,-0.103316241997689,0,0,0,0,-0.1374134662841,0,0.00859331377917288,0,1.49356061249918,0,0
TED,0,0,0,0,0,-0.352473860355222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482487683650857,0,0,0,0,0,0,0,0,-0.78195705785383,0,0,0,0,0,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.730704652850964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275344687693157,0,0,0,0,0,0,0.0178565436613799,0,0,0,0,0.288739859019217,0.124280532318596,0,0,0,0,-0.0864475976761727,0,0,0,0,0,0,0.240908332594333,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.197964670696347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269643477890487,-0.0246263390536926,0,0,0,0,0.0118680095977782,-0.0722994140503022,0,-0.152557833154373,0,0,0,0,0,0,-0.020420389741958,0,0,0,0,0,-0.142103828779148,0,0,0,0,0.0429053460202091,0,0,0,0.0649257774717449,0.00561932849463026,-0.166858440301459,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000836279558139113,0,0,0,0,0,0,-0.00247395223276099,0,0,0,0,0,0,0,0,0,0,0,0,0.00956104019984974,0,0,0,0,-0.00485316778946797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977511034609644,0,0,0,-0.0189518047623996,0,0
CarbonVol_Shenzhen,0,0.0131773912193879,0,0,0,0,0,0,0,0,-0.0807037640083668,0,0,0,0,0,0,0,0,0,0,-0.075243354542579,0.0406766761450797,0.0669704209186491,0,0,0,0,0,0,0,0,0.0175391113387904,-0.116876275254162,0,0,0.00815200654149589,0,-0.0122950031435241,0,0,0,0,0,0,0,0.171255199374384,0,0,0,0,0.13127819894698,0.0347550772848152,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00098932579074854,-0.00156145356974813,0,0,0.00263364391848757,0,0,0,0,0,0,0,0,0,0,0,0.00402214417057128,0,0,0,0,0,0,0,0.00763659778797214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852662165167214,0,0,0,0,-0.00340968990048258,0,0,0,0,0.00581218241899367,0,0,0,-0.0225478623544131,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118856617766773,0,0,0,0,0,0
