,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600276.SH,X600690.SH,X600104.SH,X300014.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X002129.SZ,X002371.SZ,X000725.SZ,X600031.SH,X000596.SZ,X003816.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X000733.SZ,X600741.SH,X600884.SH,X000100.SZ,X600460.SH,X600702.SH,X000157.SZ,X000799.SZ,X601799.SH,X600584.SH,X002236.SZ,X600418.SH,X600563.SH,X002414.SZ,X002176.SZ,X000800.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.332479033426617,0,0,0,0,0,0,0,0.0251662407293855,-0.0397061018292838,0,0,0.0468673094162887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943898433575559,0.0316108519584831,0,0,0,0,0,0,0,0,0,0,0.0336623825933176,-0.0296094578862549,0,-0.00707320110892569,0.00145634102435926,0,0.0255208768389498,0,0,0,0,0,0,0
X000858.SZ,0,0,0.236773610853087,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0347856885922492,0,0,0,0,0,0,0.0324377191998337,0,0,0.124825213577555,0,0,0,0,0,0,0,0,0,0,0,0,0.183554506615129,0,0,-0.0566258019361891,0,0,0,0.00965282652766818,0,0.0478660020589606,-0.00550214953237508,0,0,-0.00980758836268438,0,0,0,0,0.00669859233674185,0,0
X600809.SH,0,0,0,0.628872324972314,0,0,0,0,0,0,0,0,-0.0170732380732727,0,0,0,0,0,0.0202269285224234,0,0,0,0,0,0,0,0,0,0,0,0,0.0462100184309936,0,0,0,0,0,0.00852445475808529,0.0731187834197581,0,-3.46944695195361e-18,0,0,0,-0.0104712046867528,0.0299374090943581,0,-0.220767705294334,0,0,0,-0.0164711456736456,0,0,0,0,0,0,0
X000568.SZ,0,0.123824083271834,0.236508561197802,0,-0.0340667706361072,0,0.00929174048501894,0,0,0,0,0.0264079319617016,0,0,0,0,0,0,0,0,0,0,0,0.0705909511281813,0,0,0.0675120509569092,0.0204216500219375,0,-0.0187808083425089,0,0,0,0,0,0,0,0,0.303021102598464,0,0,0,0,0,5.42101086242752e-20,-0.00963024512927925,0,0,0,0,0,-0.0294653695966794,0,0,0,0,-0.0498151248479544,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.160439129195004,0,0.0421826014009732,-0.046056394195915,0,0,0,0,0,0,0,0.133783492379741,0,0,0,0.0131435250460116,0,0,0,0,0,0,0,0,0.0322251364199709,0,0.0460262768545471,0,0,0,0,0.770249537945392,0,0,0,0,0,0,0,0.115319373880155,0,0,0,0,0,0,0
X002304.SZ,0,0.115900064277919,0,0.0536274301507888,0,0,0,0,0.0838454794670415,0,0,0,0,0,0,0,0,0,0.00949662152855353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103174989422588,0,0,0,0,0.180376206010089,0,0,0,0,0,0.021425425027684,0.0674441387148187,0,0,-0.0224561245176208,0,0,0,0,0,0,0,-0.0129112413166674,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.118609540199695,0,0,0,0,0.115398552819282,0,0,0,0,0.505217195627533,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0220188043725179,0,0,0,0,0.166381089540144,0.130025150967229,0,0,0,0,0,0.0390230363006227,0.172263789193501,0,0,0,0,0,0,-0.180486960930507,0,0,0,-0.0101109549933144,0,0
X600276.SH,0,0,0,0,0,0,0.00405059482052124,0,0,0,0.0766966235033672,0,0,0,0,0,0,0,0,0,0,0.050976319380745,0,0.177521854273298,0,0,0,0.142389058618781,0,0,0,0,0.128093435465673,0,-0.0968611984330635,0,0.0711572328308257,0,0.0467533842531233,0,0,0,0,0.0738011488558094,0,0.0881467060763626,0,0,0,-0.0695807859931364,0,0,0.110273421452212,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0247899378638117,0,0,0,-0.0193917040415124,0.366338716454923,0,0,0,0,0,0,0,0,0,0,0.101205604367931,0,0,0,0,0,0,-0.0508240939239073,0,0,0.0987148030904016,0,0,0,0.0526473466083985,0,0,0,0,0,0,0,0,0,0.00743792638612342,0,0,0,0,0,0,0,0,0,-0.0078619332936513,0,0
X600104.SH,0,0,0,0,0.0585323080178377,0,0,0,0,0,0.0439602644687021,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177412711168872,0,0,0,0.0305559235956892,0,0,0,0,0,0.110506413877651,0,0,0,0.134533273654941,0.110497880194418,0,0.00639323741611663,0,0,0,0,0.00343425711542313,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0814759684898222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10511322516515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151517556541468,0,0,0,0,0.244384324933647,0,-0.0771826785071427,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0724012243737733,0,0.213437048738811,0,0,0,0,0,0,0,0.00776611635011611,0,0,0,-0.0270019173617899,0,0.11280967007477,0.0582506324733871,0,0,0.123299630165131,0,0,0,0,0,0,0,0.0677024857778294,-0.0348458755886196,0,0,0,0,0,0,0,0,-0.0995034200127914,0,0,0.0300987837265514,0,0,0,0,0,0,0,0,0.00177352055906563,0,0
X000625.SZ,0,0,0,-0.0688435240195667,0,0,0,0,0,0,0.175839007020714,0,0,0.279031371950037,-0.184033599783415,0,0,0,0,0,0,0,0,0,0,0,0,-0.177801564620501,0,0,0,0,-0.0794988433425351,0,0,0.291337186059876,0,0,-0.0435479651395574,0,0,0.0376587204326105,0,0,0.13875205682428,0,0,0,0.283370439594381,0,0,0,0.117016693937065,0,0,0,0.0473808335110633,0,0
X300124.SZ,0,0,-0.0760639804978022,0,0,0,0.0337219162124594,0,0,0,0.158844548836021,0,0,0,0,0,0,0,0,0,0,0,0.0919790569756279,0.0467534633104061,0,0,0.215132712711847,-0.0370269192075896,0,0,0,0,0,0,0.0417371911848678,0,0,0,0,0,0,0.0467439379993284,0,0,-0.0201585278565209,0.0409740053345755,0,0,0,0.0771312348902614,0,0,-0.0287240013905514,0,0,0,0.0174359427976186,0,0
X002129.SZ,0,0,0,0,0.0718503040471111,0,0,0,0,0,0,0,0,0,0,0.0310013263612499,0,0,0,0,0,0,0,0,0,0,0.17387217481146,0,0.122238676259241,0,0,0.0409538394362345,0,0,0,0.0709366955142891,0.0524029157637275,0,0.09851433935805,0,0,0,0,0,0,0.113507029790556,0,0,0,0,0,0.0444157925318483,0,0,0,0,0.0745081641964215,0,0
X002371.SZ,0,0,0,0,0,0,0.278134095523534,0,0,0,0.0682388364809145,0,0,0,0,0,0,0,0.110895497107796,0,0,0,0,0.414986849696057,0,0,3.46944695195361e-18,0.0993411917327273,0,0,0,-0.0645958356015976,0,0,0,0,0,0.341065962524126,0,0,0,0,0,0,0,0,0,0,-0.112437951996628,0,0,0.0351686149572528,0,0.257190166338706,0,0,-0.0310019608666166,0,0
X000725.SZ,0,0,0.0842977389848919,0,0.0613142008448032,0,0.0218039306676872,0,0,0,0,0.0243748580075952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352855101306524,-0.0201949291539478,0,0,0,0,0,0.0327680940213072,0,0.421622624817342,0,0,0,0,0,0,0,0,0,0,0,0.0522031389901152,0,0,-0.0148037109493764,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0858056185451825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180315177676508,0,0,0.0441113348849825,0,-0.0522036452736817,0,0,0,0,0,0,0.186362679017912,0,0,0,0,-0.0805320503975205,0,0,-0.00810597201630373,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0546002900767494,0,0
X000596.SZ,0,0.576235673747414,0.0551204280071878,0,0,0,0,0,0,0,0,0,-0.0384281265023741,0,0,0,0,0,0,0,0.0415313918710313,0,0,0,0,0.0480858434311782,0,0,0,0,0,0,0,0.0427562973774884,0,0,0,0.0811977940875339,0.266594549182939,0,0,0,0,0,0.0558823809101942,0.0583826610190813,0,0,0,0,0,0,0.0147214654865173,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.203347304048376,0,0,0,0,0,0,-0.0415435422800704,0,0.0715688482073851,0,0,0,0,0,0.00556616439010801,0,0,0,-0.0539931365731326,0,-0.0138244645240293,0,0,0,0,-0.0675990158046874,0,0,0,0,0,0,0,0,0.124034295604906,0.0201213973524088,-0.0286261400733893,0,0.0567426292974918,0,0,0,0.00941374445192759,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.00831084277835183,0,0,0,0,0,0,0,0,0,0,0.0965599321447211,0,0,0.075809516093774,0,0,0,0.0130401936464126,0,0,0.0711161559258176,0,0,-0.198331495563383,0,0,0.140892371341287,0,0,-0.0837371220919715,0,0,0.147701483694894,0,0,0,0,0,0,0,0,0,0,0.150778658791318,0,0,0.0522311502405629,0.0344925459645051,0,0,0,-3.46944695195361e-18,0,0
X000063.SZ,0,0,0.101415569354674,0,0,0,0,0.147315611214931,0,0,0.0624979444713529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989360641159241,-0.0103065296811171,0.0401045868993991,0,0,0,0.00766797041790719,0,0,0,0,0,0,0,-0.0954860101010646,0.212434752306358,0,0,0,0,0,0,0,0,0,0.0256917963716004,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.509887947426498,0,0,0,-0.0956447115144779,0,0,0,0,0.167087920787365,0,0,0,0,0,0,0,0,0,0,0,0.257503228299196,0,0,0,0,0,-0.153994429736952,-0.0406395710092792,0,0,0,0,0,0,-0.047098794890519,0,0,0,0,0,0,0,0,0,-0.00564310968216049,0,0,0,0,0.0691223510940762,0,0
X600703.SH,0,0,0,0,0.0382731492379558,0,0.205192355047427,0.0239140624973861,0,0,0.239310763524372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184485820605872,0,0,-0.0504575773211141,0,0,0.244871709163055,0,0,0,-0.182440813607632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00719771156529062,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0163590037542504,0,0,0,0,0,0,0.133599496174314,0,0,0,0,0.0605525837368847,0,0,0,0,0,0,0,0,0,0,0,0,0.0732369768426465,0.0297154666021008,0,0,0,0,0,0.059634626045709,0,0,0,0,0,0.221572354668463,0,0,-0.00600723664160958,0,0,0,0,0.0573463409346156,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640137276873919,0,0,0,0,0,0.078080804449399,0,0.100159663988267,0,0,0,0,0,0,0,0,0.164301041690165,-0.00628371599213338,0,0,0.0167041321512901,0,0,0,0,0,0,0,0,0,0.0893787302494641,0,0,-0.15297289985954,0,-0.0459296833144271,0.0446481814784443,0.0984159684579334,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.106623272043355,0,0,0,0,0,0,0,-0.225365595787358,0,0,-0.0012488673190826,0,0,0,0,0,0,0,0,0.0261432451797887,0.146862505985152,0,0,0,0,0.273942449525393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299808057733835,0.248476678766316,0,-0.363533245772076,0,0,0.0241780102029005,0,0,0.058628744733517,0,0
X000661.SZ,0,0,0,0,0.21374160643348,0,0,0.07327196437136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131098368732662,0,0,0.145015644492187,0.0129040682425389,0,0.00723069382058497,0,0.270581329134975,0,0,0,0.0392304467468517,0,0,0,0,0,0,-0.0210147058035457,0,0,0,0,0.00681718072892744,0,0
