,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X000338.SZ,X600066.SH,X000100.SZ,X601877.SH,X002456.SZ,X600118.SH,X600271.SH,X300124.SZ,X000157.SZ,X600089.SH,X002085.SZ,X600177.SH,X600522.SH,X600372.SH,X002007.SZ,X000066.SZ,X002508.SZ,X300136.SZ,X000981.SZ,X600699.SH,X300003.SZ,X600867.SH,X002294.SZ,X600487.SH,X000559.SZ,X002180.SZ,X002292.SZ,X002008.SZ,X002074.SZ,X600498.SH,X600809.SH,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0566784115198013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155252199413534,0,0,0,0.0324387074338364,0.161242040785022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021823479024802,0,0,0,0,0,0,-0.00266111819097603,0,0.119830281090833,0,0.00737137153640412,0,-0.00793405374353805,0.00727968532055585,-0.00660012701461859,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.238775800478555,0,0,0,0,0,0,0,0,0,0,0.0760130359029011,0,0,0,0.00721877762170374,0,0,0,0,0,0,0,0,0,-0.0530289717274141,0,-0.0910074313184307,0,0,0,0,0.0660498764170691,0,0,0.259496866053982,0,0,0,-0.0688199720768965,0,0,0,0,0.286331042358183,-0.0152495984915054,0.0103412712056747,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.105381511905858,0,0,0,-0.0202471460480734,0,0,0,0,0,-0.0818687711732978,0,0,0,0,0,0,0,0,0,0.288177658417378,0,0,0.0465272128446776,0,0,0,0,0,0,0,0,0.0806741796121838,0,0,0,0.263869701578177,0,0,0,0,-0.0774999785485951,0,0,0,-0.0810572371605181,1.0842021724855e-19,-7.56049701505447e-05,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.525043208694481,0,0,-0.0496018305123419,0,0,0,0,0,0,0,0.0228522635782935,0,0,0,0,0,0,0,0.218899863817935,0,0,0,0,0,0,0,0.0387402482105611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131817478317563,0,0.159692948619194,0.101539339039649,0,-0.031871407687356,0.00868318875213392,0,0,0,-0.0228494962375514,0,0
X600741.SH,0,0.30507650159056,0,0,0.0815937657693441,0,0,0,0.291433427461842,0,0,0,0,0,0,0,0,0,0.0865267939907543,0,0,0.0891806928812033,0,0,0,0,0,0,0,0,0,-0.104046995968776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109159364356741,0,-0.049802809775827,-0.00744382475734757,0.000420068305583771,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.00534556648817981,0,0,0,0,0,0.0766266183972639,0,0,0,0,0,0,0.100668575003835,0,0,0,0.0558616736162744,0,0,0,0,0.0179327621286736,0,0,0,0,0,0.0171922445013509,0.0594879113178901,0,0,0,0,0.0566809073499085,0,0,0,0,0.0214096998480459,0,0,0.0654797883452358,0,0,0.0143463625139757,0.00701420450938568,-0.00619052575252855,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.275137383402926,0,0,0,0,-0.0244671983160053,0,0,0,0,0.0275876682388039,0,0,0,0,0.0470966102502269,0,0,0,0,0,0,0,0,0,0.0478156990958722,-0.0141223239371916,0,0.324592055516684,0,0,0,0,0,0.12056500383944,0,0,-0.030551400846614,0.0344369266781846,0,0,0,0,-0.053786595366354,-0.00418271961299068,-0.00191888457255576,0,0,0,0,0,0
X002236.SZ,0,0,0.0915392282165995,0,0,0,0,-0.135037810127692,0.360690782621444,0.0531504586510418,0,0.00890125548732995,0,0,0,0,0.0203069805597752,0,0,0,0.143650406810807,0,0,-0.11030716447178,0,0,0,0,0,0,0,0,0,-0.105265442123944,0,-0.0155609715295118,0,0,0,0,0,0,0,0,0.372143661756794,0,0,0,0.0918645153346461,0,0,0.00343239635250051,-0.00666515103158554,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.113734344707824,0,0.0303148483900957,0,0,0,0,0,0,0,0.017405127602456,0,0,0,0,0,0,-0.000480279306875343,0,0,0,0.588708542094242,0.114912317483138,-0.161794135166124,0,0,-0.0444888922253719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278155085587915,-0.00526883272725817,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0651457772641796,0,0,0,0.233198044121681,0,0,0,0,0,0.013547713976592,0,0,0.0289476947155797,0,0,0,0,0,0,0,0,0,0,0,0,0.169005471290508,0,0,0,0,0.0155425915448985,0,0,0,0,0,0,0,0,0,0,0.0600717151017118,0,0,0,0.160962717833198,-0.0390087795031452,0.0130905883410231,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0568405143489702,0,0.172696090110105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210066184777824,0,-8.67361737988404e-19,0,0,0.0455952578302755,0.0930114310553343,0,0,0,0,0,0,0,0.0394916019612143,0,0,0,0,0,0.0386761361105653,-0.00607796202906973,0,0,0,0,0,0
X601877.SH,0,0,0,0.0433869253759961,0.041030234565181,0.116893579415368,0,0.0224774525430321,0,0,0,0,0.0552742110350181,0,0.174613620160274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203782500748423,0,0,0,0.0603840788253643,0,0,0,0.0208541337652449,0,0,0,0,0,0,0,0.131677261890464,0.179635348997965,0.032275977470952,-0.0048759296480126,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.277047961437414,0,0,-0.111820619696952,0,-0.09097421577474,0,0.171270233620319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276634561445047,0,0.483917999141215,0,0,0,0,0,0,0,0.249432351944589,0,0,0,0,-0.133127347964584,0,0.137739497504186,0.039171303967241,-0.0139834471615965,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0520565978297754,0.0193101012814759,0,0.0349521385911383,0.10080759519923,0,0,0,0.0194599726291315,0,0,0,0,0,0,0,0,0,0,0,0,0.0858698820287125,0.327480696649245,0,0.0546931971386667,0,0,0,0,0,0.0309813639780619,0,0,0,0,0,0,0,0,-0.0181091133536266,0,0,0.00507858724123599,-0.00219167153392955,0,0,0,0,0,0
X600271.SH,0,0.101565767598692,0.166303597878068,0.190380111781864,-0.112292285810788,0,0,0,0,-0.0257317411722156,0,0.00362091423872203,0,0,0,0.102834523289508,0,0,0,0,0,0,0,0,0,0.121719838457084,0,0,0,0,0,0.00604835543613177,0,0,0,0,0,0,0,0,0,0.030204026575605,0,0,0,0,0,0.0592699159942323,0,0,0,0.00367775049908452,0.00270839793547147,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0521668597930368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110039112840006,0,0,0,0.120628981901989,0,0,0,0.0828375446265611,0,0,0,0,0,0.142213743935567,0,-0.0731283310377622,0,0.0968284963301449,0.0630899336087446,0.0203716642435484,0,0,-0.082459266377354,-0.0152538144733895,0.00233862584445002,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0575348661797229,0,0,0.0496471713374605,0,0,0,-0.02236462343523,0.178144983029313,0,0,0,0,0,0.00800803504261084,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366299704249785,0,0,0.00272142418942519,0,0,0,0,0,0,0,0,0.111559215168035,0,0,0,0.0237975170258071,0,0,0.030553088303607,-0.0122728156612007,0,0,0,0,0,0
X600089.SH,0,0,0,0.107238061527493,0,0,0,0,0,0,0,0,0.0587069494178835,0.116478915246927,0,0,0,0,0,0,0,0.101008424814771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375085968250276,0,0.0244690503928556,0.0180207311021228,0.116088361671315,0,-0.025501161725241,0.0214226050344442,-0.0144520421779755,0,0,0,0,0,0
X002085.SZ,0,0,0,0.0369705924357333,0,0,0,-0.237297902222003,0,0,0,0,0,0,0,0,-0.192953693414849,0,0,0,0,0,0,0,0,0,0,0.111959780453452,0,0,0,0,0,0.0020244903535544,0,0,0,0,-0.0411511988583414,0,0,0,0,0,0.00828751027244145,0,0,0.297166201286138,0,0,0.0743994228864086,-0.0252590796451376,0.00926545229716753,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0830736770479893,0,0,0,0,0,0.00541699804207256,0,0,0.0829886432585177,0,0,0,0.0553178657903417,0,0,0,0,0,0,0.00516617761971638,0,0,0,0,0,0,0,0,0,0,0,0.00700883646632954,0,0,0,0.0185277570966595,0,0,0,0,0,0,0,0.044530171661723,0,-0.00233742330330255,0.00301843445418163,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.169427490103465,0,0,0,0,0,0,0,0,0,0,0.221313264846542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888797458209792,0,0,0,0,0,0,0,0.186797811516367,0,0.112385067808452,0.0460053040812078,0,0,0,0,0,0.0319449218646302,-0.0235267489090452,0.00397730095126919,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0278662714261404,-0.0818676467221097,0,0,0,0,0,0,0,0,0,0,0.530771476850734,0.0407310946512804,0.152360758816797,0,0,0,0,0,0,0.106790437301875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848675709480887,0,0,0.0604184387228166,0,-0.0124407510321402,0.0105595645420555,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.121578807780161,0,0,0,0.0169601943241484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668000771028571,0,0,0,0.0186034689504736,0,0,0,0,0,0,0.0250161178942493,0.0404319992683109,0.14552366744864,0,0,0.0508564726615435,0,0.00826445085340517,-0.00420075980400025,0,0,0,0,0,0
X000066.SZ,0,0,0,0,-1.35958867720753,0,0,0.483095764862371,0,0,0,0,0,0,0,0,0,0,-0.734712824329586,0,0,0,0,0.0848359459170166,0,0,0,0,0,0,0.353653211733489,0,0,0,0,0,0,0,0,0,0,0,0,-0.155099547128281,0.343222748889935,0,0,0,0.478953124620304,0,0,-0.0479059533283186,0.0227543482765785,0,0,0,0,0,0
X002508.SZ,0,0.11211441568043,0.0164338788134941,0,0,0,0,0,0,0.113521447548126,0,0,0.0071518434580518,0,0,0.0765413093190924,0,0,0.208479583312502,0,0,0,0,0,0,0.0381162604179252,0,0,0,0,0,0,0,0,0,0.0868959512410988,0,-0.0730914271421741,0,0,0,0,0,0,0,0,0,-0.274697754025598,0,0,-0.141289103164702,0.0211516674407462,-0.00656029481242552,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156076714834754,0,0,0.234970204378801,0,0.227346407632616,0,0,0,0.531404567195215,0,0,0.0891990351100769,0,0,0,0,0,0,0,-0.144382004239525,0,0,0,-0.209902839753994,0,0,0,0,0,0,0.00162561311210505,0.150602627892298,0,0,0,0,0,0.0350498806357764,0.0060880731318217,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0274081636045356,-0.0434675524473325,0,0,-0.00785414268777707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282102670484229,0,0,0,0,0,0,0,0.0366528998764039,0,-0.10073823420317,0,0,0,0,-0.0173116990314651,0.0332152319379007,0,0.0298437715505611,0.0157678725340879,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0123889339155143,0,0,0,0,0,0,0,0.203361143254271,0,0,0,0,0.336342081906451,0,0,0.0672420721303807,0.0271572660454299,0,0,0,0,0,0.18714702508525,0,0,0.00924098090110605,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.00772895384189857,0.0164571677491992,0.0896385534404329,0,0,-6.93889390390723e-18,0.163631068855186,0,0.0688147015368313,0.321788349597003,0,0,0,0,0.0729557715103577,0,0,0,0,0,0,0,0,0,0.0375088029478225,0,0,0,-0.0494760230401855,0,0,0,0,0,0,0,0,0,0,0,-0.0807173757778911,0.0119846287408726,0,0,0,0,0,0,0,0.000246734348520326,0,0,0,0,0,0
X600867.SH,-0.177260928444814,0,0,0,0,0.0372560698365314,0,0,0,0.0998238105508402,0,0.233313789417763,0,0,0,0,0,0,0,0,0,0,0.0584164063385942,0,0,0,0,0,0,0,0,0,0,0,0,0.0198148630609627,0,0,0,0,0,0,0.00954497896215274,0.178540015930017,0,0.1912547052632,0.113623676881294,0,0,0.0480223288264699,0,-0.0370671150873109,0.0163589381452834,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0998837314104708,0,0,0,0,0,0,0,0,0,0,0.150987021951346,0,0,0,0,0,0,0,0,0,0.0579736645434487,0,0,0,0,0,0,0,0.0627335845053581,0,0,0,0,0,0,0,0,0,0,0.000424079279207221,0,0,0,0,0,0
X600487.SH,0,0.138307182701146,0,0,0.038084387901535,0,0,0,0.0253624624793456,0,0,0,0.00418820228804541,0,0,0,0,0,0,0,0.0195535011652504,0,0,0,0,0.343797893535336,0,0,0,0,0.00443159367712132,0.0252425386786745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265229768267178,0,0.393781979571805,0,0.0494122792309848,0,-5.42101086242752e-20,0.0026401509400755,0,0,0,0,0,0
X000559.SZ,0.147368423883767,0,0,0.12764745909481,0,0,0,0.1293797686407,0,0.0966032516001752,0,0,0,0.012372003758482,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0271554243015385,0,0.0596003598279022,0,0,0,0,0,0,0.381702620653581,0,0.0624398697876751,0,0,0,0,0,0.00191488024811812,0,0,0,0,0,0
X002180.SZ,0,0,0.192154662557374,0,0,0,0.0214265248295205,0.160798421556526,0,0,0,0,0,0,0,0,0,0,0.0831581282734818,0,0,0,0.0353789875606791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837525630010163,0,0.0799665465476128,0.0464480170464578,0,0.104730160346061,0.0686044386798136,-0.00187257144559922,0,0,0,0,0.0183953548891612,-0.00216754478592686,0,0,0,0,0,0
X002292.SZ,0,0,0.0657548460576866,0,0,0,0,0.0990313494060812,0.104821530386769,0,0,0,0,0,0,0.0249816035793862,0,0.133871280195072,0.0343331781227365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816374766292299,-0.0413607959745276,0,0,0,0,0,0,0.568419684078393,0,0,0,0,0,0,0,0.173727566632425,-0.00761372103716226,0.00156207325619013,0,0,0,0,0,0
X002008.SZ,0,-0.0534272641874063,0,0,0,0,0,0,0,0,0,0,0,0.201241129456173,0,0,0,0,0,0,0.106922128425011,0,0,0,0,0.250280489858094,0,0.0726771821982606,0,0,0,0,0,0,0,0.52786545521867,0,0,0,0.0258347438573316,0,-0.110748829789614,0,0,0.0250206836866861,0,0,0,0.0998878554270946,0,0.0495306528993485,-0.00593278352860283,-0.00785060653823381,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.195540360390401,0.194606371596452,0,0,0,0,0,0.125374590185953,0.0258384281257202,0,0,0,0,0.0397016836609286,0,-0.390803592003088,0,0,0.0329498016966257,0,0,0,0,0,0,0,0,0.0977397049070804,0,0.208976753682822,0.11835893111436,0,0,0,0,0,0,0,0,0.0305487696826675,-0.018134570702569,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.268242577466467,0,0,0,0,0.0872728706724862,0,0,0,0.128882859474445,0,0,0,0,0,0,0,0,0,0,0,0.164316077558498,0.0816384916124861,0,0,0,0,0.189624153896761,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0418352086215214,0,0,0,-0.0432401931752623,-0.0156688262037239,-0.00069911106763324,0,0,0,0,0,0
X600809.SH,0.388296390175383,0,0.23007784752655,0,0,0,0,-0.0133752229848541,0,0,0,0,0,0.641269240502662,0,0,0,0.0965944652530419,0,0,0,0,0,0,0,0,0,0.206333886892358,0,0,0,0.109991019039551,0,0.177558349854909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332854635782976,0,0,0,0,0,0
X000623.SZ,0,0,0,0.0661072458452837,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0899932509932042,0,0,0.0361868353020483,0.0186486375762012,0.100411987171474,0,0,0,0,0,0,0.236083972056827,0,0.025644386789782,0,0,0,0,0,0,0,0,0.114354772996311,0,0,0,0,0.0656219567486809,0,0,0,0,0,0,0,0,0,-0.000312292445486279,0.0132622946966839,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-8.67361737988404e-19,0,0,-0.0949210098210271,0,0,0,0,0,0,0,0.10676365912553,-0.439651086944189,0,0.159652298436766,0,0,0,0.0611343308810024,0,0,0,0,0,0,0,0.0617089736391599,0,0,-0.133251075406535,0,0,0,0,-0.214868025656437,0,0,0,0,0,0,0,0,0,-0.0827756984062838,0,0,0,0.0295877219053664,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0884754198147251,0,0,0,0,0.857320435043972,1.49482943729899,0,0,0,0,0,0,0.155636265196265,0,0,0,0,0.0596914903108408,0,-0.754747903331735,0,0,0,0,0,0,0.658516520692862,0,0,0,0,0,0,0.467285074985257,0,0,-0.641165761605048,0,0.821478968608531,0,-0.360618830860252,0,0,0,0.300171371820165,0,0,0,1.71993608198004,0,0
TED,0,0,0.393362672335841,0,0,0,0,0,0,0,0,0,0,0,1.85008520394305,0,0,0,0,0.839209923250137,0,0,0,0,0,0,0,0,0,0,0,-1.00644332114014,0,0,0,0,0,0,0,0,0,2.43645023800609,-1.37894382532799,0,0,0,0,0,-0.302821510047854,0,-1.24494569640422,1.53011814871876,0,-2.40877883088124,0,0,0.749012680059689,-36.3787184846781,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168516091020138,0,-0.0991518012836126,0,0,0,0,0,0,0,0,-0.146389973372292,0,0,0,0,0,0.095037008973431,0,0,0,0,0.0802288628169127,0,0,0,0,0,0,-0.143791724610496,0,-0.0174094948909779,0.00228639865054802,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0467135765754291,-0.0268436688478708,0,0,0.0649256670483393,0,0.00758162231199364,0,-0.0679827850004267,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00213835941902637,0,-0.0644525081342143,0,0,0,0,0,0,-0.00625598714354933,0,0,0,0,0,0,0,0,0.00307806674429805,-0.000863749083801593,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00076028095975931,0,0,0,0,-0.0101352776448818,-0.000406543016570512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238739977427067,0,-0.000423159970566044,0.00160842808517595,-0.00134075448717241,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0196122248489589,0,0,0,0,0,0,0,0,0,0,0.000709279540705458,0,0,0,0,0,0,0,0,0,0,0,0,0.0284169124388589,0,0,0,0,0,0,0,0,0,-0.019765985555104,0.0217615820813331,0,0,0,0,0.0130901022156112,0.00252326673896395,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0067423719275496,0,0,0,0,0,-0.00395736930961705,0,0,0,0,0,0,0,0,-0.00657957981853584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926104105051551,0,-0.0569673401860811,0,0,0,0,0,-0.012043060818657,0,-0.0149903638749263,0,0,0.0163909019768062,0,-0.0237410773546896,0.0204671834424259,-0.0182634272342232,-0.00821163886103738,0,0,0.0675891305796008,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00424650141347798,0,0,0,0,0,0,0,0.00256256770161878,0,0,0,0,0,0,-0.00229423663387371,0,0.00279949800290816,-0.00310546075834754,0.00346741312454307,0,0,0,0,0,0
