,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X600066.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600177.SH,X600031.SH,X002236.SZ,X600118.SH,X002475.SZ,X000559.SZ,X002506.SZ,X000568.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002007.SZ,X002456.SZ,X000050.SZ,X002085.SZ,X300124.SZ,X600867.SH,X002074.SZ,X002294.SZ,X600089.SH,X002180.SZ,X000981.SZ,X002426.SZ,X000869.SZ,X002465.SZ,X600699.SH,X002508.SZ,X600498.SH,X601877.SH,X002008.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484447782194841,0,0,0,0,0,0,0,0,-0.0331272211049472,0,0,-0.0171373086756788,0.319215399484706,0,0,-0.00595370362881692,0,0,0.0549869973163326,0,0,0.00464313076196091,0,-0.0513336457404103,0,-0.0216517176691289,0,0.0163776086811696,0,0,0.121374775430502,0,0,-0.0667224857222495,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.157601636539635,0,0.139318822374936,0,0.146447207826794,0,0,0,0,0,0.032039589185744,0,0,0,0,0,-0.0649591805968937,0,0,0,0,0,0,0,0.0398716419499909,0,0,0,-0.0115790323692027,0,0,0.00468280135207118,0,0,0,0,0.0261739248403394,0,0,0,0,0,0,-0.00784989189536375,-0.0299247248085662,0.120487305379295,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.108904767593035,0,0,0,0,0,0.0998497338069397,0.0720677883915613,0,0,0,0,0,0,0.0067544408504961,0,0,0,0,0.073298106865654,0,0.0533236007368371,0,0,0.0607832058278245,0,0.0600764355186936,0,0,0,0,0,0,0,0,0.0348323469170126,0,0,0,6.93889390390723e-18,0,-0.00930332605395687,0,-0.0239561255378975,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0754336653144914,0,0,0,0,0.119834641107143,0,0,0.0120812338215089,0,0,0.0525716800367055,0,0,0,0,0,0,0,0,0.0389866645628606,0,0,0,0,0.148873320237186,0,0,0,0,0,0,0,0,-0.0325987774295107,0.0586121264226925,0.000378233384114424,0.0770798625827712,0,0,0,0,0.0490912480293966,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.711723535079658,0,0,0,0,0,0,0.171092400559614,0,0,0,0,0,0,0,0,0,0,0,0,-0.111460222171428,0,0.0585025146617623,0,0,0,0.0461519751117768,-0.0120249422661206,0,-0.0988848900868459,0,0,0,0,0,-0.0465862701984529,0,0,0,0,0,-0.156195250233974,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.195565644178503,0,0,0,0,0,0,0,0.0157521921093428,0,0,0,0.0977316993058448,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0240186442351843,0,0,0,0,0,0,0.0397882238483729,-0.00381878037413353,0,0,0,0.0396634984037975,0,0,-0.0462283313826577,-0.0272615407077247,0,0,0,0,0,0.221740560717339,0,0,0,0,-0.0479644346037937,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103829934309683,0,0.0203306360525037,0,0,0,0.108155253874653,0.0514318525467564,0,0,0,0.157109067722019,0,0,0.0218392101735558,0.00714635837995253,0.0443405774820042,0,0,0.0155195476672906,0,0,0,0.0454482242965145,0,0,0,0,0,0,0,0,0,0,-0.0131202180098115,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.302197503889808,0,0,0,0,0.0550145136391534,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0199179025832155,0,0.0600478324107513,0,-0.12665517099454,0,0,0,0,0,0.329571673400372,0,-0.163100603299261,0,0,0,0,0,0.0144388839057429,0.00953235673523337,0,0,0,0,-0.0124609354672778,0,0,0,0,0.127341934713705,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.207578148149327,0,0,0,0.125348482377915,0,0.0858367593397655,0,0,0,0,0,0,0.0248274021847073,0.0727435655410502,0,0,0,0,0.00523373930843742,0,0,0,0,0,0,0,0,0.0460193448736558,0,0,0,0,0,0,0,0.0635006249096964,0.0722983029186462,0,0,0.0209277444537117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393964769184535,0,0,0,0,-0.115345599074545,0,0,0,0,0.0890364076458458,0,0.00398025775945318,0,0,0,0,0,0.399412705328601,0,0,0,0.16546367193199,0,0.00158872923055447,0,0,0.0219687001382426,0,0.049874744935152,0,-0.00232507578877693,0,0,0,0,0,0,0
