,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X002475.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X000661.SZ,X600809.SH,X000596.SZ,X600183.SH,X601877.SH,X002236.SZ,X002007.SZ,X600703.SH,X300003.SZ,X000157.SZ,X000100.SZ,X300142.SZ,X002179.SZ,X600271.SH,X300124.SZ,X002241.SZ,X000625.SZ,X600498.SH,X002463.SZ,X002129.SZ,X600177.SH,X002506.SZ,X300136.SZ,X600867.SH,X300146.SZ,X600066.SH,X300014.SZ,X002008.SZ,X002049.SZ,X600487.SH,X000050.SZ,X002371.SZ,X000977.SZ,X600118.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.732382948248509,0,0,0,0,0.0125941477116009,0,0,0,0,0,0,0,0,0.180069968474614,0,0.0895217263270556,0.035752557686328,0,0.0257663619561984,0,-0.019511022776512,0,0,0,0,0,0,0,-0.0120485319364681,-0.0332235825003254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118091237809032,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0746028894401212,0,0,0.00555153496846262,0,0,0,0,0,0,0.223808421631047,0,0,0.000439851264800046,0.0806293048719999,0,0.0969818667065645,0,0,0,0,0,0,0,0,0,-0.0736514668515508,0,0,0,0,0.0226533274520932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0102303154191097,0,0,0,0,0,0,0.0132544665096896,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0659900421881662,0,0,0,0.123271843145308,0,0,0,0,0,0,0,0,0,0,0.0364980482794105,0.176560784140525,0,0,0,0,0,0.0508380696804136,0,0,0,0.00562119901272461,0,0,0,0,0,0
X000338.SZ,0,0.0561566306527219,0.200717505869657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145722571316359,0.0697333559644711,0,0,0,0,0,0,0,0,0,0.0192533745927545,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0902828806407636,0,0,0,0.328786096580245,0,0,0,0,0,-0.00666652274086053,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.358681880171277,0,0,0,0,0.36715062172398,0,0.200947950307683,0,0,0,0,-0.0801819064132157,0,0,0,0,0,0,0,0,0,0.0992813183834174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450998528134279,0,0,0.164025806727317,0.0131909884375088,0.0333680399766175,0,0,0,0,0,0
X000661.SZ,0.0401090732805719,0.110225042851816,0,0.27157550385075,0,0,0,0,0,0.0525985964194326,0,0,0,0,0,0,0.188975026389077,0,0,0,0,0.0854970146955495,0,0,0,0,0.0728878927455574,0,0,0,0,0,0,-0.0199239018444629,0,0,0,0,0.00882426380228757,0,0,0,0,0,0,0,0,0,0,0,0,0.0134342194384012,0,0,0,0,0,0,0
X600809.SH,0,0.104317664299592,0,0,0,0,0,0,0,0,0.134993081505079,0,0,0,0,0.0385285117022888,0,0.0442545709382358,0,0,0,0,0.0958835245408732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396691745545679,0,0,0,0,0.034231263760588,0,0,0,0,0.0418467209934946,0.0115530793550131,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.304041091197079,0,0,0,0.407989735019602,0,0,0,0,0,0.156959430180494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0976154517165859,0.0417383801827058,0,0,0,0,0,0,0.039193948796746,0,0.0230552137432525,0,0,0,0,0,0,0
X600183.SH,0,0,-0.228856028094585,0,0,0,0,0,0.135169580738276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336955862994853,0,0,0.0648494037987925,0,0,0,0,0,0.066119611382955,0.200313480115719,0,0,0,0,0.0310774724118447,0,0.103570580111446,0.0602576187371035,0.286889711328239,0,0,0,0.07277738314642,0,0.0983852499198565,0,0,0,0,0,0,-0.00530781707242914,0,0
X601877.SH,0,0,0,0,0,0.0633960477564864,0,0,0,0,0,0,0,0,0,0,0,0,0.0216005055028233,0,0,0,0,0,0,0,0.0437022061876569,0,0,0,0,0.021476364222529,0,0,0,0,0,0.043360857378504,0,0,0,0,0,0.0104011824668776,0,0,0,0.0552897214713513,0,-0.0244389067893625,0,0.0173158945383581,-0.00720835799339887,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.683284273380647,0,0,0.0758870450042039,0,0.00360834221723773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10575876784743,0,0,0,0,0,0,0,0,0,0.0339470966313273,0,0,0.0646206172613161,0,0,0,0.0950561173587694,0,0,0,0,0,0,0,0,0,0,-0.0210226265247039,0,0,0,0.190861835252094,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0674904301838563,0,0,0,0,0,0,0,0.336199028707923,0,0,0,0,0,0,0,0.11100202805486,0,0,0.228742113929337,0,0,0,0,0.0137447323017555,0,0,0.0407555331335271,0,0,0,0,0,0,0.0509389571208361,0,0,0,0,0,0,0,0.0826039649036533,0,0,0.00421089588394731,0,0,0,-0.0367449620623269,0,0
X600703.SH,0,0,0,0,0,0,-0.0222178843070209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205284106200228,0,0.490410940029293,0,0,0.00816019501742997,-0.0335346807970408,0.107310597873397,0,0,0.199478482798458,0,0,0,0,0,0,0.219323684595511,0.12137104528356,0,0,0,0,-0.349718183223957,0,0.034854406175745,-0.0509212639588892,0,0,0,0.320927949127446,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333666154223197,0,0,0.183570064569412,0,0,0,0,0.167672250375358,0,0,0,0.273169891059286,0,0,0.0453041598711393,0,0,0,0,0.0196079258640271,0,0,0.112016476038082,0,-0.0774432035691082,0,0,0,0,0,0.0356771016622839,0,0.0133986124221305,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,-0.0731831394714356,-0.0574679068589278,0,0,0,0.475445530362534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23248103902043,-0.177990883430098,-0.0897417578474029,0,0,0,0,0,0,0,-0.0879730299543337,0.120569393850615,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176946407815974,-0.0485097605880631,0,0,0,0,0,0.0431414283026461,0,0,0,0,0,0.145537803885934,0,0,0,0.15772816868968,0,0,0.0474015905340459,0,0,0,0,-0.0342556795934168,0,0,0,0,0.0672052764639952,0,0,0.0413857495940546,0.0165442769843016,0,0.0185655051174846,0,0,0.0179308460079525,0,0,0,0,0,0
X300142.SZ,0,-0.177352196460305,0,0,0,0,0,0,-0.0577313000342123,0,0,0,0,0,0,0.230799506946261,0,0,0,0,0,0.379274575163128,0.0150116466456711,0.0434515331463048,0,0,0,0,0,0,0,0.200818740059282,0,0.172444758865805,0,0,0,0,0.176015838893031,0,0,0,1.0842021724855e-19,0.0385104332768098,0,0,0,0,0,0.0419115642220974,0,0.0205990151766754,0.0120207017615979,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.130671935014012,0,0,0,0,0,0,0,0,0,0.124893231376959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166408246252721,0,0,0,0,0.0709687435438134,0,0.229301668054591,0,0,-0.0695335970770633,0,0.00346849583802414,0.14987311206688,0.0914265976885872,0,0.138249619627988,0,0.00535212943640565,0.0161075855065354,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0233385257010318,0,0,0,0,0,0,0,0,0,0.112661230600765,0.0193564764470278,0.102827703946711,0.0670578027093521,0,0,0,0,0.0220932570980504,0,0,0,0,0,0,0,0,0,0,0,0,0.0023127676566161,0.0920567952669552,0.0692363101459523,0,0.0686428395870374,0.274172947520039,0.0598750542776622,0,0.00917056596077533,0.012646887953358,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286962703700229,0,0,0.0334389162586352,0,0,0,0,0,0.0650134278376727,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.157894390614422,0,0,0.0229328114021332,0,0,0,0,0,0,0,0,0,0,0,-0.0144696323697076,0,0,0,0,0,0,0.0119347207083946,0,0
X002241.SZ,0,0,0,0,0,0.543280158593224,0,0,0,0,0,0,0,0,0,0,0,0,0.0427995871538574,0,0.00241577325098039,0,0.193753217964873,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0813149100204188,0.134149508995808,0,0,0,0.132662792094883,0,-0.157744303939406,0,0,0,0,0,0,0,0.0289949460136341,0,0,0,-0.0181713032276787,0,0
X000625.SZ,0,0,0,0,0.278090940260789,0,0,0,0,0.141081853233506,0.0647209357136914,0,0,0,0,0,0,0.0342200527883454,0,0,0,0,0.0732330961386328,0,0,0,0.254867445764206,0,0,0,0,0,-0.0365279306539686,0.0935753326464494,-0.0345850650517451,0,0,0,0,0.0517170292827962,0.0858358080182366,0,0,0,0,0,0,0,0,-0.0260112670727906,0,0.033544444061382,-0.0508530985010654,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.231412586672848,0,0,0,0,0,0,0,0,0,0,0,0,0.0396619993991888,0,0,0,0,0,0,0,0.140879825007709,-0.0196298698091798,0,0,0,0.0444295497935868,0,0,0.0560305807489045,0,0,0,0.0943741701287687,0,0.0688909723129813,0,0,0,0.0686856497719589,0.0892330195697229,0,0,0,-0.0212365770949662,0,0,0,-0.00580041448451762,0,0
X002463.SZ,0,0,0,0,0,0.134989045528385,0,0,0,0.64892614531732,0,0,0,0,-0.205766311692624,0,0,0,0.177397499074375,0,0,0,0.120927064511875,0,0,0,0.0533710995398594,0,0,0,0,0,0,0,0,0,0.136445565401252,0,-0.415302095102203,0,0,0,0,0,0,0,0.173185112454649,0,0,0,0,-0.0609582980206886,-0.0801250950581417,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252567416145804,0.372805010768641,0,0,0,0,0,0,0,0,0.204333634073666,0,0.0645392818694526,0,0,0,-0.0616330050022358,0,0,0,0,0,0,0,0,-0.220817191666585,0,0,0,0.0142826775462037,0,0.177029395005496,0.138054027066578,0,0.0104524481524091,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530288021299545,0.00245171351625511,0,0,0,0,0,0,0,0.0312459563440847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719932526082628,0,0,0,0.00998239291860579,0,0,0,0.0602687919140199,0,0.0403094716413853,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101563098374344,0,0,0,0,-0.186824001221469,0,0,0,0.295017246816832,0,-0.0093186519165982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172736183736148,0.0765079163629141,0,0,0,0,0,0
X300136.SZ,0,0,0,-0.0871735589158644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604952838234742,0.143369226115913,0,0.144605125966952,0,0.190626175059558,0,-0.0447897829626321,0,0,0.06530249961894,0,0.0946132693830396,0,-0.110768175118339,0.0690974808510055,0,0.140737253851044,0,0,0,0,0,0,0.0240891787739917,0.256502966837431,0,0,0,0,0,0,0,0,-0.0179748757948744,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.60287332897714,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.086059122702947,-8.67361737988404e-19,0.00976777263399628,0,0,0,0,0,0.0768534663632075,0.127420825570422,0,-0.14461611938897,-0.02283468347906,0,0,0,0,0.213875830015325,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137898282408402,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100603624762834,0,0,0,0.0757924321523005,0,0,0,0,0,0,0,0,0,0.0279343723584748,0,0.189916243096125,0,0.247826681370703,0,0,0,0,0.159203418032449,0,0.00172661135481301,0,0.00128787333187874,0,0,0,0.0227447379309902,0,0,0,0,-0.0278084019582581,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194763798981888,0,0,0,0,0,0,0,0,0,0,0,-0.00469508557458846,0.354163568931396,0,0,0,0,0,0,0,0,0,0,0,-0.0514964068603274,0,0,0,0,0,0,0,-0.00239731987646906,0.0268742589374961,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.145170714133152,0,0,0,0,0,0,0,0,0,0.01569289034413,0,0,0.107814292824842,0,0,0,0,0,0,0.0306196755100077,0.0911889178054269,0,0.117718588054923,0,0,0,0.0121098470489935,0,0,0,0,0.0451735553797622,0,0,0,0,0,0,0.101597909471265,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.021427891253442,0.0587491639310474,0,0,0,0,0,0,0,0,0,0,0,0.0522501031431925,0,0,0,0,0,-0.24385299019221,0,0,0,0,0,0,0,0,0.0277650631203136,-0.061887184774474,0,0,0.823857505952727,0,0,0,0,0,-0.174638977855989,0,0,0,0.27294311636218,0,-0.107017464673488,0,-0.114263122532065,0.221250046853989,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0703620252308246,0,0,0,0,0,0,0,0,0,0,0,0,0.130188415221976,0,0,0,0,0,0,0,0,0,0,0.309923511568767,0.0547848275952221,0,0,0,0.237539663681245,0,0.230128339069789,0,0,0,0,0,0,0,0,0,0,0,0.0590180051586584,0,0,0,0,0,0,0
X600487.SH,0,-0.0113619621701022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439001079336003,0,0,0,0.203537000498823,0,0,0,0,0,0,0,0,0,0.188917041440947,0.0193302068355518,0,0,0,0,0,0.153216079898688,0,0,0,0,0,0.0480360572807175,0,0.0176317858324535,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.391020721921844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154635934628913,0,0.0365534057861783,0.15962391661624,0,0.00952211969906431,0.144604464730587,0,0,0,0,-0.0329497064366127,0,0,0,0,0,0.0219897906493087,0,0.080097123179451,0.0498394238013483,-0.0394028613501879,0,0,0,0,0,0.0730897494409633,0,-0.00942046210489888,0,0,0,0,0,0,0
X002371.SZ,0,0.0998658781822385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2029965029587,0,0,0,-0.242414629332406,0,0,0,0,0,0,0,0,0.315585736796344,0,0.0516974673797254,0,0,0.0288649784059626,0,0,0,0,0,0,0.104121366968171,0,0,0,0.15393359109384,0.427302238244749,0.254175085235921,0,-0.0145454699104392,0.021354240326717,0,0,0,0.107254247866526,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194361102534705,0,0,0,0,0,0,0,0,0,0.157217819439035,0,0,0,0.389326377461514,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159601084112321,0.539520738052573,0,0.127003729540245,0.0885862966144082,0.113617975139803,0,0,0,0,-0.00751842202018579,0.0133708234118529,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,-0.0797347964431099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609608542068493,0.249700783939427,0,0,0,0,0,0.0919221512091268,0,0,0,0,0,0.15667322639013,0,0,0,0.0472302460875258,0,0,0.0982092454199915,0,0,0,0,0.0380035643902906,0,0,0,0,0,0,0,0,0,0.157780349368156,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.160673586328336,0,0,0,0,0.0326461821685186,0,0,0,0.283926930974782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738489965841255,0,8.5037563920323e-05,0.0350962531890465,0.191774862746241,0.304245696529842,0,0,0,-0.0281054831659979,0,0,0,0,0,0,0
Change_TY3M,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0802348880397889,0,0,0,0,0.0459153616481593,0,0,0,0,0,0.170099158313705,0,0.199986833648918,0,0,0,0,0,0,0.0871935586806989,0,0,0,0,0,0,-0.197796016306711,0,0,0,0,0,0,0,-0.211891457496143,-0.138839158066647,0,0,-0.040351166519404,0,0,0,-0.0961101116356857,0,0
Slope,0,0,0,0,0,0,-0.0284388438336636,0,0,0,0,0,0,0,0,0,0,0,0.56582888826598,0,-0.299691635539278,0,0,0,0,0,-0.49297034439146,0,0,0,0,0.344807337000888,0,0,0,0,0,0,0,0,0,0,-0.561792534309176,0,-0.620709633081615,0,0,0,0,0,0,0,0.802572015395515,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.257219356232842,0,0,0,0,0,0,0,0,0.353923150093204,0,-0.13605157977857,0,0,0.549429957817116,0,0,0.0615012226118985,0,0,0,0,0,0,0,0,0,0,0,-0.147611678103713,0,0,0,0,-0.154339929860399,0,0,0,0,0,0,0,0,0,0.678237243884836,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0410695633637764,0,0,0,0,0,0,-0.00858883463771738,0,-0.0119223422949937,0,0.0206395916109236,0,0,0,0,0,0,0,0,0.0138402696298611,0,0.0375835072813384,0,0,0.0393466543625311,-0.0116522721319293,0,0,0,0,0,0,0,0,0,0,0,-0.015952336781566,0,0.00828762446366745,0.0069189802412718,0,0,0,0.0669576367607681,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538766485528973,0,0.176741729431334,0,0,0,0,0.0985416119828109,0,0,0,0,0,0.00670698879398793,0,0.0167968020522133,0,-0.0641237399247878,0,0,0,0,0,0,0,-0.107148059790004,-0.0671701119377789,-0.0525414076397749,0,0.0445627599277281,0,0,0,0,0,0,-0.0379887556003372,0.0277795568118055,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192996644616807,0,0,0,0,0,0,-0.0044818332579161,0,0,0,0,0.00963832062979002,-0.00389051036815461,0,0,0,0,0,-0.00060022359943959,0,0,0,0,-0.00367551345028837,0,0,0,0,0,0,0,0,0,0,0,0.000650609529036026,-0.00112350252406473,0.0132613965932359,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.730725239513885,0,0,0,0.508610873195588,0,-0.101851848235822,0,0,0,0.247570071684536,0,0.0779344513727875,0,0,0,0,0,0,0,0,0,0,0,-0.242579479978808,0,0,0,0,0,0,0,0,-0.0957780042776502,-0.166187762522314,0,0,0,0,0,0,0.0718941851728955,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489405107922509,0,0,0,0,0,0,0,0,0,-0.00206990485230841,0,0,0,0.00583545143529431,0,0,-0.00219149078326091,0.0016058247746647,0,0,0,-0.00770656077339226,0,0,0,0,0,0,0,0,0,0,-0.00136919253923389,0,0.0138456427841574,-0.00116568501088131,0,0,0,-0.0356912294051626,0,0
CarbonVol_Hubei,0,0,0,0,-0.00782598251559529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240676407761843,0,0,0.0101589505072432,-0.0165993337844731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725459462254471,0.00287015483176061,0,0,0,0,0,0,0,0,0,0.0213550473513358,-0.0468487537363395,0.020274472159607,-0.0504965171569195,0,0,0,0.0256401329103461,0,0
