,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X003816.SZ,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X600372.SH,X000157.SZ,X600584.SH,X600703.SH,X002028.SZ,X600066.SH,X000977.SZ,X600522.SH,X600183.SH,X600418.SH,X002236.SZ,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X002223.SZ,X002074.SZ,X002180.SZ,X601799.SH,X000921.SZ,X000661.SZ,X600487.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.239778638737933,0,0,0,0,0,0,0.110685706023887,0.0652325667221522,0,0,0,0,0,0,0,0.0362664863205206,0,0.115725393912655,0,0,0,0,0,0,0,0,0,-0.0447934913257893,0,0,0,0,0,-0.0100962235428688,0,0,0,0,0,0,0,-0.0166539165347607,-0.00185307388979883,0,0,0,0,-0.0585584195849742,0,-0.00793490291627444,-0.0578177109534944,0,0,0,0.0140065408351234,0,0
X000858.SZ,0.112251825519377,0,0.0431161307187009,0,0,0,0,0,0.0189870290499226,0.125248936099077,0,0,0,0,0,0,0,0,0,0.21277645249302,0,0,0,0,-0.00927535611129867,0,0,0,0,0,0,-0.0159149113987033,0,0,0,0,0,0.183964442091466,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.11150843537708,0,-0.0717178746686239,0,-0.0338965119559059,0,0,0,0,0.0252751185415248,0,0
X600276.SH,0,0,0,0.00860732102942177,0,0.0559785757716935,0,0,0,0,0.0148493670770065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588573563981441,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0181754733039255,0,0,0,0,0.0150004636358622,0,0,0,0.353680888748648,0,0,0,-0.0638533000855088,0,0,0,0,-0.000896304954992948,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.00375977153154848,0,0,0,0,0,0,0,0,-0.139169680535465,0,-0.0814646217769129,0,0,0.514391424199718,0.0444660976362481,0,0,0,0.235036302364676,0,0.134284339247814,0.0117126774245501,0.044556860272078,0.0188040913366468,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0240870586101567,0,0,0,-0.038075009074244,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.191354907925851,-0.0764880820339574,0,0,0,0,0,0.0894434293053495,0,0,-1.73472347597681e-18,-0.175501269150583,0,0,0,0,0,-0.103648461152717,0,0,0,0,0,0,0.161481172177855,0,0,0,0,-0.044714152402246,-0.0624804499841789,0,0,0,0,0,0,-0.243391070920553,0,0,0,0,0,0,0.178229000474102,-0.101551341472746,0,0,0,-0.0545377001813605,0,0
X002415.SZ,0,0,0.148563962325979,0,0,0,0,0.0724519005783095,-0.0447001798406734,0,0,0,0,0,0,0,0,0,0,0,0,0.21450282080908,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0225940065434327,0,0,0.267281364989796,0,0,0,0,-0.0396634374847642,-0.171296461833488,0.108771915195123,0,0,0.0194865731619948,0,0,0.07850902882928,0,0,0,0,0.0049040016769341,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0938950581312534,0.0385188924281755,0,0,0,0,0,0,0,0,0.0332277929467028,0,0.0114633300060006,-0.0183145540276928,0,0,0,0,0.0320799906531766,0,0,-0.0154085809058008,0,0,0.0541581657925542,0,0,0,0,0,0,0,0,0,0,0,-0.0544533391847823,0,0,0.132936758552572,0,0,0,0,0,0,0,0,0,-0.00314452668697942,0,0
X600690.SH,0,0,0.0435066882620338,0.0145733790372697,0,0,0.324029822191109,0,0,0,0,0,0.0678989176485045,0.10172322581529,0,0,0,0.071702523684266,0,0,0,0,0,0,0.125326498808759,0,0,-0.112456394068055,0,0,0,0,0,0.00102089763262823,0,0,0,0,0,0,0,0,0,0,0,0,0.133418281668046,0,0,0,0,0,-0.0718456056320261,0,0,0,0,0,0
X600809.SH,0.157013569236961,0,0,0,0,0,0,0,0,0,0.16612001050748,0,0,-0.0794531062673145,0,0,0,0.0966504538731412,0,0.439719273943213,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501107409038782,0,0,0,0,-0.0704002522613549,0,0,0,0,0.155362968231361,-0.0145060024120838,0,0,0,0,0,0,0.0217606573465332,0,0,0,0,0,0.0212838059849961,0,0
X000568.SZ,0.552840975138051,0,0,0.0227386002603559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273390091787152,0,-0.12095059848788,0,0,0,0,0,0.11152471713868,0,0,0,0,0,0,-0.027010839635784,0,0,0,0,0,0,0,0.0175512042067666,0,0,0,0,0.0743185428455612,-0.0364619348814541,0,0,0,-0.02231330755064,-0.0812710554716699,0,0,-0.0009044714175854,0,0
