,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X300124.SZ,X000725.SZ,X600104.SH,X002371.SZ,X002129.SZ,X000063.SZ,X000596.SZ,X600031.SH,X003816.SZ,X300014.SZ,X000625.SZ,X600703.SH,X000338.SZ,X002049.SZ,X002179.SZ,X600089.SH,X002241.SZ,X000100.SZ,X002236.SZ,X000661.SZ,X600584.SH,X600702.SH,X002180.SZ,X600522.SH,X601877.SH,X600460.SH,X000977.SZ,X300142.SZ,X000157.SZ,X600741.SH,X002074.SZ,X002463.SZ,X000733.SZ,X600183.SH,X300003.SZ,X000066.SZ,X002007.SZ,X002414.SZ,X600487.SH,X000799.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.0437496126791533,0,0,-0.0439713330575069,0,0.225647117048447,0,0,0,-0.264077145862238,0,0,-0.034825603876016,0,0,0,0,0.173047200929861,0,0.166057813609241,0,-0.0442401046210364,0,0,0,0,0,0.0464990128228483,0.0384027611562381,0,0.0490025449509596,0,0,0,0.107538092673241,0,0,0,0,0,-0.0380006708103703,0,0,0,0,0,0,0,0,-0.0276537610366462,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0938947084409919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23032690735975,0,0,0,0,0,0,0.0552393799033821,0,0,0,0.051742831447147,0,0.032377725980258,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,1.0842021724855e-19,-0.0303662656360617,0,0,0,0,0,0
X600104.SH,0,0,0.0611115017121224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593617419102808,0,0,0,0.173896742678949,0,0.143137076822716,0,0,0.0711586727897583,0,0,0,0,0,0,0,0.0537150177120204,0,0,0.0240854091775053,0,0,0.342812025907939,0,-0.00338384247736447,0,0,0,0,0,0,0,0,0,0,-0.00580554427722619,0,0,0,0,0,0
X002371.SZ,0,0,0.0689766902752486,0,0,0,0.27222684886345,0,0,0,0,0,0,0,0,0.0556874889081826,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13629020558934,0,0,-0.0717571564033031,0,0.649954251116517,0,0,0,0,0,-0.0575277272684911,0.0218688265327873,0,0,0.0706060351027534,0,0,0,0,0,0.0431410033622463,-0.00572816222934281,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109195343459864,0,0.103989961174825,-0.0397510489782234,0,0,0,0,0,0,0,0.193875934287835,0,0,0,0,0,-0.00554799120620757,-0.119322160048151,0,0.263503133527229,0.223990574494017,0,0,0,0,0,0.173251151180972,0,0,0,0.00319271985598939,0.0608305427196376,0,0.0834228543531497,0,0,0,0.110849812900143,-0.0977339748559949,0,0,0,0,0,0
X000063.SZ,0,0,0.350308386938956,0,0,0,0,0,0,0,0,0,0,0.262397203266039,0.0465127803051011,0,0,0,0,0,0,0,0,-0.268965827928069,0,0,0,0,0.307313427428028,0,0,6.93889390390723e-18,0,0,0,0,0.0355303248490524,-0.549862908142442,0,0,0,0,0,0.153406934273027,0,0,0.061155480787759,0,0,0,0.110050238680058,0.0907742519846661,-0.0872627796344601,0,0,0,0,0,0
X000596.SZ,0,0.130363784559506,0,8.67361737988404e-19,0.200178767250893,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0,0.0669463056600658,0,0,0,0,0.0355119455352015,0,0,0.122281140314693,0,0,0,0,0,0,0.0899485832984728,0,0,0,0,0,0,0,0,-0.11580575991643,-0.0172552011827223,0,-0.0955380234191215,0.142635257389311,0,0,0.020169744949996,0,0,0,0,0,0
X600031.SH,0,0.253776363830717,0,0,0,0,0,0,0.000779598029426634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158252574497923,-0.0846335123736233,0,0,0,0,0,0,0,0,0.028941290622052,0,0,0,0.086212223409601,0,0.363690062290848,0,0,-0.0926582068241638,-0.0289731426763112,0,0,0.0147424337412778,0,0,0,0,0,-0.00354990894548421,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0388884691303328,0,0,-0.0123463853379813,0,0.039091798375995,0,0,0.101660182482364,0.0155893326104273,-0.0279092330043298,0.133032953027746,0,0,0,0,0,0,0.0444478455134056,0,0,0,0,0,0,0,0,0,-0.00906221018580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304753042000662,0,0,0.0266448454793808,-0.00094155756650114,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374882368294036,-0.093599689727318,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.286981172707267,0,0,0.019068240343389,0,0,0,0,-0.311836975300675,0,0.198042785459578,0.186296056271073,0,0,0,0,0,0,0,0,0,0,0.00792494933348519,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.128393044783326,0,0,0,0,0,0,0.0761564122926629,0,0,0,0,0,-0.0242362976922615,-0.0234766889342038,0,0,0,0,0,0,0,0,0,0,0,0,0.559906236060034,0,0,0,0.19540660965536,0,-0.0547441230989775,0,0,0,0,0,0.0155794479551365,-0.014995735345212,0,0,0,0,0,0
X600703.SH,0,0.193396384318407,0,0,0,0.124856951065402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124860127734748,0,0,0,0,0,0,0,0,0.109271151659409,0.0259528086081655,0,0.0347560094086528,-0.0195021002282063,0,0,0,0.03304305013331,0.132252489103222,0,0,0,0.0357980648666326,0,0,0,0,-0.085727789274968,0.0288371130071592,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.168868082919105,0,-0.0388920214331703,-0.0185125552685233,0,0.0549975958390031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115609883425431,-0.0136552389990857,0,0.345078721684054,0,0,-0.0418651134801979,0,0,0,0,0,0,0,-0.0431567911978684,-0.0500805777087191,0.039245427110369,0,0,0,0,0,0,0
X002049.SZ,0,0,0.0782080228448413,0,0,0,0,0,0,0,-0.153116994020815,0,0,0.109807545836262,-0.0953583489866576,0.0355046163729468,0,-0.0298719771700976,0,0,0,0,0,0,0,0,0.229202914822343,0,0.148491514346822,0,0,0,0,0,-0.234708714542763,0,0,0,0,0,0,0,0.132894451002236,0,0,0,0,0,0,0,0,0,-0.0136980352310317,0,0,0,0,0,0
X002179.SZ,0,0,0.0853017649310399,0,0,0,0,0,0,0,0,0,0,-0.0455253885033416,0.0702354640942154,0,0,0.0673228328360091,0,0.106085877432644,0,0,0,0.0869418425756458,0,0.139509206547719,0.00201945457637669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224584588315402,-0.0624672388025409,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0295775713432,0,0,0,0,0,0,0.0598169521794538,0,0,0,0,0.0276770114157329,0.0828365398376708,0,0.0704262769952184,0,0,0,0.0138422773093868,0,0,0,0.00478458529603037,0,0,0.0234593317014607,0.0871879938355048,0,0,0,0.0781299127851279,0.0656267139703979,-4.33680868994202e-19,0,0,0,0,0.0566152058763492,0,0,0,-0.00621760685071557,0,0.013851663143275,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253301155948419,0,0,0,0,0,0,0,0.150289737272684,0.0213379460208127,0,0,0,0,0.103420094244099,0.182214844016862,0,0,0,0.251647074809272,0,0.0629414625417247,0,0,0,0,0.0969232535961528,0,0,0,0.0986997686844055,0,0,0.0583181489597322,0,0,-0.0586410925069339,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0288725692599312,0,0,0,0.0737623756682411,0,0,0,0.0824748441939104,0,0,0,0,0,0,0,0.0827189545806809,0,0,0,0,0.00390874965162443,0,0,0,0,0,0,0,0.0630378002393243,0,0,0,0,0,0,0.0402219282347361,0,0,0,0,0.0221860699075653,0,0,0,0.0340863972963248,0,0,0,0,0,0
X002236.SZ,0,0.0364325910135459,0.617994829233101,0,0,0,0,0,0,0,0,0,0,0,0,0.0253810817948446,0,0,0,0,0,0.0351575586898707,0,0.0483827128485443,0,0,0,0,0,0,0,0,0,0.0834838130102799,0.176666571665057,0,0.105202073646514,0,0,0,0,0,0,0,0,0,0,0,0,0.0402772797038633,0,0.0898786345207757,-0.073444264196737,0,0,0,0,0,0
X000661.SZ,0,0,-0.321756272627214,0,0,0,0.157906922666573,0,0,0,0,0,0,0,0,-0.241091312077118,0.441919622349725,0,0,0,0,0,0,0,0,0,0,0,-0.0646629184523412,0,0,0,0,0.00979035858012794,0,0,0.0966459078575033,0,0,0,0,0,0.0392352152830897,0,0,0,0.633083157685599,0,0,0.194061762523526,0,0.0708274002398246,-0.0262975636096131,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.0992125728447283,0,0.12559822773873,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.097010134791995,0,0,0,0,0,0,0,0,0,0.0213741778474252,0,0.0682502043819649,0,0,0.212617862933048,0,0.179229992936229,0,0.0501754442796921,0,0,0,0,0,0.00760972279827156,0.0308012696185097,0,0,0,0,0,0
X600702.SH,0,0.054072274490765,-2.16840434497101e-19,0,0,0.136914247169367,0,-0.0424291958390817,0,0,0,0,0,0,0,-0.0838765098230553,0,0,0,0.000874029146389021,0,0,0,-0.0320183487301909,0,0,0.100495172149883,0,0,0,0,0,0,0,0,0,0,-0.156065138807171,0.0191033624354144,0,0,0,0,0,0,0,0,0,0.0448273723138527,0.437682202795862,0,0.0199670221324311,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0274884564367984,0,0,0,0,0,0,0,0,0,0,0.175301826357995,0,0,0.030921555859073,0.241165765249607,0,0,0,0,0,0.0669900263509434,0,0.0112918374527065,0,0,0,0,0.0214456038766122,-0.00547144484054421,0,0,0,0,0,0,0,0,0,0.0465760133117725,0,0,0.0635649790157348,0,0,0,0.09649485495374,0,0,-0.0621182494777286,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.188167256637362,0.164992741741689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327435954826461,0,0,0,0,-0.559192527468234,0.0521061701239515,0,-0.0493175601566842,0,0,0,0,0,0.12243997899151,0,0,0,0.0716113395839526,0.0797897266831841,0,0,0,-0.0164048695694821,0,0,0.6802568018387,0,-0.274544631081514,0,-0.000119838098693538,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0412882157317106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222184044652879,0,0.0700504100316722,0.0188303027092776,0,0,0,-0.0388916070631069,-0.0257872976685339,0,0.0133559170332175,0,0,0,0,0,0,0,0.0909856939734064,0,0,0,0.0718503053134382,0,0,0,-0.0554828906469815,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0549401750733676,0,0,0.28476129195751,0,0,-0.138866549584643,0,0,0,0,0.0672264327749341,0,0.0641414103042042,0,0,0,0,0,0,0,0,0.0546972840343885,0,0,0,-0.0197462873738914,0,0,0,0,0.0313515033109286,0,0.21360454723167,0,-0.031236785989227,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.563517369080031,0.487386006193322,0,-0.537477109785373,-0.0754636090816648,0,0,0.112598474093534,0,-0.0827374815124564,0,0,0,-0.354314301671948,0,0,0.0857687839092913,0,0.158221243254362,0,0,0,0,0.124529543691243,0,0,0,0,0,0,0,0.276099586360619,0,0.748455311971108,0,0.134666400139468,0,0,0,0,0,0.0912239050952832,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,-0.101744515730109,0.273860290762835,0,0,0,0.238604585456231,0,0,0,0.133568163172198,0,0,0,0,0,-0.0831258473956256,0,0,0,-0.0952120586701568,0,0,3.46944695195361e-18,0,0.0853036636094039,0,0,0,0,0,0,0,-0.129754273622181,0,0.205601007329696,0,0,0,0.193604497500734,0,0,0,0,0,0,0,0,0.0691449246944157,-0.057068730247452,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0358647378548189,0,0,0,0,0,0,0,0.00746875077601062,0,0,0,0.113815060331485,0,0,0,0,0.0563442165833608,0,0,0.143303777186993,0.0858759270835052,0.00427576021173092,0,0,0,0,0,0,0.00910085124336749,0,0,0,0,0,0,0.0466984354729669,0,0,0,0.0612134319177863,0,0,0,0,0,0.00586310823049582,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0943717819259983,0,0,0,0,0.696482599671575,0,0,0,0,0,0,0,0.109025279054847,0,0,0,0,0.158149975559899,0,0,0,0,0,0,0,0,0.0703152347090853,0,0.00577076458047101,0,0,0,0,0.00875994413009924,0,0,0,-0.0414505867920301,0,0,0,0,0,0,-0.00127003553337377,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.146762706234136,0,0,0,0,0,0,0,0,0.131702327307621,-0.0991139222628507,0,0,0,0.343105305524739,0,0,0.258944414177546,0,0,0,0,0,0.118720315130473,0,-0.0298848633259791,0,0,0,0,0,-0.0395736010341533,0,0,0,0,4.33680868994202e-19,0,0,0,0.026245008848058,0,0,0,0,0,0.0220748809225108,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183051479284909,0,0,0,0,0.163631545621083,0,0.218331183971717,0,0,0,0.113133140724682,0.203479277061042,0,0,0.053157518497649,0,0,0,0,0,0,0.336337461398323,0,0,0,0,0,0,0,0,0.0258513959453492,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.0762100529826816,-0.04635559854138,0,0,0,0,0.0851122197149718,0.276241491534357,0.00735864115879407,0,0,0,0,0,0,0,0.134717063047359,0,-0.00445607105979905,0,0,0,0.276363669666833,0,0,0,0,0,0,0,0,-0.102975851624561,0,0,0.0445566096406633,0,0,-0.248153939517211,0,0,0,0,0,0,0.0393426387655455,-0.113654550955164,0,0,0,0,0,0
X600183.SH,0,0.0838861332696294,0,0.0592529994878634,0,0,0,0,0,0,0,0,0,0.0833791048077928,0,0.0447146766048206,-0.0148828005553048,0,0,0,0,0,-0.00338792273842569,0,0,0,0,0.32908045905319,0,0,0,0,0,0,0,0.0514056945050099,0,0,0,0,0,0.175437788843455,0,0,0,0.102662492661054,0,0,0,0,0,0.0324351988752312,0.016102693327346,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.309529252736694,0,-0.102538264593603,0,0,-0.0449133747130325,0,0,0.0379701786982272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280931680128578,0.0867449665025684,0,-0.308265694953387,0.160733093266573,0,0,0,0,0,0,0,0,0.0629989683678644,0,0,0,0,0.0581701108646349,0,0,0,0.128902175203476,-0.0348714134496273,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.131172438130618,-0.101553350739235,0,0,0,0,-0.428033839165358,0,0.145481925852641,0,0,0,0,0.371650607441108,0,0,0,0,0,0.051081907020224,0,0.168573041647019,0,0.269418444904509,0,-0.168420492586158,0.146420776899414,0,0,0,0,0,0,0,0,0,0.491152242285726,0,0,0.315350008599095,0,0,0,0,0.0160661947263647,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.237129862140375,0,0,0,0,0,0,0,0.100156647117432,0,0,0,0,0,0,0,0,0,0,-0.0570594255833602,0,0,0.197535975279758,-1.73472347597681e-18,0,0,-0.158372149678608,0,0,0,0,0,0,0,0,0,0,0.161442262248889,0.0269133730176738,0,0,0,0,0.00926130696113006,0,-0.0152344374098545,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120927930858472,0,0,0,0,0.0402366416645765,0,0,0,0,0,0,0,0,0,0.144816140287841,0,0,0.0831747276696767,0.0688120968745338,0,0,0.0531684185718983,0.0452994487369605,0,0,-0.0239129461466686,-0.0231643535865969,0.0200041601061083,0.0230739878121317,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0.0175382416482771,0,0,0.0975511195160909,0,0,0.0575736475369415,0,0,0.0618580425703438,0,0,0,-0.105663116135121,0,0,0,0,-0.0663066269838932,0,0,0,0.604179435728961,0.0674902859126371,0,0.0552241349608215,0,0,0,0,0.0522709756852858,0,0,0,0,0,0,0,0,0,0.0250042587382627,-0.0283428229058019,0,0,0,0,0,0
X000799.SZ,0,0.140091110291072,0,0,0.016671370274706,0.0163595287864222,0,0,0,0,0,0,0,0,0,0,0.102329816531881,0,0,0,0,0,0,0,0,0,0,0,0,0.0731348466455652,0.0884926969820006,0.367406835010417,0,0,0,0,0,0,0,0,0,0.00302214755858977,0,0,0,0,0,0,0,0,0,0.0138335562977113,-0.017840608526912,0,0,0,0,0,0
Change_TY3M,0,0,0.0471779837571426,-0.18005831632926,0,0,-0.116139260796711,0.392129536925447,0,-0.310677320620448,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104935994954582,0,0,-0.0144979156985599,0,0,0,0,0,0,-0.330593457844421,0,0.0877757268611423,0,0,0,0,0,0,0,0,0.352998721628124,-0.178258969112673,0,0,-0.0168026427634037,0,0,0.112234728905835,-0.220306365609696,0,0,0,0,0,0
Slope,0,0,0,0,-0.0594127628266623,0,0,0,0,0,0,0,0,0,0.373724655786422,-0.0856826150592454,0,0,0,0,0,0,0,0,0,-0.0893274118186028,0,0,-0.171249573338157,0.0426477921754094,-0.101416492060948,0,0,-0.174954513025511,0,0,0.160654760048577,0,0,0,-0.352131142878977,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,1.24835138515546,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00283471174488864,0,0,0,0,0,0,0,0,0,0,0,0,0.283531861207446,0,0.064627677138921,0,0,0,0,0,-0.0414745564576968,0,0,-0.046951890485766,0,0,-0.148912055442444,0,0.156404952186766,-0.0944125650759083,0,0,0,0,-0.21892808365832,0.814863824352816,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.109152284753685,0,0,0,0,0,0,0,0,0,0,0,0.140352167393389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302984344038499,0,0,0,0.0159637601961092,-0.0534131071413654,0,0,0,0,0,0,-0.194021222195983,0.0420472082083934,0,0,0,0,0.0602779686025893,0.0485960815221713,-0.0430178740230908,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0380177238696359,0,0,0,0,0,0,0.0250058473900555,0,0.0264952692638853,0,0,0,0,0,0,0,0,-0.0311560619856917,0.016296534870998,0,0,0,0,0.0547188614423504,0,0,0,0.0442378551467992,-0.020361358565074,0,0,0,0,-0.0251516715841535,-0.0371691173814519,0,-0.0407844120726047,-0.028508185554416,0.0377908327425309,0,0,0,0,0.0146410500431444,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101839210095215,0,0,0,0,0,0,0,-0.000253668265046388,0,0,0,0,0,0,0,0,0,0,0,-0.00149006043542366,2.58331711542912e-05,0,0,0,0.00397530857345019,0,0,0,0,0,-0.0020159328388406,0,0,0,0,0.0031317923829917,-0.00323954630269292,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458161437874737,0,0,0,0,0,0,-0.0244458835730936,0.0129074607969687,0,0,0,0.018761367623069,-0.0244969692976468,0,0,0,0.0100296948666505,-0.0260891573504174,0,0,0,0,0.114277649145627,-0.135337774466731,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.000408435791026266,0,0,0,0.00487033704156305,0,0,0.0178728159119865,0,0,0,0,0,0.00156831656300023,0,0,0,0,0,-0.00992061914709166,-0.00315270397062029,0,0,0,0,0,0,0,0,0,0,0,0.00102483773805706,0,0,0,0.0181584963796724,-0.00883704938226386,0,0,0,0,-0.00499786708555638,0,0,0,0,0.0374163086411489,-0.0437198544838044,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000649614463747432,0,0,0,0,0,0,0
