,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X600031.SH,X000338.SZ,X002475.SZ,X002236.SZ,X300003.SZ,X601877.SH,X300124.SZ,X002008.SZ,X000625.SZ,X600809.SH,X600066.SH,X600867.SH,X000100.SZ,X600271.SH,X002456.SZ,X600487.SH,X002294.SZ,X600566.SH,X000981.SZ,X002241.SZ,X002180.SZ,X002049.SZ,X000661.SZ,X000157.SZ,X300142.SZ,X000596.SZ,X002179.SZ,X600584.SH,X600498.SH,X002508.SZ,X300136.SZ,X600522.SH,X000050.SZ,X002129.SZ,X000977.SZ,X600707.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.116708395008366,0,0.407621866118612,0,0,0,3.46944695195361e-18,0,0,0,0.113528611992357,0,0,0,0,0,0,0,0,0,0,0,0.0174253613144748,0,0,-0.0310442702456355,0.0551702875756675,0,0,0,0,-0.00807425960053339,-0.0380299381422608,0,0,0,0.0418862031122026,0,0,0,0,-0.040429755842475,0.10464842400961,0,0,0,0,0,0,0.0224940765108306,-0.00797499858333051,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.294221558496423,0,0,0,0,0,0.14103690883784,0,0,0,0,0,0,0,0,-0.160449795502185,0,0,0,0,0,0,-0.105502723621307,0,0,0,-0.0122995349367556,0,0,0,-0.0251532382446914,0,0.106744649224386,0,-0.0550106999574836,0,0.165523232068742,0,0,-0.0268808229439739,-0.00568843135515567,0,0.204380875306936,0,0,0,0
X002415.SZ,0.273567920490131,0,0,0,-1.38777878078145e-17,0,0,0,0,0.116131244727449,0,0.0281798313110052,0,0,0,0.0321283033184828,0.229783608423253,0,0,0,0.0953751964864559,0,0,0,0,0,-0.00559566782778046,0.0983403904257916,0.236417038326214,0,0,0,0.0633297362607429,0,-0.0226299896809614,0,0,0,0,0,0,0,0,0.0936941902329165,0,0,0,0,0,0,0,-0.00434994134526724,0.0231367086378723,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.374456789190192,0,0,0,0,0.176368022827386,0,0,0,0,0.0363619288010276,0,0.0695371869583322,0,0,0,-0.011334268731684,0,0,0,0,0,0,1.38777878078145e-17,0,0.0123356902485852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329073021423886,0,0,0,-0.215382759775359,0,0,-0.031393146932421,0.0273338475317237,0,0,0,0,0,0
X000858.SZ,0.320579907129258,0,0,0.157777544763943,0,0,0.0120758302408915,0,0,0.11708437334061,0.411492613459237,0,0,0,0.0321002240245942,-0.0307629269594104,0.05557005583787,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0273584405154127,0,0,0,0,0,0,-0.0820740564570104,0,0,-0.020078802697699,0,0,0,0,0,0,0,0.00816435442364766,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0875188568957948,0,0.0752979735233283,0,0,0,0,0,0,0,-0.0516727414000661,0,0,0.414898684813671,0.0918349680947767,0,0,0,0,0,0,0,0,0,0.116687269989646,0,0.0233744356596625,0,0,0,0,0.205970573779643,0,0,0,0,0,0,0.0206329653440999,0,0,0,0,0,0,0,0,-0.0523385066902407,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0509867454086099,0,0,0,0.0105457724421966,0.38919488344103,0,0.192138410430633,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713966916128975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308499968196987,0,0,0,0,0,0,0,0,0.015498665081877,-0.0372215890560937,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.30618660162941,0,0,0,0,0,0.169496748196425,0,0,0.0600782051404302,0,0,0,0,0,0,0,0.163023789211846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958589684212843,0,0,0,0,-0.062888310908023,0,0,0.260795687096406,0,-0.0366627395725849,0.0587779505689944,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.58854929482373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718154964002843,0,0.269534273031913,0,0.15842207024172,0,0,0,0,-0.111491917861906,0,0,0.270494186244265,0,0,-1.73472347597681e-18,0,-0.00393747242370875,0,0,0.170676613108168,0,0,0,0,0.0162264290753681,0.043818355327415,0,0,0,0,0,0
X600690.SH,0,0,0,0.145178717099696,0.257084876561399,0,0.0818050565699368,0.0143018117096657,0,0,0,-0.0280117725974045,0.209625316599791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173858142419017,0,0,0,-0.0132699519388094,0,0.0157208273694627,0.0957685693636734,0,0,0,0,0,0,0,0,0.0219716732269944,8.67361737988404e-19,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.61869657795572,0,0.0420032209498631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294632392692979,0,0.0556104086369746,0,0.117678553367127,0,0,0,0,0,0,0,0,0,-0.0159622468729681,0,0,0,0,0,0,0.0589209303369556,0,0.0361461009517465,0,0,0,0,0,0,0,0.0252783309570132,0.00981898874100549,0,0,0,0,0,0
X600703.SH,0,0,0.285691818557254,0,0,0,-0.203431307442472,0,0,0,0,0,0,0,0,0,0.234950413799662,0,0.263438112681037,-0.167953219535035,0,0,0,0,0,0,0,0.057928128553815,0.198325868191401,0,0,-0.159351507134158,0,-0.0737742834325524,0.123704226457625,0,0,0,0,0,0.211828570801621,0,0,0,3.46944695195361e-18,0,-0.0569250618825601,0,0,0,0,-0.0317134632251372,0.0238467391734685,0,0,0,0,0,0
X600741.SH,0,0.462769215170427,0,0.0491897635468619,0,0,0.0849368061928163,0,0,0,0.247328332721679,0,0,0.101774525379645,0,-0.0427382779483299,0,0,0,0.0379304794014444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366445637863046,0,0,0,0,0,0,0,-0.0135118959299877,-0.0527042054440446,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0248076392922375,0.112021793005088,0.080011105431036,0,0.188069234123005,0.0362365646567015,0.0240920812724416,0,0,0,0.241881428031604,0,0.00711128491916046,0,0,0,0,0,0,0,0,0,0.0373847558759376,-0.0740192589242853,0,0,0,0,0,0,0,0.00488312010527271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829594425535306,0,0,0.197965258552607,0,0,0,0
X000338.SZ,0,0,0,0.132203799245054,0,0,0,0.25507522335697,0,0,0.0324787712256817,0,0,0.389107246892399,0,0,0.0123468691543169,0,0,0,0,0,0,0,0,0,0.191658659757737,0,0,0,0,0,0,0,0,0.0165561218383815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268132299764327,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126194826891538,0.225470713430316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861807754505116,0,0,0,0.194141316645556,0,0,0,-0.0368587417133298,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0746242931700955,0,0.0789030473933062,0.532994305825882,0,0,0,0,0,0,0,0,0.132332342320041,0,0,0,0,0,0.440744686962369,0,0.125884173475642,0,0,0,0,0.0151447834112434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161842509463211,0,-0.207076130440749,0,6.93889390390723e-18,0,0,0,0.0605190163543518,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.101536012878302,0,0.267699894901693,0,0,0,0,0,0,0,0,0,0,0.0628041715000587,0,0,0,0.0193717159854449,0,0.22587477733305,0,0.0147871011009265,0,0,0,0,0,0,0,0.163536650239208,0,0,0,0,0,0,0.131440157800902,-8.67361737988404e-19,0,0,0,-0.0162449464322194,0,0,0,0,-0.00639362557667423,0,0,0,0,0,0,0
