,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X002007.SZ,X000100.SZ,X300003.SZ,X000157.SZ,X300142.SZ,X600271.SH,X002236.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X600183.SH,X002506.SZ,X600177.SH,X600498.SH,X600487.SH,X600867.SH,X002241.SZ,X002371.SZ,X300014.SZ,X000977.SZ,X600066.SH,X000050.SZ,X600522.SH,X300146.SZ,X000066.SZ,X600118.SH,X600776.SH,X600372.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0479753553526161,0,0,0,0,0,0.00920751468961145,0.245357922944201,0,0,0,0.0857457371160626,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.184133930328,0,0,0,0,0,0,0,0,0,0.0552854248702916,0,0,0,0,0,0,0,-0.132871059222265,0,0,0,0,0,0,0,0,0,0.205547087678196,0,0,0,0
X000858.SZ,0,0,0,0,0,0.143907988244365,0,0,0,0,0,0,0,0.10900382376871,0,0,0.290114113478806,0,0,0,0,0,0,0,0,0,0.203832070144113,0,0,0,0,0,0,0,0,0,0,0,0.044296969651863,0,0.0900791397725382,0,0,0,0,0,0,0,0,0,0,-0.0231218386823737,0.0030303615774957,0,0,0,0.0418954141129317,0,0
X000651.SZ,0,0,0,0,0,0,0.139461814545867,0.00279829907402359,0,0,0,0.329078633237298,0.212597412505398,0,0.181340998993792,0,0,0.0862787076184118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751919275844106,0,0,0,0,0,0,0,-0.0048410951329653,0,-0.10279015603108,0,0,0,0,0,0,0,0,0,-0.0387922016395348,0,0,0,0,0,0
X600104.SH,0,0,0.0487304623192693,0,0,0.0117025709080685,0,0,0,0,0,0,0.0179453720861273,0,0.276995503196673,0,0,0,0,0,0,0,0.135542268026441,0,0,0,0,0,0,0,0.221387087956241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205578396236652,0,0,0,0,0,0,0,0,0,0,-0.00613646114630244,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124275351441146,0,0.0912388767263349,0,0,0.225972824254201,0,0,0,0,0,0,0.133730234662442,0,0,0,0,0,0.0314496255029768,0.0478465240814058,0,0,0,0,0.134759865897957,0,0,0,0,0,0,0,0.0206117363698825,0,0,0,0,0,0,0.0281368474453508,0,0,0,0,0.0214303536149767,0,0
X002415.SZ,0,-0.0297571924379288,0,0,0,0,0,0,0,0,0,0,0.357712562588495,0,0,0,0,0,0,-0.0867980073199042,0,0,0,0,-0.0140291029694783,0,0.579585476418403,0,0,-0.0331063916078696,0.0707396273708119,0,0,0,0,0.127453081857935,0,0,0,0,-0.12037237407731,0,0,0,0,0,0,0,0,0,0,0.0162651800726183,-0.00508016928507094,0,0,0,0.0341094598879513,0,0
X002304.SZ,0,0.14970226532487,0.183376821656382,0,0,0,0,0,0,0,0,0,0,0,0,0.201999270437145,0.218951557423571,0,0,0,0.0109214883353237,0,0,0,0,0,0,0,0,0,0,0,0.0171110994384621,0,0,0.0850010075242479,0,0,0,0,0,0,0,0,0,0,-0.0880681738848241,0,0,0,0.0301376854891663,-0.0465161448495215,0,0,0,0,-0.0129641840929907,0,0
X000063.SZ,0,0,0.176687392705418,0,0,0,0,0,0,0,0,0,0,0,0,0.14482099925175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415385483445559,0.226633024263139,0,0,0,0,0,0,0.114564368492221,-0.0134409643295995,-0.0400096046719993,0,0,0,0,0,0.204246202678461,0,0,0,0.022412473428057,0,0,0,0,0,0,0
X000568.SZ,0,0.215326364308228,0,0,0,0.0067565115810199,0,0.0183062506393937,0,0,0,0,0,0,0,0,0.222587615814066,0,0,0.0689561644192397,0,0,0,0,0,0,0,0,0,0,0.069886454215007,0,0,0,0,0,0,0.144462188854687,0,0.0390386384024095,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592974353125167,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537428176050387,0,0,0,0,0,0,0,0.0434843089343658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660723982739545,0,0,0.0849023491246682,0,0.0193321059310855,0.14556286854422,0.387457095161846,0,0,0.0192900688301317,0,0.0276752478787703,0,0,0,0,0,0,0,0,0.00555867830017081,0,0
X600690.SH,0,0,0,0,0,0.11909605968295,0,0,0,0,0,0,-6.93889390390723e-18,0.0549224991444615,0.144982258985481,0.0803284778050963,0,0,0,0,0,0,0,0,0.0585279595900622,0,0.0900588471537746,0,0,0,0,0,0,0,0,0.000178879130721749,0,0,0,0,0,0,0,0,0.0210804265952253,0,0,0,0,0,0,0,0,0,0,0,0.0457859553622851,0,0
X600031.SH,0,0,0.243780939429916,0,0,0,0,0,0,0,0,0,0,0.218712650300188,0,0,0,0,0,0,0,0,0,0,0.021714621056578,0,0,0,0,0,0,0,-0.0355292695184336,0,0,0,0,0,0,0,0,0,0,0,0,0.0515789282909831,0,0,0,0.175268152404719,0,-0.0198303118321781,0,0,0,0,0.0606688978593325,0,0
X002475.SZ,0.0968172352961852,0,0,0,0.14422001768733,0.236242739976502,0,0.249771156756526,0,0,0,0,0,0,0.167105987066845,0,0,0,0,0.152133667133849,0,0,0,0,0,0,0,0,0.0638723205645519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516783600975948,0,0,0,0,0,0,0.0201868310112556,0,0,0,0,-0.0177502417234191,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0350585679541663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815641384622441,0,1.0842021724855e-19,0,0,0,0,0,-0.059401720625679,0,0,0,0,0,0,0.210801958569626,0,0.282841738387107,-5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.0952279160533392,0,0,0,0,0,0,0
X600741.SH,0,0,0.283528262390697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274312008323764,0,0,0,0.162801928884398,0,0,0.117550880665322,0,0,0,0.046246797304375,0,0,0,0.0198774819990826,0,0,0,0,0,0,0.13876676042037,0.0362361410250921,0,0,0,0,0.0849384526081235,0,0
X000596.SZ,0,0,0,0,0,0,0.102408756730693,0,0.448222584754239,0,0,0,0,0,0,0,0.287777631319093,0.0865858391597896,0,0,0,0,0,0,0.128224503231595,0,0,0,0,0,0,0,0,0,0,0,0,0.116787976150542,0,0,0,0,0,0,0,0,0,-0.0161351677590295,0,0,0,0,-0.0650671326507247,0,0,0,0,0,0
X600809.SH,0,0.342076438541992,0,0,0,0,0,0,0,0.0653680387034455,0,0,0,0,0,0.189845206653655,0,0.0011215503244781,0,0.0464976822159559,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022895197008701,0.069792463211245,0,0,0,0,0.098098518603779,0,0,0,0,0,0,0,0,0,0.047829805796952,0,0
X000661.SZ,0.044281391910736,0.0644593188516026,0.0416607528073898,0,0.297322922394269,0,0,0,0,0,0,0,0,0,0,0.163330073744143,0,0,0,0,0.0358614198576881,0,0,0,0,0,0,0,0,0,0,0,0.0114805405796833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661953014572459,0,0,0,0,0.0148821186907192,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.184475232322585,0,0,0,0,0,0,0,0.0242728491927296,0,0.0231499332653969,-0.172628302604618,0,0,0,0,0.067886524683994,0,0,0,0.0200960192036526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130103106195204,0.170552111360767,0,-0.108003626558269,0,0,0,0,0,0,0,-0.0170237604382435,0,0,0,0.0419288896139623,0,0
X600703.SH,0,0,0,0,0,0,-0.713352998697845,0,0,0,0,0,0.50363187225937,0,0,0,0,0,0,0,0,0,0,0,0.105394013570069,0,0,0,0,0,0.39255119996126,0,0.0520117540056115,0,0,0,0,0,0.164317381201755,0,0,0,0,0,0,-0.156379246537643,0.175993123262172,0,0,0,0.347702169846995,0,0,0.382501729515836,0,0,0.0495307857843825,0,0
X002007.SZ,0,0,0,0,0.256610745172237,0,0,0,0,0,0,0,0,0,0,0,0.191582593712431,0.109575112592865,0.0947441876724103,0,0,0,0,0,0.218489044741474,0.184797034260458,0,0,0,0,0,0,0,0,0,0,0,0,0.0828365149485243,0,0,0,0,0,0,0,0.00508046283302349,0,0,0,0,0,0,0,0,0,0.0128223033376916,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133564197878565,0,0,0,0,0,0,0,0,0,0,0.0654229180065387,0,0.1091680669366,0,0,0,0,0,0,0,0,0,0,0,0.0115421785186453,0,0,0,0.0522444257122381,0,0,0.11106111363302,0,0,0,0,0,-0.0316390825417466,0.0592200670175959,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.090907701489549,0,0,0,0,0,0,-0.0458309789658134,0,0,0,0,0.0671459578803085,0,0,0,0.0582805744700059,0,0,0,0,0,0.0445474177787801,0,0,0,0,0,0.0679288175450674,0.157976805408844,0.161054598984814,0.0461545543267194,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0.0630237100700835,0,0,0,0,0.0316183493759499,0,0
X000157.SZ,0,0,0,0,0,-0.048869866217735,0,0.0737841027162444,0.0411605560995769,-0.0381983375312603,0,0.124608601962698,0,0,0.0263591212837607,0.120093233510256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970964332927991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119720160100881,0,0,0,0,-0.117467833934239,0,0
X300142.SZ,0,0,-0.0534880218017878,0,0,0,0,0,0,0,0,0,0,0.096687508367092,0,0,0,0.298623416589525,0,0,0,0,0,0,0,0,0,0,-0.0614586532284901,0,0,0.17221404925417,0,0,0,0,0.360940993439788,0,0,0,0,0,0,0,0,0,0,0.126827353852456,0,0,0,0.0131975378113201,0.00632552144174875,0,0,0,-0.0229571649520431,0,0
X600271.SH,0.00230031704927465,0,0,0,0,0,0,0.0162791512557737,0,0,0,0,0,0.0892017993561082,0,0,0,0,0,0.0307107387909971,0,0.0390937633936464,0,0,0,0,0,0,0,0,0,0.101579595615303,0,0,0,0,0,0,0.0305445122310153,0.072596088848886,0,0,0.0713453128540093,0,0,0.00571711290550885,0.360416337633737,0,0,0,0,-0.0309654396518511,0,0,0,0,0.0214849234932593,0,0
X002236.SZ,0,0,0,0,0,0.571835175735226,0,0,0.00348193452603043,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.042789190159798,0,0,0,0,0.00832372945831814,0,0,0.0313492428881441,0,0,0,0,0.0702474300396606,0,0,0,0,0.19348151969716,0,0.0678094194902228,0,0,0,0,0,0,0,0,0,0,0,0,-0.118207647051938,0,0,0,-0.0323196929832728,0,0
