,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X000625.SZ,X601877.SH,X600487.SH,X002008.SZ,X002241.SZ,X002456.SZ,X000100.SZ,X600066.SH,X300136.SZ,X600809.SH,X002508.SZ,X300124.SZ,X002294.SZ,X600522.SH,X300003.SZ,X600271.SH,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X000596.SZ,X000157.SZ,X600177.SH,X600699.SH,X600566.SH,X002129.SZ,X000661.SZ,X002179.SZ,X600118.SH,X300142.SZ,X002180.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0.0732745311431559,0,0,0,0.0123343986114752,0,0,0.0467361228787833,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.141204200725824,0,0.251679069074793,0,0,0.291776265094926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678488291607174,0,0,0,0.00479788260580298,0,0,0.0139496496186463,0,0,0,0,0,0,0
X002236.SZ,-0.0471449973295237,0,0.288355610786064,0,0,0,0,0,0.0339576541463832,0,0,0.0362118609276457,0,0,0,0,0,0,0,0.186212052655944,0,0,0.215306369269921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808540885680938,0,0,0,0,0.0180738058812177,-0.117476672436434,0,-0.007287117784822,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.00482024425910907,0,-0.0422499056680268,0,0,0,0,0,-0.050810555384583,0,0,0.0490874154047719,0,0,0,0,0,0,0.130003942455219,0,0,0,0.102863320840422,0.0513944799868397,0,-0.170301834964199,0,-1.73472347597681e-18,0,0,0,0,0.23510664635995,0,0,0,0,0,0.193991253714336,0,0,0,0,0.0412650953558781,0.106188314502124,0,0,0.0309323433158958,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.125314648406939,0,0,0,0,0,-0.214647534454712,0,0.0853402098005833,0,0,0,0,0.0740343433492645,0,0.127711572160615,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0137210005242485,0,0,0,0,0,0,-0.0992295313265293,0,0,0,0.0431882250498886,0,0.0472188385434662,0,0,0,0,-0.070455640834692,-0.0687460766163214,0,0.0180546958282648,0.00367941511213708,0,0,0,0,0,0
X000625.SZ,-0.122422916400687,0,0,0,0,0,0,0,0,0,0,0,0.0535217584778704,0,0,-0.0175420881988396,0,0,0,0,0.0450278523111367,0,-0.0161224164116831,0,0,0,0,0.0833877137707149,0,0,0.0428521235460749,0,0,0.0938191492989635,0,0,0,0,0,0,0,0,0.0560433001954387,0.108085601124247,0.0146598031189378,0,0,0,0,0.0268626362959076,0,-0.00631144704378719,0.0128732774583543,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104789570615607,0,0,0.284059545619386,-0.0393500030844675,0,0,0,4.33680868994202e-19,0,0,0.0193229406981584,0,0,0,0,0,0,-0.0921431238965988,0,0,0.0693687160911822,0,0,0,0.400048559814916,0,0,0,0,0,0.375302505753679,0,0,0,0.049430117926651,-0.0205400346033897,0,0,0,0,0,0
X600487.SH,0,0,0.0760631031380649,0,0,0,0,0,0.0684679323551727,0,0,0,0,0,0.0921624814656051,0.169350908866753,0,0,0.119261943963796,0,0,0,0,0,0,0,0,0,0.204478811852119,0,0.0713689734785213,0,0,0,0,0,0,0.325395702738283,0,0,0,0,0,0.0510745916438251,0,0,0,0,-0.0011992500721764,0,0,0.0467909094270041,-0.0445151064584343,0,0,0,0,0,0
X002008.SZ,0,0,0.157484741816802,0,0,0,0,0.052654404332131,0,0.305838537027,0.0368133370236125,0,0,0,0,0,0,0,0,0,0,0,0,0.0974598199777167,0,0.145322759880294,0,0,0.228170075904412,0.125834263969364,0,0,0,0.00591495181363556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555159062793682,0,0,0,0,0,0
X002241.SZ,0,0,0.237480431499667,0,0,0,0,0,0.0993966709713461,0,0,0,0,0.152116740086524,0,-0.0418092318540495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05643183045769,0,0,0,0,0,0,0,0,0,0,-0.114329323023116,0,0,0,0,0,0,0.0939827405642318,0.0528885762453965,0,0.00872540540495181,0.0114897899399987,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0.0232119902003511,0,0,0,0,0,0,0,0.536634990735127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200005378295935,-0.20588355112401,0,0,0,0,0,0,0,0,0.195528941957069,0,-0.116408236342906,0.0721332388999885,0,0,-0.0283567011874394,0,0.0812163474556299,0,0,0.0388037413056098,0,0,0,0,0,0
X000100.SZ,0,0,0.00410972171301961,0,0,0.303953816923012,0,0,0,0,0.0918543431895916,0,0,0,0,0,0,0,0,0,0.23339663033874,0.0394715041150766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223520232618982,0.156453430142977,0,0.0879112490631389,0.0145546754685114,0,0,0,0.00741839645817652,0,0,0,0,0,0
X600066.SH,0,0.259725519284657,0.0076224926093819,0,0,-0.0218526308624067,0,0,0,0.0490311633178453,0,0,0,0,0,0,0.293363859875968,0,-0.00622204734205379,0,0,0,0,-0.399065487866567,0,-0.135764646569777,0,0,0.613203559398994,0,0,0,0,0,0,0,-0.134556206780221,0,0.00691128314003586,0,0,0,0,0,0.039238736519897,0,0,-0.0722649881506272,0,0,0,0,0.0361368920186361,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0556583678490879,0,0,0.0576295895712643,0,0,0,0,0.0600534266850009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133311825438791,0,0.0297247269555115,-0.0125970566748082,0,0,0,0,0,0
X600809.SH,0.430055570348297,0,0,0.0726714062304562,0,0,0,0,-0.121892889216446,0,0.00131520072624049,0.140749973927819,0,0,0,0,0,0,0.0250669368133336,0.0504281322462056,0.176914262597491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125228412033271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104977509815297,0,0,0,0,0,0,0
X002508.SZ,0,0,0.211871681751966,0,0,0,0,0,0,0.221289879120432,0,0,0,0,0,0.108129281048981,0,0,0,0,-0.00769191891945402,0,0,0,0,0.25526926438085,0,0,0,0,-0.051952230763108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12435652670865,0,-0.0515813050943983,0,0,0,0,-0.0601781671334385,0.0625401519757301,0.0670418574268529,0,0,0,0,0
X300124.SZ,0,0,0,-0.126182456981438,0,0,0.191930398567185,0,0.0475728239910839,0,0,0,-0.0460595686140064,0,0,0.00855505087263731,0,0,0.313778286664989,0.240008552494082,0.0753291860554544,0,0,-0.0744278877174788,0.197031949961231,0,-0.0881550174841906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351965215988164,0,0,0,0,0,0,0,-0.0295884964886862,0.0278152557068784,0,0,0,0,0,0
X002294.SZ,0,0,0,-3.46944695195361e-18,0,0.0335155340686139,0.0234576126264127,0.0840202228294914,0,0,0.112540191689748,0.0265083512993689,0,0,0,0,0,0,0,0.0452997730520491,0,0,0,0,0,0.0475546923412447,0.0656878501423282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575788668530259,0.0151267743752694,0,0,0,0,0,0.0454310174909406,0,-0.014329510933595,0.0117048216453198,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.237405932911801,0,0,0,0.0908243485547322,0,0,0,0,0,0,0,0,0.176788015201682,0.324786159135054,0,0,0,0,0.183366889296031,0,0,0,0,0,0,0,0,0,0,0,0,-0.181286868034819,0,0,0,0,0,0,0.189951183329212,0,0,0,0,0,0,0.0178490391721149,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.118059030699343,0,0,0,0,0.0884239847216288,0,0,0,0,0,0,0,0.0595341408178178,0,0.107716007736937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747610876771896,0,0,0,0,0.275787069870195,0.201695388906091,0.0785737076321992,0,0,0.00666360466581959,0,0,0,-0.00168144007020423,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.100040702465493,0,0,0,0.0195577804184815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111565098459853,0,0,0,0,0.0449113616837197,0,0,0,0,0,0,0.00200939275113479,0,0,0,0.103627670791086,0,0.206525960395513,0,0,0,0,0,0.0870492096743406,0,0.00964111871331405,0.00159513934428005,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.0624969834795851,0,0,0,0,-0.0235231815661605,0,0,0,0.0972679482463404,0.0471201652118785,0,0,0,0,0,0,0,0,0,0.214260371363865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130662472455142,0,-0.0121978768016068,0.00481450466363581,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068140395410343,-0.100416568050727,0,-0.00854934749761711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324800570055082,0,-0.11151815972112,0,0,0,-0.0212520471295908,0,-8.67361737988404e-19,0,0.0196158951266059,-0.152571408436605,0,0,0,0,0,0
X600089.SH,0,0,8.67361737988404e-19,0,0,0.023120475171348,0,0,0,0,0,0,0,0,0,0.10310164765341,0.0605322389037415,0,0.130986713764659,0,0,0.0139496222977596,0.0181084927829029,0,0,0,0,0,0,0,0.00080368315622744,0,0,0,0,0,0,0,0.0306052474777239,0,0,0,0,0,0,0,0,0,0,0.0503559634211147,0,0,-0.00357416051741009,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0439103719312404,0,0,0,0,-0.0503528781530422,-0.0110751110894029,0,0,0,0,0.0241019108653986,0,0.0293347316345878,0,0,0,0.0129006133279242,0,0,0,0,0,0.0965391374380708,0,0.00341890056143005,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.12833324494528,0,-0.0588915885587892,0,0,0,-0.0340489198973037,0,0,-0.0124527172408824,0.0126803472073777,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.242395059857696,0,0,0,0,0,0,0.431977713446141,0,0,0.303736845850493,0.0635299376279589,0,0.0733013023217335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055818180769703,0.178289845064595,0,0,0,0,0,0,0,-0.0350525769927657,0,0,0,0,0,0,0
X000596.SZ,0.369453633876987,0,0,0,0,0.109512453317037,0,0,0,0.0927548303971079,0,0.0399119231740169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783012350513176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774080922934042,0,0,0,0,0,0,-0.0206404388045926,0,0,0,0,0,0,0
X000157.SZ,0,-0.172712273315421,0,0,0,0.0986833494157932,0,0,0,0,0,-0.00976000033284449,0,0,0,0,0,0,0.0813024578456066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650709413985869,0,0,0,0,0.0456036586895449,0,-2.16840434497101e-19,0.0133815186398085,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,-0.00325590982283346,0,0,0,0,0,-0.0139823887401208,0,0,0.0408779536997598,0,0,0.0564242726208875,0.0156845147638257,0,0,0,0,0,0,0,0,0,0,0,-0.0363486330283604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113099238458918,0,0,0,0.010846449753645,-0.00636402724870185,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762700523687808,0,0.0158412134821335,0,0,0,0,0,-0.091626567608039,0,0.0841123355230263,0,0,0,0,0,0,0,0,0,0,0.0680093294843683,0,0,0,0,0,0,0,0,0,0.0487670425826627,0,0,0,0,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.270458847016375,0,0,-0.0998271886341329,0,0,0,0,0,0,0,0,0,0,0,-0.0283829402459524,0,-6.93889390390723e-18,0,0,0,0,-0.086674232259288,0,0,0,0,0.140574010564447,0,0,0,0.0235173058840308,0,0,0,0,0,0,0,0,0,0,0.0191656276962427,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0328320971931464,0,0,0.0460882656606548,0,0,0,-0.247730857595307,0.0494236036642916,0,0,0,0,0,0.043539678744388,0,0,0,0,0,0.0320300184569395,0,0,0,0,0,0.0294424169947167,0,0,0,0,0,0,0,0,0,0,0.00418723694764073,0,0,0.107551502586766,-0.0496361245588365,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.043917221285513,0,0,0.0498920427991394,0,0,0,0,0,0,0,0,0,0,0,0,0.0616503734225909,0,0,0,0,0,0,0,0,0,0.212889412816228,0,0,0,0,0.230051493954198,0,0,0,0.111736180741191,-0.0778716029762505,0,0,0,0,0,0,0,-0.0170538419441277,0.0234100453488317,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0277717184247044,0,0.166912354894793,0,0,0,0,0,-0.0789883054729785,0,0,0,0,0,0,0,0,0,0,0,-0.01604119456556,0,0.0983847931075838,0,0,0.142990745177633,0,0,0,0.176983976471438,0,0,0,0,-0.127218323115576,0,0,0,0,-0.0116611956338983,0,0,0,-0.0125231427229354,0.00225040190209186,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.11746452107944,0,0,0,0,0,0,0,0.0271757571414952,0,0,0,0,0.0753946635272146,0,0,0,0,0.160928078837971,0,0.129500262617177,0,0,0,0,0.0284267455071925,-0.00431564559841259,0,0,0,0,0.0173462912475016,0,0,0,0,0,0,0,-0.0188564726605023,0.0313605525942238,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.48850028831047,0,-0.227159786108382,0,0,0,0,0,0,0,0,0.115231854288098,0.213983610299315,-0.0311420254429055,0,0,0.25719048132039,0,0,0.226206356962154,0,0,0,0,0,0.232350039391391,0,0,0,0,0,0,0,0,0,0,-0.112436406244765,0,0,0,0,-0.172623538034246,0,0,0.0705548270188584,-0.139948855772927,0,0,0,0,0,0
X002180.SZ,0,0.0173337513507646,-0.0866338649885398,0,0.287875915016193,0,-0.199322543505172,0,0,0,0,-0.0798731734332664,0,0,0,-0.138155455057814,0,0,0,-0.132659950895269,0,0,0.194738436224633,0.229329681796255,0,0,0,0,0,0,0,0,0,0.187010034664602,0,0,0,-0.0925410514402113,0,0,0,0,0,0,0,0,0,0,0,0.276593530341948,0,-0.0379906063383648,0.0331647202425235,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.209759019613434,0,0.26382644837261,0,0,0,-0.712742465901992,0,0,0,0.0174300046391778,0,0,0,0.234688688362125,0.24587708681488,0,0,0,0,0,0,0,0,0.188284336989824,0,0,0,0,0,0,0,0,0,0.234643387879509,0,0,0,0,0,0.0419772597582036,0,0,0,-0.0213871978861869,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0226485672861312,0,0,0.123293889329241,-0.0365441204344436,0,0,0,0,0,-0.0159487743442571,0,0,0.00584691396659765,0,0,0,-0.0157279474193938,0,0,0,-0.0162058534081272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955719709034208,-0.0325804847468415,0,0,0,0,0,0
Slope,0,0,-0.285150625218747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37916435383333,0.266489568232586,0,0.0189872710573979,0,0,0.0902973869956614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.56736035926466,0.0631524801579795,0,-0.0564165699588723,0,0,0,0.0431411410168858,0,0,0.367842180859063,0,0,0,6.07228018171273,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0760891912301542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23236107654215,0,0,0,0,0,0,0
RealEstate_excess,0.245176092511569,0,0,-6.93889390390723e-18,0,-0.0438269056346905,0,0,0,0,0,0.0179889745213101,0,0,0,0,0,0,0,0,0.00584359265912907,0.0326256694056657,-0.0366488591647484,0,0,0,0,0.129387862676774,0,0,0,0,-0.267013836493774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335276307244907,0,0,0.0152792881280267,-0.0742787746201066,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0912551519492367,0,0.00913827405651567,0,0,0,0,0.0259913882419089,0,0.0973388806800909,-0.00513008355473708,0,0,0,0,0,0,-0.0614615659264604,0,0,0,0,0,0,0,0,0,-0.0407333921472044,0,0.0343741865085968,0,-0.00645934935909096,0,0.0049418006204836,0,0,0.171564171456107,0,0
MKvol,0.00255134100879729,0,0,0.000136416338051715,0,-0.000298342630140001,0,0,0,0,0,0,0,-0.000842842258834853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563784842283448,0,0,0,0,0.00210726041875941,0,0,0,0,0,0,-0.00096527544137434,0,-0.00205043094213741,0.00390137629015853,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0652469248321962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0592906739323083,0.0493976450375251,0,0,0,0,0,-0.0817537116693972,0,0,0,0,0,0,0,0.0725782940193466,0,0,0,0,0,0,-0.0096078200580247,0,0,0.0584088825570012,0.0754018564886134,0,0.326134473248087,0,0,0,0
CarbonVol_Guangdong,0.0193641711598982,0,0,0,0,0.00497256681241563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174506299392038,0,0,0,0,0,0,0,0,0.0204840345481,0,0,0,0,0,0,0,0,0,0,0.00649592427779659,0,0,0,0,-0.00595240519208029,-0.0135167545031889,-4.33680868994202e-19,0,-0.018281815544811,0.0458087614274897,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00415442381376089,0,0,0,0,0,0,0,0.0080380849277811,0.0008988722460844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179812124689517,-0.00467859478806993,0,0,0,0,0,0,0,0,0,0,0,0,-0.00880776438075277,-0.00356414914424977,0,0,0,0,0,0,0,0,0.00500163139801134,-0.0156823775427464,0,0,0,0,0,0
