,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002129.SZ,X003816.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X002241.SZ,X002180.SZ,X000100.SZ,X601877.SH,X300142.SZ,X600702.SH,X600741.SH,X000733.SZ,X002074.SZ,X600522.SH,X600460.SH,X000157.SZ,X600584.SH,X000799.SZ,X300003.SZ,X600884.SH,X000066.SZ,X002294.SZ,X002236.SZ,X002007.SZ,X601799.SH,X000977.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0.100352010119284,0,0,0,0,0,0,0,0,0,0,0,0,0.295278982994562,0,0.163439548745751,0,0,0,0,0,0,0,0,0,0,0.0111631577636734,0,0,0.119465759655806,0,0.502429019875489,0,0,0,0,0,0,-0.0806971166147971,0,0.0799149654349766,0,0,-0.0509003097916963,0.0348756278159507,0,0,0,0,0,0
X000063.SZ,0,0,0.0557770362149446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482446030210185,0,0,0.0200183382839296,0,0,0,0,0,0,0,0.0328137449526101,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.0269396362854545,0,0,0,0,0,0,0,0,0.147575871207901,0.0784233641806855,-0.060456138328486,0.139815323762519,0,0,-0.00954572894123278,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0767639660605332,0,0,0,0,0,-0.31502337101259,0,0,0,0,0.303121562484991,0.287173802383354,0,0,0,0,0,0,0,0,0,-0.178838089922641,-0.0443422797507576,0,0,0.257525285096014,0,0.0253970562703596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170581993208118,-0.00821461579067391,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0125834866217431,0,0,0,0,0,0,0.00836796558690159,0.307933373404219,0,-0.0369423547511187,0,0,0.151428358887645,0,0,0,0,0,0,0,0,0.00570603483501278,0.0234141484918779,0,0,0.0481695002389513,0,0,0,0,0,0,0,-0.0169695931400914,0,0.0617607878149227,0,0,0,0.0871429080964367,0,0,0,0.0182820551882471,-0.00972877058553369,0,0,0,0,0,0
X600703.SH,0,0.198284658580442,0,0,0,0,0,0,0.0937490594352207,0,0,0,0.13566856221197,0,0,0,0.00805115692082946,0,0,0,0.102267087534712,0,0,0,0,0,0,0,0.193577304282759,0,0.0137754011296607,0,0,0,0,0,0,0.28523076521307,0,0,0,0.0227066257991226,0,0,0,0.10904142874094,0,-0.0211938924907935,0,0,0,0.0249889592386935,0.0186452621271676,0,0,0,0,0,0
X002179.SZ,0,-0.00675889960889287,0,0,0,0.0826117907163775,-1.0842021724855e-19,0,0,0,0.118919008365672,0,0.0134939019674497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383936247217681,-0.0203364792863782,0,0,0.394686775349692,0,0,0,0,0,0,0,0,0.043727584416215,0,0,0,0,0,0.00119206283107325,0,0,-0.00402232470694479,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,-0.0606495642447602,0,0,0,0,0,0,0,0,0.155322708071954,0,0,0,0.0220049858808467,0,0,0,0,0,0,0,0.150163161631067,0.119904471128863,0,-0.0208800950289329,0.0495654267302843,0,0.32102984107527,0,0,0,0,-0.0304450486013838,0,0,0,0,0,0,0,0,0,0,0.0280652674128375,-0.0233434579237196,0,0,0,0,0,0
X000661.SZ,0,0,0.0330307971107892,0,0.0361996397358385,0.223090676614967,-6.93889390390723e-18,0,0,0,0,0,0,0,0.11979855633522,0,0,0,0,0,0,0,0,0,0,0,0,0.0745894317417746,0,0,0,0.0184174065338243,0.17464349384573,0,0,0,0,0,0,0,0,0.0487091437993476,0,0,0.00588396424815721,0,0.153893271431366,0,0,0,0,0.0182824972321674,-0.012544234558258,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.229706204400636,0,0,0,0,0,0,0,0.0099145741800499,0,0,0,0,0.152919278169327,0,0,0,0,0,0,0,-0.00180406698313008,0,0,0.0625149858222969,0,0,0,0,0.374012303794205,0,0,0,0,0,0,-0.096900291993671,0,0,0,0,0,0,-0.172111885283206,0.191827258168339,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.108118350609814,0,0,0,0,0,0,0,0,0,0.0968103204835996,0,0,0,0,0.0108441316237114,0,0,0,0.161902990926429,0,0,-6.93889390390723e-18,-0.0492731120658021,0,0,0.101638931974915,0,-0.118484155338904,0,0,0,-0.122433394454467,0,0,0,0,0,0,0.235123391805349,0.134203305239728,-0.193071142335457,0,0,0,0,0,-0.0127941243028701,-0.0264871793693399,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0340917245603904,0,0,0,0,0.120240377330792,0,0,0,0.0153182195629221,0,0.0106472682731859,0.125268375233833,0,0,0,0,0,0,0,0,0,0.0795117799966663,0.0483724661094939,-0.0376589182997624,0,0,0,0.0337198122497431,0,0,0,0,0,0,0,0,0.0326530748159877,0,0,0,0,0,0.0241920640541141,0.0189159495831949,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.00383607143618635,0,0,0,0,0,-0.0321625705438824,0,0,0,0,0,0.0771073106473819,0,0,0.351959438554344,0,0,0,0,0,0,0.0361905202411222,0,-0.209211731831105,0,0.0831699248836663,0,0,0,0,-0.015619302419628,0.116613120520913,0.0182489112410686,0,0,0,0,0,0,0,0.00167732967734274,-0.0152880591810579,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.206556861686467,0,0,0,0,0,0,0,0,0,0,-0.253127098537827,0,0,0,0,0,0,0,0,0,0,-0.151439255674659,-0.0778574159508236,0,0.0565547911182263,0,0,0,0,0,0,0,0,0,0,0.0627599853895044,0,0,0.0867315418898864,0,0.28757444280086,0,0,0,0,0,0.0281313317913539,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.130461852140575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100151567993877,-0.0617976642511363,0,0,0,0,0.0769696720646444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408745249185653,-0.24953996461791,0,0,0,0,0.100055533583193,0,0,0,0,0.00244812137915046,0.0222336092512925,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.13399748214475,0,0,0.115102963507908,0,0,0,0,0,0,0,0.113384760301676,0,0,0,0,0,0,0,0,0.250749393134873,0,0,0,0,0,-0.0637194511887649,0,0,0,0,0,0,0,0,0,-0.0664859877189753,0.0498939200428217,0,-0.0199941931038043,0,0,0.172558309580809,0,0,0,0.0274363900580937,-0.00630803002908271,0,0,0,0,0,0
X000733.SZ,0,0,0,-0.0866822362514406,0,0,0,-0.0504051186402291,0,0,0,0,0,0,0,0,0.0572363440182069,0,0,0.0223295709831094,-0.115342780157055,0.0705456378014564,0,0,0.301070939583616,0,0,0.0384388923424401,0,0,0,0.0204227868367017,0,0,0,0.0397366920138793,0.0500837463483633,0.198726238471447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456442373461372,0.00397683675432112,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.133836124825818,0,0,0.0249924133480734,0,0,0,0.0677633719262677,0,0,0,0,0,0,0.0554541068241673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201216984111417,0,0,0.0112699878801669,0,0.0793232474166046,0.168861692741815,0,0,0,0,0.0557286449679817,0,0,0,0.0215350787118867,0.00284624837131007,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.704102359352267,0,0,0,0,0,0,0,0,0,0,0.409565256343006,0.336396313407494,0,0,0,0.0843888491830755,0,0,0,0,0,0,-0.255771069856525,0,0.165725212923206,0,-0.124998426606799,0,0,0,0,0,0,0,0,0,0.146105039042903,0,0,0,0,0.273648348334072,0,0,0,0,0,-0.456850360124079,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.135162259590087,0,0,0,0,0,0,0,0,-0.159756246727599,0,0,0,0,0.172121653616662,0,0,0,0,0,0,0,0,0,0.0914172281088367,-0.0585438596923142,0,0,0,0,0,0,0,0,0.165506946384857,0,0,0,0.00292992229405968,0,0.317012602174656,0.0120438635583068,0.076606330747558,0,0,0,0.0486299463244487,-0.0272373632197257,0,0,0,0,0,0
X000157.SZ,0,0.00538355359674676,0,0,0,0,0,0.00433847213185449,0,0,0,0,0,0,0,0.151572279743301,0,0,0,0,0,0,0.062946449808908,0,0,0.109757979006335,0,0,-0.0913553503380117,0.046538031495969,0.0661254113378065,0,0,0,-0.0352313487207785,0,0,0,0,0,0.050299455465762,0.0497403475786431,0,0,0,0.0494889474255151,0,0,0,0,0,0.0212121647327981,-0.0158588997647736,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156751194838657,0,0,0,0,0,0,0,0,0,0.0317024960004106,0,0,0,0.0258245997594902,0,0.0564669275165045,0,0,0,0,0,0.041367909210641,0,0.391642509790824,0,0,0,0.067009264018849,0,0.0927750641343979,0,0,0,0,0,0,0,-0.011052750798844,0.00498586425078589,0,0,0,0,0,0
X000799.SZ,0,0.200834652926721,0,0.0761847662103817,0,0,0,0,0,0,-0.0954055217287469,0,0,0,0,0,0.0243674649778111,0,0,0,0,0,0,0,0,0,0.270565263848306,0,0,0,-0.130053970694751,0,0.318450710583817,0,-0.177676012265091,0,-0.0589107355695855,0,0,0,0,0,0,0,-0.0755749554389054,0,0,0,0,0,0,-0.00789754304350168,0.0122335177824972,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.56227505814276,0,0,0,0,0,0,0,0,0,0,0,0.00468148714104784,0,0.0887431196229156,0,0,0,0.0708988719188752,-0.112562517914501,0,0,-0.142783288998655,0,0,0.0792290457981353,0,-0.178188359426993,0,-0.341620640455608,0.105690718914282,0,0,0,0.311101595807084,0,0,0,-0.0393244419313833,0.278179099420011,0,0.143332796146363,0,0,0,0,-0.0193579721209988,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0474750484846002,0,0,0,0.0708001687081636,0,0,0,0,0.00671272971451821,0,0,0,0,0,0,0,0,0.0712439991865642,-0.0193813388126547,0,0,0,0.583542862094272,0.000878601031701785,0,0,0,0,-0.0484787307350645,0,0,-0.0397992800494425,0,-0.111205851271218,0,0,0,0,0.0411240600269342,-0.0163427125333648,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.320989994665156,0.0414052500810842,0,0,0,0,0,0,0,0,0,0,0,0.238301168011742,0,0,0,0,0,0,0,0,0.112418076328307,-0.0165573017722716,0,0,0,-0.325600199095625,0.148821642353951,0,0,0,0,0,0,0,0.0261742076477549,0,0,0,0,0,0,0,0,0,0,-0.0439493846239844,0.047119723448484,0,0,0,0,0,0
X002294.SZ,0,0,-0.019679522804991,0,0,0.0632738646783729,0,0,0,0,0,0,0,0,0,-0.0322820378124801,0,0,0,0.266582826099309,-0.296076408499317,0,0,0,0,0,0,0,0,0,0,0.234789489558773,0.047714928491967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623152614902778,0,0,0,0,0,0
X002236.SZ,0,0,0.102072530160583,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0323981961718785,0,0.123601832786205,0.0631560668921316,0,0,0.0617746579234548,0.046384318624346,0,0.122209158303623,0,0,0,0.0430569562765538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476333142688363,0,0,0.0263540725789188,-0.00872475246832211,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.140158391965817,0.0922217708718499,0,0.0512788076545051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457148854861363,0.0341773143238765,0,0,0,0,-0.103064050923861,0,0,0,0,0.152352338511694,0,0,0,0,0,0,0,0,0,0.0965060115842057,-0.0342270823404808,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854683924881076,0,0.102668518452419,0,0,0.193408530567185,0,0,0.077173291523928,0,0,-0.051547154679808,0,0,0.0374843348820613,0,0,-0.0233230731939799,0,0,0,0.200777645716912,0,0,0,0,0,-0.0396132245699278,0,0.0295586307970588,0,0,0,0,0,0,0,0.00523078538386125,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00618818879854174,0,0,0,0,0,0,0,0,0,0,0,0,0.0221974302393399,0,0,0,0.47110195565931,-0.0117703316532191,0,0,0,0.0265066869331831,0.0116504335734605,0.0422317389395574,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806563130042423,0.0192645141635346,0,0,0,0,0,0.0153699812208631,0,0,0,0.0314296221357745,0,0.210038625996188,0,0,0,0,0.00559636570916293,0,0,0.0516283083207231,0,0.12127574880557,0,0,0,0.0549272486213068,0,0,0,0,0,0,0,0.0264462953105182,-0.00167802356602729,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.016239978184948,0,0,0.165609786377685,0,0,0,-0.238936200044758,0,0,-0.574992227374443,0,0,0,0,0,0,-0.048065374999821,0,-0.204115880586083,0,0,0,0,0,0,0,0.0358413353122538,0,0,0,0.265770227620501,0.149304055424489,0,0,0.0222817188959846,0,0,-0.184881684387457,0,0,0.112311603501858,0,0,0,0,0.0795072710137696,-0.0600210731339686,-0.55303159546104,0,0,0,0,0
Slope,0,0,0,0,0,-0.317191309667966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.410011654698253,0,0,0,0,0,0,0,0,0,0,0,0,-0.550665101018686,0.137292676593974,-0.051923356784196,0.713815175406021,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.595409508329515,0,0.858201625661632,1.65098349771679,0,0,0,0,0
TED,0,0,0,0,0,0,0.0877119453896857,0,0,0,0,0,0,0,-1.98049838140638,0,0,-0.195090614829688,0,0.497153054259657,0,0,0,0,0,0,1.43510674467115,0.517811233181056,0,0,0,-0.16838782446816,0,0,0,0,-0.0618225716233916,0,0,0,0.333652857935506,0,0,-0.399858861742864,0,0,0,0,0,0,-2.46833620770167,0.129387525450871,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050069617606324,0,0,0.134615815127802,0,0,0,0,0,0,0,0,0.0838256249797692,0,0,0,0,0,-0.0201142681535115,0,0,-0.176301730032762,0,-0.118259741303523,0,0,0,0.0552223448394598,0,0,0,0,0,0,0.0532053762888316,-0.0314594845987144,0,0,0,0,0,0
MKreturn,0,0.0451563248819823,0,0,0,0,0.00805566401817123,0,0,0,0,0,0.0485042193999373,0,0,0.00822028580884994,0,0,0,0,0,0,0,0,0.0718735420603001,0,0,0,0.0101589280444248,0,0,-0.0255042598114002,2.16840434497101e-19,0,0,0,-0.0721818024966749,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0134858386373642,0,0,0,0,0.0205812848802548,-0.00530556999376519,0,0,0,0,0,0
MKvol,0,0,-0.00561570133746948,0,0,0.00714637068536117,0.00441205709013086,0,0,0,0,0,0,0,0,0,0,0,0,0.00650793066364418,0,0,0,0,0,0,0.00302464449503961,0,0.00141453109526576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000768807441702719,0,-0.00769719369997312,0,-0.006708748353849,-0.00103811536737619,-0.0030414658986397,0,0,0,0,0,0
CarbonVol_Shenzhen,0.00716147827724009,0,0,0,0.00265895830165844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012667587891265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448082439944072,0,-0.00323206532587141,0,0,0,0,0,-0.00459021064817864,0.0116488087569938,0,0,0,0,0,0,0.0017060116089221,-0.0083609978604366,0.0125017880485742,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000902686517052233,0,-0.00385660744354951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000864259911972944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00400423663935572,0.00544088732082938,-0.0112232757685126,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.014656390027128,0,0,0,0,0,0,-0.00280638870953457,0,0,0,0,-0.00399282171275269,0,0,0,0,0,0,0,0,0,0,0,0.00405274011612017,0,-5.28872106389623e-05,0,0,0,0,0,0.0149166241444089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322449644495445,0.00879409673910813,0.0138427170157571,0,0,0,0,0,0
