,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X600690.SH,X600276.SH,X600118.SH,X000100.SZ,X600372.SH,X600271.SH,X002129.SZ,X000338.SZ,X600703.SH,X000157.SZ,X600089.SH,X600741.SH,X002241.SZ,X600177.SH,X002236.SZ,X600582.SH,X600066.SH,X002292.SZ,X600060.SH,X300124.SZ,X000559.SZ,X600435.SH,X000977.SZ,X000800.SZ,X002456.SZ,X002465.SZ,X002475.SZ,X601877.SH,X600839.SH,X002294.SZ,X000623.SZ,X300003.SZ,X002276.SZ,X000581.SZ,X002007.SZ,X000568.SZ,X000869.SZ,X600867.SH,X002491.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0337622501444636,0,0,0,0,0,0.181633708723473,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0311891939630088,0,0,0,0,0,-0.0014722102855846,0,0,0,0,0,0,0,0,0,0,0,0,0.0821108091913283,0.0014395352660662,0,0.262374974989908,0,0,0,1.73472347597681e-18,0,0.00174997017421483,0.010606774470719,0,0,0,0,0,0
X600104.SH,0.0129691665581508,0,0,0.149512687214247,0.0789513335559746,0.0296705637082752,0,0,0,0,0,0,0,0,0.0683442597747154,0.0144747036061613,-0.0145542101252801,0,0.0238975473727263,0,0,0,0,0,0.0508931093886675,0,0.0531262789058437,0.0161746434593242,0,0,0,0,0,0,-0.00485233520303605,0,0,0,0,0,0.063242147991036,0,0,0,0,0.135054877817156,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X002415.SZ,0,0,0,0.158278081646925,1.73472347597681e-18,0.0831267910269309,0.00128348830019319,0,0,0,0,0,0,0,0,0,0,0,0,0.118425380727293,0,0.109185058892338,0,0,0,0,0,0.0398267130309295,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.270822374440081,0.0121036798307248,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0308485349860872,0,0,0,0,0,0
X000651.SZ,0.0203430637105081,0.276242772222504,0.0268169115933486,0,0,0.0355686187381928,0,0,0,0,0.00722853596335123,0,0,0.00996537385447122,0,0,0,0.0157472439786931,0,0.0145541099597533,0,0,0,0,0,0,0,0,0,0,0,0,0.0674529688344594,0,0,0,0,0,0.0919077211824116,0,0,0,0,0,0,0,0,0,0,0.201646505956975,0,0,-1.35525271560688e-20,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.183926734806848,0,0,0,0,0,0.0269983030502409,0,0,0,0,0,0,0.108015830052991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166453061708203,0.143534492369945,0,0,0,0,0,0,0,0,0,-0.0163838617125132,-0.0150296409551505,0,0,0,0,0,0
X000063.SZ,0.120410503435044,0,0.0608601493897201,0.0976289857064226,0,0,0,0,0,0,0,0,0,0.14108906585855,0,0,0,0,0,0,0.0818538167547372,3.46944695195361e-18,0,0.0738685338844786,0.0522090978146041,0,0,0,-4.33680868994202e-19,0,0,0,0.0270922921889249,0,0,0,0,0,0.143310310084666,0,0,0,0,0,0,0.0596984242534869,0,0.0370504308735103,0,0,0,-0.00758159525174063,0,0,0,0,0,0,0
X000625.SZ,0,0,0.287343714387098,0.0934661403502536,0,0,0,0,0,0,0,0,-0.033364608887681,0,0.0243851948328053,0,0,0,0,0.0517754739349833,0.0126147829945159,0.0636679321639811,0,0,0.0505954441833121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440432521172475,-0.0738181753239501,-1.73472347597681e-18,0,0,-0.0860242865428254,0,0,0,0.0229047545855521,0,0,0,0,0,0
X000858.SZ,0,0,0.0331411060373267,0,0.0390662757563037,0.0901096751656514,0,0,0.0917917787685708,0,0,0,0,0,0,0,0,0.0750563059942708,0,0.0654453363301271,0.00403329604248636,0,0,0.0927634624534689,0,0.0225380006498234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149041536048775,0,0,0.142564331259116,0.0935736654795074,0,0,0,0,0.00186500247040001,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0870075094903112,0,0.362390203271083,0,0.0757300157186493,0,0,0,0.0823018355776977,0,0,0,0,0,0,0,0,0,0.00804783218137673,0.0710619556359928,0,0,0,0,0,0.0422101535957739,0,0,0,0,0,0,0,0,0,0.0954857621880359,0,0,0,0,0,0,0,0,0,0,-0.00344939305273818,-0.0194309131129625,0,0,0,0,0,0
X600031.SH,0,0,0,-0.150919130971175,0,0,0,0,0,0,0,0,0,0,0.139480415292368,0,0,0.136453991810325,0.100988665918061,0.433623698342016,0.000521477226470786,0,0,0,0,0,0,0,0.00948007899907121,0,0,0.000242180284531045,0,0,0,0,0,0.0562329086487475,0,0,0,0,0,0,0,0,0,0,-0.000577445125543197,0,0,0.0098401377055921,0.0264868136716951,0,0,0,0,0,0
X600690.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0278059290979862,0.00571258194183132,0,0,0,0,0,0,0,0,0.0494480243669851,0,0,0,0,0,0.0184276674334123,0,0.0218374252125499,0,0,0,0,0,0.194186178963413,0,0,0.0034016076453017,0.10447095321003,0.142072604154787,0,0,0,0,0,0,0,0.00168604897745192,0,0,0,0,0,0,0
X600276.SH,0.0706598434909837,0,0,0,0,0.0723387603319203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020150970473781,0,0,0.0272569606893813,0,0,0.036788226332354,0.00406140375914577,0,-0.0150035495591598,0.00156627297437258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517190483710486,0,0,-0.00206541086647272,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.110687026193369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167223582915567,0,0,0,0,0,-0.0328325793862685,0.153525927190563,0,0,0,0.0525286886739246,0,0.258384578864242,0,0,-0.0845988521793112,0,0,0,0,0,0,0.0622059116286705,0,0,0,0,-0.0887889109687436,0,0,0,0,0,0.0520059819064633,0,0,0,0,0,0
X000100.SZ,0,0,0,0.103702484214878,0.0230282060324505,0.103186869988712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482689623940572,0,0,0,0,0,0,0,0,0.328011371130386,0,0,0,0,0,0,0,0,0,0,0.0453847239068345,0.0908219902444034,0,-0.0369630667047833,0,0,0,0,0,0,0.0245013164852624,0,-0.00130750406766407,0.0137591573631198,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.229746902857111,0,0,0,0,0.0317063122135179,0,0,0,0,0,0,0,0,0.115302247707508,0,0.102429656412641,0,0,0,0,0,0,0,0.0857782023367013,0,0,-1.0842021724855e-19,0,0.0140819376508587,0,0,0,0.0302020734085823,0,0,0,0,0,0,0.032482052745789,0,0,0,0,0,0,-0.0207554946597328,0,0,0,0,0,0,0
X600271.SH,0,0,0.302564779071949,0,0,0,0,0,0,0,-0.0779040422477958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199858255525187,0.0288801746094531,0,0,0,0,0,0.0878721093912739,0,-0.0299352561265383,0,0,0,0,0,0,0.0950031404222895,0,0,0,0,0,0,0.25399290114295,0,0,0,-0.0148464624873921,-0.0233265784921827,0,0,0,0,0,0
X002129.SZ,0,0,0.0701146777690662,0.0740903648196134,0,0,0,0,0,0.022705411572217,0,0,0,0.0540779665624019,0,-0.116611395959733,0,0,0.0836809920884518,0,0,0,0,0,0.0179316564666451,-0.161511652870561,0,0,0,0.182780199586873,0.075785534026371,0,0.130503696294738,0,0,0,-0.0220872150352832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355779629112923,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0404673873747697,0,0,0,0,0,0,0,0,-0.0418302475652369,0,0,0,0,0,0,0.311391812015335,0.0270841040638622,0,0,0,0,0.0600487843353238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580761317192151,0.115279528026756,0,0.00906215847298985,0,0,0,0,0,0,0,0,0,0.00259117789430007,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0456635232435202,0,0,0,0,0.102453267933806,0,0,0.114618161109417,0,0,0,0,0,0,0,0,0,0,0,0,0.157085593021166,0,0,0,0,0,0.0131561074826305,0.154817109909273,0,0,0.0821074422991938,0,0,0.0855225709706225,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426003562687725,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.014100212943177,0,0,0,0,0.625992948768203,0,0,0,0,0,0,0.0146608402604091,0.0187440481620654,0,0,0.115245536316713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428236651996266,0,0,0,0.0902942208557289,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0172047136273671,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0193382281204624,0,0,0,0,0.198372388882547,0,0,0,0,0,0,0,0,0.00394411789446457,0.339359614609104,0,0,0,0,0,0.0233712284923292,0,0,0,0,0,0,0,0,0,0,0,0,0.0203124950828961,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335827087884449,0,0,0,0,0,0,0
X600741.SH,0.121314288226112,0,0.208644213072979,0,0,0,0,0,0,0.00717199081784369,0,0,-0.19988615868586,0,0,0,0.181271233131756,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278323523639643,0,0,0.119985034120186,-0.03306564576759,0,0,0,0,0,0,0,0,-0.107319810251971,-0.0405580429240086,0,0,0,0,0,0,-0.00334148083689495,0.0425949724251169,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.184890814302405,0,0,0,0,0,0,0.0991344451299763,0,0,0,0,0.0635423211576559,0,0,0.0595479881785974,0,0,0,0.0903677437292011,0,0.135369774094237,0,0,0.00761200303707569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00734181231001859,0,0,0,0,0,0
X600177.SH,0.224578779253974,0,0,0,0,0.0756453758389817,0,0,0.000733698817301256,0,0,0,0,0,0,-0.0702899614780238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675502200313408,-0.0655752570108467,0,0,0.0660453535961518,0,0,0,0,0,0,0,0,0,0.0768467032937993,0.0225272573662489,0,0,0,0.0546960082849636,0,-0.0120821960468237,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.26326470930786,0,0,0,0,0.201793668780941,0,0,0,0,0,0,0,0,0,0,0,0.103411814390722,0,0.0034202858071645,0.142195114820698,0,0.0337240776934232,-0.028016035157143,0,0,0,0,0,0.193472163101397,0,0,0,-0.0667632276369256,0,0,0,0,0,0,0,0.000263963678620805,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.0764708785059534,0,0,0,0,-0.0258515530893342,0,0,0.0486617425506279,0,0,0,0.125127875854779,0,0.191463812870936,0,0,0,0,0,0,0,0,0,0,0.0423604441137004,0,-2.16840434497101e-19,0,-0.110127220268657,0,0,0.441565521588793,0,0,0,0.171625127383891,0.038779604488872,0,0,0,0,0,0,0,0,0,-0.00525972360887262,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0891387498487871,0,0,0,0,0,0,-0.00734270648278667,0,0,0,0.0229244696141945,0.0722088384311221,0,0,0,-0.0527907086710936,0,0,0,0,0,0,0,0.199558619313094,0,0,0,0,0,0,0,0,0.164516176528047,0,-0.000309486523596392,0.012698689332463,0,0,0,0,0,0
